@T,climate
name,tmax
descr,max temperature

missing_val,-9999
date_start,01.01.2008
date_end,31.12.2014
date_format,dd.MM.yyyy

tres,d
unit,C

@H,date,tmax[1]
name,-,Greeley LIRF
ID,-,1
elevation,-,1427
x,-,530809
,06.03.2014,14.4
,07.03.2014,6.8
,08.03.2014,8.6
,09.03.2014,11.6
,10.03.2014,15.0
,11.03.2014,15.6
,12.03.2014,13.6
,13.03.2014,17.4
,14.03.2014,17.3
,15.03.2014,19.1
,16.03.2014,20.7
,17.03.2014,20.1
,18.03.2014,16.8
,19.03.2014,12.2
,20.03.2014,11.3
,21.03.2014,18.7
,22.03.2014,15.8
,23.03.2014,11.5
,24.03.2014,10.0
,25.03.2014,12.1
,26.03.2014,13.8
,27.03.2014,13.4
,28.03.2014,18.8
,29.03.2014,19.0
,30.03.2014,20.9
,31.03.2014,21.5
,01.04.2014,19.2
,02.04.2014,14.8
,03.04.2014,14.2
,04.04.2014,16.5
,05.04.2014,22.3
,06.04.2014,17.0
,07.04.2014,16.0
,08.04.2014,21.9
,09.04.2014,14.4
,10.04.2014,12.7
,11.04.2014,17.5
,12.04.2014,19.0
,13.04.2014,16.9
,14.04.2014,15.1
,15.04.2014,12.2
,16.04.2014,12.5
,17.04.2014,14.2
,18.04.2014,15.8
,19.04.2014,17.7
,20.04.2014,16.8
,21.04.2014,19.0
,22.04.2014,15.3
,23.04.2014,12.5
,24.04.2014,17.3
,25.04.2014,19.6
,26.04.2014,19.0
,27.04.2014,19.6
,28.04.2014,23.2
,29.04.2014,18.7
,30.04.2014,15.3
,01.05.2014,13.3
,02.05.2014,15.2
,03.05.2014,21.1
,04.05.2014,21.4
,05.05.2014,21.2
,06.05.2014,19.5
,07.05.2014,18.9
,08.05.2014,21.4
,09.05.2014,24.0
,10.05.2014,23.8
,11.05.2014,11.7
,12.05.2014,13.2
,13.05.2014,20.4
,14.05.2014,21.2
,15.05.2014,20.3
,16.05.2014,24.9
,17.05.2014,24.7
,18.05.2014,23.0
,19.05.2014,16.7
,20.05.2014,20.1
,21.05.2014,22.8
,22.05.2014,27.3
,23.05.2014,21.8
,24.05.2014,22.5
,25.05.2014,22.4
,26.05.2014,25.5
,27.05.2014,25.7
,28.05.2014,25.8
,29.05.2014,24.2
,30.05.2014,24.3
,31.05.2014,25.5
,01.06.2014,24.9
,02.06.2014,26.4
,03.06.2014,27.4
,04.06.2014,27.7
,05.06.2014,25.4
,06.06.2014,29.7
,07.06.2014,27.0
,08.06.2014,24.8
,09.06.2014,26.1
,10.06.2014,28.0
,11.06.2014,26.1
,12.06.2014,25.0
,13.06.2014,27.0
,14.06.2014,27.3
,15.06.2014,28.1
,16.06.2014,28.6
,17.06.2014,30.2
,18.06.2014,30.1
,19.06.2014,29.8
,20.06.2014,26.1
,21.06.2014,30.1
,22.06.2014,31.3
,23.06.2014,30.3
,24.06.2014,33.4
,25.06.2014,33.6
,26.06.2014,33.7
,27.06.2014,30.9
,28.06.2014,32.7
,29.06.2014,33.1
,30.06.2014,32.5
,01.07.2014,32.5
,02.07.2014,31.5
,03.07.2014,31.4
,04.07.2014,32.4
,05.07.2014,32.0
,06.07.2014,30.6
,07.07.2014,28.3
,08.07.2014,29.5
,09.07.2014,30.5
,10.07.2014,31.6
,11.07.2014,33.8
,12.07.2014,31.8
,13.07.2014,32.6
,14.07.2014,32.1
,15.07.2014,32.1
,16.07.2014,32.7
,17.07.2014,32.8
,18.07.2014,33.3
,19.07.2014,33.6
,20.07.2014,32.6
,21.07.2014,31.4
,22.07.2014,33.2
,23.07.2014,33.2
,24.07.2014,32.5
,25.07.2014,30.1
,26.07.2014,31.8
,27.07.2014,31.0
,28.07.2014,29.9
,29.07.2014,29.9
,30.07.2014,31.0
,31.07.2014,31.9
,01.08.2014,32.7
,02.08.2014,33.6
,03.08.2014,32.5
,04.08.2014,30.3
,05.08.2014,31.7
,06.08.2014,32.7
,07.08.2014,30.5
,08.08.2014,30.6
,09.08.2014,29.5
,10.08.2014,30.3
,11.08.2014,31.4
,12.08.2014,30.5
,13.08.2014,29.9
,14.08.2014,28.6
,15.08.2014,27.7
,16.08.2014,25.1
,17.08.2014,28.4
,18.08.2014,30.0
,19.08.2014,29.2
,20.08.2014,30.5
,21.08.2014,32.0
,22.08.2014,32.0
,23.08.2014,31.6
,24.08.2014,30.4
,25.08.2014,29.9
,26.08.2014,33.0
,27.08.2014,31.7
,28.08.2014,31.8
,29.08.2014,31.5
,30.08.2014,30.1
,31.08.2014,30.9
,01.09.2014,31.1
,02.09.2014,27.6
,03.09.2014,27.7
,04.09.2014,29.4
,05.09.2014,28.8
,06.09.2014,27.3
,07.09.2014,26.4
,08.09.2014,26.4
,09.09.2014,28.4
,10.09.2014,27.7
,11.09.2014,25.2
,12.09.2014,20.6
,13.09.2014,26.2
,14.09.2014,24.1
,15.09.2014,24.4
,16.09.2014,27.0
,17.09.2014,25.7
,18.09.2014,24.7
,19.09.2014,26.7
,20.09.2014,26.8
,21.09.2014,22.7
,22.09.2014,24.2
,23.09.2014,23.9
,24.09.2014,25.7
,25.09.2014,26.6
,26.09.2014,27.6
,27.09.2014,23.0
,28.09.2014,26.3
,29.09.2014,24.7
,30.09.2014,27.0
,01.10.2014,23.5
,02.10.2014,24.9
,03.10.2014,24.6
,04.10.2014,17.3
,05.10.2014,18.1
,06.10.2014,18.0
,07.10.2014,21.5
,08.10.2014,18.2
,09.10.2014,14.3
,10.10.2014,12.6
,11.10.2014,14.3
,12.10.2014,13.2
,13.10.2014,16.9
,14.10.2014,17.5
,15.10.2014,21.3
,16.10.2014,19.6
,17.10.2014,17.2
,18.10.2014,18.4
,19.10.2014,20.6
,20.10.2014,17.1
,21.10.2014,16.7
,22.10.2014,15.5
,23.10.2014,20.0
,24.10.2014,17.5
,25.10.2014,14.6
,26.10.2014,9.7
,27.10.2014,12.1
,28.10.2014,11.7
,29.10.2014,14.2
,30.10.2014,17.0
,31.10.2014,18.7
,01.11.2014,16.0
,02.11.2014,14.8
,03.11.2014,15.4
,04.11.2014,13.3
,05.11.2014,15.2
,06.11.2014,16.3
,07.11.2014,16.9
,08.11.2014,15.8
,09.11.2014,12.7
,10.11.2014,10.4
,11.11.2014,9.6
,12.11.2014,11.3
,13.11.2014,12.6
,14.11.2014,8.0
,15.11.2014,9.8
,16.11.2014,11.1
,17.11.2014,12.0
,18.11.2014,17.3
,19.11.2014,10.4
,20.11.2014,7.8
,21.11.2014,8.9
,22.11.2014,9.7
,23.11.2014,9.8
,24.11.2014,8.4
,25.11.2014,7.7
,26.11.2014,9.0
,27.11.2014,10.7
,28.11.2014,10.3
,29.11.2014,10.2
,30.11.2014,10.8
,01.12.2014,10.9
,02.12.2014,9.8
,03.12.2014,4.5
,04.12.2014,-0.9
,05.12.2008,-1.0
,06.12.2014,0.3
,07.12.2014,1.1
,08.12.2014,1.4
,09.12.2014,-1.6
,10.12.2014,5.1
,11.12.2014,3.9
,12.12.2014,6.4
,13.12.2014,9.6
,14.12.2014,4.3
,15.12.2014,3.8
,16.12.2014,4.6
,17.12.2014,7.4
,18.12.2014,6.4
,19.12.2014,3.1
,20.12.2014,4.6
,21.12.2014,2.9
,22.12.2014,2.6
,23.12.2014,1.7
,24.12.2014,2.2
,25.12.2014,1.2
,26.12.2014,4.5
,27.12.2014,4.4
,28.12.2014,6.7
,29.12.2014,6.7
,30.12.2014,6.5
,31.12.2014,2.4
