@T,climate,,,,,,,,,,,,,,,,
name,rhum,,,,,,,,,,,,,,,,
desc,relative humidity,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
missing_val,-9999,,,,,,,,,,,,,,,,
date_start,01.01.1980,,,,,,,,,,,,,,,,
date_end,05.08.2013,,,,,,,,,,,,,,,,
date_format,dd.MM.yyyy,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
tres,d,,,,,,,,,,,,,,,,
unit,%,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
@H,date,rehum[1],rehum[2],rehum[3],rehum[4],rehum[5],rehum[6],rehum[7],rehum[8],rehum[9],rehum[10],rehum[11],rehum[12],rehum[13],rehum[14],rehum[15],rehum[16]
name,,Artern,Dachwig,Erfurt,Erfurt-Weimar,Martinroda,Schmücke,Waltershausen,Eichelborn-ILMS,Geraberg-ILMS,Gossel-ILMS,Kirchheim-ILMS,Oberhof-ILMS,Ohrdruf-ILMS,Riechheim-ILMS,Wandersleben-ILMS,Wipfra-ILMS
ID,,198,1574,1270,1513,1440,4501,99,1,2,3,4,5,6,7,8,9
elevation,,164,170,316,260,430,937,338,297,481,495,265,753,334,385,268,390
,30.06.2009,73.3,69,87,66.41666667,70.54166667,75.6,66.54166667,72.45833333,74.13541667,-9999,77.19097222,76.02083333,75.90277778,70.88888889,72.20486111,75.18055556
,01.07.2009,80.2,72,91.8,73.04166667,75.70833333,79.8,71.45833333,75.63541667,77.75347222,-9999,79.18055556,79.625,77.28472222,77.3125,74.72569444,77.97222222
,02.07.2009,80.1,77,88.9,75.79166667,79.16666667,90.3,75.83333333,79.13888889,83.66666667,-9999,82.375,86.92013889,83.91319444,81.42013889,78.18055556,80.09375
,03.07.2009,73.4,73,80.6,71.875,69.875,81.6,72.08333333,74.00347222,74.04513889,-9999,80.09027778,78.42013889,79.99652778,74.67013889,76.78472222,74.73263889
,04.07.2009,71,69,89,73.5,74.79166667,78.9,72.16666667,76.77777778,77.49305556,-9999,82.33680556,81.10763889,83.16666667,78.9375,76.32986111,77.46180556
,05.07.2009,60.4,59,79.7,58.375,64.91666667,70.7,63.08333333,64.04513889,66.37152778,-9999,72.38541667,75.65625,73.28472222,64.29166667,65.15277778,69.79861111
,06.07.2009,83,77,83.5,75.58333333,81.91666667,87.4,76.33333333,75.97569444,84.18402778,-9999,89.13194444,88.54861111,89.94444444,81.86458333,85.14930556,85.61805556
,07.07.2009,81.3,74,84.1,74.375,74.875,93.6,70.125,77.29861111,79.38888889,-9999,86.95138889,91.96527778,81.44444444,83.38888889,73.21527778,80.12847222
,08.07.2009,86.5,81,83.8,79.875,76.45833333,99.9,78.91666667,80.30208333,84.13194444,-9999,84.13541667,99.36111111,85.76736111,84.94791667,76.24652778,77.40277778
,09.07.2009,72.3,71,73.3,72.45833333,67.45833333,91,72.83333333,73.45486111,70.95486111,-9999,79.35069444,85.71180556,80.3125,77.45833333,69.93055556,72.97222222
,10.07.2009,87.3,80,81.5,84,76.91666667,98.4,82.29166667,85.72916667,84.54513889,-9999,88.31597222,98.88888889,91.0625,88.44097222,82.19444444,80.64236111
,11.07.2009,87.8,82,80.9,85,79.70833333,98.9,82.75,88.57291667,85.91666667,-9999,92.32291667,99,94.82638889,91.82291667,86.28819444,83.72916667
,12.07.2009,83.1,78,77,79.75,78,95.2,78.58333333,80.65625,84.87847222,-9999,87.72916667,94.62847222,87.35069444,85.40972222,80.59375,80.57638889
,13.07.2009,72.8,70,69.9,69.375,66.79166667,81.4,73.58333333,69.29513889,69.29166667,-9999,78.96875,83.01041667,80.12152778,73.45833333,72.18055556,71.52430556
,14.07.2009,77.5,77,84.9,80.79166667,80.125,99.4,78.33333333,78.21875,85.79861111,-9999,90.20138889,98.39930556,91.27083333,85.27777778,83.5625,83.62152778
,15.07.2009,76.7,73,90.2,75.20833333,75.95833333,97.1,72.75,71.04166667,80.82638889,-9999,82.41666667,96.27083333,86.51388889,79.99652778,72.37152778,78.0625
,16.07.2009,62.9,62,69.6,58.45833333,57.91666667,68.9,60.58333333,59.35416667,59.73958333,-9999,70.80555556,70.53472222,73.85416667,62.51041667,64.71527778,68.81944444
,17.07.2009,69.1,73,74,69.45833333,70.25,83.3,73.5,65.32638889,76.43055556,-9999,80.43055556,85.88194444,87.52083333,69.82638889,77.34722222,78.55208333
,18.07.2009,80.5,76,94.5,80.91666667,78.58333333,99.8,80.41666667,84.06597222,85.375,-9999,87.05902778,98.54861111,91.48958333,86.99305556,82.03472222,80.86458333
,19.07.2009,79.5,76,90.3,80.58333333,79.41666667,99.8,78.875,81.0625,84.49652778,-9999,87.94097222,99.47916667,92.20833333,86.83680556,79.01041667,83.07638889
,20.07.2009,80.9,78,91.9,76.33333333,78.58333333,97.8,76.83333333,77.875,84.13888889,-9999,85.875,99,89.90625,83.05208333,76.6875,80.72569444
,21.07.2009,71.1,71,78.3,65.41666667,65.625,78.9,64.20833333,64.82638889,71.31944444,-9999,78.59375,79.81597222,81.51388889,69.52430556,71.36805556,75.98611111
,22.07.2009,70.3,70,71.4,66.95833333,65.875,77.6,68.16666667,64.29861111,68.97569444,-9999,77.29861111,81.36458333,79.45833333,69.35069444,69.15972222,73.61805556
,23.07.2009,73.3,69,79.6,70.41666667,70.91666667,88.1,70.41666667,67.51736111,75.50347222,-9999,76.44097222,89.28125,82.16666667,73.68402778,67.63541667,73.34722222
,24.07.2009,89.6,83,75.6,83.70833333,80,97.1,84.08333333,84.09375,85.90972222,-9999,89.85069444,98.29513889,93.40625,88.84375,82.86111111,86.16666667
,25.07.2009,82.3,77,90.3,81.29166667,77.91666667,99.1,78.16666667,83.07986111,83.71875,-9999,87.89930556,97.18055556,90.49305556,87.10069444,78.65625,83.99652778
,26.07.2009,66.9,65,80.5,65.75,64.70833333,77.5,67.70833333,67.5,66.51041667,-9999,74.21875,79.79861111,79.22569444,70.99652778,66.39930556,71.11111111
,27.07.2009,56.2,58,60.7,52.125,54.45833333,65.7,52.95833333,50.69791667,55.69444444,-9999,62.02777778,66.97569444,68.85416667,56.67708333,56.72222222,63.41319444
,28.07.2009,59.5,60,78,58.29166667,66.70833333,79.2,63.45833333,66.10069444,70.80902778,-9999,67.71527778,79.33333333,73.06597222,68.42361111,59.51388889,68.55902778
,29.07.2009,61,63,64,56.625,59.375,61.8,62.45833333,59.72916667,62.1875,-9999,68.54513889,67.88194444,77.05555556,59.90625,64.49305556,69.36805556
,30.07.2009,59,59,63.6,55.41666667,51.79166667,69.2,57.70833333,53.64236111,56.35763889,-9999,66.26041667,68.07986111,75.01388889,59.375,61.53819444,66.75
,31.07.2009,58,59,70.5,55.66666667,61.58333333,73.3,59.08333333,59.4738676,65.58391608,-9999,71.32986111,77.7972028,77.19097222,62.52777778,61.11111111,71.51567944
,01.08.2009,61.2,68,61.7,56.33333333,64.95833333,67.3,67.70833333,61.05902778,67.11458333,-9999,70.01388889,75.68055556,80.98958333,60.19791667,67.52083333,71.57638889
,02.08.2009,71,72,74.5,65.41666667,66.91666667,76.2,73.41666667,62.52083333,70.63888889,-9999,72.5625,73.24305556,84.98263889,64.04861111,72.59375,72.14583333
,03.08.2009,71.3,72,92.7,71,74.54166667,88.5,76.33333333,75.90625,80.76388889,-9999,78.34722222,91.85416667,85.80902778,79.89236111,74.50347222,76.08680556
,04.08.2009,64.6,64,79,63.08333333,64.875,70.7,65,69.64236111,67.58333333,-9999,73.08680556,81.23611111,77.32986111,67.07986111,65.52083333,71.33333333
,05.08.2009,61.3,62,74.2,56.91666667,59.95833333,65.5,60.04166667,63.72569444,64.45833333,-9999,68.11805556,69.5625,74.52430556,59.78819444,62.40972222,68.14583333
,06.08.2009,62.3,63,71.5,55.125,61.5,66.6,63.04166667,62.40972222,65.76041667,-9999,67.82986111,70.97222222,75.38194444,60.14236111,64.23611111,69.13541667
,07.08.2009,60.3,62,63.5,52.16666667,56.75,61.5,59.29166667,54.29861111,61.36805556,58.14186851,63.93055556,65.30208333,74.91666667,54.43402778,61.31944444,67.83680556
,08.08.2009,67.4,73,58.3,63.66666667,64.33333333,68.5,71.79166667,60.88888889,67.625,53.50694444,68.8125,69,81.96875,62.60416667,69.02777778,73.73958333
,09.08.2009,69.2,78,54,76.29166667,85.83333333,85.9,78.66666667,81.41666667,91.13194444,87.09722222,89.22916667,90.97569444,93.13541667,82.51736111,85.67708333,90.90625
,10.08.2009,70.9,82,74.6,78.54166667,80.875,86,78.375,78.51041667,85.53472222,77.67361111,91.40277778,85.55902778,94,83.85069444,84.75694444,84.83333333
,11.08.2009,81.4,77,88,78.125,80.70833333,96.4,79.125,81.20138889,84.73263889,87.20833333,88.10069444,93.85416667,93.31597222,89.32291667,78.79861111,84.42708333
,12.08.2009,83.9,79,79.5,80.54166667,79.66666667,96.2,80.5,82.57291667,85.60416667,83.69444444,85.1875,96.38888889,91.37847222,88.34722222,81.01736111,84.27430556
,13.08.2009,73.6,73,83.7,75.08333333,75.33333333,87.5,79.54166667,79.18402778,79.38888889,84.80208333,84.91319444,92.36805556,89.86458333,84.51736111,80.55555556,79.58333333
,14.08.2009,68.3,70,81.1,69.125,73.95833333,81.6,75.45833333,75.14930556,77.65625,80.79861111,79.80555556,89.83680556,87.53125,77.45486111,75.45486111,80.52083333
,15.08.2009,62.4,66,68.3,57.54166667,63.625,68,65.04166667,54.26388889,66.1875,67.67361111,65.6043956,66.67361111,77.46527778,63.46180556,65.57291667,71.12152778
,16.08.2009,57.9,67,66.9,56.08333333,57.41666667,67,52.75,52.04166667,58.68402778,54.78472222,63.09027778,65.19791667,73.49305556,58.96875,59.83680556,68.38541667
,17.08.2009,64.9,69,72.9,66.33333333,74.5,82.3,69.66666667,64.42361111,80.51041667,66.92361111,69.88194444,86.17361111,78.15972222,69.64236111,66.53819444,77.81597222
,18.08.2009,60.9,65,78.9,61.41666667,65.29166667,72.1,65.125,66.59027778,68.93402778,69.69791667,69.99635036,79.63194444,77.04861111,67.57986111,65.56944444,69.25
,19.08.2009,57.3,64,63.7,52.08333333,57.58333333,57.3,56.875,48.86111111,59.38541667,58.58333333,61.51736111,65.00694444,74.44791667,52.09027778,61.48263889,69.77083333
,20.08.2009,50.5,57,49,43.95833333,45.16666667,57.1,42,45.56944444,47.90625,50.80208333,53.29513889,57.85763889,65.15625,49.65625,50.71180556,64.73611111
,21.08.2009,83.5,80,85.6,79.875,78.25,87.7,83.04166667,81.26388889,81.04395604,65.37847222,85.27758007,91.79861111,90.02777778,83.14583333,80.35763889,84.02083333
,22.08.2009,74.3,74,83.5,72.45833333,73.83333333,79,74.625,77.60069444,76.625,85.17013889,83.30662021,88.56597222,85.32638889,79.27430556,77.00694444,79.29861111
,23.08.2009,64.6,67,70.5,60.08333333,63,65.2,63.95833333,62.9375,68.34027778,69.80902778,70.1618705,75.69097222,75.76736111,63.95833333,68.58680556,72.19097222
,24.08.2009,54.5,63,59.7,50.125,55.08333333,60.8,60.41666667,51.73263889,61.76388889,59.86111111,63.2245614,65.00694444,74.42361111,54.45138889,63.5,69.02083333
,25.08.2009,74.1,76,71.3,67.70833333,64.91666667,80.9,78.54166667,64.02083333,67.17708333,62.99305556,73.88888889,82.43055556,90.80208333,68.01388889,75.91666667,77.82291667
,26.08.2009,76,73,91.7,74.16666667,74.04166667,89.7,73.70833333,77.5625,79.09722222,77.57986111,84.77290837,89.19791667,88.39930556,80.26041667,74.17361111,82.97569444
,27.08.2009,69.4,70,81.3,66.66666667,67.625,80.2,69.5,63.64583333,70.24305556,75.38541667,75.96484375,82.64236111,82.35763889,70.44097222,70.62847222,74.67013889
,28.08.2009,62.5,63,71.8,60.125,58.375,75.5,58.375,56.25694444,63.34027778,68.62152778,73.76724138,75.38541667,76.53819444,64.50694444,61.99305556,68.86458333
,29.08.2009,64.8,58,68.5,63.20833333,57.08333333,79,62.5,60.34722222,63.25,62.75,82.11678832,80.63541667,75.08333333,68.83333333,59.42361111,69.375
,30.08.2009,70,64,69.9,61.45833333,59.125,77.4,62.41666667,61.61805556,65.83333333,69.68402778,89.36129032,83.49652778,78.41666667,67.30208333,66.10069444,71.17361111
,31.08.2009,60.5,63,57.3,51.29166667,52.75,57.3,58.25,49.57291667,58,63.10416667,82.648,64.09375,73.72569444,51.34722222,61.35763889,67.61111111
,01.09.2009,58.7,63,59.3,51.66666667,49.20833333,65.2,51.29166667,49.87152778,52.83680556,47.05902778,55.41428571,63.6875,66.13888889,53.97916667,55.39930556,60.02430556
,02.09.2009,70.9,71,71.1,68.125,62.08333333,81.5,67.66666667,68.26388889,67.25,69.88194444,77.7,82.35069444,79.68055556,68.57638889,66.75,72.79861111
,03.09.2009,75.8,71,75.9,71.95833333,69.29166667,89.3,70.875,72.86111111,77.22916667,75.94097222,72.11111111,91.58333333,87.25,77.55555556,75.0625,75.74652778
,04.09.2009,71.2,69,83,72.58333333,72.5,91.3,72.91666667,73.33680556,79.49652778,68.67013889,75.1978022,90.45138889,81.62152778,77.84375,69.77777778,74.80555556
,05.09.2009,81.3,76,90.7,79.79166667,78.95833333,99.6,77.75,82.32291667,87.54166667,88.62152778,-9999,99,90.59722222,86.90972222,78.19097222,80.57291667
,06.09.2009,79.4,77,85.6,79.58333333,75.79166667,95.3,75.95833333,79.30902778,83.13888889,83.35763889,88.52941176,96.16666667,92.48263889,87.14583333,78.94444444,84.17361111
,07.09.2009,72.9,76,77.5,66.66666667,68.95833333,80,71.33333333,64.1875,73.72569444,77.70833333,-9999,79.95486111,85.97222222,71.9375,75.86111111,79.52430556
,08.09.2009,65,72,71.3,60.08333333,61.70833333,67.1,67.625,57.03472222,63.38194444,63.8125,-9999,68.45138889,81.41319444,60.97222222,69.40625,73.83680556
,09.09.2009,65.8,71,68.9,61.79166667,63.70833333,61.3,69.58333333,60.21180556,64.62847222,58.69097222,54.83233533,67.375,85.09722222,61.31944444,72.39930556,74.10416667
,10.09.2009,78.5,79,81.8,83.33333333,81.33333333,94.9,80.91666667,84.58680556,87.29861111,78.28819444,86.65625,98.42708333,93.96180556,86.56944444,83.53125,85.06944444
,11.09.2009,63.1,65,80.5,68.33333333,70.41666667,87.5,68.875,74.28819444,77.26041667,80.99305556,72.98263889,90.18402778,84.08333333,73.67361111,68.66319444,70.82291667
,12.09.2009,62,65,80.4,66.95833333,70.625,81.3,71.45833333,71.82638889,75.29861111,71.71527778,73.67013889,92.38541667,85.35069444,73.1875,69.21875,72.95833333
,13.09.2009,83.4,82,87.9,85.20833333,83.5,95.7,85.04166667,91,89.66666667,78.6875,90.35069444,99,98.58680556,91.61111111,86.80902778,86.37847222
,14.09.2009,90.4,91,97.5,94.45833333,93.08333333,100,92,99,99,99,99,99,99,99,98.45138889,98.04166667
,15.09.2009,91.1,94,94.1,98.625,94.20833333,100,94.75,99,99,99,99,99,99,99,99,99.37847222
,16.09.2009,87.1,89,97,95.33333333,96.25,100,94.5,99.89583333,99,99,99,99,99,99,99.20138889,99
,17.09.2009,70.3,75,99.5,77.70833333,87.91666667,99.7,81.95833333,84.8125,99.48958333,98.95833333,86.91319444,99,93.26736111,84.91319444,81.87847222,90.22569444
,18.09.2009,74,80,86,76.54166667,82.33333333,89.6,81.625,81.61111111,90.65277778,83.40625,87.07986111,95.20138889,94.38194444,78.65625,86.34027778,88.36111111
,19.09.2009,70.8,79,77,74.54166667,79.375,84.3,80.66666667,79.85069444,87.73611111,85.27430556,84.57638889,93.64930556,92.76388889,78.53472222,86.05208333,86.04861111
,20.09.2009,74.2,75,90.7,79.625,80.58333333,87.2,83.08333333,84.19097222,85.44097222,81.90625,85.91319444,93.52430556,94.68055556,85.38194444,85.39583333,83.57638889
,21.09.2009,89.2,88,94.7,92.33333333,93.79166667,99.5,91.20833333,97.64236111,99,94.86458333,99.52777778,99,99,98.5,95.38541667,98.98263889
,22.09.2009,85.2,85,89.3,83.58333333,79.75,86.8,84.66666667,83.38541667,86.27777778,92.59027778,88.125,92.15972222,95.36713287,86.97222222,86.72222222,86.55555556
,23.09.2009,76.8,76,82.4,77.875,71.08333333,86.3,78.25,73.72916667,78.07986111,74.8125,82.37152778,83.79861111,91.63194444,81.62152778,81.50694444,79.98958333
,24.09.2009,89.2,87,94.4,93.45833333,92.875,97.2,91,95.09027778,99,93.36458333,99.17708333,99,99,99.21180556,96.84375,97.45833333
,25.09.2009,82.2,86,88.3,83.70833333,86,92.3,83.625,92.14583333,96.26388889,96.93402778,95.09027778,99,99,92.20138889,93.80208333,95.62152778
,26.09.2009,78,80,79.4,76.29166667,79.16666667,82.7,79.125,82.09027778,88.79166667,85.80555556,85.30555556,92.64930556,92.90972222,78.94097222,86.69791667,86.53125
,27.09.2009,77.2,79,83.6,79.79166667,80.20833333,81.7,79.41666667,84.38541667,87.65972222,83.35416667,87.19097222,93.35416667,93.10416667,82.13194444,85.70486111,85.89583333
,28.09.2009,83,79,85.1,84.79166667,79.16666667,88.3,81.54166667,85.6875,85.64583333,83.59722222,90.27777778,94.33333333,96.82638889,88.61458333,88.06597222,86.00694444
,29.09.2009,80.1,78,89.6,85.29166667,77.5,98.2,82,86.64583333,86.26041667,84.71180556,84.81944444,99,91.48611111,88.10069444,80.35416667,81.6875
,30.09.2009,88.2,87,97.4,91.875,86,99.1,88.20833333,93.89236111,94.07986111,96.59375,95.54513889,99,99,96.60416667,92.32986111,92.48958333
,01.10.2009,83.5,81,90,87.79166667,83.375,98,84.58333333,90.25694444,93.79513889,91.17013889,91.08680556,99,99.52430556,93.36805556,85.97222222,87.125
,02.10.2009,85.4,78,83.6,85.70833333,78.04166667,97.4,81.75,87.23958333,87.99652778,91.28125,90.93402778,99,98.92013889,92.39236111,83.67013889,87.88888889
,03.10.2009,75.8,69,80.6,73.79166667,70.95833333,92.8,70.91666667,76.41319444,80.61458333,88.20833333,79.91666667,95.54861111,87.72222222,82.55208333,73.21527778,79.25694444
,04.10.2009,76.2,75,81.8,80,72.70833333,95.4,78.41666667,80.85069444,83.90972222,77.58333333,80.125,96.75347222,89.12152778,83.38888889,76.42013889,77.07638889
,05.10.2009,79.4,81,96.9,84.54166667,82.5,97.2,85.125,85.61111111,91.68402778,87.56597222,93.78472222,98.25347222,97.42361111,88.85416667,88.59027778,89.26388889
,06.10.2009,95.1,88,96.4,90.29166667,83.875,99.1,85.04166667,90.26041667,93.22569444,95.33333333,93.02083333,99,98.94097222,93.26736111,86.95138889,88.48958333
,07.10.2009,81.3,74,89.5,78.33333333,75.91666667,96.9,73.625,78.10416667,84.26041667,88.13541667,83.26736111,99,88.91666667,83.56944444,74.35763889,79.70833333
,08.10.2009,78.9,76,92.5,81.41666667,80.54166667,96.8,79.79166667,83.96527778,89.44791667,83.85416667,84.84027778,99,91.97222222,85.4375,79.73611111,84.15625
,09.10.2009,80.8,82,81.7,82.45833333,84.66666667,92.2,80.875,88.06944444,96.25347222,94.32986111,93.99652778,99,98.78819444,87.58333333,92.17361111,93.76736111
,10.10.2009,89.8,89,93.3,92.04166667,86.33333333,98.8,87.58333333,93.4375,97.30902778,93.27083333,99,99,99,95.73958333,96.38888889,97.41666667
,11.10.2009,88.5,83,96.7,87.125,81.54166667,99,83.16666667,92.04166667,92.18055556,94.09722222,91.16319444,99,97.79166667,93.40625,84.97916667,88.20486111
,12.10.2009,85.1,83,96.6,88.66666667,85,98.5,85.16666667,96.23958333,97.90625,96.64236111,97.41319444,99,99,98.20833333,90.19097222,91.75
,13.10.2009,82.4,80,95.9,83.95833333,79.625,93.4,78.95833333,93.29861111,90.06944444,92.50347222,93.64236111,99,95.15277778,94.25347222,86.06597222,87.70486111
,14.10.2009,72.9,75,90.8,77.66666667,74.58333333,88.5,76.70833333,88.89583333,87.17708333,92.82291667,90.51388889,96.60069444,95.03125,89.68539326,81.77777778,82.19097222
,15.10.2009,80.6,81,92.7,87.08333333,83.16666667,95.6,80.95833333,96.88194444,95.69097222,90.02083333,96.32986111,99,98.10069444,99,89.11805556,90.65625
,16.10.2009,88.1,82,99.1,90.08333333,87.45833333,99.2,86.58333333,97.35069444,98.65972222,99,99.03472222,99,99,94,92.69097222,95.4375
,17.10.2009,89.4,86,99.8,92.25,92.08333333,99.6,89.79166667,99,99,99,99,99,99,98.48148148,97.15972222,98.84375
,18.10.2009,86.5,84,99.4,89.54166667,89.95833333,97.8,88.5,99,99,99,99,99,99,96.26829268,94.01041667,97.48611111
,19.10.2009,86.9,86,96.9,82.91666667,83.04166667,91,89.875,85.02430556,93.78472222,91.89236111,93.90972222,99,96.39583333,75.37368421,92.11458333,92.36111111
,20.10.2009,84.3,84,89.4,76.375,77.5,81,80.16666667,84.42708333,91.31944444,87.35416667,96.46341463,90.98263889,95.89236111,83.11805556,92.92708333,90.82638889
,21.10.2009,90.5,89,83.8,87.58333333,82.08333333,69.3,83.625,88.01388889,94.52777778,86.68055556,95.75,86.09027778,99.74305556,88.71180556,94.42708333,94.08333333
,22.10.2009,95.8,94,93.5,99.04166667,91.83333333,74.7,92.20833333,99,99,98.02430556,99,91.05902778,99,99,99,99
,23.10.2009,95.8,92,97.3,96.91666667,89.625,98.5,91.70833333,99,99.32638889,99,99,99,99,99,99,99
,24.10.2009,95,88,93.4,92.08333333,86.16666667,99.1,86.45833333,93.80902778,97.78819444,95.90277778,99,99,99,96.65277778,99.43055556,94.0625
,25.10.2009,89.8,84,96,88.04166667,83.04166667,99.3,81.33333333,89.50362319,94.60507246,91.6875,97.57638889,99,97.75362319,94.84782609,85.8125,92.03623188
,26.10.2009,85.3,81,91.7,85.95833333,82.41666667,99.6,79.375,87.76041667,94.49652778,94.56597222,93.53125,99,98.18402778,93.85763889,85.00694444,94.38888889
,27.10.2009,90,85,92.6,89.95833333,82.08333333,99.4,84.70833333,94.02777778,94.23958333,92.43402778,95.57638889,99,97.99305556,96.47222222,90.16666667,89.82291667
,28.10.2009,88,87,89.7,85.08333333,82.20833333,96.5,81.75,87.13768116,91.80902778,90.95833333,95.32851986,99.89169675,99.13194444,91.10069444,91.42960289,93.80208333
,29.10.2009,90.6,87,95.9,91.20833333,89.33333333,96.1,89.20833333,95.60763889,99.45833333,92.04861111,99,99,99,96.51923077,98.52777778,99
,30.10.2009,86.8,86,90.6,92.70833333,93.70833333,99,91,99.18402778,99,99,99,99,99,98.7032967,98.54513889,99
,31.10.2009,99.3,92,95.2,98.20833333,88.58333333,93.9,92.79166667,99,94.74305556,99.57986111,99,99,99,92.56632653,99,98.40277778
,01.11.2009,87,91,94.1,84.08333333,80.58333333,99.3,80.20833333,85.49305556,88.80902778,92.85763889,96.02777778,99,98.38194444,87.49333333,92.04513889,91.54513889
,02.11.2009,94.1,91,98.8,92.41666667,87.45833333,98,88.16666667,97.35763889,99.55208333,88.92361111,99,99,99,98.68402778,94.83680556,93.03819444
,03.11.2009,91.5,88,99.4,90.33333333,85.91666667,99.3,86,99.44791667,98.66319444,99,99,99,99,99,95.9375,97.59027778
,04.11.2009,90.9,85,97.6,89.54166667,85.08333333,99.9,85.29166667,96.24652778,98.60763889,95.18055556,98.58333333,99,99,94.296875,90.0625,93.38541667
,05.11.2009,81.5,78,92,82.83333333,80.16666667,100,79.375,88.59375,95.98418972,95.70138889,93.92708333,99,95.61805556,88.625,83,88.81944444
,06.11.2009,76.3,75,97.9,80.125,78.95833333,99.6,77.91666667,83.42361111,90.08163265,91.5625,92.60416667,99,91.05555556,86.12834225,80.29166667,87.57638889
,07.11.2009,78.4,80,100,83.79166667,82.83333333,100,82.70833333,89.82291667,96.82986111,93.14583333,95.76736111,99,98.01041667,90.03743316,86.03125,90.06597222
,08.11.2009,90,87,92.8,90.25,85.04166667,98.9,89.08333333,95.21527778,98.28125,95.51736111,98.27430556,99,99,89.76642336,95.09027778,96.21875
,09.11.2009,96.8,94,99.2,99.70833333,95.08333333,100,97.625,99,99,99,99,99,99,99,99,99
,10.11.2009,91,86,97.1,92.54166667,89.66666667,100,89.95833333,98.89236111,99,99,99,99,99,95.8,95.33333333,99.63888889
,11.11.2009,87.9,82,97.1,88.125,83.08333333,100,85.54166667,93.27083333,93.78151261,98.93055556,99.375,99,99,94.57692308,89.79861111,94.95138889
,12.11.2009,89.4,85,92.6,85.875,80.83333333,100,82.54166667,88.59027778,93.88586957,93.20833333,97.34027778,99,97.52430556,85.43956044,89.67013889,92.55902778
,13.11.2009,86.5,81,97.5,85.375,82.375,100,81.91666667,88.79861111,93.61187215,97.05555556,94.72222222,99,94.79513889,90.74418605,84.13888889,90.51736111
,14.11.2009,79.8,79,95.8,78.54166667,76.08333333,96.8,75.875,78.30208333,88.50826446,88.98958333,90.00694444,-9999,90.67361111,78.73298429,81.94791667,86.61805556
,15.11.2009,79.7,76,93,78.25,75.625,99.2,76.125,79.32167832,87.03314917,85.85416667,87.99305556,99,88.34027778,85.28089888,75.625,82.15277778
,16.11.2009,95,93,98.9,90.66666667,86.79166667,99.7,88.41666667,92.31944444,99.51131222,94.54166667,99,99,99,99,94.40277778,99
,17.11.2009,93.9,90,97.6,91.875,89.29166667,100,91.75,97.87671233,99,98.78125,99,-9999,99,-9999,93.77777778,99.32638889
,18.11.2009,76.8,70,87,76.95833333,74.875,99.8,73.20833333,77.96713615,84.87134503,90.75694444,84.46511628,99.66666667,86.55555556,81.37634409,76.06944444,82.10763889
,19.11.2009,78,70,85,76.25,71.16666667,95.6,71,75.64236111,82.47916667,83.28819444,85.99305556,95.64661654,87.65625,82.77777778,75.11111111,81.04166667
,20.11.2009,80.9,86,90.4,66.91666667,58.54166667,81.6,59,62.78125,63.67013889,66.25347222,83.13194444,81.36879433,75.17708333,70.83680556,75.65972222,75.58333333
,21.11.2009,87.5,89,88,77.375,65.75,84.3,67.79166667,72.40277778,74.27430556,74.0625,91.47569444,84.04,87.82291667,80.57638889,84.22569444,88.38194444
,22.11.2009,81.4,78,84.8,68.95833333,65.625,89.6,65.125,67.72569444,74.53125,69.9375,81.51041667,82.75,77.46180556,74.20833333,73.80555556,74.51388889
,23.11.2009,77.2,69,80.9,77.04166667,79.91666667,99.7,77.45833333,81.18402778,93.82986111,88.04513889,85.89583333,-9999,90.98958333,84.90804598,78.77777778,86.42708333
,24.11.2009,81.8,76,91,80.79166667,77.70833333,99.5,79.125,83.29513889,90.02083333,89.28472222,85.86805556,99,91.25347222,81.41666667,79.05555556,83.34375
,25.11.2009,70.1,62,84.5,67.20833333,65.79166667,90.6,65.25,68.18055556,74.24170616,84.01041667,72.89930556,89.50595238,75.61805556,71.46564885,66.71180556,72.06944444
,26.11.2009,73.8,68,80.8,75,74.45833333,98.5,74.58333333,77.80656934,87.26736111,80.19791667,82.70486111,-9999,87.40625,81.76756757,75.29513889,79.48263889
,27.11.2009,72.8,67,79,76,73.75,97.5,74.70833333,77.0625,88.25694444,88.09722222,81.63541667,-9999,87.68402778,79.28333333,75.44097222,79.01736111
,28.11.2009,76.3,71,77.8,77.79166667,79.16666667,99.5,78.5,81.29513889,93.78571429,89.23263889,86.56597222,-9999,90.76736111,83.36464088,79.04166667,85.69791667
,29.11.2009,60,60,70.5,60.95833333,59.20833333,71,60.83333333,60.51388889,63.9027027,77.20486111,75.37847222,74.15853659,74.43055556,62.74719101,62.32291667,66.81944444
,30.11.2009,90.8,90,90,89.16666667,82.125,89.4,92.45833333,90.3180212,85.98617512,76.53819444,99,71.89473684,99,98.9047619,98.89236111,97.16319444
,01.12.2009,90.4,89,99.9,93.58333333,91.95833333,99.8,94.04166667,99,99,99,99,-9999,99,99,98.34027778,98.55208333
,02.12.2009,95.4,92,98.2,90.75,88.25,99.9,88.95833333,92.67955801,99,99,99,-9999,99,94.41463415,96.96875,97.78819444
,03.12.2009,79.9,79,97.1,79.33333333,77.41666667,99.5,75.08333333,82.56060606,87.36111111,91.22916667,93.82291667,99,87.47569444,84.78571429,83.17708333,86.22916667
