Date,SolarHeight[deg],SolarAzimuth[deg],SinSolarHeight,SWinMeasured[W/m2],SWinClearSky[W/m2],AtmTransmissivity,CloudTransmissivity
20/10/2006 23:00,12.820037,244.306063,0.221890,142.245370,104.874377,0.342573,1.000000
21/10/2006 23:00,12.538563,244.075611,0.217097,173.148148,102.002246,0.340352,1.000000
22/10/2006 23:00,12.260920,243.845281,0.212364,176.851852,97.115937,0.331082,1.000000
30/01/2007 23:00,12.090290,234.043223,0.209453,119.344167,109.362123,0.370487,1.000000
31/01/2007 23:00,12.328556,234.194972,0.213517,62.757333,120.719439,0.401293,0.664527
01/02/2007 23:00,12.568788,234.352680,0.217612,179.279333,129.585827,0.422787,1.000000
02/02/2007 23:00,12.810869,234.516324,0.221733,177.868250,120.207173,0.385015,1.000000
03/02/2007 23:00,13.054678,234.685881,0.225881,138.716667,119.530937,0.375937,1.000000
04/02/2007 23:00,13.300100,234.861324,0.230051,148.857333,116.323602,0.359334,1.000000
05/02/2007 23:00,13.547016,235.042625,0.234243,134.292083,111.092018,0.337144,1.000000
06/02/2007 23:00,13.795309,235.229751,0.238454,130.202333,117.526825,0.350493,1.000000
07/02/2007 23:00,14.044864,235.422668,0.242682,90.189750,128.673167,0.377181,0.957883
08/02/2007 23:00,14.295567,235.621339,0.246924,71.845667,127.227671,0.366667,0.774784
09/02/2007 23:00,14.547304,235.825725,0.251179,180.140333,128.705933,0.364777,1.000000
10/02/2007 23:00,14.799962,236.035781,0.255445,140.845250,125.848890,0.350854,1.000000
11/02/2007 23:00,15.053432,236.251463,0.259720,104.563667,133.039936,0.364937,1.000000
12/02/2007 23:00,15.307602,236.472721,0.264001,60.198250,159.210172,0.429809,0.558890
13/02/2007 23:00,15.562367,236.699505,0.268287,118.841917,162.656653,0.432270,1.000000
14/02/2007 23:00,15.817619,236.931759,0.272576,194.753417,168.418778,0.440720,1.000000
15/02/2007 23:00,16.073254,237.169425,0.276866,93.992500,151.254368,0.389832,0.919658
16/02/2007 23:00,16.329171,237.412444,0.281155,196.834167,161.323256,0.409612,1.000000
17/02/2007 23:00,16.585269,237.660752,0.285442,169.043000,160.622675,0.401881,1.000000
18/02/2007 23:00,16.841450,237.914280,0.289724,146.274333,156.526999,0.386013,1.000000
19/02/2007 23:00,17.097619,238.172960,0.294001,178.155250,161.922178,0.393684,1.000000
20/02/2007 23:00,17.353682,238.436717,0.298269,216.398000,169.964832,0.407507,1.000000
21/02/2007 23:00,17.609548,238.705476,0.302529,216.254500,173.575777,0.410492,1.000000
22/02/2007 23:00,17.865129,238.979158,0.306777,147.374500,169.438313,0.395341,1.000000
23/02/2007 23:00,18.120339,239.257678,0.311014,187.004417,190.471137,0.438568,1.000000
24/02/2007 23:00,18.375095,239.540952,0.315237,153.855917,193.846379,0.440570,1.000000
25/02/2007 23:00,18.629316,239.828890,0.319444,224.457917,197.869096,0.444003,1.000000
26/02/2007 23:00,18.882925,240.121400,0.323635,186.550000,192.662948,0.426930,1.000000
27/02/2007 23:00,19.135848,240.418387,0.327809,65.986083,211.289585,0.462473,0.511477
28/02/2007 23:00,19.388012,240.719753,0.331964,215.465250,228.083765,0.493230,1.000000
01/03/2007 23:00,19.639348,241.025395,0.336098,228.691167,235.891399,0.504093,1.000000
02/03/2007 23:00,19.889791,241.335210,0.340212,242.443250,243.247183,0.513789,1.000000
03/03/2007 23:00,20.139278,241.649091,0.344303,237.014167,225.393785,0.470664,1.000000
04/03/2007 23:00,20.387749,241.966926,0.348372,180.164250,211.973989,0.437700,1.000000
05/03/2007 23:00,20.635147,242.288603,0.352416,202.191500,216.460847,0.442068,1.000000
06/03/2007 23:00,20.881419,242.614005,0.356435,241.510500,216.970322,0.438344,1.000000
07/03/2007 23:00,21.126513,242.943014,0.360428,113.269333,222.781447,0.445335,0.846852
08/03/2007 23:00,21.370383,243.275509,0.364395,189.730917,231.268556,0.457514,1.000000
09/03/2007 23:00,21.612983,243.611365,0.368335,97.556083,218.585324,0.428030,0.742164
10/03/2007 23:00,21.854273,243.950455,0.372247,238.449167,217.481751,0.421625,1.000000
11/03/2007 23:00,22.094213,244.292652,0.376131,237.253333,225.832924,0.433533,1.000000
12/03/2007 23:00,22.332769,244.637822,0.379985,204.631000,235.694720,0.448123,1.000000
13/03/2007 23:00,22.569906,244.985833,0.383810,186.478250,226.706349,0.426976,1.000000
14/03/2007 23:00,22.805597,245.336549,0.387606,147.948500,243.444023,0.454266,1.000000
15/03/2007 23:00,23.039813,245.689832,0.391371,190.544083,241.922604,0.447336,1.000000
16/03/2007 23:00,23.272531,246.045541,0.395105,253.875417,259.473979,0.475525,1.000000
17/03/2007 23:00,23.503729,246.403536,0.398809,222.090167,257.980586,0.468665,1.000000
18/03/2007 23:00,23.733389,246.763673,0.402481,261.193917,241.965114,0.435809,1.000000
19/03/2007 23:00,23.961493,247.125806,0.406123,236.416250,242.757204,0.433565,1.000000
20/03/2007 23:00,24.188029,247.489789,0.409732,146.561333,252.059480,0.446470,0.989467
21/03/2007 23:00,24.412985,247.855474,0.413311,211.542917,247.121742,0.434186,1.000000
22/03/2007 23:00,24.636352,248.222711,0.416858,167.703667,248.936451,0.433905,1.000000
23/03/2007 23:00,24.858123,248.591350,0.420373,48.837833,243.219721,0.420641,0.339969
24/03/2007 23:00,25.078292,248.961239,0.423856,280.159833,245.593831,0.421503,1.000000
25/03/2007 23:00,25.296858,249.332224,0.427308,204.678833,251.921006,0.429121,1.000000
26/03/2007 23:00,25.513819,249.704153,0.430729,100.402167,239.013970,0.404139,0.707437
27/03/2007 23:00,25.729176,250.076872,0.434118,283.316833,261.991120,0.439791,1.000000
28/03/2007 23:00,25.942932,250.450225,0.437476,100.545667,290.641885,0.484426,0.598726
29/03/2007 23:00,26.155090,250.824056,0.440802,210.442750,297.282621,0.492045,1.000000
30/03/2007 23:00,26.365655,251.198210,0.444098,218.239583,284.684227,0.467973,1.000000
31/03/2007 23:00,26.574635,251.572531,0.447363,211.662500,278.438847,0.454634,1.000000
01/04/2007 23:00,26.782037,251.946863,0.450598,247.728833,275.487686,0.446851,1.000000
02/04/2007 23:00,26.987871,252.321048,0.453802,275.998333,300.814761,0.484773,1.000000
03/04/2007 23:00,27.192145,252.694930,0.456976,218.167833,298.779334,0.478431,1.000000
04/04/2007 23:00,27.394870,253.068353,0.460120,236.511917,299.410584,0.476447,1.000000
05/04/2007 23:00,27.596057,253.441161,0.463235,50.057583,319.475171,0.505255,0.273620
06/04/2007 23:00,27.795719,253.813198,0.466321,45.728667,326.479468,0.513218,0.245136
07/04/2007 23:00,27.993866,254.184308,0.469377,69.741000,316.621147,0.494771,0.383623
08/04/2007 23:00,28.190513,254.554337,0.472405,264.087833,296.398755,0.460472,1.000000
09/04/2007 23:00,28.385670,254.923130,0.475404,257.223750,330.408258,0.510368,1.000000
10/04/2007 23:00,28.579350,255.290533,0.478375,300.512917,347.108140,0.533144,1.000000
11/04/2007 23:00,28.771567,255.656393,0.481319,165.240250,324.134630,0.495102,0.885946
12/04/2007 23:00,28.962331,256.020559,0.484235,141.419250,317.250977,0.481949,0.773141
13/04/2007 23:00,29.151656,256.382879,0.487123,324.118667,329.271468,0.497532,1.000000
14/04/2007 23:00,29.339552,256.743201,0.489984,307.855333,323.955791,0.486922,1.000000
15/04/2007 23:00,29.526031,257.101378,0.492819,147.446250,309.827488,0.463274,0.821325
16/04/2007 23:00,29.711102,257.457261,0.495627,202.693750,307.503446,0.457455,1.000000
17/04/2007 23:00,29.894775,257.810702,0.498409,235.985750,304.027834,0.450016,1.000000
18/04/2007 23:00,30.077060,258.161556,0.501164,336.411833,359.779944,0.529911,1.000000
19/04/2007 23:00,30.257963,258.509678,0.503894,325.386250,342.898078,0.502594,1.000000
20/04/2007 23:00,30.437491,258.854924,0.506598,190.783250,346.656929,0.505674,0.958762
21/04/2007 23:00,30.615651,259.197153,0.509277,253.349250,335.044899,0.486436,1.000000
22/04/2007 23:00,30.792446,259.536223,0.511930,149.598750,309.278761,0.446947,0.834983
23/04/2007 23:00,30.967880,259.871996,0.514557,35.564083,324.183135,0.466350,0.190848
24/04/2007 23:00,31.141954,260.204333,0.517160,236.248833,328.345159,0.470217,1.000000
25/04/2007 23:00,31.314669,260.533099,0.519738,235.076917,323.619302,0.461400,1.000000
26/04/2007 23:00,31.486025,260.858158,0.522291,327.395250,320.043637,0.454317,1.000000
27/04/2007 23:00,31.656018,261.179377,0.524818,336.818417,321.516136,0.454451,1.000000
28/04/2007 23:00,31.824644,261.496626,0.527321,314.695500,328.593607,0.462495,1.000000
29/04/2007 23:00,31.991899,261.809773,0.529799,254.569000,321.484312,0.450609,1.000000
30/04/2007 23:00,32.157775,262.118691,0.532253,250.574917,313.634974,0.437808,1.000000
01/05/2007 23:00,32.322262,262.423254,0.534681,269.827833,314.790633,0.437651,1.000000
02/05/2007 23:00,32.485351,262.723335,0.537084,282.527583,329.249806,0.455938,1.000000
03/05/2007 23:00,32.647029,263.018813,0.539462,142.304167,351.745965,0.485189,0.706090
04/05/2007 23:00,32.807282,263.309567,0.541815,122.549000,342.760351,0.470976,0.622674
05/05/2007 23:00,32.966093,263.595476,0.544143,244.021750,355.230035,0.486263,1.000000
06/05/2007 23:00,33.123447,263.876424,0.546445,134.818250,360.814980,0.492068,0.654395
07/05/2007 23:00,33.279323,264.152295,0.548721,335.813917,357.912453,0.486320,1.000000
08/05/2007 23:00,33.433700,264.422974,0.550972,300.417250,348.672597,0.472055,1.000000
09/05/2007 23:00,33.586555,264.688352,0.553196,342.582333,352.120976,0.475031,1.000000
10/05/2007 23:00,33.737863,264.948317,0.555394,341.840917,349.745330,0.470178,1.000000
11/05/2007 23:00,33.887599,265.202763,0.557565,245.385000,345.406059,0.462749,1.000000
12/05/2007 23:00,34.035734,265.451583,0.559710,262.724583,354.062513,0.472743,1.000000
13/05/2007 23:00,34.182238,265.694675,0.561827,257.917333,342.328534,0.455557,1.000000
14/05/2007 23:00,34.327079,265.931938,0.563916,228.882500,344.220467,0.456579,1.000000
15/05/2007 23:00,34.470224,266.163271,0.565978,333.852750,346.123616,0.457630,1.000000
16/05/2007 23:00,34.611639,266.388580,0.568011,216.708917,342.745953,0.451735,1.000000
17/05/2007 23:00,34.751285,266.607768,0.570015,302.521917,351.771505,0.462194,1.000000
18/05/2007 23:00,34.889126,266.820745,0.571990,258.347833,357.046615,0.467699,1.000000
19/05/2007 23:00,35.025121,267.027422,0.573936,282.336250,347.024634,0.453214,1.000000
20/05/2007 23:00,35.159228,267.227710,0.575851,226.849583,342.635453,0.446172,1.000000
21/05/2007 23:00,35.291405,267.421526,0.577735,87.439333,368.001030,0.477826,0.420946
22/05/2007 23:00,35.421608,267.608787,0.579589,222.520667,384.723044,0.498133,1.000000
23/05/2007 23:00,35.549789,267.789416,0.581410,322.324917,380.015799,0.490681,1.000000
24/05/2007 23:00,35.675902,267.963336,0.583200,343.754250,371.597532,0.478516,1.000000
25/05/2007 23:00,35.799898,268.130473,0.584956,314.552000,370.714243,0.476117,1.000000
26/05/2007 23:00,35.921727,268.290758,0.586679,338.062083,363.679946,0.465876,1.000000
27/05/2007 23:00,36.041337,268.444122,0.588369,301.086917,365.363232,0.466850,1.000000
28/05/2007 23:00,36.158675,268.590502,0.590023,88.515583,362.928038,0.462594,0.434524
29/05/2007 23:00,36.273688,268.729838,0.591643,227.686667,370.370618,0.470944,1.000000
30/05/2007 23:00,36.386320,268.862070,0.593227,236.679333,375.492685,0.476335,1.000000
31/05/2007 23:00,36.496515,268.987146,0.594774,185.378083,371.972892,0.470790,0.891373
01/06/2007 23:00,36.604216,269.105015,0.596284,313.667083,361.807236,0.456904,1.000000
02/06/2007 23:00,36.709362,269.215629,0.597756,274.898167,363.013590,0.457434,1.000000
03/06/2007 23:00,36.811897,269.318946,0.599190,246.628667,363.422744,0.456986,1.000000
04/06/2007 23:00,36.911757,269.414926,0.600584,214.891250,353.004856,0.442979,1.000000
05/06/2007 23:00,37.008883,269.503533,0.601939,228.069333,384.578483,0.481645,1.000000
06/06/2007 23:00,37.103211,269.584736,0.603253,198.460500,414.920228,0.518649,0.866879
07/06/2007 23:00,37.194678,269.658508,0.604525,364.968333,398.065016,0.496659,1.000000
08/06/2007 23:00,37.283221,269.724825,0.605755,356.597500,396.743016,0.494125,1.000000
09/06/2007 23:00,37.368774,269.783669,0.606943,371.234500,395.607268,0.491863,1.000000
10/06/2007 23:00,37.451272,269.835025,0.608086,265.020583,375.797863,0.466461,1.000000
11/06/2007 23:00,37.530648,269.878883,0.609186,102.865583,349.240033,0.432809,0.531966
12/06/2007 23:00,37.606837,269.915239,0.610240,294.222833,379.830447,0.470004,1.000000
13/06/2007 23:00,37.679769,269.944091,0.611248,351.335833,375.535321,0.464016,1.000000
14/06/2007 23:00,37.749379,269.965445,0.612209,354.684167,352.689636,0.435187,1.000000
15/06/2007 23:00,37.815597,269.979310,0.613122,235.818333,352.425650,0.434293,1.000000
16/06/2007 23:00,37.878354,269.985699,0.613987,359.108750,366.292361,0.450823,1.000000
17/06/2007 23:00,37.937582,269.984632,0.614803,373.482667,436.892606,0.537090,1.000000
18/06/2007 23:00,37.993212,269.976133,0.615568,371.162750,410.130014,0.503640,1.000000
19/06/2007 23:00,38.045175,269.960233,0.616283,372.095500,371.708108,0.455995,1.000000
20/06/2007 23:00,38.093400,269.936965,0.616945,243.902167,399.333320,0.489425,1.000000
21/06/2007 23:00,38.137818,269.906371,0.617555,260.022000,380.710403,0.466199,1.000000
22/06/2007 23:00,38.178360,269.868495,0.618112,357.195417,379.755060,0.464665,1.000000
23/06/2007 23:00,38.214957,269.823389,0.618614,344.208667,380.289804,0.464991,1.000000
24/06/2007 23:00,38.247539,269.771109,0.619060,342.367083,392.135678,0.479177,1.000000
25/06/2007 23:00,38.276037,269.711716,0.619451,196.547167,368.312070,0.449821,0.982721
26/06/2007 23:00,38.300384,269.645277,0.619784,193.916333,354.441487,0.432682,1.000000
27/06/2007 23:00,38.320510,269.571865,0.620060,248.111500,343.080202,0.418656,1.000000
28/06/2007 23:00,38.336350,269.491558,0.620277,325.290583,357.221323,0.435786,1.000000
29/06/2007 23:00,38.347835,269.404439,0.620434,318.665667,378.820666,0.462042,1.000000
30/06/2007 23:00,38.354899,269.310596,0.620531,346.361167,360.115901,0.439177,1.000000
01/07/2007 23:00,38.357479,269.210122,0.620566,338.564333,351.077649,0.428144,1.000000
02/07/2007 23:00,38.355508,269.103117,0.620539,237.636000,352.557578,0.429977,1.000000
03/07/2007 23:00,38.348925,268.989684,0.620449,349.996500,358.221095,0.436952,1.000000
04/07/2007 23:00,38.337666,268.869933,0.620295,342.821500,373.606552,0.455834,1.000000
05/07/2007 23:00,38.321672,268.743975,0.620076,358.367333,383.629193,0.468224,1.000000
06/07/2007 23:00,38.300883,268.611931,0.619791,280.709917,388.443326,0.474310,1.000000
07/07/2007 23:00,38.275242,268.473922,0.619440,256.434500,373.116425,0.455841,1.000000
08/07/2007 23:00,38.244691,268.330076,0.619021,297.834250,361.892069,0.442411,1.000000
09/07/2007 23:00,38.209177,268.180525,0.618534,267.077417,362.305191,0.443245,1.000000
10/07/2007 23:00,38.168648,268.025403,0.617978,282.264500,345.899826,0.423532,1.000000
11/07/2007 23:00,38.123051,267.864851,0.617352,183.727833,344.676301,0.422434,0.992965
12/07/2007 23:00,38.072340,267.699010,0.616656,307.113917,354.480248,0.434908,1.000000
13/07/2007 23:00,38.016467,267.528029,0.615888,299.699750,375.649370,0.461417,1.000000
14/07/2007 23:00,37.955390,267.352055,0.615048,335.024667,381.741293,0.469496,1.000000
15/07/2007 23:00,37.889065,267.171242,0.614135,300.584667,395.131208,0.486637,1.000000
16/07/2007 23:00,37.817455,266.985744,0.613148,269.325583,375.677384,0.463371,1.000000
17/07/2007 23:00,37.740523,266.795719,0.612086,283.173333,364.344757,0.450117,1.000000
18/07/2007 23:00,37.658236,266.601328,0.610950,230.652333,325.524616,0.402854,1.000000
19/07/2007 23:00,37.570564,266.402730,0.609738,288.435000,331.048813,0.410447,1.000000
20/07/2007 23:00,37.477477,266.200089,0.608450,316.010917,343.332501,0.426514,1.000000
21/07/2007 23:00,37.378954,265.993570,0.607084,335.168167,353.075790,0.439535,1.000000
22/07/2007 23:00,37.274971,265.783337,0.605641,315.197750,351.112359,0.438059,1.000000
23/07/2007 23:00,37.165511,265.569556,0.604120,319.718000,343.018681,0.428962,1.000000
24/07/2007 23:00,37.050559,265.352393,0.602520,289.535167,345.030208,0.432543,1.000000
25/07/2007 23:00,36.930105,265.132015,0.600840,272.673917,335.382903,0.421541,1.000000
26/07/2007 23:00,36.804141,264.908586,0.599081,166.890500,312.830934,0.394270,0.992755
27/07/2007 23:00,36.672663,264.682272,0.597243,233.426667,309.381835,0.391040,1.000000
28/07/2007 23:00,36.535670,264.453237,0.595323,312.016833,309.659600,0.392565,1.000000
29/07/2007 23:00,36.393166,264.221644,0.593323,303.359000,311.326758,0.395918,1.000000
30/07/2007 23:00,36.245158,263.987655,0.591241,315.126000,313.422325,0.399890,1.000000
31/07/2007 23:00,36.091657,263.751428,0.589079,198.293083,310.837919,0.397949,1.000000
01/08/2007 23:00,35.932679,263.513120,0.586834,206.042083,305.455019,0.392452,1.000000
02/08/2007 23:00,35.768241,263.272888,0.584508,246.724333,294.731675,0.380081,1.000000
03/08/2007 23:00,35.598368,263.030882,0.582100,173.037083,300.911706,0.389549,1.000000
04/08/2007 23:00,35.423085,262.787253,0.579610,275.424333,307.750337,0.400000,1.000000
05/08/2007 23:00,35.242423,262.542145,0.577037,168.445083,300.419654,0.392098,1.000000
06/08/2007 23:00,35.056417,262.295702,0.574383,188.056750,306.811860,0.402171,1.000000
07/08/2007 23:00,34.865106,262.048063,0.571646,270.569250,322.170682,0.424194,1.000000
08/08/2007 23:00,34.668532,261.799361,0.568828,332.298167,340.789386,0.450789,1.000000
09/08/2007 23:00,34.466742,261.549729,0.565928,329.715167,318.550347,0.423393,1.000000
10/08/2007 23:00,34.259786,261.299291,0.562946,330.337000,334.171090,0.446359,1.000000
11/08/2007 23:00,34.047719,261.048171,0.559883,308.405417,298.750559,0.401094,1.000000
12/08/2007 23:00,33.830599,260.796486,0.556739,218.741833,297.713893,0.401819,1.000000
13/08/2007 23:00,33.608488,260.544348,0.553515,269.660417,298.682610,0.405330,1.000000
14/08/2007 23:00,33.381453,260.291866,0.550210,122.357667,289.312643,0.394828,0.761453
15/08/2007 23:00,33.149562,260.039141,0.546826,306.707333,286.862175,0.393760,1.000000
16/08/2007 23:00,32.912889,259.786271,0.543363,221.564000,283.944515,0.392091,1.000000
17/08/2007 23:00,32.671511,259.533350,0.539822,262.007083,282.596036,0.392637,1.000000
18/08/2007 23:00,32.425509,259.280464,0.536203,247.824500,282.533056,0.395043,1.000000
19/08/2007 23:00,32.174967,259.027696,0.532507,311.897250,303.276131,0.426818,1.000000
20/08/2007 23:00,31.919971,258.775122,0.528734,311.108000,318.992887,0.451956,1.000000
21/08/2007 23:00,31.660614,258.522814,0.524887,273.869750,279.801045,0.399168,1.000000
22/08/2007 23:00,31.396989,258.270838,0.520965,180.403417,282.063175,0.405253,1.000000
23/08/2007 23:00,31.129192,258.019255,0.516970,277.433333,274.114542,0.396707,1.000000
24/08/2007 23:00,30.857326,257.768121,0.512902,310.725333,271.431968,0.395767,1.000000
25/08/2007 23:00,30.581492,257.517487,0.508763,241.582250,295.995509,0.434901,1.000000
26/08/2007 23:00,30.301797,257.267399,0.504555,172.415250,269.169747,0.398606,1.000000
27/08/2007 23:00,30.018350,257.017897,0.500277,219.698500,254.926845,0.380569,1.000000
28/08/2007 23:00,29.731264,256.769017,0.495933,172.463083,245.692385,0.369826,1.000000
29/08/2007 23:00,29.440652,256.520791,0.491522,273.176167,250.743944,0.380639,1.000000
30/08/2007 23:00,29.146630,256.273243,0.487046,249.977000,253.315474,0.387892,1.000000
31/08/2007 23:00,28.849320,256.026397,0.482508,234.526833,257.995193,0.398583,1.000000
01/09/2007 23:00,28.548842,255.780270,0.477908,275.472167,255.276109,0.397985,1.000000
02/09/2007 23:00,28.245320,255.534875,0.473248,205.372417,252.249220,0.396944,1.000000
03/09/2007 23:00,27.938881,255.290221,0.468529,254.401583,255.379314,0.405715,1.000000
04/09/2007 23:00,27.629651,255.046313,0.463755,195.399167,241.835937,0.387961,1.000000
05/09/2007 23:00,27.317762,254.803153,0.458925,204.152667,243.797412,0.395023,1.000000
06/09/2007 23:00,27.003345,254.560739,0.454043,275.591750,250.492982,0.410027,1.000000
07/09/2007 23:00,26.686534,254.319065,0.449109,256.123583,247.270264,0.408987,1.000000
08/09/2007 23:00,26.367463,254.078122,0.444126,56.969500,248.459466,0.415348,0.371127
09/09/2007 23:00,26.046269,253.837899,0.439097,231.919917,244.163421,0.412625,1.000000
10/09/2007 23:00,25.723091,253.598382,0.434022,287.382667,254.637435,0.435126,1.000000
11/09/2007 23:00,25.398067,253.359553,0.428905,275.687417,254.960508,0.440641,1.000000
12/09/2007 23:00,25.071338,253.121393,0.423746,257.128083,235.936924,0.412505,1.000000
13/09/2007 23:00,24.743045,252.883881,0.418550,171.410750,233.305542,0.412745,1.000000
14/09/2007 23:00,24.413332,252.646992,0.413316,253.588417,226.725445,0.405961,1.000000
15/09/2007 23:00,24.082342,252.410702,0.408049,152.492667,213.236777,0.386525,1.000000
16/09/2007 23:00,23.750218,252.174984,0.402750,173.276250,202.948118,0.372509,1.000000
17/09/2007 23:00,23.417106,251.939809,0.397422,239.238417,228.932069,0.425599,1.000000
18/09/2007 23:00,23.083152,251.705149,0.392067,264.279167,196.006347,0.369159,1.000000
19/09/2007 23:00,22.748502,251.470972,0.386687,260.285083,197.315600,0.376583,1.000000
20/09/2007 23:00,22.413302,251.237248,0.381285,267.986250,216.808876,0.419411,1.000000
21/09/2007 23:00,22.077699,251.003946,0.375864,261.648333,193.420019,0.379347,1.000000
22/09/2007 23:00,21.741840,250.771035,0.370425,79.212000,180.426104,0.358853,0.614705
23/09/2007 23:00,21.405872,250.538481,0.364972,100.545667,182.548979,0.368289,0.767621
24/09/2007 23:00,21.069943,250.306253,0.359507,253.349250,186.986141,0.382755,1.000000
25/09/2007 23:00,20.734200,250.074321,0.354033,259.782833,191.340177,0.397493,1.000000
26/09/2007 23:00,20.398789,249.842652,0.348552,256.841083,192.081623,0.405074,1.000000
27/09/2007 23:00,20.063858,249.611217,0.343067,178.107417,175.218442,0.375201,1.000000
28/09/2007 23:00,19.729553,249.379987,0.337581,147.972417,168.731151,0.366968,1.000000
29/09/2007 23:00,19.396020,249.148932,0.332096,242.682417,172.014762,0.380066,1.000000
30/09/2007 23:00,19.063404,248.918026,0.326614,192.050833,163.425155,0.366932,1.000000
01/10/2007 23:00,18.731851,248.687243,0.321140,248.278917,175.411567,0.400324,1.000000
02/10/2007 23:00,18.401506,248.456559,0.315674,207.572750,170.168889,0.394851,1.000000
03/10/2007 23:00,18.072510,248.225950,0.310220,238.066500,159.550338,0.376499,1.000000
04/10/2007 23:00,17.745008,247.995397,0.304781,207.883667,138.212143,0.331771,1.000000
05/10/2007 23:00,17.419141,247.764880,0.299360,229.815250,146.186917,0.357059,1.000000
06/10/2007 23:00,17.095050,247.534382,0.293958,178.011750,150.562538,0.374284,1.000000
07/10/2007 23:00,16.772875,247.303889,0.288579,234.048500,145.064304,0.367121,1.000000
08/10/2007 23:00,16.452753,247.073389,0.283225,217.498167,145.423834,0.374767,1.000000
09/10/2007 23:00,16.134823,246.842873,0.277899,211.925583,136.386226,0.358002,1.000000
10/10/2007 23:00,15.819221,246.612332,0.272603,213.671500,123.735767,0.330911,1.000000
11/10/2007 23:00,15.506080,246.381763,0.267341,120.324750,113.337396,0.308887,1.000000
12/10/2007 23:00,15.195535,246.151163,0.262114,32.359250,106.564764,0.296046,0.313029
13/10/2007 23:00,14.887717,245.920535,0.256926,43.384833,113.522789,0.321556,0.398404
14/10/2007 23:00,14.582755,245.689882,0.251778,190.544083,109.289124,0.315709,1.000000
15/10/2007 23:00,14.280778,245.459212,0.246674,169.114750,106.653434,0.314287,1.000000
16/10/2007 23:00,13.981913,245.228534,0.241616,117.430833,109.569726,0.329449,1.000000
17/10/2007 23:00,13.686285,244.997862,0.236606,216.589333,119.835044,0.367730,1.000000
18/10/2007 23:00,13.394016,244.767213,0.231646,208.840333,104.306687,0.326743,1.000000
19/10/2007 23:00,13.105227,244.536605,0.226740,181.407917,94.985941,0.303809,1.000000
20/10/2007 23:00,12.820037,244.306063,0.221890,106.596583,100.382402,0.327900,0.991866
21/10/2007 23:00,12.538563,244.075611,0.217097,203.530833,104.648932,0.349184,1.000000
22/10/2007 23:00,12.260920,243.845281,0.212364,200.995667,90.834407,0.309667,1.000000
30/01/2008 23:00,12.090290,234.043223,0.209453,171.578167,116.791075,0.395654,1.000000
31/01/2008 23:00,12.328556,234.194972,0.213517,148.689917,111.953845,0.372154,1.000000
01/02/2008 23:00,12.568788,234.352680,0.217612,117.502583,116.777549,0.380998,1.000000
02/02/2008 23:00,12.810869,234.516324,0.221733,110.231917,115.411083,0.369653,1.000000
03/02/2008 23:00,13.054678,234.685881,0.225881,61.776750,117.315974,0.368971,0.684709
04/02/2008 23:00,13.300100,234.861324,0.230051,158.615333,129.043113,0.398625,1.000000
05/02/2008 23:00,13.547016,235.042625,0.234243,95.977583,132.664686,0.402613,0.982439
06/02/2008 23:00,13.795309,235.229751,0.238454,88.348167,136.928261,0.408353,0.889042
07/02/2008 23:00,14.044864,235.422668,0.242682,185.234583,140.588934,0.412110,1.000000
08/02/2008 23:00,14.295567,235.621339,0.246924,154.095083,135.954810,0.391819,1.000000
09/02/2008 23:00,14.547304,235.825725,0.251179,89.257000,134.142999,0.380187,0.929875
10/02/2008 23:00,14.799962,236.035781,0.255445,129.915333,137.554554,0.383489,1.000000
11/02/2008 23:00,15.053432,236.251463,0.259720,90.883333,140.639157,0.385782,0.923733
12/02/2008 23:00,15.307602,236.472721,0.264001,178.609667,139.090269,0.375493,1.000000
13/02/2008 23:00,15.562367,236.699505,0.268287,125.299417,154.925401,0.411724,1.000000
14/02/2008 23:00,15.817619,236.931759,0.272576,197.982167,153.628789,0.402017,1.000000
15/02/2008 23:00,16.073254,237.169425,0.276866,158.113083,154.148003,0.397290,1.000000
16/02/2008 23:00,16.329171,237.412444,0.281155,169.593083,171.633124,0.435790,1.000000
17/02/2008 23:00,16.585269,237.660752,0.285442,199.225833,173.769210,0.434774,1.000000
18/02/2008 23:00,16.841450,237.914280,0.289724,210.921083,170.251657,0.419859,1.000000
19/02/2008 23:00,17.097619,238.172960,0.294001,106.668333,169.060036,0.411038,0.969709
20/02/2008 23:00,17.353682,238.436717,0.298269,154.286417,170.127234,0.407896,1.000000
21/02/2008 23:00,17.609548,238.705476,0.302529,210.394917,175.849146,0.415869,1.000000
22/02/2008 23:00,17.865129,238.979158,0.306777,151.201167,176.005473,0.410664,1.000000
23/02/2008 23:00,18.120339,239.257678,0.311014,171.410750,179.094821,0.412373,1.000000
24/02/2008 23:00,18.375095,239.540952,0.315237,128.097667,182.255144,0.414226,1.000000
25/02/2008 23:00,18.629316,239.828890,0.319444,219.650667,188.546365,0.423084,1.000000
26/02/2008 23:00,18.882925,240.121400,0.323635,220.798667,192.267957,0.426055,1.000000
27/02/2008 23:00,19.135848,240.418387,0.327809,166.914417,200.742063,0.439386,1.000000
28/02/2008 23:00,19.388012,240.719753,0.331964,219.411500,194.701829,0.421042,1.000000
29/02/2008 23:00,19.639348,241.025395,0.336098,187.171833,212.233630,0.453537,1.000000
01/03/2008 23:00,19.889791,241.335210,0.340212,82.082000,211.980608,0.447748,0.637186
02/03/2008 23:00,20.139278,241.649091,0.344303,241.008250,228.749840,0.477672,1.000000
