@T,climate ,
descr,relative humidity ,
unit,% ,
 missing_value,-9999,
 date_start,21.11.2001 ,
 date_end,14.02.2014,
 date_format,dd.MM.yyyy ,
,,
@H,date,rehum[1]
name,-,Drake
ID,-,1
elevation,-,1572
x,-,512701
y,-,4495474
,24.07.2003,30
,25.07.2003,32.06666667
,26.07.2003,46.56666667
,27.07.2003,62.775
,28.07.2003,75.23333333
,29.07.2003,70.925
,30.07.2003,61.05
,31.07.2003,46.40833333
,01.08.2003,53.96666667
,02.08.2003,55.85833333
,03.08.2003,54.75833333
,04.08.2003,43.30833333
,05.08.2003,39.25
,06.08.2003,42.61666667
,07.08.2003,52.39166667
,08.08.2003,53.16666667
,09.08.2003,49.10833333
,10.08.2003,52.14166667
,11.08.2003,56.73333333
,12.08.2003,55.26666667
,13.08.2003,45.11666667
,14.08.2003,44.45
,15.08.2003,47.11666667
,16.08.2003,38.725
,17.08.2003,44.40833333
,18.08.2003,76.45833333
,19.08.2003,54.675
,20.08.2003,34.08333333
,21.08.2003,38.925
,22.08.2003,49.20833333
,23.08.2003,52.75
,24.08.2003,54.90833333
,25.08.2003,48.91666667
,26.08.2003,42.875
,27.08.2003,50.00833333
,28.08.2003,38.01666667
,29.08.2003,75.15833333
,30.08.2003,98.23333333
,31.08.2003,91.93333333
,01.09.2003,65.6
,02.09.2003,60.50833333
,03.09.2003,69.925
,04.09.2003,67.925
,05.09.2003,46.45
,06.09.2003,51.48333333
,07.09.2003,71.15
,08.09.2003,75.53333333
,09.09.2003,73.90833333
,10.09.2003,66.91666667
,11.09.2003,63.98333333
,12.09.2003,55.61666667
,13.09.2003,61.53333333
,14.09.2003,61.3
,15.09.2003,36.04166667
,16.09.2003,30.81666667
,17.09.2003,59.525
,18.09.2003,68.19166667
,19.09.2003,47.74166667
,20.09.2003,38.00833333
,21.09.2003,51.025
,22.09.2003,48.36666667
,23.09.2003,25.5
,24.09.2003,47.60833333
,25.09.2003,38.81666667
,26.09.2003,35.78333333
,27.09.2003,53.63333333
,28.09.2003,47.775
,29.09.2003,54.59166667
,30.09.2003,80.2
,01.10.2003,72.79166667
,02.10.2003,66.975
,03.10.2003,37.70833333
,04.10.2003,42.85833333
,05.10.2003,42.81666667
,06.10.2003,27.20833333
,07.10.2003,31.06666667
,08.10.2003,32.25833333
,09.10.2003,33.48333333
,10.10.2003,38.74166667
,11.10.2003,30.01666667
,12.10.2003,29.34166667
,13.10.2003,41.93333333
,14.10.2003,35.525
,15.10.2003,28.65
,16.10.2003,37.575
,17.10.2003,34.525
,18.10.2003,23.33333333
,19.10.2003,18.06666667
,20.10.2003,20.38333333
,21.10.2003,22.46666667
,22.10.2003,20.625
,23.10.2003,18.35833333
,24.10.2003,33.63333333
,25.10.2003,52.175
,26.10.2003,40.79166667
,27.10.2003,36.81666667
,28.10.2003,64.29166667
,29.10.2003,38.63333333
,30.10.2003,94.775
,31.10.2003,98.58333333
,01.11.2003,98.95833333
,02.11.2003,99
,03.11.2003,99
,04.11.2003,87.35833333
,05.11.2003,98.10833333
,06.11.2003,93.48333333
,07.11.2003,82.55
,08.11.2003,79.10833333
,09.11.2003,76.89166667
,10.11.2003,61.90833333
,11.11.2003,46.05
,12.11.2003,56.55833333
,13.11.2003,69.80833333
,14.11.2003,59.63333333
,15.11.2003,58.48333333
,16.11.2003,61.74166667
,17.11.2003,53.56666667
,18.11.2003,38.86666667
,19.11.2003,29.79166667
,20.11.2003,32.53333333
,21.11.2003,67.15833333
,22.11.2003,86.20833333
,23.11.2003,63.86666667
,24.11.2003,58.4
,25.11.2003,64.85833333
,26.11.2003,59.60833333
,27.11.2003,51.78333333
,28.11.2003,54.175
,29.11.2003,35.78333333
,30.11.2003,59.83333333
,01.12.2003,68.875
,02.12.2003,53.625
,03.12.2003,60.36666667
,04.12.2003,62.28333333
,05.12.2003,66.11666667
,06.12.2003,52.90833333
,07.12.2003,48.325
,08.12.2003,91.80833333
,09.12.2003,87.38333333
,10.12.2003,88.50833333
,11.12.2003,86.35833333
,12.12.2003,82.25
,13.12.2003,75.225
,14.12.2003,57.56666667
,15.12.2003,60.10833333
,16.12.2003,53.5
,17.12.2003,40.55
,18.12.2003,65.7
,19.12.2003,60.93333333
,20.12.2003,46.65833333
,21.12.2003,59.39166667
,22.12.2003,76.9
,23.12.2003,67.41666667
,24.12.2003,54.11666667
,25.12.2003,55.00833333
,26.12.2003,62.33333333
,27.12.2003,36.65
,28.12.2003,33.13333333
,29.12.2003,46.225
,30.12.2003,49.63333333
,31.12.2003,63.075
,01.01.2004,31.125
,02.01.2004,52.91666667
,03.01.2004,99
,04.01.2004,92.35833333
,05.01.2004,88.83333333
,06.01.2004,81.55
,07.01.2004,76.25833333
,08.01.2004,55.48333333
,09.01.2004,67.18333333
,10.01.2004,65.025
,11.01.2004,51.43333333
,12.01.2004,60.54166667
,13.01.2004,49.09166667
,14.01.2004,44.79166667
,15.01.2004,45.125
,16.01.2004,53.54166667
,17.01.2004,64.10833333
,18.01.2004,87.7
,19.01.2004,81.28333333
,20.01.2004,89.575
,21.01.2004,78.9
,22.01.2004,65.16666667
,23.01.2004,32.95
,24.01.2004,51.475
,25.01.2004,78.6
,26.01.2004,52.51666667
,27.01.2004,52.3
,28.01.2004,53.03333333
,29.01.2004,58.9
,30.01.2004,55.30833333
,31.01.2004,84.90833333
,01.02.2004,75.125
,02.02.2004,65.38333333
,03.02.2004,79.20833333
,04.02.2004,99
,05.02.2004,82.15833333
,06.02.2004,71.05
,07.02.2004,82.9
,08.02.2004,71.79166667
,09.02.2004,68.925
,10.02.2004,67.49166667
,11.02.2004,78.55833333
,12.02.2004,73.925
,13.02.2004,43.53333333
,14.02.2004,56.05833333
,15.02.2004,61.91666667
,16.02.2004,49.81666667
,17.02.2004,66.50833333
,18.02.2004,56.60833333
,19.02.2004,59.875
,20.02.2004,59.91666667
,21.02.2004,73
,22.02.2004,72.225
,23.02.2004,81.26666667
,24.02.2004,76.55
,25.02.2004,57.925
,26.02.2004,53.01666667
,27.02.2004,43.09166667
,28.02.2004,76.13333333
,29.02.2004,73.5
,01.03.2004,59.06666667
,02.03.2004,77.66666667
,03.03.2004,76.8
,04.03.2004,89.50833333
,05.03.2004,70.66666667
,06.03.2004,50.23333333
,07.03.2004,55.49166667
,08.03.2004,45.95
,09.03.2004,52.45
,10.03.2004,58.475
,11.03.2004,62.44166667
,12.03.2004,44.875
,13.03.2004,38.04166667
,14.03.2004,48.19166667
,15.03.2004,44.65
,16.03.2004,39.70833333
,17.03.2004,42.08333333
,18.03.2004,49.4
,19.03.2004,30.46666667
,20.03.2004,43.43333333
,21.03.2004,46.64166667
,22.03.2004,33.36666667
,23.03.2004,44.19166667
,24.03.2004,47.01666667
,25.03.2004,44.09166667
,26.03.2004,46.56666667
,27.03.2004,35.4
,28.03.2004,49.78333333
,29.03.2004,39.90833333
,30.03.2004,26.99166667
,31.03.2004,19.75833333
,01.04.2004,18.10833333
,02.04.2004,58.03333333
,03.04.2004,93.28333333
,04.04.2004,71.63333333
,05.04.2004,64.45833333
,06.04.2004,60.78333333
,07.04.2004,72.65
,08.04.2004,78.61666667
,09.04.2004,98.75833333
,10.04.2004,98.39166667
,11.04.2004,70.24166667
,12.04.2004,78.475
,13.04.2004,55.16666667
,14.04.2004,40.55
,15.04.2004,27.975
,16.04.2004,29.7
,17.04.2004,43.23333333
,18.04.2004,35.36666667
,19.04.2004,54.075
,20.04.2004,35.16666667
