@T,Climate,,,,,
descr,solar radiation,,,,,
unit,MJ/m2,,,,,
missing_val,-9999,,,,,
date_start,01.01.1990,,,,,
date_end,31.12.2008,,,,,
date_format,dd.MM.yyyy,,,,,
,,,,,,
@H,date,solrad[1],solrad[2],solrad[3],solrad[4],solrad[5]
name,,waterloo,ame,ass,blg,cme
ID,,1,2,3,4,5
elevation,,287,276,275,266,273
,24.05.1996,25.15,-9999,-9999,-9999,-9999
,25.05.1996,27.41,-9999,-9999,-9999,-9999
,26.05.1996,23.89,-9999,-9999,-9999,-9999
,27.05.1996,21.3,-9999,-9999,-9999,-9999
,28.05.1996,18.03,-9999,-9999,-9999,-9999
,29.05.1996,15.98,-9999,-9999,-9999,-9999
,30.05.1996,13.01,-9999,-9999,-9999,-9999
,31.05.1996,17.07,-9999,-9999,-9999,-9999
,01.06.1996,26.99,-9999,-9999,-9999,-9999
,02.06.1996,19.54,-9999,-9999,-9999,-9999
,03.06.1996,22.13,-9999,-9999,-9999,-9999
,04.06.1996,21.55,-9999,-9999,-9999,-9999
,05.06.1996,30.63,-9999,-9999,-9999,-9999
,06.06.1996,23.22,-9999,-9999,-9999,-9999
,07.06.1996,11.72,-9999,-9999,-9999,-9999
,08.06.1996,15.9,-9999,-9999,-9999,-9999
,09.06.1996,19.75,-9999,-9999,-9999,-9999
,10.06.1996,21.34,-9999,-9999,-9999,-9999
,11.06.1996,13.51,-9999,-9999,-9999,-9999
,12.06.1996,18.07,-9999,-9999,-9999,-9999
,13.06.1996,27.15,-9999,-9999,-9999,-9999
,14.06.1996,15.9,-9999,-9999,-9999,-9999
,15.06.1996,17.53,-9999,-9999,-9999,-9999
,16.06.1996,18.7,-9999,-9999,-9999,-9999
,17.06.1996,27.11,-9999,-9999,-9999,-9999
,18.06.1996,22.51,-9999,-9999,-9999,-9999
,19.06.1996,26.23,-9999,-9999,-9999,-9999
,20.06.1996,22.72,-9999,-9999,-9999,-9999
,21.06.1996,31.92,-9999,-9999,-9999,-9999
,22.06.1996,18.74,-9999,-9999,-9999,-9999
,23.06.1996,25.82,-9999,-9999,-9999,-9999
,24.06.1996,24.94,-9999,-9999,-9999,-9999
,25.06.1996,23.72,-9999,-9999,-9999,-9999
,26.06.1996,30.04,-9999,-9999,-9999,-9999
,27.06.1996,10.33,-9999,-9999,-9999,-9999
,28.06.1996,29,-9999,-9999,-9999,-9999
,29.06.1996,18.49,-9999,-9999,-9999,-9999
,30.06.1996,22.8,-9999,-9999,-9999,-9999
,01.07.1996,31.76,-9999,-9999,-9999,-9999
,02.07.1996,22.05,-9999,-9999,-9999,-9999
,03.07.1996,17.74,-9999,-9999,-9999,-9999
,04.07.1996,18.54,-9999,-9999,-9999,-9999
,05.07.1996,18.83,-9999,-9999,-9999,-9999
,06.07.1996,16.86,-9999,-9999,-9999,-9999
,07.07.1996,28.87,-9999,-9999,-9999,-9999
,08.07.1996,24.69,-9999,-9999,-9999,-9999
,09.07.1996,22.18,-9999,-9999,-9999,-9999
,10.07.1996,30.71,-9999,-9999,-9999,-9999
,11.07.1996,21.84,-9999,-9999,-9999,-9999
,12.07.1996,15.4,-9999,-9999,-9999,-9999
,13.07.1996,22.84,-9999,-9999,-9999,-9999
,14.07.1996,26.53,-9999,-9999,-9999,-9999
,15.07.1996,22.72,-9999,-9999,-9999,-9999
,16.07.1996,30.17,-9999,-9999,-9999,-9999
,17.07.1996,25.27,-9999,-9999,-9999,-9999
,18.07.1996,23.14,-9999,-9999,-9999,-9999
,19.07.1996,9.83,-9999,-9999,-9999,-9999
,20.07.1996,16.4,-9999,-9999,-9999,-9999
,21.07.1996,16.28,-9999,-9999,-9999,-9999
,22.07.1996,29.08,-9999,-9999,-9999,-9999
,23.07.1996,22.18,-9999,-9999,-9999,-9999
,24.07.1996,17.57,-9999,-9999,-9999,-9999
,25.07.1996,25.15,-9999,-9999,-9999,-9999
,26.07.1996,20,-9999,-9999,-9999,-9999
,27.07.1996,22.22,-9999,-9999,-9999,-9999
,28.07.1996,26.48,-9999,-9999,-9999,-9999
,29.07.1996,10.04,-9999,-9999,-9999,-9999
,30.07.1996,28.12,-9999,-9999,-9999,-9999
,31.07.1996,28.37,-9999,-9999,-9999,-9999
,01.08.1996,29.33,-9999,-9999,-9999,-9999
,02.08.1996,22.34,-9999,-9999,-9999,-9999
,03.08.1996,20.42,-9999,-9999,-9999,-9999
,04.08.1996,17.82,-9999,-9999,-9999,-9999
,05.08.1996,15.48,-9999,-9999,-9999,-9999
,06.08.1996,13.31,-9999,-9999,-9999,-9999
,07.08.1996,16.36,-9999,-9999,-9999,-9999
,08.08.1996,26.74,-9999,-9999,-9999,-9999
,09.08.1996,27.24,-9999,-9999,-9999,-9999
,10.08.1996,21.21,-9999,-9999,-9999,-9999
,11.08.1996,16.78,-9999,-9999,-9999,-9999
,12.08.1996,23.47,-9999,-9999,-9999,-9999
,13.08.1996,20.25,-9999,-9999,-9999,-9999
,14.08.1996,28.33,-9999,-9999,-9999,-9999
,15.08.1996,20.84,-9999,-9999,-9999,-9999
,16.08.1996,25.31,-9999,-9999,-9999,-9999
,17.08.1996,15.82,-9999,-9999,-9999,-9999
,18.08.1996,22.76,-9999,-9999,-9999,-9999
,19.08.1996,22.34,-9999,-9999,-9999,-9999
,20.08.1996,7.78,-9999,-9999,-9999,-9999
,21.08.1996,14.43,-9999,-9999,-9999,-9999
,22.08.1996,21.76,-9999,-9999,-9999,-9999
,23.08.1996,21.25,-9999,-9999,-9999,-9999
,24.08.1996,18.12,-9999,-9999,-9999,-9999
,25.08.1996,15.52,-9999,-9999,-9999,-9999
,26.08.1996,15.94,-9999,-9999,-9999,-9999
,27.08.1996,16.99,-9999,-9999,-9999,-9999
,28.08.1996,12.34,-9999,-9999,-9999,-9999
,29.08.1996,21.71,-9999,-9999,-9999,-9999
,30.08.1996,12.47,-9999,-9999,-9999,-9999
,31.08.1996,17.28,-9999,-9999,-9999,-9999
,01.09.1996,13.47,-9999,-9999,-9999,-9999
,02.09.1996,11.09,-9999,-9999,-9999,-9999
,03.09.1996,15.65,-9999,-9999,-9999,-9999
,04.09.1996,15.06,-9999,-9999,-9999,-9999
,05.09.1996,20,-9999,-9999,-9999,-9999
,06.09.1996,20.84,-9999,-9999,-9999,-9999
,07.09.1996,10.79,-9999,-9999,-9999,-9999
,08.09.1996,12.18,-9999,-9999,-9999,-9999
,09.09.1996,16.11,-9999,-9999,-9999,-9999
,10.09.1996,22.47,-9999,-9999,-9999,-9999
,11.09.1996,21.59,-9999,-9999,-9999,-9999
,12.09.1996,21.09,-9999,-9999,-9999,-9999
,13.09.1996,15.27,-9999,-9999,-9999,-9999
,14.09.1996,15.9,-9999,-9999,-9999,-9999
,15.09.1996,17.87,-9999,-9999,-9999,-9999
,16.09.1996,20.13,-9999,-9999,-9999,-9999
,17.09.1996,11.92,-9999,-9999,-9999,-9999
,18.09.1996,12.34,-9999,-9999,-9999,-9999
,19.09.1996,19.46,-9999,-9999,-9999,-9999
,20.09.1996,19.83,-9999,-9999,-9999,-9999
,21.09.1996,7.87,-9999,-9999,-9999,-9999
,22.09.1996,11.92,-9999,-9999,-9999,-9999
,23.09.1996,13.68,-9999,-9999,-9999,-9999
,24.09.1996,19.37,-9999,-9999,-9999,-9999
,25.09.1996,18.87,-9999,-9999,-9999,-9999
,26.09.1996,18.24,-9999,-9999,-9999,-9999
,27.09.1996,18.62,-9999,-9999,-9999,-9999
,28.09.1996,15.56,-9999,-9999,-9999,-9999
,29.09.1996,17.32,-9999,-9999,-9999,-9999
,30.09.1996,14.81,-9999,-9999,-9999,-9999
,01.10.1996,16.19,-9999,-9999,-9999,-9999
,02.10.1996,8.2,-9999,-9999,-9999,-9999
,03.10.1996,11.88,-9999,-9999,-9999,-9999
,04.10.1996,7.82,-9999,-9999,-9999,-9999
,05.10.1996,12.01,-9999,-9999,-9999,-9999
,06.10.1996,15.73,-9999,-9999,-9999,-9999
,07.10.1996,10.33,-9999,-9999,-9999,-9999
,08.10.1996,13.26,-9999,-9999,-9999,-9999
,09.10.1996,6.07,-9999,-9999,-9999,-9999
,10.10.1996,12.59,-9999,-9999,-9999,-9999
,11.10.1996,16.48,-9999,-9999,-9999,-9999
,12.10.1996,3.43,-9999,-9999,-9999,-9999
,13.10.1996,12.8,-9999,-9999,-9999,-9999
,14.10.1996,9.71,-9999,-9999,-9999,-9999
,15.10.1996,12.68,-9999,-9999,-9999,-9999
,16.10.1996,12.38,-9999,-9999,-9999,-9999
,17.10.1996,7.41,-9999,-9999,-9999,-9999
,18.10.1996,10.21,-9999,-9999,-9999,-9999
,19.10.1996,10.17,-9999,-9999,-9999,-9999
,20.10.1996,12.64,-9999,-9999,-9999,-9999
,21.10.1996,12.97,-9999,-9999,-9999,-9999
,22.10.1996,11.05,-9999,-9999,-9999,-9999
,23.10.1996,7.7,-9999,-9999,-9999,-9999
,24.10.1996,14.27,-9999,-9999,-9999,-9999
,25.10.1996,5.44,-9999,-9999,-9999,-9999
,26.10.1996,8.37,-9999,-9999,-9999,-9999
,27.10.1996,11.72,-9999,-9999,-9999,-9999
,28.10.1996,9.37,-9999,-9999,-9999,-9999
,29.10.1996,8.79,-9999,-9999,-9999,-9999
,30.10.1996,7.74,-9999,-9999,-9999,-9999
,31.10.1996,8.66,-9999,-9999,-9999,-9999
,01.11.1996,9.16,-9999,-9999,-9999,-9999
,02.11.1996,6.74,-9999,-9999,-9999,-9999
,03.11.1996,6.57,-9999,-9999,-9999,-9999
,04.11.1996,4.52,-9999,-9999,-9999,-9999
,05.11.1996,7.57,-9999,-9999,-9999,-9999
,06.11.1996,7.61,-9999,-9999,-9999,-9999
,07.11.1996,5.27,-9999,-9999,-9999,-9999
,08.11.1996,4.52,-9999,-9999,-9999,-9999
,09.11.1996,4.81,-9999,-9999,-9999,-9999
,10.11.1996,4.69,-9999,-9999,-9999,-9999
,11.11.1996,8.03,-9999,-9999,-9999,-9999
,12.11.1996,6.99,-9999,-9999,-9999,-9999
,13.11.1996,6.28,-9999,-9999,-9999,-9999
,14.11.1996,5.69,-9999,-9999,-9999,-9999
,15.11.1996,5.4,-9999,-9999,-9999,-9999
,16.11.1996,7.95,-9999,-9999,-9999,-9999
,17.11.1996,3.14,-9999,-9999,-9999,-9999
,18.11.1996,5.65,-9999,-9999,-9999,-9999
,19.11.1996,7.49,-9999,-9999,-9999,-9999
,20.11.1996,8.83,-9999,-9999,-9999,-9999
,21.11.1996,8.33,-9999,-9999,-9999,-9999
,22.11.1996,5.31,-9999,-9999,-9999,-9999
,23.11.1996,7.49,-9999,-9999,-9999,-9999
,24.11.1996,5.98,-9999,-9999,-9999,-9999
,25.11.1996,4.44,-9999,-9999,-9999,-9999
,26.11.1996,4.73,-9999,-9999,-9999,-9999
,27.11.1996,5.9,-9999,-9999,-9999,-9999
,28.11.1996,5.23,-9999,-9999,-9999,-9999
,29.11.1996,7.24,-9999,-9999,-9999,-9999
,30.11.1996,7.41,-9999,-9999,-9999,-9999
,01.12.1996,4.6,-9999,-9999,-9999,-9999
,02.12.1996,2.47,-9999,-9999,-9999,-9999
,03.12.1996,2.89,-9999,-9999,-9999,-9999
,04.12.1996,5.56,-9999,-9999,-9999,-9999
,05.12.1996,5.4,-9999,-9999,-9999,-9999
,06.12.1996,0.79,-9999,-9999,-9999,-9999
,07.12.1996,4.31,-9999,-9999,-9999,-9999
,08.12.1996,5.65,-9999,-9999,-9999,-9999
,09.12.1996,2.64,-9999,-9999,-9999,-9999
,10.12.1996,4.6,-9999,-9999,-9999,-9999
,11.12.1996,3.77,-9999,-9999,-9999,-9999
,12.12.1996,4.64,-9999,-9999,-9999,-9999
,13.12.1996,4.56,-9999,-9999,-9999,-9999
,14.12.1996,4.35,-9999,-9999,-9999,-9999
,15.12.1996,5.44,-9999,-9999,-9999,-9999
,16.12.1996,7.32,-9999,-9999,-9999,-9999
,17.12.1996,4.94,-9999,-9999,-9999,-9999
,18.12.1996,4.85,-9999,-9999,-9999,-9999
,19.12.1996,6.4,-9999,-9999,-9999,-9999
,20.12.1996,4.27,-9999,-9999,-9999,-9999
,21.12.1996,5.06,-9999,-9999,-9999,-9999
,22.12.1996,3.93,-9999,-9999,-9999,-9999
,23.12.1996,6.02,-9999,-9999,-9999,-9999
,24.12.1996,4.06,-9999,-9999,-9999,-9999
,25.12.1996,3.6,-9999,-9999,-9999,-9999
,26.12.1996,3.51,-9999,-9999,-9999,-9999
,27.12.1996,6.19,-9999,-9999,-9999,-9999
,28.12.1996,5.02,-9999,-9999,-9999,-9999
,29.12.1996,4.73,-9999,-9999,-9999,-9999
,30.12.1996,4.18,-9999,-9999,-9999,-9999
,31.12.1996,4.14,-9999,-9999,-9999,-9999
,01.01.1997,4.06,-9999,-9999,-9999,-9999
,02.01.1997,6.49,-9999,-9999,-9999,-9999
,03.01.1997,0.59,-9999,-9999,-9999,-9999
,04.01.1997,6.61,-9999,-9999,-9999,-9999
,05.01.1997,4.1,-9999,-9999,-9999,-9999
,06.01.1997,5.06,-9999,-9999,-9999,-9999
,07.01.1997,5.94,-9999,-9999,-9999,-9999
,08.01.1997,6.53,-9999,-9999,-9999,-9999
,09.01.1997,7.2,-9999,-9999,-9999,-9999
,10.01.1997,5.69,-9999,-9999,-9999,-9999
,11.01.1997,4.94,-9999,-9999,-9999,-9999
,12.01.1997,5.31,-9999,-9999,-9999,-9999
,13.01.1997,4.81,-9999,-9999,-9999,-9999
,14.01.1997,4.69,-9999,-9999,-9999,-9999
,15.01.1997,4.06,-9999,-9999,-9999,-9999
,16.01.1997,6.19,-9999,-9999,-9999,-9999
,17.01.1997,4.81,-9999,-9999,-9999,-9999
,18.01.1997,4.52,-9999,-9999,-9999,-9999
,19.01.1997,2.93,-9999,-9999,-9999,-9999
,20.01.1997,6.19,-9999,-9999,-9999,-9999
,21.01.1997,4.56,-9999,-9999,-9999,-9999
,22.01.1997,5.06,-9999,-9999,-9999,-9999
,23.01.1997,6.61,-9999,-9999,-9999,-9999
,24.01.1997,4.56,-9999,-9999,-9999,-9999
,25.01.1997,4.27,-9999,-9999,-9999,-9999
,26.01.1997,4.9,-9999,-9999,-9999,-9999
,27.01.1997,2.3,-9999,-9999,-9999,-9999
,28.01.1997,3.05,-9999,-9999,-9999,-9999
,29.01.1997,3.05,-9999,-9999,-9999,-9999
,30.01.1997,2.76,-9999,-9999,-9999,-9999
,31.01.1997,10.67,-9999,-9999,-9999,-9999
,01.02.1997,8.49,-9999,-9999,-9999,-9999
,02.02.1997,9.33,-9999,-9999,-9999,-9999
,03.02.1997,12.38,-9999,-9999,-9999,-9999
,04.02.1997,13.47,-9999,-9999,-9999,-9999
,05.02.1997,7.82,-9999,-9999,-9999,-9999
,06.02.1997,9.08,-9999,-9999,-9999,-9999
,07.02.1997,7.82,-9999,-9999,-9999,-9999
,08.02.1997,7.87,-9999,-9999,-9999,-9999
,09.02.1997,6.82,-9999,-9999,-9999,-9999
,10.02.1997,10,-9999,-9999,-9999,-9999
,11.02.1997,8.74,-9999,-9999,-9999,-9999
,12.02.1997,10.71,-9999,-9999,-9999,-9999
,13.02.1997,10.04,-9999,-9999,-9999,-9999
,14.02.1997,9.83,-9999,-9999,-9999,-9999
,15.02.1997,8.33,-9999,-9999,-9999,-9999
,16.02.1997,10.21,-9999,-9999,-9999,-9999
,17.02.1997,7.53,-9999,-9999,-9999,-9999
,18.02.1997,9.5,-9999,-9999,-9999,-9999
,19.02.1997,8.54,-9999,-9999,-9999,-9999
,20.02.1997,9,-9999,-9999,-9999,-9999
,21.02.1997,9.46,-9999,-9999,-9999,-9999
,22.02.1997,9.08,-9999,-9999,-9999,-9999
,23.02.1997,8.03,-9999,-9999,-9999,-9999
,24.02.1997,8.79,-9999,-9999,-9999,-9999
,25.02.1997,8.03,-9999,-9999,-9999,-9999
,26.02.1997,8.03,-9999,-9999,-9999,-9999
,27.02.1997,9.96,-9999,-9999,-9999,-9999
,28.02.1997,9.12,-9999,-9999,-9999,-9999
,01.03.1997,11.72,-9999,-9999,-9999,-9999
,02.03.1997,13.85,-9999,-9999,-9999,-9999
,03.03.1997,11.05,-9999,-9999,-9999,-9999
,04.03.1997,9.83,-9999,-9999,-9999,-9999
,05.03.1997,14.56,-9999,-9999,-9999,-9999
,06.03.1997,14.18,-9999,-9999,-9999,-9999
,07.03.1997,13.56,-9999,-9999,-9999,-9999
,08.03.1997,13.51,-9999,-9999,-9999,-9999
,09.03.1997,6.57,-9999,-9999,-9999,-9999
,10.03.1997,8.7,-9999,-9999,-9999,-9999
,11.03.1997,10.17,-9999,-9999,-9999,-9999
,12.03.1997,11.38,-9999,-9999,-9999,-9999
,13.03.1997,8.66,-9999,-9999,-9999,-9999
,14.03.1997,12.13,-9999,-9999,-9999,-9999
,15.03.1997,14.02,-9999,-9999,-9999,-9999
,16.03.1997,10.75,-9999,-9999,-9999,-9999
,17.03.1997,10.96,-9999,-9999,-9999,-9999
,18.03.1997,7.95,-9999,-9999,-9999,-9999
,19.03.1997,15.31,-9999,-9999,-9999,-9999
,20.03.1997,13.85,-9999,-9999,-9999,-9999
,21.03.1997,11.72,-9999,-9999,-9999,-9999
,22.03.1997,10.08,-9999,-9999,-9999,-9999
,23.03.1997,11.67,-9999,-9999,-9999,-9999
,24.03.1997,8.08,-9999,-9999,-9999,-9999
,25.03.1997,16.61,-9999,-9999,-9999,-9999
,26.03.1997,12.8,-9999,-9999,-9999,-9999
,27.03.1997,8.37,-9999,-9999,-9999,-9999
,28.03.1997,15.36,-9999,-9999,-9999,-9999
,29.03.1997,13.39,-9999,-9999,-9999,-9999
,30.03.1997,13.64,-9999,-9999,-9999,-9999
,31.03.1997,12.84,-9999,-9999,-9999,-9999
,01.04.1997,14.18,-9999,-9999,-9999,-9999
,02.04.1997,15.9,-9999,-9999,-9999,-9999
,03.04.1997,18.54,-9999,-9999,-9999,-9999
,04.04.1997,16.82,-9999,-9999,-9999,-9999
,05.04.1997,17.28,-9999,-9999,-9999,-9999
,06.04.1997,14.81,-9999,-9999,-9999,-9999
,07.04.1997,11.8,-9999,-9999,-9999,-9999
,08.04.1997,16.69,-9999,-9999,-9999,-9999
,09.04.1997,17.7,-9999,-9999,-9999,-9999
,10.04.1997,15.94,-9999,-9999,-9999,-9999
,11.04.1997,9.16,-9999,-9999,-9999,-9999
,12.04.1997,19.79,-9999,-9999,-9999,-9999
,13.04.1997,9.29,-9999,-9999,-9999,-9999
,14.04.1997,17.7,-9999,-9999,-9999,-9999
,15.04.1997,11.63,-9999,-9999,-9999,-9999
,16.04.1997,10.79,-9999,-9999,-9999,-9999
,17.04.1997,11.97,-9999,-9999,-9999,-9999
,18.04.1997,12.51,-9999,-9999,-9999,-9999
,19.04.1997,17.45,-9999,-9999,-9999,-9999
,20.04.1997,22.64,-9999,-9999,-9999,-9999
,21.04.1997,16.78,-9999,-9999,-9999,-9999
,22.04.1997,15.73,-9999,-9999,-9999,-9999
,23.04.1997,10.08,-9999,-9999,-9999,-9999
,24.04.1997,16.02,-9999,-9999,-9999,-9999
,25.04.1997,18.66,-9999,-9999,-9999,-9999
,26.04.1997,22.26,-9999,-9999,-9999,-9999
,27.04.1997,17.2,-9999,-9999,-9999,-9999
,28.04.1997,14.77,-9999,-9999,-9999,-9999
,29.04.1997,17.57,-9999,-9999,-9999,-9999
,30.04.1997,16.4,-9999,-9999,-9999,-9999
,01.05.1997,12.13,-9999,-9999,-9999,-9999
,02.05.1997,16.48,-9999,-9999,-9999,-9999
,03.05.1997,24.94,-9999,-9999,-9999,-9999
,04.05.1997,21.71,-9999,-9999,-9999,-9999
,05.05.1997,11,-9999,-9999,-9999,-9999
,06.05.1997,19.96,-9999,-9999,-9999,-9999
,07.05.1997,21.63,-9999,-9999,-9999,-9999
,08.05.1997,26.4,-9999,-9999,-9999,-9999
,09.05.1997,16.44,-9999,-9999,-9999,-9999
,10.05.1997,17.41,-9999,-9999,-9999,-9999
,11.05.1997,15.52,-9999,-9999,-9999,-9999
,12.05.1997,16.36,-9999,-9999,-9999,-9999
,13.05.1997,15.23,-9999,-9999,-9999,-9999
,14.05.1997,24.77,-9999,-9999,-9999,-9999
,15.05.1997,19.46,-9999,-9999,-9999,-9999
,16.05.1997,13.05,-9999,-9999,-9999,-9999
,17.05.1997,25.98,-9999,-9999,-9999,-9999
,18.05.1997,12.72,-9999,-9999,-9999,-9999
,19.05.1997,15.15,-9999,-9999,-9999,-9999
,20.05.1997,25.52,-9999,-9999,-9999,-9999
,21.05.1997,24.35,-9999,-9999,-9999,-9999
,22.05.1997,17.15,-9999,-9999,-9999,-9999
,23.05.1997,16.19,-9999,-9999,-9999,-9999
,24.05.1997,21.05,-9999,-9999,-9999,-9999
,25.05.1997,18.07,-9999,-9999,-9999,-9999
,26.05.1997,26.15,-9999,-9999,-9999,-9999
,27.05.1997,17.99,-9999,-9999,-9999,-9999
,28.05.1997,20.21,-9999,-9999,-9999,-9999
,29.05.1997,26.74,-9999,-9999,-9999,-9999
,30.05.1997,9.41,-9999,-9999,-9999,-9999
,31.05.1997,24.18,-9999,-9999,-9999,-9999
,01.06.1997,23.18,-9999,-9999,-9999,-9999
,02.06.1997,15.06,-9999,-9999,-9999,-9999
,03.06.1997,27.57,-9999,-9999,-9999,-9999
,04.06.1997,22.68,-9999,-9999,-9999,-9999
,05.06.1997,12.38,-9999,-9999,-9999,-9999
,06.06.1997,22.59,-9999,-9999,-9999,-9999
,07.06.1997,26.74,-9999,-9999,-9999,-9999
,08.06.1997,23.3,-9999,-9999,-9999,-9999
,09.06.1997,20.33,-9999,-9999,-9999,-9999
,10.06.1997,25.73,-9999,-9999,-9999,-9999
,11.06.1997,24.89,-9999,-9999,-9999,-9999
,12.06.1997,24.81,-9999,-9999,-9999,-9999
,13.06.1997,21.38,-9999,-9999,-9999,-9999
,14.06.1997,18.07,-9999,-9999,-9999,-9999
,15.06.1997,16.99,-9999,-9999,-9999,-9999
,16.06.1997,19.25,-9999,-9999,-9999,-9999
,17.06.1997,30.67,-9999,-9999,-9999,-9999
,18.06.1997,32.17,-9999,-9999,-9999,-9999
,19.06.1997,31.38,-9999,-9999,-9999,-9999
,20.06.1997,24.52,-9999,-9999,-9999,-9999
,21.06.1997,30.88,-9999,-9999,-9999,-9999
,22.06.1997,30.88,-9999,-9999,-9999,-9999
,23.06.1997,22.55,-9999,-9999,-9999,-9999
,24.06.1997,14.73,-9999,-9999,-9999,-9999
,25.06.1997,20.84,-9999,-9999,-9999,-9999
,26.06.1997,22.76,-9999,-9999,-9999,-9999
,27.06.1997,22.8,-9999,-9999,-9999,-9999
,28.06.1997,13.05,-9999,-9999,-9999,-9999
,29.06.1997,19.41,-9999,-9999,-9999,-9999
,30.06.1997,27.11,-9999,-9999,-9999,-9999
,01.07.1997,22.55,-9999,-9999,-9999,-9999
,02.07.1997,25.27,-9999,-9999,-9999,-9999
,03.07.1997,30.84,-9999,-9999,-9999,-9999
,04.07.1997,19.37,-9999,-9999,-9999,-9999
,05.07.1997,25.1,-9999,-9999,-9999,-9999
,06.07.1997,15.06,-9999,-9999,-9999,-9999
,07.07.1997,26.74,-9999,-9999,-9999,-9999
,08.07.1997,30.38,-9999,-9999,-9999,-9999
,09.07.1997,23.01,-9999,-9999,-9999,-9999
,10.07.1997,20.04,-9999,-9999,-9999,-9999
,11.07.1997,17.95,-9999,-9999,-9999,-9999
,12.07.1997,14.1,-9999,-9999,-9999,-9999
,13.07.1997,28.28,-9999,-9999,-9999,-9999
,14.07.1997,28.58,-9999,-9999,-9999,-9999
,15.07.1997,20.38,-9999,-9999,-9999,-9999
,16.07.1997,16.82,-9999,-9999,-9999,-9999
,17.07.1997,18.83,-9999,-9999,-9999,-9999
,18.07.1997,25.9,-9999,-9999,-9999,-9999
,19.07.1997,31.25,-9999,-9999,-9999,-9999
,20.07.1997,12.72,-9999,-9999,-9999,-9999
,21.07.1997,14.94,-9999,-9999,-9999,-9999
,22.07.1997,23.81,-9999,-9999,-9999,-9999
,23.07.1997,31.42,-9999,-9999,-9999,-9999
,24.07.1997,10.59,-9999,-9999,-9999,-9999
,25.07.1997,29.66,-9999,-9999,-9999,-9999
,26.07.1997,22.84,-9999,-9999,-9999,-9999
,27.07.1997,23.43,-9999,-9999,-9999,-9999
,28.07.1997,18.33,-9999,-9999,-9999,-9999
,29.07.1997,23.05,-9999,-9999,-9999,-9999
,30.07.1997,21,-9999,-9999,-9999,-9999
,31.07.1997,21.97,-9999,-9999,-9999,-9999
,01.08.1997,27.53,-9999,-9999,-9999,-9999
,02.08.1997,29.92,-9999,-9999,-9999,-9999
,03.08.1997,22.05,-9999,-9999,-9999,-9999
,04.08.1997,20.08,-9999,-9999,-9999,-9999
,05.08.1997,22.93,-9999,-9999,-9999,-9999
,06.08.1997,18.83,-9999,-9999,-9999,-9999
,07.08.1997,21.3,-9999,-9999,-9999,-9999
,08.08.1997,17.28,-9999,-9999,-9999,-9999
,09.08.1997,17.66,-9999,-9999,-9999,-9999
,10.08.1997,17.61,-9999,-9999,-9999,-9999
,11.08.1997,21.92,-9999,-9999,-9999,-9999
,12.08.1997,16.44,-9999,-9999,-9999,-9999
,13.08.1997,17.32,-9999,-9999,-9999,-9999
,14.08.1997,17.99,-9999,-9999,-9999,-9999
,15.08.1997,19.87,-9999,-9999,-9999,-9999
,16.08.1997,15.65,-9999,-9999,-9999,-9999
,17.08.1997,20.67,-9999,-9999,-9999,-9999
,18.08.1997,16.9,-9999,-9999,-9999,-9999
,19.08.1997,17.91,-9999,-9999,-9999,-9999
,20.08.1997,19.2,-9999,-9999,-9999,-9999
,21.08.1997,21.71,-9999,-9999,-9999,-9999
,22.08.1997,10.54,-9999,-9999,-9999,-9999
,23.08.1997,14.56,-9999,-9999,-9999,-9999
,24.08.1997,24.98,-9999,-9999,-9999,-9999
,25.08.1997,21.21,-9999,-9999,-9999,-9999
,26.08.1997,18.66,-9999,-9999,-9999,-9999
,27.08.1997,20.04,-9999,-9999,-9999,-9999
,28.08.1997,23.22,-9999,-9999,-9999,-9999
,29.08.1997,24.02,-9999,-9999,-9999,-9999
,30.08.1997,21.21,-9999,-9999,-9999,-9999
,31.08.1997,22.22,-9999,-9999,-9999,-9999
,01.09.1997,16.19,-9999,-9999,-9999,-9999
,02.09.1997,16.19,-9999,-9999,-9999,-9999
,03.09.1997,9.37,-9999,-9999,-9999,-9999
,04.09.1997,13.39,-9999,-9999,-9999,-9999
,05.09.1997,16.11,-9999,-9999,-9999,-9999
,06.09.1997,13.31,-9999,-9999,-9999,-9999
,07.09.1997,13.14,-9999,-9999,-9999,-9999
,08.09.1997,13.64,-9999,-9999,-9999,-9999
,09.09.1997,17.57,-9999,-9999,-9999,-9999
,10.09.1997,14.9,-9999,-9999,-9999,-9999
,11.09.1997,22.38,-9999,-9999,-9999,-9999
,12.09.1997,10.08,-9999,-9999,-9999,-9999
,13.09.1997,16.74,-9999,-9999,-9999,-9999
,14.09.1997,16.02,-9999,-9999,-9999,-9999
,15.09.1997,13.05,-9999,-9999,-9999,-9999
,16.09.1997,20.92,-9999,-9999,-9999,-9999
,17.09.1997,20.46,-9999,-9999,-9999,-9999
,18.09.1997,18.07,-9999,-9999,-9999,-9999
,19.09.1997,13.89,-9999,-9999,-9999,-9999
,20.09.1997,15.52,-9999,-9999,-9999,-9999
,21.09.1997,18.91,-9999,-9999,-9999,-9999
,22.09.1997,17.32,-9999,-9999,-9999,-9999
,23.09.1997,19.25,-9999,-9999,-9999,-9999
,24.09.1997,16.28,-9999,-9999,-9999,-9999
,25.09.1997,9.62,-9999,-9999,-9999,-9999
,26.09.1997,12.09,-9999,-9999,-9999,-9999
,27.09.1997,16.61,-9999,-9999,-9999,-9999
,28.09.1997,14.31,-9999,-9999,-9999,-9999
