@T,climate,,,,,,,,,,,,,,,,,
descr,relative humidity,,,,,,,,,,,,,,,,,
unit,%,,,,,,,,,,,,,,,,,
 missing_value,-9999,,,,,,,,,,,,,,,,,
date_start,01.01.1918,,,,,,,,,,,,,,,,,
date_end,31.12.2014,,,,,,,,,,,,,,,,,
 date_format,dd.MM.yyyy,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
@H,date,rehum[0],rehum[1],rehum[2],rehum[3],rehum[4],rehum[5],rehum[6],rehum[7],rehum[8],rehum[9],rehum[10],rehum[11],rehum[12],rehum[13],rehum[14],rehum[15],rehum[16]
name,,Greeley GLY03,Greeley LIRF GLY04,Greeley Generic,Drake,Drake Generic,Akron,Akron Generic,ARDEC,ARDEC Generic,Ft Collins,Ft Collins Generic,Ault,Ault Generic,Stratton,Stratton Generic,Sterling DAP,Sterling Generic
ID,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
elevation,,1426,1427,1427,1572,1572,1383,1383,1558,1558,1525,1525,1497,1497,1335,1335,1363,1363
x,,529937,530697,530697,512701,512701,658244,658244,500000,500000,492746,492746,523701,523701,736677,736677,658762,658762
y,,4476587,4477623,4477623,4495474,4495474,4446593,4446593,4500182,4500182,4491727,4491727,4490951,4490951,4340328,4340328,4470503,4470503
,07.07.1997,56.55,-9999,59.74,-9999,59.25,57.17,52.3,45.51,56.65,41.14,55.81,48.23,60.25,31,52.07,39.6,36.2
,08.07.1997,57.35,-9999,61.37,-9999,56.68,52.65,53.1,52.25,57.01,44.6,56.46,56.3,62.14,43,55.51,35.4,36.2
,09.07.1997,56.65,-9999,57.9,-9999,55.36,45.1,52.8,52.59,56.96,45.73,56.46,56.53,61.58,55,56.67,41.5,36.1
,10.07.1997,60.7,-9999,59.95,-9999,53.88,51.1,53.8,54.06,57.03,44.16,54.93,53.18,62.21,41,56.49,28.6,35.2
,11.07.1997,77.84,-9999,59.74,-9999,51.92,52.99,53.6,60.45,55.94,52.31,53.96,67.03,59.62,52,53.45,61.1,36.4
,12.07.1997,53.24,-9999,59.77,-9999,55.04,48.97,54.1,54.43,57.4,52.15,54.54,62.16,62.49,35,53.86,41.7,38.2
,13.07.1997,44.93,-9999,58.77,-9999,48.47,49.3,51.2,34.52,54.51,30.53,51.23,41.43,60.45,25,51,27.3,35.2
,14.07.1997,55.46,-9999,60.43,-9999,44.99,50.58,51.2,47.4,54.31,42.02,50.09,51.14,59.93,35,50,35.7,33.3
,15.07.1997,56.38,-9999,59.67,-9999,46.32,51.62,52,38.58,54.14,28.07,50.6,46.95,60.36,46,53.43,23.5,35
,16.07.1997,60.37,-9999,61.89,-9999,46.46,47.08,51.2,44.49,54.88,38.13,51.48,51.63,61.93,32,50.28,16.9,38.7
,17.07.1997,55.92,-9999,63.66,-9999,45.95,43.91,53.1,44.89,55.82,38.62,53.25,52.68,62.24,27,48.96,15.7,35.8
,18.07.1997,55.83,-9999,58.58,-9999,47.74,39.21,52.3,48.39,54.58,35.09,50.59,52.25,61.05,41,51.22,21.8,30.5
,19.07.1997,81.28,-9999,62.54,-9999,50.2,46.54,53.1,69.35,57.17,62.45,53.68,79.92,63.26,65,52.92,66.6,36.9
,20.07.1997,74.24,-9999,63.77,-9999,49.18,52.65,53.7,72.79,57.62,69.65,55.06,83.7,64.3,66,55.29,64.5,41.3
,21.07.1997,68.48,-9999,61.83,-9999,51.9,60.16,53.4,59.19,55.65,53.86,52.36,-9999,61.37,52,54.1,65.2,35.5
,22.07.1997,67.28,-9999,62.92,-9999,52.17,41.75,53.4,63.43,56.91,55.19,53.58,-9999,62.4,49,51.58,43.2,37.1
,23.07.1997,75.47,-9999,64.08,-9999,52.38,50.46,51.6,59.57,58.04,45.37,54.09,59.82,64.77,32,50.61,32.5,39.5
,24.07.1997,69.36,-9999,63.68,-9999,53.47,44.94,52.1,61.2,58.67,55.06,55.25,70.64,64.94,34,51.19,33.3,36.4
,25.07.1997,77.62,-9999,66.89,-9999,61.9,48.7,54.8,55.5,61.36,50.94,60.19,73,67.89,40,53.69,38.2,36.1
,26.07.1997,62.06,-9999,65.02,-9999,61.49,46.37,53.7,55.3,60.56,52,59.82,67.22,66.69,44,53.38,48.7,43.8
,27.07.1997,84.24,-9999,63.8,-9999,58.06,43.91,53.8,69.91,56.7,71.57,55.83,82.36,64.42,64,53.06,70.6,37.2
,28.07.1997,97.47,-9999,65.27,-9999,60.22,56.86,54.3,92.2,59.11,101.37,57.48,94.8,66.53,88,58.45,84.9,36.3
,29.07.1997,87.86,-9999,65.27,-9999,58.51,70.23,53.8,85.79,58.54,80.79,57.34,88.99,67.09,88,58.63,88.8,42.3
,30.07.1997,90.22,-9999,64.4,-9999,52.35,73.37,52.2,86.2,58.91,83.63,55.9,90.95,64.32,79,56.16,82.5,45.7
,31.07.1997,82.33,-9999,63.38,-9999,47.56,63.18,53,81.13,58.01,81.18,56.4,83.84,63.32,66,57.89,72.5,43.2
,01.08.1997,74.39,-9999,64.84,-9999,54.73,61.03,53.6,70.83,61.2,61.73,58.26,77.14,66.85,66,55.48,65.2,43.2
,02.08.1997,76.22,-9999,64.39,-9999,49.7,58.12,53.3,71.75,58.73,65.36,55.74,78.36,63.81,60,55.34,59.3,46.4
,03.08.1997,75.34,-9999,68.74,-9999,58.62,53.85,55.6,70.13,60.77,67.96,59.17,73.88,68.16,55,58.36,51.1,45.3
,04.08.1997,78.98,-9999,69.96,-9999,60.72,52.82,55.2,73.16,65.13,71.62,64.44,80.42,70.84,73,61.75,65,49.1
,05.08.1997,99.21,-9999,69.09,-9999,61.07,67.67,54.9,91.24,65.57,94.1,62.82,96.66,69.91,87,62.44,90.8,47.7
,06.08.1997,92.49,-9999,64.85,-9999,58.32,74.39,55.2,83.08,62.05,80.05,56.84,89.25,67.11,87,58.78,81.4,46.2
,07.08.1997,74.34,-9999,64.54,-9999,57.07,72.59,56,76.05,59.23,72.25,55.22,81.53,65.39,71,57.27,69.2,46.1
,08.08.1997,58.68,-9999,61.74,-9999,53.91,59.05,53.1,68.6,57.81,56.74,52.88,76.15,63.34,70,57.78,53.9,41.7
,09.08.1997,81.27,-9999,66.19,-9999,55.5,55.54,55.6,76.58,58.84,72.45,55.45,79.71,65.27,64,56.81,55.2,41.6
,10.08.1997,103.93,-9999,68.09,-9999,58.31,62.14,54,97.33,63.65,102.23,60.4,100.44,68.76,93,56.46,87.8,46.9
,11.08.1997,90.98,-9999,65.85,-9999,49.93,85.68,53.8,89.35,60.36,90.15,55.21,95.69,66.15,90,57.69,91.7,50.5
,12.08.1997,81.13,-9999,63.62,-9999,52.36,70.8,54.7,85.45,58.03,82.93,54,88.4,63.29,69,56.29,68.3,55.4
,13.08.1997,73.49,-9999,65.3,-9999,55.58,62.29,54.3,73.19,59.82,69.15,56.19,78.93,65.4,63,56.57,55.5,44.9
,14.08.1997,66.93,-9999,65.02,-9999,60.55,51.97,54.2,53.35,61.04,42.06,57.1,61.18,66.51,35,58.63,48.1,42.3
,15.08.1997,69.43,-9999,66.11,-9999,60.51,54.58,55.4,59.23,61.44,49.05,58.2,65.2,66.71,30,56.28,34.3,38.1
,16.08.1997,88.58,-9999,66.74,-9999,62.06,51.1,54.7,82.04,60.11,81.26,57.3,84.37,65.63,58,56.79,57.8,40.8
,17.08.1997,87.32,-9999,65.63,-9999,58.23,50.4,53.1,89.53,61.2,92.68,57.85,91.26,65.94,84,59.28,76.8,43.5
,18.08.1997,83.45,-9999,67.74,-9999,54.89,64.87,54.1,81.39,59.8,76.52,57.4,86.25,66.49,87,58.03,71.6,44
,19.08.1997,77.11,-9999,67.47,-9999,57.8,63.43,53.6,77.85,61.64,75.52,58.79,85.72,67.33,62,55.72,55.7,42.7
,20.08.1997,83.86,-9999,65.97,-9999,52.93,55.4,54.7,76.59,60.78,70.82,57.37,79.45,66.25,74,55.41,67.7,39.8
,21.08.1997,71.48,-9999,62.92,-9999,49.15,57.01,52.6,72.29,58.07,67.03,55.17,78.9,62.49,53,55.2,42.2,36.8
,22.08.1997,73.95,-9999,62.49,-9999,55.68,52.31,54.8,70.03,59.3,65.57,55.9,73.29,63.97,49,57.95,40.7,42
,23.08.1997,65.28,-9999,64.33,-9999,56.65,51.44,54,69.53,60.22,60.37,57.24,76.76,64.73,47,56.08,36.8,39.5
,24.08.1997,68.21,-9999,63.51,-9999,57.31,48.59,53.7,68,58.88,61,55.65,74.71,64.05,39,54.87,30.9,39.7
,25.08.1997,72.2,-9999,61.98,-9999,54.07,48.97,53.5,65.62,58.98,67,56.51,70.49,63.07,44,54.52,35.9,38.5
,26.08.1997,75.67,-9999,61.61,-9999,51.91,50.28,52.6,72.26,57.84,78.69,55.52,72.78,62.75,45,52.81,54.1,38.8
,27.08.1997,66.02,-9999,62.23,-9999,54.16,50.28,52.6,68.4,58.77,71.34,55.2,75.11,63.31,47,53.17,60,41.4
,28.08.1997,69.81,-9999,62.49,-9999,51.78,56.35,52.5,66.05,58.48,66.62,56.12,68.25,62.41,45,53.79,41.9,36.5
,29.08.1997,73.35,-9999,63.99,-9999,58.53,50.46,53.3,67.52,61.14,66.23,56.1,69.42,65.07,52,54.72,38.6,34.3
,30.08.1997,74.41,-9999,62.72,-9999,57.88,48.59,52.6,66.6,60.01,72.33,57.36,72.91,63.54,56,52.33,45.1,34.3
,31.08.1997,77.25,-9999,64.69,-9999,54.35,53.01,53.7,67.4,61.84,68.68,58.41,74.64,65.59,61,55.79,54.7,39.2
,01.09.1997,77.68,-9999,63.12,-9999,49.06,63.01,52.9,70.82,59.4,82.75,56.02,75.49,63.56,56,57.25,52.6,42.2
,02.09.1997,94.46,-9999,61.09,-9999,51.26,58.94,52.8,82.18,57,91.67,53.17,86.75,60.51,89,57.44,77.9,38.1
,03.09.1997,87.29,-9999,59.24,-9999,50,79.5,51.8,80.65,54.86,87.93,51.78,87.83,58.79,76,52.71,79.2,32.2
,04.09.1997,79.1,-9999,59.87,-9999,52.07,66.76,51.9,76.65,54.51,75.07,50.93,81.74,59.54,67,50.28,67,31.3
,05.09.1997,73.99,-9999,59.41,-9999,50.24,57.01,50.7,72.09,56.06,74.02,53.5,78.85,59.32,56,49.31,65.9,36.2
,06.09.1997,81.17,-9999,59.74,-9999,49.11,53.01,50.8,70.25,57.34,74.93,54.87,77.29,60.46,50,51.93,62.2,38.3
,07.09.1997,63.93,-9999,62.1,-9999,57.83,45.99,53.2,65.52,61.16,68.53,59.72,77.88,64.28,45,52.45,53,39.2
,08.09.1997,67.73,-9999,64.04,-9999,59.65,47.7,53.2,59.3,62.45,64.54,62.39,65.6,66.35,37,54.8,40,32.5
,09.09.1997,74.86,-9999,62.57,-9999,64.07,44.36,52.6,70.27,61.77,75.56,60.88,73.95,64.39,68,57.28,60.1,32.8
,10.09.1997,66.92,-9999,61.16,-9999,58.18,57.38,50.8,66.67,58.07,66.2,57.32,70.4,62.11,56,56.01,50.8,34.5
,11.09.1997,72.92,-9999,60.01,-9999,58.81,47.35,51.8,66.77,57.08,66.44,54.73,73.15,60.36,45,55.35,42.4,36.8
,12.09.1997,72,-9999,61.77,-9999,63.7,44.15,49.8,54.6,58.91,56.73,59.16,66.64,62.13,42,54.92,42.8,36.3
,13.09.1997,68.91,-9999,63.2,-9999,64.84,51.44,53,56.49,61.41,53.25,61.61,64.06,64.5,36,56.31,39.5,40.5
,14.09.1997,69.9,-9999,64.22,-9999,65.36,44.52,54.2,61.49,62.73,58.5,61.28,73.07,66.57,40,56.68,42.2,39.7
,15.09.1997,64.77,-9999,61.4,-9999,55.54,44.89,53.1,52.87,59.21,52.21,58.12,64.05,62.77,28,56.03,33.8,36.4
,16.09.1997,60.36,-9999,58.72,-9999,51.36,42.78,51.8,49.4,54.79,52.99,53.23,58.4,58.76,24,56.1,28.2,32.7
,17.09.1997,62.66,-9999,59.37,-9999,52.63,48.51,51.5,55.08,55.92,51.58,55.08,61.74,59.33,25,56.77,27.7,41.3
,18.09.1997,76.36,-9999,60.76,-9999,54.33,46.2,49.7,67.08,57.58,66.54,56.97,73.46,60.97,28,53.35,33.9,38.9
,19.09.1997,86.14,-9999,62.92,-9999,53.01,38.07,49.6,89.01,58.9,93.04,57.27,87.18,62.07,47,54.38,64.1,42.5
,20.09.1997,99.11,-9999,62.37,-9999,48.53,45.68,50.5,93.81,58.82,99.6,58.66,95.9,61.83,83,56.44,76.1,43
,21.09.1997,97.16,-9999,66.19,-9999,57.19,83.14,52.3,90.41,63.13,94.99,62.38,93,65.89,95,60.55,88,46.7
,22.09.1997,96.72,-9999,66.23,-9999,59.83,72.72,52,88.98,64.18,93.08,64.54,95.3,67.13,91,56.79,87.3,43.1
,23.09.1997,96.82,-9999,63.26,-9999,52.03,73.41,53.2,89.89,58.16,95.89,60.28,93.19,61.28,93,57.18,90.7,41.5
,24.09.1997,82.56,-9999,65.14,-9999,57.98,83.36,52.2,81.78,61.41,79.64,62.13,87.41,65.56,77,55.09,67.9,39
,25.09.1997,66.13,-9999,60.22,-9999,58.81,64.82,51.7,72.2,58.32,67.79,58.11,76.48,62.48,38,52.05,37.1,33.3
,26.09.1997,82.01,-9999,57.63,-9999,52.4,40.31,48.2,75.56,55.34,73.31,55.93,78.08,58.66,35,46.61,27.3,28.6
,27.09.1997,76,-9999,61.15,-9999,59.41,40.43,48.6,66.85,56.89,65.35,56.62,73.29,60.09,36,48.7,37.4,34.4
,28.09.1997,65.86,-9999,61,-9999,58.24,33,48.3,66.97,58.04,66.48,59.06,69.45,60.93,30,49.94,31.1,36.7
,29.09.1997,65.17,-9999,58.61,-9999,54.49,50.73,50.2,57.01,55.48,52.12,55.68,62.57,58.45,23,51.3,22.8,36.5
,30.09.1997,64.78,-9999,57.68,-9999,50.98,38.66,48.6,59.6,53.25,52.14,52.95,62.64,57.16,31,51.07,23.9,31.9
,01.10.1997,65.51,-9999,58.66,-9999,50.91,43.42,47.9,57.1,54.74,51.46,53.52,61.11,58.14,42,48.47,29,33.9
,02.10.1997,62.68,-9999,59.46,-9999,52.93,45.44,50.3,53.8,58.83,50.07,58.59,62.51,60.4,29,51.98,26.8,40.3
,03.10.1997,61.26,-9999,60.98,-9999,52.82,42.24,47.9,48.7,59.2,48.2,59.56,54.3,61.4,28,51.62,25.5,38.5
,04.10.1997,59.12,-9999,65.93,-9999,64.97,43.37,51.9,51.98,64.53,50.27,65.27,55.19,67.37,33,59.46,24.4,41
,05.10.1997,53.04,-9999,62.16,-9999,59.74,38.1,52,45.28,58.43,43.86,59.25,49.8,62.4,30,56.12,26.2,37.2
,06.10.1997,52.11,-9999,61.63,-9999,59.57,45.44,51,44.35,58.25,47.48,58.6,47.74,61.1,41,54.49,31.8,39.4
,07.10.1997,62.56,-9999,59.71,-9999,50.49,58.89,45.7,55.75,57.92,57.48,57.93,58.67,60.24,56,52.45,37.8,44
,08.10.1997,64.76,-9999,60.7,-9999,55.53,55.21,50.4,55.43,57.21,59.75,57.48,60.03,59.96,60,52.14,59.4,42.7
,09.10.1997,68.3,-9999,65.58,-9999,68.45,40.09,52.5,59.63,62.55,56.87,61.84,64.41,65.58,47,55.88,41.9,36.1
,10.10.1997,66.03,-9999,66.99,-9999,70.43,39.21,52.1,60.79,64.18,60.41,62.68,63.99,67.43,54,57.59,38.3,36.9
,11.10.1997,50.41,-9999,60.93,-9999,64.96,48.51,50.7,54.4,56.25,54.73,56.89,52.58,60.79,67,54.46,54.8,32.4
,12.10.1997,71.58,-9999,62.37,-9999,70.37,42.66,50.6,62.66,58.99,51.08,58.21,67.98,62.47,86,57.01,81.2,31.5
,13.10.1997,62.3,-9999,65.82,-9999,70.1,71.36,52.7,54.13,61.27,48.96,60.32,57.38,65.83,59,56.95,52.9,31
,14.10.1997,67.13,-9999,65.82,-9999,62.03,56.7,52.6,59.18,59.47,53.55,60.66,57.52,63.64,57,54.77,47.7,37.1
,15.10.1997,68.98,-9999,65.01,-9999,59.87,46.54,49.6,53.53,59.57,51.68,61.17,53.56,63.91,57,55.05,53.6,40.7
,16.10.1997,70.22,-9999,65.6,-9999,58.96,45.13,52,60.62,62.08,51.94,62.1,63.74,65.58,67,54.79,62.8,44.7
,17.10.1997,61.25,-9999,63.26,-9999,54.39,45.13,52.7,48.78,57.19,-9999,58,53.04,61.82,54,59.2,41.7,45.4
,18.10.1997,56.71,-9999,61.82,-9999,50.88,46.07,50.7,35.21,56.55,-9999,57.03,44.55,60.95,36,53.38,30.3,38.7
,19.10.1997,85.1,-9999,61.43,-9999,54.68,43.37,50.8,77.73,56.32,-9999,54.57,79.14,60.33,71,50.61,73.7,40.8
,20.10.1997,85.44,-9999,64.39,-9999,58.88,65.36,50.1,78.05,58.5,-9999,56.92,80.03,62.42,68,52.19,63.3,39.3
,21.10.1997,86.72,-9999,64,-9999,64.52,79.31,51.5,82.88,58.33,-9999,56.51,82.76,62.77,78,55.77,73.4,34.6
,22.10.1997,73.82,-9999,66.6,-9999,62.76,54.15,51.3,62.91,61.25,-9999,59.55,64.99,65.9,62,53.78,50.3,30.4
,23.10.1997,55.43,-9999,62.41,-9999,55.37,40.51,50.5,43.66,56.26,-9999,56.05,42.52,59.83,40,49.12,38.2,33.1
,24.10.1997,104.43,-9999,63.65,-9999,58.22,51.31,50.3,96.2,59.38,-9999,56.65,98.98,63.63,95,54.86,88.2,40.5
,25.10.1997,95.32,-9999,63.73,-9999,60.54,49.93,50.1,82.76,57.77,-9999,55.64,88.58,62.13,94,55.67,92.6,37.3
,26.10.1997,98.77,-9999,65.34,-9999,64.54,76.17,50.6,81.67,60.99,-9999,58.9,87.45,65.69,86,59.1,76.2,37.4
,27.10.1997,97.16,-9999,68.05,-9999,66.62,63.42,51.3,76.48,62.44,-9999,61.91,86.57,67.61,66,53.12,61.4,37.9
,28.10.1997,84.13,-9999,70.71,-9999,67.18,57.34,49.8,74.38,65.23,61.18,64.11,83.34,70.05,75,53.21,66.3,43.1
,29.10.1997,90.29,-9999,68.26,-9999,59,57.34,52.6,69.54,60.14,60.04,59.19,85.57,64.01,73,55.81,57.8,42.9
,30.10.1997,84.67,-9999,73.05,-9999,63.86,63.19,52.5,43.92,67.34,40.25,68.03,60.67,69.11,68,57.39,53.3,46.4
,31.10.1997,75.08,-9999,72.42,-9999,65.09,65.36,52.3,45.62,67.16,39.53,67.66,56.73,70.6,69,60.42,59.4,49.6
,01.11.1997,70.94,-9999,66.99,-9999,65.14,49.65,54.2,49.5,60.88,41.67,59.86,54.98,65.1,63,57.86,60.3,44.8
,02.11.1997,58.63,-9999,69.77,-9999,64.25,61.28,52.7,43.43,66.38,36.47,65.55,48.78,68.23,54,53.96,51.4,44.6
,03.11.1997,78.67,-9999,69.73,-9999,58.97,53.07,52.5,59.55,62.04,59.8,59.1,65.55,65.76,52,52.12,42.7,43.7
,04.11.1997,71.21,-9999,68.38,-9999,61.6,50.42,54.8,41.51,62.55,33.78,61.42,51.68,65.62,48,54.54,42.1,43.2
,05.11.1997,79.98,-9999,68.26,-9999,57.72,45.96,53.7,70.28,62.33,65.73,59.52,73.32,66.63,73,52.7,71.3,45.2
,06.11.1997,74.95,-9999,63.66,-9999,52.05,52.86,51.7,66.85,56.6,59.8,53.61,72.61,60.87,76,48.44,63.9,45.4
,07.11.1997,73.03,-9999,64.16,-9999,49.82,53.22,52.1,56.7,56.01,48.79,51.91,64.25,60.3,68,50.3,47.5,41.6
,08.11.1997,88.19,-9999,65.18,-9999,50.27,40.09,50.1,67.67,59.11,66.21,56.31,75.24,62.84,84,53.29,76.8,44.3
,09.11.1997,103.15,-9999,66.11,-9999,62.48,59.4,55.9,93.48,62.59,94.67,60.45,97.98,66.43,87,54.16,92.7,43.1
,10.11.1997,97.62,-9999,69.11,-9999,62.9,67.16,50.2,88.34,64.09,93.78,62.52,90.7,68.2,83,55.03,89.7,45.6
,11.11.1997,96.98,-9999,71.84,-9999,62.38,71.02,51.1,87.02,62.56,93.05,63.61,90.09,68.64,83,57.6,78.1,43.4
,12.11.1997,98.15,-9999,71,-9999,62.48,89.79,52.2,89.77,63.36,91.28,62.64,93.03,69.21,90,56.34,86.1,42
,13.11.1997,83.97,-9999,73.05,-9999,67.06,79.51,52.1,82.24,65.92,82.31,64.25,83.39,71.19,71,51.24,64.1,44.7
,14.11.1997,70.93,-9999,69.48,-9999,69.51,49.14,52,58.41,66.19,51.2,64.2,61.57,70.57,65,54.55,62.4,47.3
,15.11.1997,81.87,-9999,68.29,-9999,62.94,62.6,51.8,69.38,64.03,63.93,62.19,73.52,68.73,70,55.89,68.7,52.6
,16.11.1997,83.8,-9999,67.71,-9999,58.41,61.35,51.6,64.52,60.54,63.4,59.54,71.33,66.44,50,51.2,47.8,46
,17.11.1997,83.39,-9999,67.11,-9999,55.2,45.16,53.3,59.39,60.13,56.38,57.91,66.56,65.36,49,51.85,46.1,47.3
,18.11.1997,74.16,-9999,63.14,-9999,49.72,41.12,52.3,55.89,56,49.84,56.18,58.05,62.16,47,50.97,41.5,44.7
,19.11.1997,79.47,-9999,67.22,-9999,51.65,51.64,53.2,59.15,59.75,-9999,59.61,64.19,64.94,45,51.01,39.8,43
,20.11.1997,75.4,-9999,71.7,-9999,63.95,47.74,53.9,51.55,62.8,-9999,64.8,62.89,68.72,56,55.05,47.4,41.8
,21.11.1997,88.59,-9999,75.75,-9999,64.49,48.31,57.2,66.28,66.09,-9999,64.65,75.92,72.51,58,56.66,51.5,41.9
,22.11.1997,88.17,-9999,72.28,-9999,60.15,43.98,51.3,73.77,63.27,-9999,61.64,78.33,68.87,61,53.35,53.4,44.2
,23.11.1997,99.28,-9999,72.02,-9999,60.47,46.37,53.2,77.02,64.68,-9999,63.45,84.3,70,62,56.45,58.9,46.5
,24.11.1997,83.66,-9999,68.85,-9999,56.82,54.51,52.2,65.17,59.58,-9999,58.88,69.48,64.82,45,52.23,38.7,41
,25.11.1997,70.52,-9999,68.05,-9999,55.41,41.95,54.2,49.29,57.54,-9999,57.93,58.18,63.47,39,50.93,28.5,43.7
,26.11.1997,79.19,-9999,68.83,-9999,60.6,33.72,53.3,62.38,58.96,-9999,58.31,67.48,65.48,65,57.86,62.6,47.9
,27.11.1997,96.78,-9999,70.17,-9999,64.26,63.6,53.6,76.54,63.49,-9999,61.53,79.05,68.6,49,53.59,47.3,46.1
,28.11.1997,86.56,-9999,72.59,-9999,63.06,34.5,52.6,60.41,63.48,-9999,62.37,70.29,69.11,66,49.57,54.2,41.3
,29.11.1997,84.8,-9999,70.78,-9999,63.68,87.9,53.7,63.4,63.39,-9999,64.32,67.54,68.1,70,57.56,54.5,47.2
,30.11.1997,92.82,-9999,69,-9999,60.91,64.82,52.5,74.95,59.17,-9999,58.41,79.64,66.17,68,52.3,61.7,41.5
,01.12.1997,86.99,-9999,70.5,-9999,64.86,61.78,53.4,73.67,60.52,-9999,58.47,74.63,66.7,77,51.88,67.6,37.6
,02.12.1997,102.05,-9999,68.59,-9999,61.56,76.22,50.7,92.55,58.45,-9999,57.76,97.1,64.51,87,54.02,81,39.7
,03.12.1997,97.24,-9999,71.57,-9999,63.02,79.38,53.5,86.53,62.45,-9999,62.32,90.04,67.59,74,53.82,64,39.1
,04.12.1997,88.59,-9999,73.28,-9999,65.1,73.63,53.8,79.09,62.7,74.37,62.39,84.49,67.55,62,54.49,51,36
,05.12.1997,94.56,-9999,72.71,-9999,64.14,49.63,53,85.14,63.76,87.78,63.64,87.51,68.78,70,53,58.2,38.3
,06.12.1997,99.59,-9999,76.86,-9999,66.69,74.41,54.6,84,68.77,85.62,69.87,88.88,73.23,78,57.26,67.1,46.1
,07.12.1997,101.39,-9999,75.56,-9999,69.81,75.08,56.5,87.93,66.37,90.42,65.66,92.99,72.16,13,57,12.3,41.8
,08.12.1997,95.84,-9999,77.8,-9999,71.48,74.85,58.8,80.3,69.86,76.31,68.32,81.26,74.88,12,57.72,8.1,40.8
,09.12.1997,96.4,-9999,72.45,-9999,64.86,53.41,54.7,69.78,63.56,73.89,61.78,81.08,68.39,13,52.71,12.3,34.6
,10.12.1997,80.27,-9999,72.19,-9999,63.85,85.44,53.1,62.59,62.94,-9999,60.31,71.48,68.62,90,56.47,91.9,45.8
,11.12.1997,56.41,-9999,71.92,-9999,65.66,81.19,54.3,45.3,63.78,-9999,62.35,47.3,69.59,74,60.62,67.5,42.8
,12.12.1997,57.9,-9999,72.93,-9999,67.61,66.57,54.8,32.21,64.65,-9999,64.2,33.38,69.34,60,54.85,49.2,40.3
,13.12.1997,66.56,-9999,70.38,-9999,62.73,56.63,54.1,38.31,62.56,-9999,60.83,40.47,67.32,55,57.29,46.4,46.4
,14.12.1997,77.5,-9999,67.16,-9999,59.09,65.12,56.2,49.8,56.34,-9999,55.09,62.3,63.79,53,59.34,47.7,45.3
,15.12.1997,73,-9999,69.04,-9999,60.73,64.21,52.7,49.14,57.1,-9999,56.73,57.62,63.33,57,54.82,46.7,46.8
,16.12.1997,75.48,-9999,70.56,-9999,62.96,62.41,54.9,53.17,60.87,-9999,61.52,63.51,67.06,64,55.11,61.5,46.7
,17.12.1997,91.88,-9999,71.66,-9999,59.49,65.56,52.6,60.97,61.05,-9999,62.56,69.07,66.68,60,52.91,51.4,49.3
,18.12.1997,88.21,-9999,72.86,-9999,66.34,54.69,55.8,64.65,63.75,-9999,64.38,70.1,68.67,66,55.06,66.1,49.5
,19.12.1997,97.9,-9999,73.7,-9999,66.57,57.54,54.2,80.96,65.85,-9999,67.3,85.32,71.73,82,60.96,85.7,56.1
,20.12.1997,96.9,-9999,71.35,-9999,63.76,70.21,54.1,82.63,62.65,-9999,63.78,91.56,68.94,87,61.2,81.5,50.7
,21.12.1997,87.01,-9999,74.11,-9999,67.09,71.79,54.8,83.47,64.76,-9999,65.69,94.83,71.33,91,64.06,90.9,49.7
,22.12.1997,77.12,-9999,74.31,-9999,71.66,68.03,57,61.98,67.3,-9999,69.17,64.82,72.34,74,61.33,66,47.3
,23.12.1997,88.19,-9999,76.2,-9999,72.6,62.95,58.7,72.05,68.37,-9999,69.39,75.78,73.87,77,68.51,68,51.1
,24.12.1997,81.87,-9999,72.48,-9999,67.32,77.77,55.5,69.37,61.75,67.85,62.08,75.82,68.69,91,62.63,87.8,46.3
,25.12.1997,89.44,-9999,73.04,-9999,63.5,67.88,54.1,70.68,62.33,75.1,63.46,78.24,68.59,85,61.13,78.2,47.9
,26.12.1997,76.65,-9999,69.11,-9999,60.83,70.62,54.4,57.03,57.05,55.05,55.55,64.28,64.81,74,61.95,67.2,43.8
,27.12.1997,75.68,-9999,68.4,-9999,58.3,73.63,54.2,51.93,56.85,52.42,58.23,63.63,64.16,65,59.64,59.6,43.9
,28.12.1997,53.21,-9999,67.82,-9999,57.56,64.82,53.2,36.91,56.63,32.66,56.84,42.33,63.66,65,59.04,55.9,46
,29.12.1997,66.98,-9999,69.95,-9999,60.66,79.57,52.4,36.39,59.65,33.53,59.59,51.11,66.41,67,58.34,53,47.3
,30.12.1997,76.83,-9999,68.46,-9999,60,72.78,55,57.45,57.81,59.56,58.83,66.18,65.12,68,58.87,55.6,45
,31.12.1997,101.8,-9999,70.67,-9999,59.12,70.64,55.6,49.34,59.61,48.78,60.61,-9999,63.75,70,53.72,60.6,46.3
,01.01.1998,79.58,-9999,74.31,-9999,63.63,56.01,56.6,41.23,63.04,37.99,64.81,57.16,68.45,56.01,57.03,42.6,46.6
,02.01.1998,76.36,-9999,71.79,-9999,62.4,55.92,51.2,42.6,61.24,45.26,61.76,52,67.24,55.92,53.54,48.4,45.5
,03.01.1998,97.27,-9999,73.76,-9999,62.92,39.81,53.9,72.46,62.98,74.7,61.51,83.29,70.49,39.81,55.26,81.8,54
,04.01.1998,90.24,-9999,77.45,-9999,70.88,85.3,56.1,82.42,66.21,83.39,66.89,86.56,72.92,85.3,59.21,85.8,48.7
