@T,hrus ,,,,,,,,,,,,,,
descr,hrus.csv ,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
@H,ID,x,y,elevation,area,type,slope,aspect,flowlength,soilID,landuseID,hgeoID,slopelength,sedpool,tiledrainage
min,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
max,9999,9999999,9999999,10000,9999999999,3,90,360,999999,9999,9999,9999,9999,9999,1
unit,n/a,m,m,m,m2,n/a,deg,deg,m,n/a,n/a,n/a,m,t,n/a
,631,669034,4589117,272,243900,2,0.9,301.2325,0,10,41,1,90.8656,0,0
,632,652369,4589140,297,67500,2,2.7,108.4772,0,15,82,1,10,0,0
,633,661429,4589218,282,83700,2,1.7,14.4632,0,2,81,1,113.795,0,0
,634,651409,4589111,300,213300,2,1.8,119.4499,0,15,82,1,10,0,0
,635,662539,4589110,283,52200,2,1.3,68.4619,0,2,82,1,26.1078,0,0
,636,650854,4589264,298,72900,2,4.9,246.673,0,15,81,1,59.9986,0,0
,637,653644,4589040,297,226800,2,2.6,199.1478,0,15,82,1,67.524,0,0
,638,661864,4589324,284,106200,2,0.6,292.7495,0,2,82,1,44.45,0,0
,639,664249,4589393,274,77400,2,3.8,201.0934,0,2,82,1,42.6775,0,0
,640,665119,4589209,268,189000,3,1.7,197.9464,0,10,82,1,28.3469,0,0
,641,652759,4589173,298,95400,2,4,164.7226,0,15,82,1,10,0,0
,642,662629,4588155,280,2846700,3,1.2,70.9457,0,2,82,1,53.284,0,0
,643,655309,4588967,297,154800,2,0.9,205.2966,0,2,81,1,21.875,0,0
,644,662704,4588976,283,63900,2,0.9,18.807,0,2,82,1,90.625,0,0
,645,663109,4589012,281,78300,2,1.6,291.0721,0,2,82,1,34.0192,0,0
,646,664849,4589061,273,162900,2,1.6,24.2232,0,10,82,1,37.5,0,0
,647,669709,4588578,274,667800,2,0.4,-1,0,10,82,1,10,0,0
,648,653014,4588956,292,112500,3,2.7,198.1852,0,15,82,1,36.785,0,0
,649,666304,4588903,270,342000,3,1.1,205.0573,0,10,82,1,25,0,0
,650,658849,4588268,285,2348100,3,0.8,-1,0,2,82,1,143.277,0,0
,651,662464,4588849,285,65700,2,0.6,116.9825,0,2,82,1,127.827,0,0
,652,652654,4588674,294,106200,3,2.7,344.0902,0,15,82,1,25,0,0
,653,655864,4588738,290,165600,2,1,117.6143,0,2,82,1,79.505,0,0
,654,663454,4588965,283,77400,2,0.8,21.675,0,2,82,1,186.831,0,0
,655,665239,4588948,272,86400,2,0.9,118.6529,0,10,21,1,99.871,0,0
,656,662929,4588768,284,81000,2,1.2,19.2356,0,2,82,1,143.2,0,0
,657,664369,4588969,279,104400,2,2.8,22.7415,0,2,82,1,71.2853,0,0
,658,665599,4588866,271,53100,2,1,22.635,0,10,21,1,31.9212,0,0
,659,651709,4588761,296,212400,3,2.8,71.5597,0,15,82,1,25,0,0
,660,668929,4588796,273,176400,2,0.5,303.5348,0,10,82,1,22.1507,0,0
,661,652264,4588836,294,57600,3,3.8,245.7041,0,15,82,1,37.7767,0,0
,662,655489,4588701,293,263700,2,1.4,115.4122,0,2,82,1,49.0347,0,0
,663,665239,4588740,274,164700,2,1.1,340.0064,0,10,21,1,29.1339,0,0
,664,653404,4588631,292,361800,3,3.3,251.4866,0,15,82,1,27.741,0,0
,665,664279,4588815,281,76500,2,1.2,21.9007,0,2,82,1,39.767,0,0
,666,668419,4587543,272,2170800,3,0.6,-1,0,10,82,1,28.125,0,0
,667,649924,4588564,302,185400,2,0.8,-1,0,15,91,1,42.5085,0,0
,668,665854,4588614,274,217800,2,1.4,22.811,0,10,21,1,35.6775,0,0
,669,666754,4588401,269,290700,3,0.9,202.7598,0,11,82,1,21.875,0,0
,670,652924,4588584,291,140400,3,5.2,72.0764,0,15,41,1,27.2727,0,0
,671,663274,4588703,283,137700,2,0.8,-1,0,2,82,1,28.125,0,0
,672,664804,4588515,277,108000,2,1,335.9845,0,10,21,1,25.9259,0,0
,673,666394,4588624,270,150300,3,1.6,209.7356,0,11,82,1,10,0,0
,674,652189,4588485,292,244800,3,2,24.9328,0,15,41,1,10,0,0
,675,662059,4588600,284,107100,2,1.3,198.5574,0,2,82,1,137.133,0,0
,676,668179,4588279,272,380700,2,0.7,297.9483,0,10,82,1,44.6076,0,0
,677,656929,4588603,285,261900,2,1.9,159.8199,0,2,82,1,10,0,0
,678,649549,4588584,305,102600,2,1.6,199.442,0,15,82,1,60.355,0,0
,679,650749,4588573,301,111600,2,2.9,65.5131,0,15,82,1,25,0,0
,680,651469,4588560,297,92700,2,3.3,206.4844,0,15,82,1,20.3488,0,0
,681,664609,4588678,279,50400,2,1.6,112.5065,0,10,81,1,122.75,0,0
,682,649249,4588030,301,1251000,3,2,202.415,0,15,82,1,46.1292,0,0
,683,656239,4588718,289,71100,2,1.2,162.5229,0,2,82,1,10,0,0
,684,664054,4588514,283,62100,2,0.7,205.0644,0,2,81,1,126.801,0,0
,685,656224,4588579,286,76500,2,0.7,161.7375,0,2,82,1,10,0,0
,686,656104,4588344,286,171000,2,1.8,114.623,0,2,82,1,50.9314,0,0
,687,662734,4588652,283,82800,2,2,110.043,0,2,82,1,47.3003,0,0
,688,661249,4588457,283,236700,3,0.5,-1,0,2,82,1,29.1477,0,0
,689,655459,4587717,287,1536300,3,1.2,162.8284,0,2,82,1,42.0876,0,0
,690,664309,4588572,282,50400,2,1.2,155.8074,0,10,82,1,46.7502,0,0
,691,664684,4588309,278,216900,2,1,255.0292,0,10,21,1,26.9269,0,0
,692,650944,4588048,303,162000,2,2.3,22.9398,0,2,41,1,54.4346,0,0
,693,657454,4588297,282,1250100,3,1.6,297.2555,0,2,82,1,18.7218,0,0
,694,654124,4588243,293,232200,2,2.1,294.1328,0,2,81,1,23.5711,0,0
,695,654364,4587791,291,811800,2,1.9,159.6166,0,2,82,1,40.7829,0,0
,696,656104,4588051,286,459000,2,0.8,117.5394,0,2,82,1,18.8202,0,0
,697,650389,4588393,303,212400,3,2.2,15.6575,0,15,82,1,17.1748,0,0
,698,653809,4588423,293,161100,3,3.5,115.2383,0,2,82,1,40.2723,0,0
,699,661609,4588363,283,73800,2,0.6,335.0392,0,2,82,1,45.6657,0,0
,700,662269,4588468,280,133200,2,1.5,201.3912,0,2,81,1,146.951,0,0
,701,663034,4588416,281,212400,2,1.7,202.62,0,2,81,1,50.6544,0,0
,702,649624,4588438,304,64800,2,0.8,77.6945,0,15,82,1,195.86,0,0
,703,652729,4588346,293,187200,3,4.2,204.7816,0,2,81,1,10,0,0
,704,663664,4588551,282,215100,2,0.6,-1,0,2,82,1,63.0746,0,0
,705,665209,4588399,278,117900,2,1.1,25.8035,0,10,21,1,234.656,0,0
,706,663964,4588258,279,171900,2,1,118.5641,0,10,82,1,25,0,0
,707,664339,4588194,277,172800,2,0.9,118.9359,0,10,81,1,25,0,0
,708,671704,4588484,269,68400,2,0.8,163.0617,0,10,82,1,12.5,0,0
,709,651229,4588605,292,210600,3,2.2,70.5187,0,15,41,1,51.0872,0,0
,710,652174,4588454,297,375300,3,5.3,22.2103,0,2,41,1,141.013,0,0
,711,661099,4588230,284,83700,2,1,107.4387,0,2,41,1,399.111,0,0
,712,666154,4588339,271,142200,3,1.2,107.8079,0,10,82,1,389.205,0,0
,713,649789,4588296,303,132300,2,1.5,299.9058,0,15,82,1,24.5404,0,0
,714,650794,4588213,303,113400,2,1.1,20.1044,0,2,82,1,51.5026,0,0
,715,651979,4588076,287,74700,3,1.9,27.2461,0,2,82,1,20.6723,0,0
,716,665629,4588144,275,349200,2,1,114.6095,0,10,21,1,10,0,0
,717,664969,4588127,278,148500,2,0.8,207.672,0,10,21,1,10,0,0
,718,672094,4588258,269,108900,2,1.1,170.0705,0,10,82,1,10,0,0
,719,660859,4587828,284,713700,2,0.6,-1,0,2,82,1,46.348,0,0
,720,650449,4588120,307,104400,2,1.9,64.2508,0,15,82,1,78.5213,0,0
,721,653284,4588093,286,114300,3,4.6,207.8496,0,2,41,1,25,0,0
,722,653554,4588221,289,129600,3,3.1,115.4773,0,2,41,1,76.8964,0,0
,723,652429,4587827,291,373500,3,2.2,24.3113,0,2,82,1,10,0,0
,724,652534,4588184,290,142200,3,3.5,16.2394,0,2,82,1,41.115,0,0
,725,648019,4588033,305,170100,2,2.3,113.3963,0,15,82,1,58.3107,0,0
,726,648559,4587617,303,146700,2,3.1,202.7944,0,15,82,1,25,0,0
,727,664144,4588009,277,50400,2,0.7,334.8852,0,10,82,1,25,0,0
,728,664924,4587451,275,218700,2,0.8,163.6576,0,10,81,1,40.1783,0,0
,729,663799,4587714,277,410400,3,1,113.3726,0,10,82,1,68.4371,0,0
,730,664999,4586967,272,1620000,3,0.8,160.8826,0,10,82,1,101.934,0,0
,731,670054,4588016,271,91800,2,0.4,213.92,0,10,81,1,113.493,0,0
,732,661399,4588092,283,54900,3,0.4,-1,0,2,81,1,44.3509,0,0
,733,666409,4587789,267,395100,3,0.7,118.7386,0,11,82,1,53.1768,0,0
,734,650134,4587943,307,117000,2,2.2,243.9534,0,15,82,1,18.5399,0,0
,735,669724,4588056,272,96300,2,0.3,81.0761,0,10,81,1,95.1709,0,0
,736,671899,4587943,269,79200,2,0.8,23.829,0,10,82,1,65.6754,0,0
,737,652999,4587940,289,146700,2,2.8,156.4455,0,2,82,1,25,0,0
,738,656374,4587847,286,72000,3,3,114.3587,0,2,82,1,103.974,0,0
,739,666919,4587885,268,155700,3,0.1,-1,0,11,82,1,67.5139,0,0
,740,656764,4587774,285,116100,2,4.7,339.7515,0,2,82,1,79.0476,0,0
,741,657844,4587189,285,234900,2,1.7,292.1529,0,2,82,1,26.4423,0,0
,742,661489,4587787,284,314100,2,0.6,-1,0,2,82,1,23.2258,0,0
,743,663514,4587893,279,59400,2,1.7,249.7353,0,10,82,1,25,0,0
,744,651514,4587652,297,401400,2,3.2,118.1619,0,2,82,1,19.3074,0,0
,745,657559,4587705,284,186300,2,3.3,249.4881,0,2,82,1,69.6429,0,0
,746,650494,4587885,308,69300,2,3.1,72.0232,0,2,41,1,115.549,0,0
,747,653284,4587768,283,543600,3,2.7,112.845,0,2,82,1,50.4702,0,0
,748,665869,4587727,270,187200,2,1.1,115.8374,0,10,82,1,90.1939,0,0
,749,670114,4587253,268,254700,3,0.3,-1,0,10,82,1,22.1339,0,0
,750,647869,4587677,306,121500,2,3.1,163.3057,0,15,82,1,32.656,0,0
,751,650824,4587842,310,77400,2,2.4,297.997,0,2,82,1,32.3742,0,0
,752,653704,4587806,292,130500,2,4.4,251.3063,0,2,82,1,28.8092,0,0
,753,648124,4587224,299,199800,3,2.8,202.1626,0,15,81,1,10,0,0
,754,657544,4587102,278,518400,3,1.9,247.7377,0,2,82,1,42.7781,0,0
,755,667714,4587224,270,491400,2,0.9,255.794,0,11,82,1,23.0571,0,0
,756,650119,4587617,304,99900,2,2.3,154.869,0,2,41,1,23.1694,0,0
,757,651154,4587690,308,87300,2,3.5,114.0006,0,2,82,1,51.3339,0,0
,758,664279,4587769,277,67500,2,0.7,207.409,0,10,81,1,57.0721,0,0
,759,664714,4587756,277,55800,2,0.7,-1,0,10,82,1,23.2143,0,0
,760,664909,4587769,277,51300,2,0.6,264.0407,0,10,21,1,22.2222,0,0
,761,669709,4587703,271,131400,2,0.7,115.2517,0,10,82,1,19.8191,0,0
,762,648139,4587752,301,50400,2,2.7,166.2898,0,15,82,1,143.463,0,0
,763,651964,4587174,292,479700,3,1.7,204.1103,0,2,82,1,73.0177,0,0
,764,660199,4587555,284,342900,2,1.1,159.307,0,2,82,1,35.9467,0,0
,765,650599,4587577,308,185400,2,2.1,69.4581,0,2,82,1,216.427,0,0
,766,654949,4587495,285,56700,2,1.1,-1,0,2,82,1,25,0,0
,767,664174,4587636,276,81900,3,0.3,-1,0,10,81,1,40.494,0,0
,768,669529,4587544,271,164700,2,1,159.8452,0,10,82,1,25,0,0
,769,659569,4587343,285,531900,2,0.8,162.6024,0,2,82,1,87.0514,0,0
,770,669994,4587606,269,54900,2,0.7,152.7659,0,10,81,1,66.1242,0,0
,771,649849,4587441,304,220500,2,3.5,15.61,0,2,81,1,67.4773,0,0
,772,656359,4586980,281,486000,2,2.4,118.5162,0,2,82,1,64.1429,0,0
,773,663619,4587059,274,823500,3,0.8,71.6565,0,10,82,1,88.5429,0,0
,774,650344,4587542,308,54900,2,2.4,294.9509,0,2,82,1,103.028,0,0
,775,650809,4587486,305,74700,2,2.6,167.0321,0,2,81,1,41.6314,0,0
,776,657079,4587249,285,268200,2,1.3,24.9065,0,2,82,1,37.7958,0,0
,777,647539,4587480,306,120600,2,3.5,200.4827,0,15,82,1,44.3318,0,0
,778,653254,4587213,291,369000,2,3.8,157.6698,0,2,82,1,25,0,0
,779,660634,4587465,284,51300,2,1.2,158.6243,0,2,82,1,25,0,0
,780,654289,4587199,284,328500,2,1.9,201.0824,0,2,82,1,105.667,0,0
,781,654679,4587264,285,162900,3,2.7,114.8962,0,2,81,1,32.8947,0,0
,782,657319,4586885,283,126900,2,2.8,72.3434,0,2,81,1,34.5969,0,0
,783,667834,4585805,268,7220700,3,0.6,160.9599,0,10,82,1,150.276,0,0
,784,647629,4587340,303,142200,3,3.1,19.7461,0,15,82,1,51.607,0,0
,785,651109,4587103,296,234000,2,3.5,150.3714,0,2,82,1,109.852,0,0
,786,658129,4587313,286,106200,2,0.5,163.87,0,2,82,1,55.0148,0,0
,787,666379,4587208,267,249300,3,1.3,256.7176,0,11,82,1,25,0,0
,788,666829,4587373,267,158400,2,0.6,-1,0,11,41,1,10,0,0
,789,653929,4587253,285,93600,2,2.3,200.9167,0,2,82,1,10,0,0
,790,647659,4587105,309,185400,3,2.9,253.1266,0,15,81,1,60.355,0,0
,791,661144,4586697,279,1590300,3,1.4,203.5843,0,2,82,1,10,0,0
,792,669739,4587285,268,105300,2,0.3,163.7144,0,10,81,1,10,0,0
,793,655849,4587242,286,63000,2,1.1,114.5437,0,2,82,1,78.6113,0,0
,794,648319,4587150,302,124200,3,4.4,200.1318,0,15,41,1,86.517,0,0
,795,648844,4587133,299,105300,3,4.1,205.498,0,15,82,1,42.0001,0,0
,796,649894,4587225,307,81900,2,2.5,11.2608,0,2,81,1,130.709,0,0
,797,666034,4587199,268,75600,3,1.2,334.7644,0,11,82,1,93.3058,0,0
,798,653074,4587011,290,214200,2,2.3,113.1662,0,2,82,1,10,0,0
,799,656689,4587143,286,79200,2,2.2,339.7284,0,2,82,1,66.1785,0,0
,800,647089,4586895,306,551700,3,1.9,69.0787,0,15,82,1,78.0325,0,0
,801,649444,4587100,303,139500,2,4.6,203.3157,0,2,82,1,85.2367,0,0
,802,650704,4587139,303,91800,2,2.8,118.904,0,2,82,1,25,0,0
,803,666859,4586919,268,565200,3,0.9,291.9597,0,11,82,1,75.5945,0,0
,804,651319,4586820,288,243900,3,2.7,116.2848,0,2,82,1,188.972,0,0
,805,652744,4587004,292,217800,2,2.9,199.6869,0,2,82,1,69.7696,0,0
,806,658279,4587004,286,133200,2,0.5,209.4548,0,2,82,1,203.652,0,0
,807,659134,4586991,285,151200,2,0.5,164.2145,0,2,82,1,29.4194,0,0
,808,650269,4586987,306,75600,2,1.8,119.1197,0,2,82,1,32.9758,0,0
,809,654559,4586882,284,133200,2,3,24.828,0,2,82,1,20.6982,0,0
,810,658534,4586666,282,928800,3,1.2,205.6602,0,2,82,1,49.2731,0,0
,811,660064,4587224,282,108900,2,1.9,159.2612,0,2,41,1,129.956,0,0
,812,649624,4586694,295,507600,3,5.5,24.3257,0,2,41,1,10,0,0
,813,655054,4586473,281,449100,3,2.2,206.2608,0,2,82,1,75,0,0
,814,655609,4586814,285,114300,2,1.7,114.7502,0,2,82,1,52.1725,0,0
,815,662329,4586562,278,861300,2,1,161.4186,0,2,82,1,238.514,0,0
,816,648214,4586901,306,246600,2,3.1,22.7,0,15,41,1,51.6171,0,0
,817,650029,4586927,306,87300,2,1.9,201.9776,0,2,81,1,10,0,0
,818,660004,4586566,281,1045800,3,1,115.4916,0,2,82,1,93.4646,0,0
,819,648574,4587028,304,51300,2,5.9,347.8297,0,15,41,1,25,0,0
,820,648364,4587055,308,74700,2,2.6,254.2983,0,2,82,1,47.2155,0,0
,821,650134,4587104,302,59400,2,2.4,158.2447,0,2,41,1,73.8236,0,0
,822,651604,4586814,294,221400,2,1.9,334.7881,0,2,82,1,41.2683,0,0
,823,667354,4586814,272,183600,2,0.9,291.7167,0,10,82,1,21.8701,0,0
,824,648994,4587074,291,900,3,1.2,192.9952,0,15,91,1,22.8261,0,0
,825,656839,4586916,287,65700,2,1.1,202.4837,0,2,82,1,25,0,0
,826,657904,4586946,284,61200,2,1.4,205.9832,0,2,41,1,94.79,0,0
,827,662524,4585435,272,2723400,3,0.5,-1,0,10,82,1,19.6429,0,0
,828,668914,4586903,271,93600,2,1,115.0254,0,10,81,1,26.7067,0,0
,829,671104,4587034,267,57600,2,0.1,-1,0,10,91,1,148.094,0,0
,830,647899,4586807,309,174600,2,1.9,334.7651,0,15,82,1,26.4218,0,0
,831,650599,4586749,300,267300,2,2.3,156.5036,0,2,82,1,28.1452,0,0
,832,653959,4586706,279,53100,2,1.5,251.0973,0,2,82,1,23.75,0,0
,833,656509,4586807,284,115200,2,3.1,292.3884,0,2,82,1,72.5443,0,0
,834,664144,4587044,271,900,3,0.6,161.565,0,10,82,1,25,0,0
,835,665869,4586726,269,72900,2,1,252.0765,0,11,82,1,30.9801,0,0
,836,668764,4586561,270,290700,2,0.7,203.6704,0,10,81,1,44.4619,0,0
,837,652474,4586869,293,58500,2,3.3,29.1725,0,2,82,1,23.4915,0,0
,838,669319,4584857,266,8356500,3,0.6,-1,0,10,82,1,105.409,0,0
,839,658024,4586717,283,107100,2,1.2,120.1884,0,2,82,1,24.8213,0,0
,840,671719,4586691,268,132300,2,0.3,-1,0,10,82,1,39.2652,0,0
,841,652324,4586740,293,140400,2,2.5,158.7122,0,2,41,1,66.2616,0,0
,842,672019,4586490,268,199800,2,0.2,-1,0,10,82,1,142.637,0,0
,843,659149,4586341,282,828000,2,1.1,159.7022,0,2,82,1,85.8749,0,0
,844,665524,4586713,269,191700,2,0.9,20.3162,0,11,82,1,21.5909,0,0
,845,666184,4586579,267,912600,3,1.2,294.4764,0,11,82,1,57.1129,0,0
,846,652084,4586624,291,152100,2,1.6,65.0932,0,2,82,1,157.491,0,0
,847,654304,4586666,283,81900,2,1.8,251.4184,0,2,82,1,53.1746,0,0
,848,656764,4586225,281,365400,2,1.1,203.6121,0,2,82,1,25,0,0
,849,664819,4586516,272,184500,2,0.7,24.9486,0,10,82,1,83.1654,0,0
,850,648949,4586666,312,195300,2,1.5,206.3026,0,2,82,1,10,0,0
,851,650089,4586633,296,96300,2,4.6,202.5774,0,2,41,1,41.9643,0,0
,852,652699,4586672,291,59400,2,4.7,151.1741,0,2,41,1,70.4591,0,0
,853,657784,4586563,281,51300,2,3.9,250.8884,0,2,82,1,22.9167,0,0
,854,653059,4586556,283,115200,2,3.7,203.6491,0,2,82,1,23.1383,0,0
,855,653794,4586522,278,315000,3,1.6,255.2021,0,2,82,1,22.9167,0,0
,856,656614,4586516,282,77400,2,2.4,161.3018,0,2,41,1,80.7296,0,0
,857,657544,4585964,279,574200,2,1.6,157.5737,0,2,82,1,57.9103,0,0
,858,648094,4586407,312,128700,2,1.2,70.1743,0,2,82,1,20.8333,0,0
,859,663649,4586460,274,120600,2,0.4,-1,0,10,82,1,31.5128,0,0
,860,650554,4586578,294,61200,2,4.8,161.2352,0,2,41,1,38.5355,0,0
,861,653074,4586377,277,239400,3,2.1,201.2933,0,2,82,1,54.0115,0,0
,862,647704,4585983,309,1548000,3,1.5,23.4123,0,2,82,1,34.5401,0,0
,863,671899,4586347,267,203400,2,0.2,-1,0,10,81,1,72.8328,0,0
,864,648364,4586516,312,153000,2,1.5,298.6603,0,2,82,1,10,0,0
,865,650704,4586306,283,199800,3,1.5,197.1382,0,2,82,1,107.395,0,0
,866,648904,4586458,314,100800,2,1.3,337.3695,0,2,82,1,34.375,0,0
,867,654394,4586340,284,149400,2,2.4,116.2279,0,2,82,1,10,0,0
,868,655639,4586432,285,100800,2,4.8,161.6815,0,2,81,1,30.8147,0,0
,869,652414,4586130,280,441900,3,2.5,158.6979,0,2,82,1,25,0,0
,870,655399,4585710,279,712800,3,1.9,159.024,0,2,82,1,25,0,0
,871,665404,4586165,269,586800,2,0.8,160.0912,0,11,82,1,27.8569,0,0
,872,651844,4586385,292,175500,2,5,161.4479,0,2,81,1,30,0,0
,873,654694,4586263,281,143100,2,2.5,158.8275,0,2,82,1,165.827,0,0
,874,667204,4586368,273,53100,2,2.3,201.7952,0,10,82,1,52.4811,0,0
,875,651994,4586440,292,84600,2,3.4,20.5293,0,2,81,1,63.4742,0,0
,876,664729,4586207,273,250200,2,0.6,-1,0,10,82,1,71.1045,0,0
,877,648634,4585927,311,515700,2,1.2,117.5575,0,2,82,1,18.3925,0,0
,878,656419,4586220,278,57600,2,1,16.0911,0,2,41,1,26.2944,0,0
,879,661654,4586243,276,93600,2,1.4,207.6954,0,2,82,1,60.4437,0,0
,880,649174,4586064,309,243000,2,2.7,158.4305,0,2,81,1,65.8174,0,0
,881,649894,4586195,306,380700,2,4.4,67.6932,0,2,81,1,52.784,0,0
,882,651724,4586188,283,171000,3,3.2,196.7724,0,2,81,1,30.2918,0,0
,883,653044,4586143,282,214200,2,3.4,18.1142,0,2,82,1,34.0526,0,0
,884,666169,4586094,264,208800,3,0.8,117.1935,0,11,41,1,73.794,0,0
,885,666934,4585815,270,515700,2,0.8,298.8284,0,10,82,1,50,0,0
,886,653899,4585698,278,431100,3,2.2,114.3355,0,2,82,1,53.1287,0,0
,887,663664,4586027,273,159300,2,0.2,-1,0,10,23,1,25,0,0
,888,664039,4586145,273,102600,2,0.1,-1,0,10,81,1,37.4301,0,0
,889,654304,4585485,281,158400,2,4,291.4044,0,2,82,1,47.5518,0,0
,890,657979,4585770,275,288900,3,1.6,249.9147,0,2,82,1,23.7796,0,0
,891,660574,4586020,279,98100,2,1.1,160.677,0,10,82,1,72.1313,0,0
,892,664549,4585927,273,225900,2,0.3,-1,0,10,82,1,32.2762,0,0
,893,649504,4586016,308,135900,2,3.7,160.1146,0,2,81,1,50.9679,0,0
,894,650719,4586095,291,108000,2,6.2,15.0561,0,2,82,1,31.085,0,0
,895,651469,4585941,285,272700,3,3.4,21.3246,0,2,82,1,33.6221,0,0
,896,653374,4585815,284,409500,2,1.3,24.0687,0,2,82,1,50.6184,0,0
,897,671824,4585881,268,170100,2,0.5,301.2946,0,10,82,1,55.2632,0,0
,898,654769,4585873,281,195300,2,2.4,203.2628,0,2,82,1,23.1694,0,0
,899,661549,4585794,273,93600,3,1.2,-1,0,2,81,1,80.874,0,0
,900,655249,4585999,283,96300,2,2.9,14.3135,0,2,82,1,54.6114,0,0
,901,660844,4585883,277,90900,2,1.3,160.1438,0,10,81,1,10,0,0
,902,652219,4585344,289,2899800,3,1.7,203.4761,0,2,82,1,34.5334,0,0
,903,660319,4585840,278,163800,3,1.8,202.863,0,10,81,1,38.5108,0,0
,904,664114,4585577,272,590400,2,0.5,164.4694,0,10,82,1,115,0,0
,905,651859,4585909,290,68400,2,5.7,14.3841,0,2,82,1,25,0,0
,906,657634,4585661,278,149400,2,2.1,68.3752,0,2,81,1,68.639,0,0
,907,658414,4585764,280,193500,2,2.2,213.3979,0,2,82,1,25,0,0
,908,661159,4585842,276,69300,2,1.2,162.9867,0,10,81,1,10,0,0
,909,659374,4585430,276,473400,3,1.8,203.8513,0,10,82,1,88.6364,0,0
,910,654529,4585780,282,69300,2,3.8,26.6153,0,2,82,1,33.002,0,0
,911,656374,4585649,276,1343700,3,1.5,19.7696,0,2,82,1,31.0355,0,0
,912,665299,4585058,267,1467000,3,0.9,116.6808,0,11,82,1,25,0,0
,913,649204,4585586,304,89100,2,2,205.5488,0,2,81,1,55.4409,0,0
,914,652114,4585528,287,85500,2,2.7,163.0892,0,2,82,1,25,0,0
,915,655924,4585590,276,52200,2,2.1,154.8753,0,2,81,1,50.5274,0,0
,916,658864,4585639,279,103500,2,1.5,202.7827,0,2,81,1,57.5759,0,0
,917,659794,4585635,280,55800,2,1.2,117.8739,0,10,81,1,31.25,0,0
,918,660454,4585616,274,178200,3,1.3,206.5815,0,10,82,1,44.5867,0,0
,919,661324,4585307,271,558000,3,0.6,-1,0,10,82,1,68.0992,0,0
,920,660634,4585727,274,89100,2,0.9,159.6747,0,10,82,1,26.7998,0,0
,921,648964,4585510,308,79200,2,1.1,16.269,0,2,82,1,48.7165,0,0
,922,655234,4585397,283,74700,2,2.5,19.8253,0,2,82,1,25.2219,0,0
,923,665929,4585046,266,310500,3,0.9,293.9136,0,11,41,1,89.2619,0,0
,924,654664,4585558,278,52200,2,3.1,286.5851,0,2,82,1,42.431,0,0
,925,657919,4585161,277,279000,3,1.6,249.7973,0,2,82,1,62.9438,0,0
,926,660004,4585161,273,160200,2,1.5,156.409,0,10,81,1,94.26,0,0
,927,653299,4585245,285,180000,2,2,158.5365,0,2,82,1,87.357,0,0
,928,660199,4585416,275,69300,2,1.8,156.0644,0,10,81,1,112.932,0,0
,929,661054,4585271,272,106200,2,1.2,21.7308,0,10,81,1,58.4852,0,0
,930,659749,4585399,277,67500,2,2.2,120.2629,0,10,82,1,32.8288,0,0
,931,654244,4585067,275,213300,3,2.1,118.348,0,2,82,1,26.1948,0,0
,932,655684,4585373,278,144900,2,1.4,23.3235,0,2,82,1,116.637,0,0
,933,655384,4585433,281,80100,2,3,110.237,0,2,82,1,39.7494,0,0
,934,658834,4585382,279,117000,2,1.2,119.348,0,10,81,1,23.5465,0,0
,935,664429,4585172,270,254700,3,0.7,166.4489,0,11,82,1,34.0324,0,0
,936,649339,4585208,299,74700,3,1.7,110.511,0,2,81,1,28.5355,0,0
,937,656974,4585219,272,137700,3,0.7,202.2893,0,2,11,1,10,0,0
,938,646669,4585277,314,558000,2,0.9,162.3237,0,2,82,1,73.1269,0,0
,939,648064,4585029,313,606600,2,1.6,21.0125,0,2,82,1,64.9007,0,0
,940,649099,4585127,302,108900,3,1.9,113.5842,0,2,82,1,28.3469,0,0
,941,650929,4585292,294,92700,2,0.8,165.4209,0,2,82,1,36.8421,0,0
,942,660319,4584611,270,673200,3,0.6,22.7947,0,10,82,1,28.4091,0,0
,943,649684,4585074,297,264600,3,1.8,23.2724,0,2,82,1,61.4675,0,0
,944,651124,4585394,290,209700,3,2,67.0427,0,2,41,1,79.007,0,0
,945,660304,4585014,271,87300,2,0.7,-1,0,10,82,1,34.8804,0,0
,946,661564,4585302,271,7200,3,0.1,-1,0,10,82,1,37.0932,0,0
,947,654604,4584950,281,421200,2,2.2,204.9171,0,2,82,1,128.579,0,0
,948,658789,4584963,272,769500,3,1.1,21.6622,0,10,82,1,25,0,0
,949,660919,4584943,270,185400,3,0.7,202.4229,0,10,81,1,30.8084,0,0
,950,658474,4585118,277,155700,2,2.4,160.2691,0,10,41,1,121.962,0,0
,951,655399,4584988,279,449100,2,1.1,117.083,0,2,82,1,33.3811,0,0
,952,647389,4584917,315,280800,2,1.1,252.9112,0,2,82,1,25.1479,0,0
,953,653524,4584892,279,169200,2,1.9,114.6945,0,2,82,1,53.284,0,0
,954,655444,4585131,281,93600,2,1.6,156.532,0,2,82,1,29.3688,0,0
,955,650689,4584864,294,229500,2,1,201.1152,0,2,41,1,62.1014,0,0
,956,646999,4584881,311,269100,3,1,254.6035,0,2,41,1,27.8909,0,0
,957,650239,4584846,295,135000,3,1.2,333.6197,0,2,41,1,23.2143,0,0
,958,653794,4585039,285,216900,2,2.7,23.5392,0,2,82,1,62.5,0,0
,959,656164,4584522,275,1465200,3,0.7,-1,0,2,82,1,29.142,0,0
