@T,Climate,,,,,,,,,
descr,wind speed,,,,,,,,,
unit,m/s,,,,,,,,,
missing_val,-9999,,,,,,,,,
date_start,01.01.1990,,,,,,,,,
date_end,30.06.2012,,,,,,,,,
date_format,dd.MM.yyyy,,,,,,,,,
,,,,,,,,,,
@H,date,wndspd[1],wndspd[2],wndspd[3],wndspd[4],wndspd[5],wndspd[6],wndspd[7],wndspd[8],wndspd[9]
,07.09.2002,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,08.09.2002,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,09.09.2002,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,10.09.2002,-9999,-9999,-9999,3.288888889,-9999,-9999,-9999,-9999,-9999
,11.09.2002,-9999,-9999,-9999,1.894444444,-9999,-9999,-9999,-9999,-9999
,12.09.2002,-9999,-9999,-9999,1.097222222,-9999,-9999,-9999,-9999,-9999
,13.09.2002,-9999,-9999,-9999,0.672222222,-9999,-9999,-9999,-9999,-9999
,14.09.2002,-9999,-9999,-9999,1.408333333,-9999,-9999,-9999,-9999,-9999
,15.09.2002,-9999,-9999,-9999,1.141666667,-9999,-9999,-9999,-9999,-9999
,16.09.2002,-9999,-9999,-9999,0.997222222,-9999,-9999,-9999,-9999,-9999
,17.09.2002,-9999,-9999,-9999,0.775,-9999,-9999,-9999,-9999,-9999
,18.09.2002,-9999,-9999,-9999,1.647222222,-9999,-9999,-9999,-9999,-9999
,19.09.2002,-9999,-9999,-9999,2.152777778,-9999,-9999,-9999,-9999,-9999
,20.09.2002,-9999,-9999,-9999,2.483333333,-9999,-9999,-9999,-9999,-9999
,21.09.2002,-9999,-9999,-9999,1.644444444,-9999,-9999,-9999,-9999,-9999
,22.09.2002,-9999,-9999,-9999,1.286111111,-9999,-9999,-9999,-9999,-9999
,23.09.2002,-9999,-9999,-9999,0.813888889,-9999,-9999,-9999,-9999,-9999
,24.09.2002,-9999,-9999,-9999,1.066666667,-9999,-9999,-9999,-9999,-9999
,25.09.2002,-9999,-9999,-9999,1.583333333,-9999,-9999,-9999,-9999,-9999
,26.09.2002,-9999,-9999,-9999,1.608333333,-9999,-9999,-9999,-9999,-9999
,27.09.2002,-9999,-9999,-9999,1.633333333,-9999,-9999,-9999,-9999,-9999
,28.09.2002,-9999,-9999,-9999,1.352777778,-9999,-9999,-9999,-9999,-9999
,29.09.2002,-9999,-9999,-9999,1.219444444,-9999,-9999,-9999,-9999,-9999
,30.09.2002,-9999,-9999,-9999,1.863888889,-9999,-9999,-9999,-9999,-9999
,01.10.2002,-9999,-9999,-9999,2.6,-9999,-9999,-9999,-9999,-9999
,02.10.2002,-9999,-9999,-9999,1.963888889,-9999,-9999,-9999,-9999,-9999
,03.10.2002,-9999,-9999,-9999,2.402777778,-9999,-9999,-9999,-9999,-9999
,04.10.2002,-9999,-9999,-9999,3.513888889,-9999,-9999,-9999,-9999,-9999
,05.10.2002,-9999,-9999,-9999,2.247222222,-9999,-9999,-9999,-9999,-9999
,06.10.2002,-9999,-9999,-9999,2.675,-9999,-9999,-9999,-9999,-9999
,07.10.2002,-9999,-9999,-9999,2.102777778,-9999,-9999,-9999,-9999,-9999
,08.10.2002,-9999,-9999,-9999,1.377777778,-9999,-9999,-9999,-9999,-9999
,09.10.2002,-9999,-9999,-9999,0.747222222,-9999,-9999,-9999,-9999,-9999
,10.10.2002,-9999,-9999,-9999,0.908333333,-9999,-9999,-9999,-9999,-9999
,11.10.2002,-9999,-9999,-9999,2.316666667,-9999,-9999,-9999,-9999,-9999
,12.10.2002,-9999,-9999,-9999,1.6,-9999,-9999,-9999,-9999,-9999
,13.10.2002,-9999,-9999,-9999,2.686111111,-9999,-9999,-9999,-9999,-9999
,14.10.2002,-9999,-9999,-9999,1.527777778,-9999,-9999,-9999,-9999,-9999
,15.10.2002,-9999,-9999,-9999,1.291666667,-9999,-9999,-9999,-9999,-9999
,16.10.2002,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,17.10.2002,-9999,-9999,-9999,0.930555556,-9999,-9999,-9999,-9999,-9999
,18.10.2002,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,19.10.2002,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,20.10.2002,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,21.10.2002,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,22.10.2002,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,23.10.2002,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,24.10.2002,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,25.10.2002,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,26.10.2002,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,27.10.2002,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,28.10.2002,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,29.10.2002,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,30.10.2002,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,31.10.2002,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,01.11.2002,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,02.11.2002,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,03.11.2002,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,04.11.2002,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,05.11.2002,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,06.11.2002,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,07.11.2002,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,08.11.2002,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,09.11.2002,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,10.11.2002,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,11.11.2002,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,12.11.2002,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,13.11.2002,-9999,-9999,-9999,1.972222222,-9999,-9999,-9999,-9999,-9999
,14.11.2002,-9999,-9999,-9999,3.352777778,-9999,-9999,-9999,-9999,-9999
,15.11.2002,-9999,-9999,-9999,1.602777778,-9999,-9999,-9999,-9999,-9999
,16.11.2002,-9999,-9999,-9999,1.022222222,-9999,-9999,-9999,-9999,-9999
,17.11.2002,-9999,-9999,-9999,1.7,-9999,-9999,-9999,-9999,-9999
,18.11.2002,-9999,-9999,-9999,2.375,-9999,-9999,-9999,-9999,-9999
,19.11.2002,-9999,-9999,-9999,3.319444444,-9999,-9999,-9999,-9999,-9999
,20.11.2002,-9999,-9999,-9999,1.777777778,-9999,-9999,-9999,-9999,-9999
,21.11.2002,-9999,-9999,-9999,1.95,-9999,-9999,-9999,-9999,-9999
,22.11.2002,-9999,-9999,-9999,3.238888889,-9999,-9999,-9999,-9999,-9999
,23.11.2002,-9999,-9999,-9999,3.144444444,-9999,-9999,-9999,-9999,-9999
,24.11.2002,-9999,-9999,-9999,1.561111111,-9999,-9999,-9999,-9999,-9999
,25.11.2002,-9999,-9999,-9999,1.527777778,-9999,-9999,-9999,-9999,-9999
,26.11.2002,-9999,-9999,-9999,1.036111111,-9999,-9999,-9999,-9999,-9999
,27.11.2002,-9999,-9999,-9999,1.525,-9999,-9999,-9999,-9999,-9999
,28.11.2002,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,29.11.2002,-9999,-9999,-9999,6.127777778,-9999,-9999,-9999,-9999,-9999
,30.11.2002,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,01.12.2002,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,02.12.2002,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,03.12.2002,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,04.12.2002,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,05.12.2002,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,06.12.2002,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,07.12.2002,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,08.12.2002,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,09.12.2002,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,10.12.2002,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,11.12.2002,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,12.12.2002,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,13.12.2002,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,14.12.2002,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,15.12.2002,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,16.12.2002,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,17.12.2002,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,18.12.2002,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,19.12.2002,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,20.12.2002,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,21.12.2002,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,22.12.2002,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,23.12.2002,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,24.12.2002,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,25.12.2002,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,26.12.2002,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,27.12.2002,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,28.12.2002,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,29.12.2002,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,30.12.2002,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,31.12.2002,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,01.01.2003,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,02.01.2003,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,03.01.2003,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,04.01.2003,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,05.01.2003,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,06.01.2003,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,07.01.2003,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,08.01.2003,-9999,-9999,-9999,4.902777778,-9999,-9999,-9999,-9999,-9999
,09.01.2003,-9999,-9999,-9999,4.213888889,-9999,-9999,-9999,-9999,-9999
,10.01.2003,-9999,-9999,-9999,4.369444444,-9999,-9999,-9999,-9999,-9999
,11.01.2003,-9999,-9999,-9999,4.116666667,-9999,-9999,-9999,-9999,-9999
,12.01.2003,-9999,-9999,-9999,3.963888889,-9999,-9999,-9999,-9999,-9999
,13.01.2003,-9999,-9999,-9999,3.952777778,-9999,-9999,-9999,-9999,-9999
,14.01.2003,-9999,-9999,-9999,2.094444444,-9999,-9999,-9999,-9999,-9999
,15.01.2003,-9999,-9999,-9999,2.966666667,-9999,-9999,-9999,-9999,-9999
,16.01.2003,-9999,-9999,-9999,1.544444444,-9999,-9999,-9999,-9999,-9999
,17.01.2003,-9999,-9999,-9999,1.080555556,-9999,-9999,-9999,-9999,-9999
,18.01.2003,-9999,-9999,-9999,3.875,-9999,-9999,-9999,-9999,-9999
,19.01.2003,-9999,-9999,-9999,4.938888889,-9999,-9999,-9999,-9999,-9999
,20.01.2003,-9999,-9999,-9999,2.658333333,-9999,-9999,-9999,-9999,-9999
,21.01.2003,-9999,-9999,-9999,1.255555556,-9999,-9999,-9999,-9999,-9999
,22.01.2003,-9999,-9999,-9999,1.344444444,-9999,-9999,-9999,-9999,-9999
,23.01.2003,-9999,-9999,-9999,2.869444444,-9999,-9999,-9999,-9999,-9999
,24.01.2003,-9999,-9999,-9999,3.244444444,-9999,-9999,-9999,-9999,-9999
,25.01.2003,-9999,-9999,-9999,4.436111111,-9999,-9999,-9999,-9999,-9999
,26.01.2003,-9999,-9999,-9999,2.794444444,-9999,-9999,-9999,-9999,-9999
,27.01.2003,-9999,-9999,-9999,2.25,-9999,-9999,-9999,-9999,-9999
,28.01.2003,-9999,-9999,-9999,2.147222222,-9999,-9999,-9999,-9999,-9999
,29.01.2003,-9999,-9999,-9999,1.086111111,-9999,-9999,-9999,-9999,-9999
,30.01.2003,-9999,-9999,-9999,1.027777778,-9999,-9999,-9999,-9999,-9999
,31.01.2003,-9999,-9999,-9999,2.513888889,-9999,-9999,-9999,-9999,-9999
,01.02.2003,-9999,-9999,-9999,1.675,-9999,-9999,-9999,-9999,-9999
,02.02.2003,-9999,-9999,-9999,3.366666667,-9999,-9999,-9999,-9999,-9999
,03.02.2003,-9999,-9999,-9999,4.063888889,-9999,-9999,-9999,-9999,-9999
,04.02.2003,-9999,-9999,-9999,5.888888889,-9999,-9999,-9999,-9999,-9999
,05.02.2003,-9999,-9999,-9999,2.844444444,-9999,-9999,-9999,-9999,-9999
,06.02.2003,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,07.02.2003,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,08.02.2003,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,09.02.2003,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,10.02.2003,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,11.02.2003,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,12.02.2003,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,13.02.2003,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,14.02.2003,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,15.02.2003,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,16.02.2003,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,17.02.2003,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,18.02.2003,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,19.02.2003,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,20.02.2003,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,21.02.2003,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,22.02.2003,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,23.02.2003,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,24.02.2003,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,25.02.2003,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,26.02.2003,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,27.02.2003,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,28.02.2003,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,01.03.2003,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,02.03.2003,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,03.03.2003,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,04.03.2003,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,05.03.2003,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,06.03.2003,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,07.03.2003,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,08.03.2003,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,09.03.2003,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,10.03.2003,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,11.03.2003,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,12.03.2003,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,13.03.2003,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,14.03.2003,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,15.03.2003,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,16.03.2003,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,17.03.2003,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,18.03.2003,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,19.03.2003,-9999,-9999,-9999,5.230555556,-9999,-9999,-9999,-9999,-9999
,20.03.2003,-9999,-9999,-9999,2.347222222,-9999,-9999,-9999,-9999,-9999
,21.03.2003,-9999,-9999,-9999,2.330555556,-9999,-9999,-9999,-9999,-9999
,22.03.2003,-9999,-9999,-9999,3.441666667,-9999,-9999,-9999,-9999,-9999
,23.03.2003,-9999,-9999,-9999,0.9,-9999,-9999,-9999,-9999,-9999
,24.03.2003,-9999,-9999,-9999,2.488888889,-9999,-9999,-9999,-9999,-9999
,25.03.2003,-9999,-9999,-9999,1.852777778,-9999,-9999,-9999,-9999,-9999
,26.03.2003,-9999,-9999,-9999,1.477777778,-9999,-9999,-9999,-9999,-9999
,27.03.2003,-9999,-9999,-9999,3.736111111,-9999,-9999,-9999,-9999,-9999
,28.03.2003,-9999,-9999,-9999,5.475,-9999,-9999,-9999,-9999,-9999
,29.03.2003,-9999,-9999,-9999,3.680555556,-9999,-9999,-9999,-9999,-9999
,30.03.2003,-9999,-9999,-9999,1.477777778,-9999,-9999,-9999,-9999,-9999
,31.03.2003,-9999,-9999,-9999,2.530555556,-9999,-9999,-9999,-9999,-9999
,01.04.2003,-9999,-9999,-9999,3.972222222,-9999,-9999,-9999,-9999,-9999
,02.04.2003,-9999,-9999,-9999,3.766666667,-9999,-9999,-9999,-9999,-9999
,03.04.2003,-9999,-9999,-9999,4.616666667,-9999,-9999,-9999,-9999,-9999
,04.04.2003,-9999,-9999,-9999,5.15,-9999,-9999,-9999,-9999,-9999
,05.04.2003,-9999,-9999,-9999,4.783333333,-9999,-9999,-9999,-9999,-9999
,06.04.2003,-9999,-9999,-9999,4.886111111,-9999,-9999,-9999,-9999,-9999
,07.04.2003,-9999,-9999,-9999,2.644444444,-9999,-9999,-9999,-9999,-9999
,08.04.2003,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,09.04.2003,-9999,-9999,-9999,2.086111111,-9999,-9999,-9999,-9999,-9999
,10.04.2003,-9999,-9999,-9999,2.461111111,-9999,-9999,-9999,-9999,-9999
,11.04.2003,-9999,-9999,-9999,1.4,-9999,-9999,-9999,-9999,-9999
,12.04.2003,-9999,-9999,-9999,1.772222222,-9999,-9999,-9999,-9999,-9999
,13.04.2003,-9999,-9999,-9999,1.716666667,-9999,-9999,-9999,-9999,-9999
,14.04.2003,-9999,-9999,-9999,2.783333333,-9999,-9999,-9999,-9999,-9999
,15.04.2003,-9999,-9999,-9999,5.130555556,-9999,-9999,-9999,-9999,-9999
,16.04.2003,-9999,-9999,-9999,5.091666667,-9999,-9999,-9999,-9999,-9999
,17.04.2003,-9999,-9999,-9999,7.022222222,-9999,-9999,-9999,-9999,-9999
,18.04.2003,-9999,-9999,-9999,1.222222222,-9999,-9999,-9999,-9999,-9999
,19.04.2003,-9999,-9999,-9999,3.002777778,-9999,-9999,-9999,-9999,-9999
,20.04.2003,-9999,-9999,-9999,4.047222222,-9999,-9999,-9999,-9999,-9999
,21.04.2003,-9999,-9999,-9999,3.858333333,-9999,-9999,-9999,-9999,-9999
,22.04.2003,-9999,-9999,-9999,3.494444444,-9999,-9999,-9999,-9999,-9999
,23.04.2003,-9999,-9999,-9999,1.016666667,-9999,-9999,-9999,-9999,-9999
,24.04.2003,-9999,-9999,-9999,2.225,-9999,-9999,-9999,-9999,-9999
,25.04.2003,-9999,-9999,-9999,2.477777778,-9999,-9999,-9999,-9999,-9999
,26.04.2003,-9999,-9999,-9999,1.269444444,-9999,-9999,-9999,-9999,-9999
,27.04.2003,-9999,-9999,-9999,2.075,-9999,-9999,-9999,-9999,-9999
,28.04.2003,-9999,-9999,-9999,2.513888889,-9999,-9999,-9999,-9999,-9999
,29.04.2003,-9999,-9999,-9999,2.191666667,-9999,-9999,-9999,-9999,-9999
,30.04.2003,-9999,-9999,-9999,3.280555556,-9999,-9999,-9999,-9999,-9999
,01.05.2003,-9999,-9999,-9999,2.133333333,-9999,-9999,-9999,-9999,-9999
,02.05.2003,-9999,-9999,-9999,2.052777778,-9999,-9999,-9999,-9999,-9999
,03.05.2003,-9999,-9999,-9999,1.263888889,-9999,-9999,-9999,-9999,-9999
,04.05.2003,-9999,-9999,-9999,3.494444444,-9999,-9999,-9999,-9999,-9999
,05.05.2003,-9999,-9999,-9999,4.566666667,-9999,-9999,-9999,-9999,-9999
,06.05.2003,-9999,-9999,-9999,1.683333333,-9999,-9999,-9999,-9999,-9999
,07.05.2003,-9999,-9999,-9999,3.761111111,-9999,-9999,-9999,-9999,-9999
,08.05.2003,-9999,-9999,-9999,1.975,-9999,-9999,-9999,-9999,-9999
,09.05.2003,-9999,-9999,-9999,4.166666667,-9999,-9999,-9999,-9999,-9999
,10.05.2003,-9999,-9999,-9999,2.433333333,-9999,-9999,-9999,-9999,-9999
,11.05.2003,-9999,-9999,-9999,7.555555556,-9999,-9999,-9999,-9999,-9999
,12.05.2003,-9999,-9999,-9999,5.7,-9999,-9999,-9999,-9999,-9999
,13.05.2003,-9999,-9999,-9999,2.755555556,-9999,-9999,-9999,-9999,-9999
,14.05.2003,-9999,-9999,-9999,1.705555556,-9999,-9999,-9999,-9999,-9999
,15.05.2003,-9999,-9999,-9999,2.266666667,-9999,-9999,-9999,-9999,-9999
,16.05.2003,-9999,-9999,-9999,1.125,-9999,-9999,-9999,-9999,-9999
,17.05.2003,-9999,-9999,-9999,3.888888889,-9999,-9999,-9999,-9999,-9999
,18.05.2003,-9999,-9999,-9999,4.436111111,-9999,-9999,-9999,-9999,-9999
,19.05.2003,-9999,-9999,-9999,3.372222222,-9999,-9999,-9999,-9999,-9999
,20.05.2003,-9999,-9999,-9999,2.108333333,-9999,-9999,-9999,-9999,-9999
,21.05.2003,-9999,-9999,-9999,3.525,-9999,-9999,-9999,-9999,-9999
,22.05.2003,-9999,-9999,-9999,2.988888889,-9999,-9999,-9999,-9999,-9999
,23.05.2003,-9999,-9999,-9999,1.544444444,-9999,-9999,-9999,-9999,-9999
,24.05.2003,-9999,-9999,-9999,2.194444444,-9999,-9999,-9999,-9999,-9999
,25.05.2003,-9999,-9999,-9999,1.086111111,-9999,-9999,-9999,-9999,-9999
,26.05.2003,-9999,-9999,-9999,1.225,-9999,-9999,-9999,-9999,-9999
,27.05.2003,-9999,-9999,-9999,1.516666667,-9999,-9999,-9999,-9999,-9999
,28.05.2003,-9999,-9999,-9999,1.511111111,-9999,-9999,-9999,-9999,-9999
,29.05.2003,-9999,-9999,-9999,2.497222222,-9999,-9999,-9999,-9999,-9999
,30.05.2003,-9999,-9999,-9999,1.708333333,-9999,-9999,-9999,-9999,-9999
,31.05.2003,-9999,-9999,-9999,1.733333333,-9999,-9999,-9999,-9999,-9999
,01.06.2003,-9999,-9999,-9999,1.291666667,-9999,-9999,-9999,-9999,-9999
,02.06.2003,-9999,-9999,-9999,1.633333333,-9999,-9999,-9999,-9999,-9999
,03.06.2003,-9999,-9999,-9999,3.008333333,-9999,-9999,-9999,-9999,-9999
,04.06.2003,-9999,-9999,-9999,1.927777778,-9999,-9999,-9999,-9999,-9999
,05.06.2003,-9999,-9999,-9999,2.705555556,-9999,-9999,-9999,-9999,-9999
,06.06.2003,-9999,-9999,-9999,1.436111111,-9999,-9999,-9999,-9999,-9999
,07.06.2003,-9999,-9999,-9999,1.194444444,-9999,-9999,-9999,-9999,-9999
,08.06.2003,-9999,-9999,-9999,2.586111111,-9999,-9999,-9999,-9999,-9999
,09.06.2003,-9999,-9999,-9999,2.530555556,-9999,-9999,-9999,-9999,-9999
,10.06.2003,-9999,-9999,-9999,2.544444444,-9999,-9999,-9999,-9999,-9999
,11.06.2003,-9999,-9999,-9999,2.547222222,-9999,-9999,-9999,-9999,-9999
,12.06.2003,-9999,-9999,-9999,2.675,-9999,-9999,-9999,-9999,-9999
,13.06.2003,-9999,-9999,-9999,0.638888889,-9999,-9999,-9999,-9999,-9999
,14.06.2003,-9999,-9999,-9999,1.902777778,-9999,-9999,-9999,-9999,-9999
,15.06.2003,-9999,-9999,-9999,2.197222222,-9999,-9999,-9999,-9999,-9999
,16.06.2003,-9999,-9999,-9999,2.988888889,-9999,-9999,-9999,-9999,-9999
,17.06.2003,-9999,-9999,-9999,1.563888889,-9999,-9999,-9999,-9999,-9999
,18.06.2003,-9999,-9999,-9999,1.191666667,-9999,-9999,-9999,-9999,-9999
,19.06.2003,-9999,-9999,-9999,2,-9999,-9999,-9999,-9999,-9999
,20.06.2003,-9999,-9999,-9999,1.502777778,-9999,-9999,-9999,-9999,-9999
,21.06.2003,-9999,-9999,-9999,1.002777778,-9999,-9999,-9999,-9999,-9999
,22.06.2003,-9999,-9999,-9999,1.077777778,-9999,-9999,-9999,-9999,-9999
,23.06.2003,-9999,-9999,-9999,1.108333333,-9999,-9999,-9999,-9999,-9999
,24.06.2003,-9999,-9999,-9999,1.352777778,-9999,-9999,-9999,-9999,-9999
,25.06.2003,-9999,-9999,-9999,1.930555556,-9999,-9999,-9999,-9999,-9999
,26.06.2003,-9999,-9999,-9999,2.836111111,-9999,-9999,-9999,-9999,-9999
,27.06.2003,-9999,-9999,-9999,2.163888889,-9999,-9999,-9999,-9999,-9999
,28.06.2003,-9999,-9999,-9999,2.436111111,-9999,-9999,-9999,-9999,-9999
,29.06.2003,-9999,-9999,-9999,2.016666667,-9999,-9999,-9999,-9999,-9999
,30.06.2003,-9999,-9999,-9999,1.15,-9999,-9999,-9999,-9999,-9999
,01.07.2003,-9999,-9999,-9999,1.205555556,-9999,-9999,-9999,-9999,-9999
,02.07.2003,-9999,-9999,-9999,1.022222222,-9999,-9999,-9999,-9999,-9999
,03.07.2003,-9999,-9999,-9999,1.683333333,-9999,-9999,-9999,-9999,-9999
,04.07.2003,-9999,-9999,-9999,2.752777778,-9999,-9999,-9999,-9999,-9999
,05.07.2003,-9999,-9999,-9999,3.108333333,-9999,-9999,-9999,-9999,-9999
,06.07.2003,-9999,-9999,-9999,1.747222222,-9999,-9999,-9999,-9999,-9999
,07.07.2003,-9999,-9999,-9999,2.336111111,-9999,-9999,-9999,-9999,-9999
,08.07.2003,-9999,-9999,-9999,2.186111111,-9999,-9999,-9999,-9999,-9999
