@T,Parameter,,,,,,,,,,,,,
descr,hrus.csv,,,,,,,,,,,,,
,,,,,,,,,,,,,,
@H,ID,x,y,elevation,area,type,slope,aspect,flowlength,soilID,landuseID,hgeoID,slopelength,sedpool
min,0,0,0,0,0,0,0,0,0,0,0,0,0,0
max,9999,999999,9999999,10000,9999999999,3,90,360,999999,9999,9999,9999,9999,9999
unit,n/a,m,m,m,m2,n/a,deg,deg,m,n/a,n/a,n/a,m,t
,720,658144,4593604,287,16200,2,5.9,245.6014,0,15,82,1,100,0
,721,659584,4593542,295,63000,2,0.1,-1,0,2,81,1,100,0
,722,660439,4593595,297,16200,2,1,207.0137,0,2,81,1,100,0
,723,666064,4593522,289,46800,2,1,241.7502,0,2,82,1,100,0
,724,667924,4593284,294,27000,2,1.5,64.4809,0,10,82,1,100,0
,725,649594,4593486,315,51300,2,2.9,76.6823,0,2,81,1,100,0
,726,653089,4593450,313,32400,2,1.3,25.1468,0,2,82,1,100,0
,727,653419,4593430,312,64800,2,2.8,154.8633,0,2,82,1,100,0
,728,654004,4593578,310,29700,2,1.5,157.4225,0,15,82,1,100,0
,729,658654,4593591,293,17100,2,3.4,258.7716,0,15,81,1,100,0
,730,663919,4593512,289,15300,2,1.9,300.9119,0,10,82,1,100,0
,731,654754,4593462,303,55800,2,2.3,198.7451,0,15,82,1,100,0
,732,655489,4593469,293,83700,2,3.1,198.5571,0,11,82,1,100,0
,733,657484,4593561,293,15300,2,5.3,28.3121,0,11,82,1,100,0
,734,657754,4593522,280,39600,2,2,67.4715,0,11,82,1,100,0
,735,659434,4593508,295,28800,2,0.1,-1,0,2,82,1,100,0
,736,667729,4593582,294,37800,2,2.1,334.9193,0,10,82,1,100,0
,737,669859,4593576,284,23400,2,2,104.2967,0,10,82,1,100,0
,738,649759,4593349,311,37800,2,1,301.8361,0,2,82,1,100,0
,739,653779,4593518,309,18000,2,1.5,199.7087,0,15,82,1,100,0
,740,653989,4593492,307,50400,2,0.8,161.9888,0,15,82,1,100,0
,741,657559,4593432,293,31500,2,4.4,66.4094,0,11,81,1,100,0
,742,658069,4593446,279,193500,3,2.6,112.0341,0,15,82,1,100,0
,743,658594,4593452,286,22500,2,4.8,237.8622,0,15,81,1,100,0
,744,659179,4593465,295,94500,2,0.8,247.2111,0,2,82,1,100,0
,745,660064,4593413,295,68400,2,0.5,113.4668,0,2,81,1,100,0
,746,660904,4593454,297,26100,2,1.8,162.2582,0,2,82,1,100,0
,747,661024,4593568,294,43200,2,1.8,104.6799,0,2,82,1,100,0
,748,665764,4593492,287,16200,2,1,158.5701,0,10,82,1,100,0
,749,651139,4593381,308,38700,2,2.3,252.7078,0,2,82,1,100,0
,750,651019,4593514,308,16200,2,1.8,252.6492,0,2,82,1,100,0
,751,651274,4593257,309,72900,2,3,159.1477,0,2,82,1,100,0
,752,654469,4593259,305,98100,2,1.8,164.1204,0,15,82,1,100,0
,753,662029,4593422,288,37800,2,1.4,165.1973,0,10,82,1,100,0
,754,666139,4593370,289,60300,2,1.2,259.4688,0,2,82,1,100,0
,755,666244,4593475,289,18000,2,0.2,253.682,0,2,82,1,100,0
,756,669889,4593355,282,16200,2,1.3,69.5875,0,10,82,1,100,0
,757,657364,4593366,295,63000,2,1.1,158.8312,0,11,82,1,100,0
,758,658729,4593458,292,17100,2,5.3,201.1373,0,15,82,1,100,0
,759,659764,4593392,295,24300,2,0.2,253.1596,0,2,81,1,100,0
,760,660529,4593458,296,23400,2,1.3,203.1763,0,2,81,1,100,0
,761,666139,4592276,285,1397700,3,1,203.9273,0,10,82,1,100,0
,762,669784,4593330,283,18900,2,0.8,108.0153,0,10,82,1,100,0
,763,655234,4593402,297,33300,2,2.4,114.4475,0,11,82,1,100,0
,764,660649,4593349,294,135900,2,1,204.1603,0,2,82,1,100,0
,765,661129,4593411,292,54000,2,1.8,117.3184,0,2,82,1,100,0
,766,662104,4592981,285,450900,2,1.3,111.7965,0,2,82,1,100,0
,767,663109,4593310,284,108000,2,2.2,254.6739,0,10,82,1,100,0
,768,668254,4593428,291,24300,2,2.4,210.7013,0,10,82,1,100,0
,769,649519,4593266,316,90900,2,1.9,74.549,0,2,81,1,100,0
,770,652609,4593449,316,95400,2,2.6,205.364,0,2,82,1,100,0
,771,660259,4593398,295,45900,2,0.8,-1,0,2,81,1,100,0
,772,664474,4593122,287,28800,2,2.6,340.3461,0,10,82,1,100,0
,773,667504,4593409,291,66600,2,1.7,253.875,0,2,82,1,100,0
,774,653719,4593342,307,32400,2,0.1,-1,0,2,41,1,100,0
,775,654784,4593353,300,137700,2,1.1,161.1986,0,15,82,1,100,0
,776,658699,4593364,285,18900,2,2.9,172.2256,0,15,81,1,100,0
,777,662854,4593137,284,32400,2,3,25.2104,0,10,81,1,100,0
,778,663844,4593342,289,35100,2,2.1,163.7134,0,10,82,1,100,0
,779,668119,4593092,288,282600,2,1.6,207.8779,0,10,82,1,100,0
,780,651214,4593101,305,335700,3,2,250.8625,0,2,82,1,100,0
,781,652474,4593105,313,182700,2,2,291.0661,0,2,41,1,100,0
,782,653734,4593164,309,181800,2,1.2,117.7581,0,2,82,1,100,0
,783,654409,4593167,302,224100,2,1.2,72.0079,0,15,82,1,100,0
,784,655309,4592921,295,155700,3,2.8,112.405,0,11,82,1,100,0
,785,659359,4593231,295,21600,2,0.4,205.1961,0,2,82,1,100,0
,786,664699,4593206,287,101700,2,1.3,205.1147,0,10,82,1,100,0
,787,657484,4593242,292,44100,2,3.9,153.9771,0,15,82,1,100,0
,788,659479,4593295,295,18000,2,0.4,122.2905,0,2,82,1,100,0
,789,665719,4593203,286,119700,2,0.1,-1,0,10,82,1,100,0
,790,651094,4593291,309,18000,2,2.2,256.0164,0,2,82,1,100,0
,791,658609,4593047,279,57600,2,1.9,74.3942,0,15,81,1,100,0
,792,659644,4593107,293,91800,2,1.5,109.8969,0,2,82,1,100,0
,793,661084,4593265,292,35100,2,2.6,68.2091,0,2,81,1,100,0
,794,668704,4592861,288,84600,2,1.1,159.6525,0,10,82,1,100,0
,795,654874,4593105,303,50400,2,1.9,72.1718,0,15,82,1,100,0
,796,658279,4593235,282,28800,2,2.6,246.3616,0,15,82,1,100,0
,797,658759,4593235,284,23400,2,3.5,246.4465,0,15,81,1,100,0
,798,659059,4593265,292,22500,2,1.5,256.2953,0,2,82,1,100,0
,799,660904,4593219,292,64800,2,1.1,205.1675,0,2,82,1,100,0
,800,667804,4593274,294,15300,2,2.1,166.2227,0,10,82,1,100,0
,801,653059,4593021,312,182700,2,2.1,113.68,0,2,82,1,100,0
,802,655594,4593206,289,101700,3,0.7,25.0633,0,11,41,1,100,0
,803,656149,4593028,291,42300,2,3.2,163.318,0,11,82,1,100,0
,804,657454,4593014,283,18000,2,5.1,119.8312,0,15,82,1,100,0
,805,661219,4593291,284,144000,3,1.1,72.2735,0,2,82,1,100,0
,806,663364,4593134,288,36000,2,2.9,199.021,0,10,82,1,100,0
,807,667624,4593165,292,41400,2,1,198.9918,0,10,82,1,100,0
,808,653704,4593254,306,50400,2,1.2,116.5198,0,15,82,1,100,0
,809,655054,4593109,298,53100,3,1.5,120.6663,0,15,82,1,100,0
,810,659089,4593216,292,48600,2,3.2,203.8271,0,2,82,1,100,0
,811,659749,4593259,295,46800,2,1.1,209.3148,0,2,81,1,100,0
,812,663829,4593034,283,86400,2,1.1,117.0775,0,10,82,1,100,0
,813,666754,4593148,290,24300,2,0.9,196.903,0,2,82,1,100,0
,814,666874,4592895,289,95400,2,1.6,250.1924,0,2,81,1,100,0
,815,667804,4593096,292,62100,2,1.6,167.2239,0,10,81,1,100,0
,816,652309,4593132,313,18900,2,1.8,202.1909,0,2,41,1,100,0
,817,660094,4593145,295,15300,2,0.8,106.9204,0,2,82,1,100,0
,818,660394,4593184,292,16200,2,0.9,170.2973,0,2,81,1,100,0
,819,660589,4593053,294,29700,2,2.9,250.723,0,2,82,1,100,0
,820,666259,4593105,291,18900,2,3.4,113.0866,0,2,82,1,100,0
,821,670864,4593105,275,42300,2,1,166.7186,0,10,82,1,100,0
,822,657274,4593053,291,61200,2,1,156.6462,0,15,82,1,100,0
,823,657394,4593032,289,22500,2,2.2,106.6025,0,15,82,1,100,0
,824,657484,4593014,279,130500,3,2.2,337.3873,0,15,82,1,100,0
,825,658744,4593115,279,15300,2,2.1,250.6123,0,15,82,1,100,0
,826,659149,4592685,282,78300,2,3,249.64,0,15,82,1,100,0
,827,659359,4593167,295,16200,2,0.8,18.6686,0,2,82,1,100,0
,828,659569,4593154,294,16200,2,0.6,74.4271,0,2,82,1,100,0
,829,663739,4592996,284,32400,2,1.6,110.6639,0,10,91,1,100,0
,830,670609,4592931,275,132300,3,0.9,74.5051,0,10,81,1,100,0
,831,653419,4593085,310,32400,2,1.6,341.5982,0,2,82,1,100,0
,832,654484,4592795,302,579600,3,1.2,24.8532,0,15,82,1,100,0
,833,660349,4593120,291,68400,2,1.4,257.6302,0,2,81,1,100,0
,834,660694,4593072,294,25200,2,2.9,151.897,0,2,81,1,100,0
,835,660874,4592887,289,165600,2,2.5,155.0374,0,2,82,1,100,0
,836,661504,4592162,285,95400,2,2.3,291.0293,0,2,82,1,100,0
,837,663544,4593115,284,49500,2,1.5,199.464,0,10,82,1,100,0
,838,663964,4592774,283,28800,2,0.8,215.0142,0,10,41,1,100,0
,839,664024,4593019,283,18000,2,1.2,118.3836,0,10,41,1,100,0
,840,667459,4593012,289,23400,2,0.9,251.5436,0,2,82,1,100,0
,841,668464,4593053,289,25200,2,1.4,208.7374,0,10,82,1,100,0
,842,649849,4592687,307,553500,3,1.7,162.4829,0,2,82,1,100,0
,843,653704,4593081,309,22500,2,2,150.384,0,2,82,1,100,0
,844,658084,4592564,280,937800,3,2.3,68.514,0,15,82,1,100,0
,845,658504,4592799,284,167400,2,5.9,245.1577,0,15,81,1,100,0
,846,659194,4592871,289,111600,2,4.4,204.1198,0,15,82,1,100,0
,847,659944,4592871,294,64800,2,2.6,288.9456,0,2,81,1,100,0
,848,660184,4593028,293,52200,2,0.9,72.9474,0,2,81,1,100,0
,849,663229,4593056,279,218700,3,1.8,203.0347,0,10,82,1,100,0
,850,666049,4592961,288,39600,2,1.4,336.4109,0,10,82,1,100,0
,851,648679,4592604,311,471600,2,1.3,111.3671,0,2,82,1,100,0
,852,649594,4592848,314,160200,2,3,202.1763,0,2,82,1,100,0
,853,651949,4592895,313,31500,2,2.8,72.1764,0,2,82,1,100,0
,854,655669,4592964,293,231300,3,1.5,112.9179,0,11,82,1,100,0
,855,656809,4592801,293,105300,2,2.2,114.5951,0,11,82,1,100,0
,856,660319,4592867,292,103500,2,2.6,157.0103,0,2,81,1,100,0
,857,667564,4592931,290,24300,2,2.3,195.2254,0,10,82,1,100,0
,858,670114,4592893,281,25200,2,1.2,154.693,0,10,82,1,100,0
,859,670204,4593081,281,24300,2,0.9,115.646,0,10,82,1,100,0
,860,671194,4592804,274,69300,2,0.4,-1,0,11,82,1,100,0
,861,671494,4592959,273,81900,3,0.6,-1,0,11,41,1,100,0
,862,653749,4592903,306,81000,2,1,114.3773,0,15,82,1,100,0
,863,657484,4592774,286,64800,2,3.8,117.9066,0,15,82,1,100,0
,864,664129,4592871,286,22500,2,4,297.5886,0,10,41,1,100,0
,865,664339,4592916,286,58500,2,2.2,201.0359,0,10,41,1,100,0
,866,666649,4592818,287,54900,2,0.7,163.7506,0,2,82,1,100,0
,867,667894,4592894,290,18000,2,1.5,163.9598,0,10,81,1,100,0
,868,668074,4592712,288,42300,2,1.8,106.4579,0,10,81,1,100,0
,869,651139,4592788,302,90000,3,1,26.4671,0,2,41,1,100,0
,870,656509,4592860,293,200700,2,3.1,21.2065,0,11,82,1,100,0
,871,659614,4592965,294,41400,2,1.4,70.6974,0,2,82,1,100,0
,872,664564,4592974,288,19800,2,1.3,60.5365,0,10,82,1,100,0
,873,667999,4592858,289,15300,2,1.6,162.7452,0,10,81,1,100,0
,874,671284,4592833,273,112500,2,0.6,117.2516,0,11,41,1,100,0
,875,650764,4592948,304,17100,2,2.9,250.8391,0,2,82,1,100,0
,876,652159,4592924,310,18900,2,2.2,286.3816,0,2,41,1,100,0
,877,659359,4593081,295,45900,2,1.8,205.3076,0,2,82,1,100,0
,878,662434,4592563,286,53100,2,1.1,333.5239,0,10,82,1,100,0
,879,663259,4592593,283,122400,2,2.9,68.768,0,10,82,1,100,0
,880,664579,4592895,287,52200,2,1.7,162.3567,0,10,82,1,100,0
,881,652489,4592800,312,56700,2,3.6,246.9562,0,2,41,1,100,0
,882,657454,4592905,286,35100,2,2.3,114.4569,0,15,82,1,100,0
,883,657889,4592839,279,66600,2,1.3,67.9541,0,15,82,1,100,0
,884,659314,4592905,295,17100,2,1.8,238.0993,0,2,82,1,100,0
,885,661234,4592878,289,34200,2,1.8,117.6082,0,2,82,1,100,0
,886,663004,4592944,285,18900,2,1.4,69.4676,0,10,82,1,100,0
,887,663619,4592728,281,86400,2,2.1,159.5049,0,10,41,1,100,0
,888,663679,4592852,283,21600,2,0.8,197.0323,0,10,41,1,100,0
,889,665554,4592954,286,36900,2,0.8,337.1138,0,10,81,1,100,0
,890,666199,4592955,288,19800,2,2.7,198.6656,0,10,82,1,100,0
,891,670144,4592326,276,322200,3,0.7,165.9847,0,10,81,1,100,0
,892,670354,4592294,278,182700,2,0.8,162.8345,0,10,81,1,100,0
,893,670324,4592957,280,18900,2,0.8,65.7338,0,10,82,1,100,0
,894,652939,4592884,314,16200,2,2,26.4176,0,2,82,1,100,0
,895,663169,4592888,284,16200,2,1.5,17.197,0,10,82,1,100,0
,896,665524,4593231,286,23400,2,0.2,-1,0,10,81,1,100,0
,897,666409,4592781,286,53100,2,0.2,-1,0,10,82,1,100,0
,898,650929,4592871,303,20700,2,1.9,160.4922,0,2,82,1,100,0
,899,652114,4592766,310,44100,2,4.4,250.5215,0,2,82,1,100,0
,900,652924,4592779,313,78300,2,3.6,156.376,0,15,82,1,100,0
,901,653359,4592871,310,24300,2,1.4,113.4029,0,2,82,1,100,0
,902,653629,4592832,305,27900,2,1.1,154.9303,0,15,81,1,100,0
,903,659584,4592779,294,43200,2,1.8,113.8059,0,2,82,1,100,0
,904,667864,4592894,287,23400,2,1,159.6219,0,10,81,1,100,0
,905,651619,4592597,301,96300,3,2.5,21.3818,0,15,82,1,100,0
,906,653614,4592714,307,21600,2,1.3,112.4727,0,2,82,1,100,0
,907,660454,4592514,286,84600,2,3.2,158.177,0,2,82,1,100,0
,908,661354,4592666,285,107100,3,1.3,112.6423,0,2,81,1,100,0
,909,665449,4592934,286,71100,2,0.4,-1,0,10,82,1,100,0
,910,671134,4592604,273,157500,3,0.5,-1,0,11,82,1,100,0
,911,655759,4592811,290,24300,2,1.8,26.2512,0,11,82,1,100,0
,912,659704,4592758,293,16200,2,5.3,113.1753,0,2,82,1,100,0
,913,659749,4592719,287,36000,2,3.9,107.8165,0,2,41,1,100,0
,914,661144,4592772,289,15300,2,1.8,205.9304,0,2,82,1,100,0
,915,665704,4592785,286,36900,2,1.4,209.1809,0,10,82,1,100,0
,916,651424,4592714,302,40500,3,1.4,114.8509,0,15,82,1,100,0
,917,656644,4592768,297,18900,2,4.4,204.0394,0,11,81,1,100,0
,918,666994,4592744,289,17100,2,2.1,202.4745,0,2,82,1,100,0
,919,670744,4592744,276,36900,2,1.6,108.9052,0,10,81,1,100,0
,920,652294,4592712,312,27900,2,3.3,107.7088,0,2,41,1,100,0
,921,655564,4592685,295,19800,2,1.2,246.3501,0,11,82,1,100,0
,922,656569,4592685,294,57600,2,2.8,72.8255,0,11,81,1,100,0
,923,657319,4592391,283,135900,3,2.6,118.5967,0,15,82,1,100,0
,924,657604,4592685,286,28800,2,5.7,335.6183,0,15,82,1,100,0
,925,659614,4592234,281,476100,3,2.4,156.1291,0,2,82,1,100,0
,926,661774,4592698,287,49500,2,0.9,161.234,0,2,82,1,100,0
,927,667024,4592672,288,30600,2,1.1,214.2337,0,2,82,1,100,0
,928,652984,4592204,306,257400,2,1.4,114.5413,0,15,82,1,100,0
,929,654694,4592708,301,24300,2,0.5,246.5213,0,15,82,1,100,0
,930,655804,4592580,295,131400,2,1.8,23.3138,0,11,82,1,100,0
,931,659404,4592721,291,17100,2,2.2,250.2922,0,15,82,1,100,0
,932,662794,4592721,286,18000,2,0.5,71.1633,0,10,82,1,100,0
,933,663199,4592695,285,23400,2,1.4,17.6398,0,10,82,1,100,0
,934,665374,4592684,284,19800,3,0.5,168.9714,0,10,82,1,100,0
,935,669259,4592460,283,244800,2,0.9,164.4491,0,10,82,1,100,0
,936,650824,4592586,304,120600,2,2.1,21.4026,0,15,82,1,100,0
,937,651169,4592507,309,151200,2,2.7,294.7009,0,15,82,1,100,0
,938,655054,4592586,300,44100,2,1.6,154.4677,0,15,82,1,100,0
,939,657679,4592625,287,27000,2,2.1,61.0693,0,15,82,1,100,0
,940,661339,4592323,281,289800,3,2.1,163.3026,0,2,82,1,100,0
,941,666139,4592586,286,84600,2,0.2,-1,0,10,82,1,100,0
,942,652114,4592522,304,227700,3,3.2,204.2693,0,15,82,1,100,0
,943,661069,4592582,286,66600,2,2.2,332.2784,0,2,82,1,100,0
,944,662854,4592525,286,296100,2,0.5,-1,0,10,82,1,100,0
,945,666739,4592582,286,108900,2,0.1,-1,0,10,82,1,100,0
,946,667444,4592622,292,26100,2,4.3,64.5204,0,10,82,1,100,0
,947,650404,4592500,311,143100,2,3,24.6851,0,15,82,1,100,0
,948,653674,4592590,305,107100,2,1,26.9824,0,15,82,1,100,0
,949,656704,4592564,291,42300,2,3.8,202.7104,0,11,82,1,100,0
,950,667129,4592573,287,18000,2,0.6,219.033,0,10,82,1,100,0
,951,667759,4592657,284,72000,2,1.6,244.9444,0,10,81,1,100,0
,952,668059,4592592,285,36900,2,1.2,202.7258,0,10,81,1,100,0
,953,668884,4592264,280,1017000,3,1.1,205.4548,0,10,82,1,100,0
,954,649729,4592575,306,36900,2,1,337.9756,0,2,82,1,100,0
,955,653119,4591294,299,1043100,3,1.4,158.7135,0,15,82,1,100,0
,956,655354,4592368,296,63900,2,1.7,71.0602,0,11,81,1,100,0
,957,656074,4592597,293,19800,2,2.8,202.586,0,11,82,1,100,0
,958,657109,4592606,289,95400,2,1.5,117.3221,0,11,82,1,100,0
,959,659044,4592644,277,23400,2,2.6,244.388,0,15,91,1,100,0
,960,668419,4592588,287,18900,2,1.2,252.1968,0,10,82,1,100,0
,961,649519,4592571,308,16200,2,1.5,26.3231,0,2,82,1,100,0
,962,649654,4592624,311,135900,2,2.2,108.8078,0,15,82,1,100,0
,963,649909,4592466,307,63000,2,1.3,17.4749,0,2,41,1,100,0
,964,650014,4592348,312,23400,2,3,301.9785,0,2,82,1,100,0
,965,654319,4592203,302,227700,2,1.5,119.1862,0,15,82,1,100,0
,966,656494,4592384,294,28800,2,4.8,239.4989,0,11,82,1,100,0
,967,659644,4592234,277,254700,3,1.6,206.2657,0,15,82,1,100,0
,968,659884,4592504,292,26100,2,5.3,200.402,0,2,82,1,100,0
,969,661864,4592286,286,37800,2,2.8,245.9864,0,2,82,1,100,0
,970,663124,4592532,286,16200,2,0.2,-1,0,10,82,1,100,0
,971,663994,4592308,278,137700,3,2.1,252.9637,0,10,91,1,100,0
,972,665389,4592505,284,65700,2,1.4,296.2608,0,10,91,1,100,0
,973,667684,4592466,286,51300,2,3.3,335.1777,0,10,82,1,100,0
,974,668179,4592571,285,54900,2,2.4,246.6319,0,10,82,1,100,0
,975,649129,4592554,309,18900,2,1.9,21.1618,0,15,82,1,100,0
,976,651379,4592472,308,21600,2,3.1,346.0711,0,15,82,1,100,0
,977,652384,4592528,308,16200,2,3.4,110.9971,0,15,41,1,100,0
,978,652414,4592634,307,90900,2,2.4,242.6242,0,15,41,1,100,0
,979,653479,4592385,308,36000,2,2.9,336.4368,0,15,82,1,100,0
,980,656134,4592212,291,205200,3,2.1,160.9778,0,11,82,1,100,0
,981,656704,4592331,285,140400,2,2.6,113.4772,0,11,82,1,100,0
,982,657214,4592400,287,26100,2,5.3,118.5213,0,15,82,1,100,0
,983,664069,4592594,284,249300,3,1.3,111.8686,0,10,82,1,100,0
,984,666259,4592502,286,38700,2,0.1,-1,0,10,82,1,100,0
,985,666934,4592505,287,133200,2,0.9,12.7575,0,10,82,1,100,0
,986,668434,4592864,287,48600,2,1.7,67.7135,0,10,82,1,100,0
,987,670849,4592028,273,1143900,3,0.7,163.2448,0,11,82,1,100,0
,988,652804,4592376,307,41400,2,5.2,207.6294,0,15,81,1,100,0
,989,656854,4592432,285,40500,2,2.7,206.8742,0,11,82,1,100,0
,990,659794,4592481,286,62100,2,4.3,196.8464,0,2,82,1,100,0
,991,661624,4592564,283,101700,2,1.6,158.7082,0,2,82,1,100,0
,992,649009,4592284,312,172800,2,2,338.6168,0,15,41,1,100,0
,993,652999,4592468,307,23400,2,2.1,344.824,0,15,82,1,100,0
,994,657514,4592382,288,39600,2,2,300.2019,0,15,82,1,100,0
,995,659149,4592415,276,81000,3,1.8,65.1851,0,15,82,1,100,0
,996,656404,4592468,291,17100,2,4.4,213.0521,0,11,82,1,100,0
,997,658939,4592359,278,48600,2,2.7,30.8341,0,15,82,1,100,0
,998,665584,4592320,288,47700,2,1.2,255.5272,0,10,82,1,100,0
,999,668689,4592179,282,296100,2,1.4,201.7148,0,10,82,1,100,0
,1000,648889,4592408,311,21600,2,1.1,343.3681,0,15,82,1,100,0
,1001,649654,4592395,307,40500,2,1,334.9553,0,2,41,1,100,0
,1002,651604,4592398,313,63000,2,4.2,347.6682,0,15,82,1,100,0
,1003,651889,4592322,311,19800,2,8.3,64.449,0,15,82,1,100,0
,1004,652414,4592316,301,63000,3,2.8,165.7301,0,15,41,1,100,0
,1005,655339,4592534,297,53100,2,1.9,158.2188,0,11,81,1,100,0
,1006,658804,4592434,277,49500,3,3.3,247.7966,0,15,82,1,100,0
,1007,659149,4592534,275,25200,3,2.1,209.2707,0,15,82,1,100,0
,1008,665644,4592384,289,17100,2,1.2,298.7224,0,10,82,1,100,0
,1009,668974,4592395,284,40500,2,1,120.4705,0,10,82,1,100,0
,1010,653929,4592352,305,25200,2,1.1,124.0878,0,15,82,1,100,0
,1011,659629,4592365,279,18900,2,3,206.2184,0,15,82,1,100,0
,1012,662209,4592181,284,183600,2,1.9,287.7959,0,2,81,1,100,0
,1013,665284,4592325,286,48600,2,1.1,21.3087,0,10,82,1,100,0
,1014,666514,4592404,288,70200,2,1.6,11.1275,0,10,82,1,100,0
,1015,653689,4592262,305,38700,2,1.2,116.0333,0,15,82,1,100,0
,1016,659854,4592325,279,72000,2,1.9,247.272,0,2,82,1,100,0
,1017,660949,4592382,283,39600,2,3.4,246.2426,0,2,82,1,100,0
,1018,662074,4592031,285,56700,2,2.3,109.6064,0,2,82,1,100,0
,1019,664234,4592282,282,29700,2,0.8,291.1716,0,10,82,1,100,0
,1020,666529,4592282,288,23400,2,1.1,291.5883,0,10,82,1,100,0
,1021,669604,4592262,278,36900,2,1,198.3113,0,10,82,1,100,0
,1022,671884,4592019,273,213300,2,0.4,20.9616,0,10,82,1,100,0
,1023,650614,4592305,316,18900,2,2.8,329.8011,0,15,82,1,100,0
,1024,652129,4592346,301,52200,3,3,24.3894,0,15,82,1,100,0
,1025,652714,4592278,299,41400,2,2,200.3724,0,15,82,1,100,0
,1026,653179,4592292,307,19800,2,2.6,242.2314,0,15,81,1,100,0
,1027,657424,4592174,288,71100,2,1.2,197.6945,0,15,82,1,100,0
,1028,669229,4592352,281,31500,2,1.6,62.6496,0,10,82,1,100,0
,1029,649669,4592288,314,18000,2,4,342.1217,0,15,82,1,100,0
,1030,654034,4592222,305,27900,2,0.7,294.5674,0,15,82,1,100,0
,1031,656539,4592160,285,121500,3,2.6,245.455,0,11,82,1,100,0
,1032,664444,4592130,283,92700,2,3.1,249.3,0,10,82,1,100,0
,1033,666814,4591999,286,722700,2,1.1,161.454,0,10,82,1,100,0
,1034,649864,4592234,314,22500,2,2,23.3387,0,2,82,1,100,0
,1035,651964,4592130,309,70200,2,2,114.3836,0,15,82,1,100,0
,1036,652039,4592258,305,27900,2,4.7,21.7405,0,15,81,1,100,0
,1037,653314,4592258,308,18900,2,1.7,196.595,0,15,82,1,100,0
,1038,655174,4592121,296,186300,2,2.7,159.7331,0,11,82,1,100,0
,1039,660484,4591994,274,211500,3,0.4,-1,0,2,11,1,100,0
,1040,662479,4592113,286,75600,2,2.5,201.9228,0,2,82,1,100,0
,1041,664279,4592172,284,40500,2,1.6,297.551,0,10,82,1,100,0
,1042,664594,4591587,284,806400,3,1,20.9947,0,10,82,1,100,0
,1043,668134,4592126,283,78300,2,1.4,112.7909,0,10,82,1,100,0
,1044,653029,4592162,304,22500,2,2.6,201.9538,0,15,81,1,100,0
,1045,658969,4592228,284,15300,2,5.8,24.4535,0,15,82,1,100,0
,1046,659764,4592228,276,16200,2,1.8,197.8657,0,2,82,1,100,0
,1047,665674,4592174,289,16200,2,0.5,167.748,0,10,82,1,100,0
,1048,669169,4592267,281,25200,2,2.4,160.1483,0,10,41,1,100,0
,1049,669229,4592162,278,23400,2,1.3,159.5774,0,10,82,1,100,0
,1050,651784,4592174,315,21600,2,1.9,115.2327,0,15,82,1,100,0
,1051,659134,4592198,277,36900,2,1.8,74.5042,0,15,82,1,100,0
,1052,665284,4592070,287,68400,2,0.7,299.5215,0,10,82,1,100,0
,1053,669859,4592053,276,135000,2,0.9,160.7548,0,10,82,1,100,0
,1054,649654,4592142,313,51300,2,1.8,250.5033,0,15,82,1,100,0
,1055,653374,4592076,307,44100,2,1.7,248.1232,0,15,82,1,100,0
,1056,656479,4592063,292,45000,2,5.6,66.5498,0,11,82,1,100,0
,1057,657064,4591937,283,153900,3,1.4,335.0282,0,15,82,1,100,0
,1058,658894,4592023,286,32400,2,6.3,251.3191,0,15,81,1,100,0
,1059,659404,4592114,274,20700,2,0.9,25.2029,0,15,82,1,100,0
,1060,669394,4592168,277,15300,2,1.2,161.1991,0,10,82,1,100,0
,1061,652384,4592033,300,66600,3,1.9,13.2562,0,15,91,1,100,0
,1062,652744,4591701,299,88200,3,1.5,63.327,0,15,82,1,100,0
,1063,652834,4591901,297,193500,3,0.1,-1,0,15,11,1,100,0
,1064,657439,4592098,286,118800,2,1.6,338.4676,0,15,82,1,100,0
,1065,658279,4591905,286,99900,2,3.1,24.5929,0,15,82,1,100,0
,1066,659329,4592164,275,19800,2,1,20.1641,0,15,82,1,100,0
,1067,661069,4591888,275,196200,3,0.9,254.757,0,2,41,1,100,0
,1068,663814,4591941,284,154800,2,2.2,74.6082,0,10,82,1,100,0
,1069,665644,4592138,289,26100,2,0.8,342.033,0,10,82,1,100,0
,1070,669544,4591875,276,172800,2,1.2,203.6386,0,10,82,1,100,0
,1071,669529,4592085,277,21600,2,0.3,302.7337,0,10,82,1,100,0
,1072,651724,4591871,308,218700,2,3.6,114.2949,0,15,82,1,100,0
,1073,659104,4592082,277,31500,2,1.5,117.0528,0,15,82,1,100,0
,1074,669604,4592068,277,20700,2,0.3,69.8397,0,10,82,1,100,0
,1075,653074,4591933,300,109800,2,1.5,251.1315,0,15,82,1,100,0
,1076,653269,4592008,303,23400,2,1.6,254.4267,0,15,82,1,100,0
,1077,655744,4591844,293,208800,3,1.1,25.1626,0,11,82,1,100,0
,1078,655954,4592003,295,114300,2,2.3,299.4583,0,11,82,1,100,0
,1079,658969,4592065,285,16200,2,6.6,107.9704,0,15,82,1,100,0
,1080,659314,4592078,276,19800,2,0.7,20.5355,0,15,41,1,100,0
,1081,660514,4591994,275,162000,3,1.1,16.7392,0,2,82,1,100,0
,1082,663259,4591924,285,333000,2,1.4,114.1446,0,10,82,1,100,0
,1083,652009,4591920,303,65700,2,2.4,160.1217,0,15,41,1,100,0
