Date12[DDMMYYYYhhmm],JulianDayFromYear0[days],TimeFromStart[days],Simulation_Period,Run,IDpoint,75 ,300 ,600 ,900 ,1200  
26/04/2008 00:00,733524.000000,208.000000,1,1,1,0.248991,0.220165,0.194301,1.449469,0.190784 
27/04/2008 00:00,733525.000000,209.000000,1,1,1,0.248214,0.220151,0.194426,1.449555,0.190773 
28/04/2008 00:00,733526.000000,210.000000,1,1,1,0.247447,0.220134,0.194549,1.449643,0.190762 
29/04/2008 00:00,733527.000000,211.000000,1,1,1,0.246689,0.220114,0.194669,1.449732,0.190752 
30/04/2008 00:00,733528.000000,212.000000,1,1,1,0.245943,0.220092,0.194785,1.449822,0.190742 
01/05/2008 00:00,733529.000000,213.000000,1,1,1,0.245205,0.220068,0.194899,1.449914,0.190732 
02/05/2008 00:00,733530.000000,214.000000,1,1,1,0.244465,0.220041,0.195010,1.450007,0.190722 
03/05/2008 00:00,733531.000000,215.000000,1,1,1,0.243750,0.220012,0.195117,1.450102,0.190713 
04/05/2008 00:00,733532.000000,216.000000,1,1,1,0.243048,0.219981,0.195223,1.450197,0.190704 
05/05/2008 00:00,733533.000000,217.000000,1,1,1,0.242360,0.219947,0.195325,1.450294,0.190696 
06/05/2008 00:00,733534.000000,218.000000,1,1,1,0.241688,0.219911,0.195425,1.450392,0.190687 
07/05/2008 00:00,733535.000000,219.000000,1,1,1,0.241034,0.219873,0.195522,1.450491,0.190679 
08/05/2008 00:00,733536.000000,220.000000,1,1,1,0.240402,0.219833,0.195616,1.450591,0.190672 
09/05/2008 00:00,733537.000000,221.000000,1,1,1,0.239805,0.219792,0.195708,1.450693,0.190664 
10/05/2008 00:00,733538.000000,222.000000,1,1,1,0.239273,0.219748,0.195798,1.450795,0.190657 
11/05/2008 00:00,733539.000000,223.000000,1,1,1,0.239498,0.219708,0.195885,1.450898,0.190650 
12/05/2008 00:00,733540.000000,224.000000,1,1,1,0.240111,0.219671,0.195970,1.451002,0.190643 
13/05/2008 00:00,733541.000000,225.000000,1,1,1,0.400000,0.349333,0.198088,1.451130,0.190637 
14/05/2008 00:00,733542.000000,226.000000,1,1,1,0.400000,0.390033,0.232246,1.456178,0.190637 
15/05/2008 00:00,733543.000000,227.000000,1,1,1,0.363849,0.371107,0.298286,1.469594,0.190653 
16/05/2008 00:00,733544.000000,228.000000,1,1,1,0.344397,0.355533,0.307125,1.502306,0.190697 
17/05/2008 00:00,733545.000000,229.000000,1,1,1,0.331901,0.344492,0.301523,1.532123,0.194174 
18/05/2008 00:00,733546.000000,230.000000,1,1,1,0.321255,0.335654,0.295953,1.547404,0.194195 
19/05/2008 00:00,733547.000000,231.000000,1,1,1,0.311875,0.327913,0.290663,1.560422,0.194225 
20/05/2008 00:00,733548.000000,232.000000,1,1,1,0.303017,0.321185,0.286479,1.570658,0.194259 
21/05/2008 00:00,733549.000000,233.000000,1,1,1,0.295033,0.314996,0.282372,1.579850,0.194304 
22/05/2008 00:00,733550.000000,234.000000,1,1,1,0.288830,0.309723,0.279065,1.587221,0.194351 
23/05/2008 00:00,733551.000000,235.000000,1,1,1,0.282511,0.304846,0.275810,1.593965,0.194408 
24/05/2008 00:00,733552.000000,236.000000,1,1,1,0.276138,0.300417,0.273147,1.599508,0.194465 
25/05/2008 00:00,733553.000000,237.000000,1,1,1,0.271891,0.296379,0.270523,1.604662,0.194532 
26/05/2008 00:00,733554.000000,238.000000,1,1,1,0.400000,0.299057,0.268570,1.609001,0.194597 
27/05/2008 00:00,733555.000000,239.000000,1,1,1,0.400000,0.399221,0.269561,1.613068,0.194670 
28/05/2008 00:00,733556.000000,240.000000,1,1,1,0.400000,0.400000,0.385620,1.618375,0.194741 
29/05/2008 00:00,733557.000000,241.000000,1,1,1,0.355075,0.350373,0.322757,1.976612,0.194961 
30/05/2008 00:00,733558.000000,242.000000,1,1,1,0.332995,0.341185,0.312204,2.000463,0.195531 
31/05/2008 00:00,733559.000000,243.000000,1,1,1,0.318445,0.332468,0.306248,2.015473,0.196152 
01/06/2008 00:00,733560.000000,244.000000,1,1,1,0.307402,0.324812,0.301377,2.026861,0.196808 
02/06/2008 00:00,733561.000000,245.000000,1,1,1,0.298304,0.318111,0.297177,2.035903,0.197490 
03/06/2008 00:00,733562.000000,246.000000,1,1,1,0.400000,0.322243,0.294306,2.043317,0.198193 
04/06/2008 00:00,733563.000000,247.000000,1,1,1,0.400000,0.398715,0.297558,2.049997,0.198912 
05/06/2008 00:00,733564.000000,248.000000,1,1,1,0.400000,0.400000,0.400000,2.061704,0.199643 
06/06/2008 00:00,733565.000000,249.000000,1,1,1,0.400000,0.364158,0.328714,2.797557,0.200782 
07/06/2008 00:00,733566.000000,250.000000,1,1,1,0.400000,0.400000,0.344259,2.803988,0.209080 
08/06/2008 00:00,733567.000000,251.000000,1,1,1,0.371591,0.389059,0.398881,2.830536,0.216182 
09/06/2008 00:00,733568.000000,252.000000,1,1,1,0.334172,0.321035,0.318387,3.039033,0.223220 
