date,AirT,Iprec,Swglob,RH
26/10/2006,2.73,6.8326,51.64351852,82.58
27/10/2006,6.07,0,152.7777778,62.58
28/10/2006,10.85,0,168.9814815,43.86
29/10/2006,12.09,0,116.3194444,34.71
30/10/2006,6.04,0,161.1111111,45.73
31/10/2006,-3.14,0,130.787037,74.12
01/11/2006,-3.78,0,159.375,62.59
02/11/2006,0.96,0,151.7361111,58.38
03/11/2006,7.37,0,85.87962963,48.19
04/11/2006,8.54,0,91.89814815,55.27
05/11/2006,9.21,0,149.6527778,49.83
06/11/2006,10.45,0,128.7037037,49.48
07/11/2006,14.12,0,123.1481481,46.22
08/11/2006,15.05,0,144.4444444,40.28
09/11/2006,3.85,3.2766,58.91203704,85.4
10/11/2006,2.35,0,139.9305556,66.31
11/11/2006,1.2,0,88.77314815,70.45
12/11/2006,1.94,0.254,80.81018519,73.06
13/11/2006,0.01,0,75.69444444,73.09
14/11/2006,2.5,0,70.8912037,65.43
15/11/2006,0.11,0,124.537037,57.29
16/11/2006,5.5,0,55.50925926,47.59
17/11/2006,5.39,0,118.0555556,62.39
18/11/2006,4.44,0,104.0509259,64.01
19/11/2006,3.39,0,118.287037,59.87
20/11/2006,3.39,0,43.56481481,58.13
21/11/2006,9.1,0,79.20138889,31.35
22/11/2006,9.78,0,73.04398148,34.2
23/11/2006,7.45,0,72.15658333,44.39
24/11/2006,1.17,0,113.4128333,42.11
25/11/2006,4.45,0,145.0306667,40.72
26/11/2006,0.43,0,115.948,58.75
27/11/2006,-6.81,0,63.5705,96.5
28/11/2006,-2.52,4.0132,50.77508333,80.09
29/11/2006,-10.5,1.8542,114.9435,92.83
30/11/2006,-11.33,0,137.11425,79.82
01/12/2006,-5.08,0,95.23616667,77.18
02/12/2006,-10.24,0,137.0664167,84.72
03/12/2006,-10.44,0,145.4611667,76.22
04/12/2006,-1.64,0,142.0889167,51.77
05/12/2006,3.24,0,119.8703333,51.67
06/12/2006,-0.82,0,113.29325,75.61
07/12/2006,-2.97,0,122.5729167,91.57
08/12/2006,3.47,0,140.1516667,58.84
09/12/2006,4.77,0,134.8660833,44.94
10/12/2006,3.28,0,135.7988333,55.07
11/12/2006,3.48,0,95.45141667,62.48
12/12/2006,1.63,0,49.57925,65.82
13/12/2006,5.91,0,100.2825833,51.56
14/12/2006,8.75,0,58.18925,49.96
15/12/2006,7.58,0,46.781,51.5
16/12/2006,2.05,0,106.3095833,56.7
17/12/2006,-3.68,0,27.839,62.78
18/12/2006,-4.66,0,92.22266667,68.16
19/12/2006,-3.94,0,113.0301667,76.25
20/12/2006,-3.83,26.0604,11.50391667,87.9
21/12/2006,-2.36,0.4064,64.40758333,84.02
22/12/2006,-3.82,0,124.5340833,76.68
23/12/2006,-4.84,0,135.0095833,77.62
24/12/2006,-3.52,0,87.72633333,76.91
25/12/2006,-5.3,0,117.9330833,74.33
26/12/2006,0.68,0,103.0090833,70.22
27/12/2006,1.61,0,76.7725,71.01
28/12/2006,0.01,1.5748,36.11416667,83.23
29/12/2006,-4.95,0,52.59275,92.1
30/12/2006,-6.83,0,113.3171667,83.02
31/12/2006,-3.83,0,141.9693333,66.45
01/01/2007,-4.45,0,114.2499167,70.07
02/01/2007,-3.09,0,135.2248333,63.87
03/01/2007,3.29,0,71.53475,59.03
04/01/2007,4.28,1.8796,121.6401667,67.07
05/01/2007,-4.44,1.8796,70.07583333,86.64
06/01/2007,-7.23,0,106.11825,71.7
07/01/2007,-6.77,0,131.1350833,65.47
08/01/2007,0.69,0,133.52675,63.59
09/01/2007,-3.86,0,129.7479167,91.22
10/01/2007,1.43,0,130.1784167,61.53
11/01/2007,-6.44,0,84.25841667,83.22
12/01/2007,-17.75,0,88.30033333,85.68
13/01/2007,-17.51,0,138.4535833,86.89
14/01/2007,-13.15,1.4224,61.60933333,84.96
15/01/2007,-12.68,0,153.61675,71.08
16/01/2007,-9.28,0,156.1758333,68.78
17/01/2007,-6.72,0,157.0368333,60.22
18/01/2007,-7.62,0,156.8455,59.92
19/01/2007,-7.9,0,156.7498333,58.17
20/01/2007,-7.13,0,78.44666667,72.12
21/01/2007,-3.93,1.8288,81.0775,88.27
22/01/2007,-7.62,0,149.9814167,88.91
23/01/2007,-1.35,0,161.868,68.01
24/01/2007,0.15,0,163.1595,71.18
25/01/2007,2,0,166.10125,59.88
26/01/2007,1.92,0,167.321,64.12
27/01/2007,-6.97,0,95.64275,89.63
28/01/2007,-5.08,0,171.5781667,74.24
29/01/2007,-5.02,0,170.5975833,67.62
30/01/2007,-8.81,0,104.4919167,79.59
31/01/2007,-7.14,0,119.3441667,80.28
01/02/2007,-12.06,0,62.75733333,79.73
02/02/2007,-12.84,0,179.2793333,64.9
03/02/2007,-7.05,0,177.86825,77.93
04/02/2007,-5,0,138.7166667,79.78
05/02/2007,1.29,0,148.8573333,66.06
06/02/2007,6.85,0,134.2920833,61.02
07/02/2007,-1.46,0,130.2023333,96.52
08/02/2007,-0.8,0,90.18975,70.95
09/02/2007,-2.69,0,71.84566667,95.58
10/02/2007,-1.33,0,180.1403333,92.53
11/02/2007,3.12,0,140.84525,82.45
12/02/2007,-0.22,0.127,104.5636667,92.57
13/02/2007,-10.56,0.254,60.19825,92.78
14/02/2007,-10.72,0,118.8419167,95.21
15/02/2007,-11.19,0.6604,194.7534167,92.12
16/02/2007,2,0.127,93.9925,70.3
17/02/2007,0.36,0,196.8341667,65.01
18/02/2007,2.91,0,169.043,62.08
19/02/2007,3.63,0,146.2743333,73
20/02/2007,2.06,0,178.15525,77.25
21/02/2007,6.53,0,216.398,50.87
22/02/2007,6.53,0,216.2545,50.87
23/02/2007,2.7,0,147.3745,80.01
24/02/2007,0.69,0,187.0044167,57.98
25/02/2007,-2.96,0,153.8559167,75.47
26/02/2007,1.29,0,224.4579167,55.74
27/02/2007,1.89,0,186.55,67.53
28/02/2007,-2.05,0,65.98608333,59.6
01/03/2007,-2.8,0,215.46525,42.88
02/03/2007,-4.25,0,228.6911667,42.06
03/03/2007,-1.3,0,242.44325,30.63
04/03/2007,2.21,0,237.0141667,45.51
05/03/2007,5.41,0,180.16425,56.03
06/03/2007,7.45,0,202.1915,47.9
07/03/2007,8.16,0,241.5105,48.93
08/03/2007,7.13,0,113.2693333,49.63
09/03/2007,7.01,0,189.7309167,44.62
10/03/2007,7.18,2.8194,97.55608333,62.63
11/03/2007,7,0,238.4491667,69.24
12/03/2007,12.63,0,237.2533333,43.58
13/03/2007,14.7,0,204.631,33.46
14/03/2007,8.72,0,186.47825,62.43
15/03/2007,2.85,0,147.9485,70.25
16/03/2007,7.22,0,190.5440833,57.9
17/03/2007,14.55,0,253.8754167,27
18/03/2007,14.79,0,222.0901667,29.43
19/03/2007,9.66,0,261.1939167,59.16
20/03/2007,11.29,0,236.41625,55.55
21/03/2007,11.89,0,146.5613333,47.68
22/03/2007,11.08,0,211.5429167,57.94
23/03/2007,10.82,10.8712,167.7036667,60.08
24/03/2007,5.67,15.24,48.83783333,97.08
25/03/2007,12.27,0,280.1598333,63.89
26/03/2007,12.35,1.7272,204.6788333,59.99
27/03/2007,10.28,0.127,100.4021667,87.73
28/03/2007,8.81,0,283.3168333,69.79
29/03/2007,-2.21,6.5278,100.5456667,92.48
30/03/2007,-1.74,0,210.44275,83.33
31/03/2007,5.4,0,218.2395833,68.23
01/04/2007,10.17,0,211.6625,58.4
02/04/2007,11.23,0,247.7288333,59.9
03/04/2007,4.07,0,275.9983333,64.88
04/04/2007,3.44,0,218.1678333,73.68
05/04/2007,3.65,0,236.5119167,75.3
06/04/2007,-3.14,0,50.05758333,87.91
07/04/2007,-5.55,0,45.72866667,96.26
08/04/2007,-2.52,0,69.741,97.86
09/04/2007,8.93,0,264.0878333,66.32
10/04/2007,4.67,2.3876,257.22375,51.31
11/04/2007,3.74,0,300.5129167,41.73
12/04/2007,0.44,0,165.24025,83.73
13/04/2007,2.17,0,141.41925,87.05
14/04/2007,7.69,0,324.1186667,51.45
15/04/2007,12.04,0,307.8553333,44.31
16/04/2007,10.64,0,147.44625,62.68
17/04/2007,8.87,0,202.69375,75.2
18/04/2007,11.26,0,235.98575,70.1
19/04/2007,9.47,0,336.4118333,33.26
20/04/2007,11.05,0,325.38625,42.03
21/04/2007,12.32,0,190.78325,37.88
22/04/2007,12.11,0,253.34925,47.92
23/04/2007,9.41,7.8994,149.59875,85.27
24/04/2007,4.59,9.2202,35.56408333,97.81
25/04/2007,7.45,0,236.2488333,78.68
26/04/2007,8.64,0,235.0769167,80.2
27/04/2007,11.28,0,327.39525,73.16
28/04/2007,15.59,0,336.8184167,56.31
29/04/2007,19.4,0,314.6955,41.72
30/04/2007,17.63,0,254.569,52.43
01/05/2007,14.58,0,250.5749167,71.68
02/05/2007,14.53,0,269.8278333,72.57
03/05/2007,12.85,1.6764,282.5275833,68.6
04/05/2007,7.89,0,142.3041667,71.13
05/05/2007,7.26,8.509,122.549,86.21
06/05/2007,7.19,0,244.02175,74.85
07/05/2007,8.35,0,134.81825,65.88
08/05/2007,12.28,0,335.8139167,54.83
09/05/2007,14.05,0,300.41725,57.06
10/05/2007,18.47,0,342.5823333,42.59
11/05/2007,19.48,0,341.8409167,42.34
12/05/2007,18.82,0,245.385,47.64
13/05/2007,20.24,0,262.7245833,40.02
14/05/2007,14.33,6.4516,257.9173333,67.95
15/05/2007,11.15,0,228.8825,82.71
16/05/2007,14.53,0,333.85275,66.68
17/05/2007,13.9,0,216.7089167,73.67
18/05/2007,16.55,0,302.5219167,57.13
19/05/2007,17.93,0.9144,258.3478333,50.17
20/05/2007,17.84,0,282.33625,58.09
21/05/2007,15.74,1.4224,226.8495833,70.77
22/05/2007,9.08,0.8382,87.43933333,80.48
23/05/2007,9.48,0,222.5206667,64.3
24/05/2007,11.1,0,322.3249167,62.95
25/05/2007,14.98,0,343.75425,56.03
26/05/2007,13.12,0,314.552,64.73
27/05/2007,19.15,0,338.0620833,49.58
28/05/2007,20.15,0,301.0869167,46.51
29/05/2007,11.47,9.6012,88.51558333,82.88
30/05/2007,10.56,0,227.6866667,81.58
31/05/2007,12.52,0,236.6793333,68.76
01/06/2007,13.68,0,185.3780833,67.73
02/06/2007,14.33,3.2258,313.6670833,74.32
03/06/2007,16.45,0,274.8981667,65.18
04/06/2007,15.98,0.9398,246.6286667,67.63
05/06/2007,16.8,0,214.89125,73.16
06/06/2007,17.25,0,228.0693333,50.03
07/06/2007,9.85,0,198.4605,54.48
08/06/2007,13.1,0,364.9683333,56.1
09/06/2007,19.68,0,356.5975,38.63
10/06/2007,22.1,0,371.2345,34.36
11/06/2007,22.02,0,265.0205833,44.23
12/06/2007,16.13,4.4196,102.8655833,85.13
13/06/2007,17.91,0,294.2228333,55.01
14/06/2007,17.96,0,351.3358333,58.14
15/06/2007,20.98,0,354.6841667,62.79
16/06/2007,22.22,0,235.8183333,58.95
17/06/2007,25.15,0,359.10875,43.18
18/06/2007,20.79,0,373.4826667,23.44
19/06/2007,21.38,0,371.16275,32.64
20/06/2007,25.8,0,372.0955,39.97
21/06/2007,24.77,0,243.9021667,31.03
22/06/2007,20.61,0,260.022,49.47
23/06/2007,21.97,0,357.1954167,46.37
24/06/2007,25.24,0,344.2086667,38.28
25/06/2007,27.21,0,342.3670833,29.99
26/06/2007,19.98,0,196.5471667,59.83
27/06/2007,19.42,0,193.9163333,71.77
28/06/2007,20.98,2.54,248.1115,73.51
29/06/2007,21.76,0,325.2905833,60.92
30/06/2007,23.14,0,318.6656667,44.63
01/07/2007,23.7,0,346.3611667,52.87
02/07/2007,26.24,0,338.5643333,50.14
03/07/2007,23.37,0,237.636,58.26
04/07/2007,23.13,0,349.9965,55.69
05/07/2007,23.97,0,342.8215,44.96
06/07/2007,24.76,0,358.3673333,38.35
07/07/2007,26.06,0,280.7099167,33.6
08/07/2007,23.35,0.4826,256.4345,46.5
09/07/2007,22.38,0,297.83425,55.32
10/07/2007,21.54,0,267.0774167,57.63
11/07/2007,20.62,5.0292,282.2645,71.78
12/07/2007,19.27,6.477,183.7278333,78.38
13/07/2007,21.34,0,307.1139167,62.33
14/07/2007,24.61,0,299.69975,40.71
15/07/2007,26.05,0,335.0246667,34.71
16/07/2007,27.29,0,300.5846667,27.39
17/07/2007,27.13,0,269.3255833,34.36
18/07/2007,27.4,0,283.1733333,38.02
19/07/2007,22.52,0,230.6523333,74.48
20/07/2007,23.8,0,288.435,64.88
21/07/2007,26.06,0,316.0109167,49.78
22/07/2007,26.79,0,335.1681667,42.6
23/07/2007,27.15,0,315.19775,42.11
24/07/2007,25.84,0,319.718,48.83
25/07/2007,24.91,0.2794,289.5351667,49.76
26/07/2007,22.99,0,272.6739167,60.73
27/07/2007,19.7,48.8442,166.8905,91.36
28/07/2007,20.54,0.2794,233.4266667,88.69
29/07/2007,21.05,0,312.0168333,84.63
30/07/2007,22.43,0.127,303.359,75.63
31/07/2007,23.04,0,315.126,70.36
01/08/2007,22.02,0,198.2930833,75.42
02/08/2007,20.46,17.907,206.0420833,85.84
03/08/2007,21.81,1.524,246.7243333,86.63
04/08/2007,23.43,0,173.0370833,72.83
05/08/2007,23.08,0,275.4243333,68.03
06/08/2007,20.99,0,168.4450833,81.31
07/08/2007,20.44,0,188.05675,77.02
08/08/2007,23.02,0,270.56925,54.76
09/08/2007,25.38,0,332.2981667,37.5
10/08/2007,25.13,0,329.7151667,48
11/08/2007,25.12,0,330.337,38.93
12/08/2007,25.06,0,308.4054167,56.98
13/08/2007,25.85,5.6388,218.7418333,53.66
14/08/2007,24.47,3.1242,269.6604167,55.94
15/08/2007,21.15,0,122.3576667,73.25
16/08/2007,21.56,0,306.7073333,71.42
17/08/2007,21.73,0,221.564,70.95
18/08/2007,22.01,1.6002,262.0070833,68.78
19/08/2007,22.39,0,247.8245,65.28
20/08/2007,25.49,0,311.89725,41.28
21/08/2007,25.15,0,311.108,33.09
22/08/2007,21.77,0,273.86975,63.28
23/08/2007,16.19,6.4008,180.4034167,83.1
24/08/2007,17.57,0,277.4333333,80.99
25/08/2007,20.17,0,310.7253333,68.93
26/08/2007,25.13,0,241.58225,36.25
27/08/2007,22.12,1.1176,172.41525,58.42
28/08/2007,20.13,0,219.6985,75.1
29/08/2007,18.9,0,172.4630833,86.8
30/08/2007,19.82,0,273.1761667,74.34
31/08/2007,22.32,0,249.977,59.56
01/09/2007,22.94,0,234.5268333,51.73
02/09/2007,23.08,0,275.4721667,50.75
03/09/2007,22.03,0,205.3724167,53.56
04/09/2007,22.74,0,254.4015833,46.83
05/09/2007,21.67,0.127,195.3991667,57.05
06/09/2007,19.63,0.6858,204.1526667,59.59
07/09/2007,18.12,0,275.59175,56.16
08/09/2007,16.68,0,256.1235833,60.68
09/09/2007,10.01,0,56.9695,85.18
10/09/2007,11.64,0,231.9199167,77.12
11/09/2007,15.8,0,287.3826667,47.04
12/09/2007,20.64,0,275.6874167,32.49
13/09/2007,14.83,0,257.1280833,59.25
14/09/2007,12.41,0,171.41075,67.19
15/09/2007,18.53,0,253.5884167,47.97
16/09/2007,19.94,0,152.4926667,51.34
17/09/2007,16.2,2.5146,173.27625,71.05
18/09/2007,17.14,0,239.2384167,40.07
19/09/2007,15.69,0,264.2791667,71.99
20/09/2007,20.28,0,260.2850833,49.89
21/09/2007,21.72,0,267.98625,29.82
22/09/2007,19.25,0,261.6483333,49.16
23/09/2007,16.31,2.794,79.212,68.53
24/09/2007,9.29,19.304,100.5456667,95.46
25/09/2007,9.35,0.254,253.34925,81.06
26/09/2007,13.14,0,259.7828333,53.73
27/09/2007,14.59,0,256.8410833,44.1
28/09/2007,15.45,0,178.1074167,54.16
29/09/2007,16.65,0,147.9724167,52.66
30/09/2007,13.29,0,242.6824167,55.47
01/10/2007,14.5,0,192.0508333,56.41
02/10/2007,13.76,0,248.2789167,40.97
03/10/2007,15.23,0,207.57275,38.15
04/10/2007,16.34,0,238.0665,41.39
05/10/2007,17.52,0,207.8836667,56.61
06/10/2007,17.05,0,229.81525,44.55
07/10/2007,8.69,0,178.01175,61.08
08/10/2007,10.52,0,234.0485,56.14
09/10/2007,14.23,0,217.4981667,39.43
10/10/2007,12.82,0,211.9255833,49.09
11/10/2007,14.23,0,213.6715,56.28
12/10/2007,10.37,0,120.32475,84.63
13/10/2007,9.18,0,32.35925,98.65
14/10/2007,5.14,0,43.38483333,97.78
15/10/2007,6.41,0,190.5440833,91.23
16/10/2007,6.6,0,169.11475,87.58
17/10/2007,10.17,0,117.4308333,57.22
18/10/2007,6.86,0,216.5893333,44.34
19/10/2007,12.37,0,208.8403333,46.58
20/10/2007,12.93,0,181.4079167,54.17
21/10/2007,2.56,0,106.5965833,78.98
22/10/2007,3.96,0,203.5308333,53.47
23/10/2007,10.39,0,200.9956667,51.81
24/10/2007,12.31,0,205.5876667,42.57
25/10/2007,15.59,0,206.2573333,29.13
26/10/2007,7.96,0,185.0671667,64.96
27/10/2007,3.72,0,61.75283333,77.54
28/10/2007,8.93,0,188.7503333,67.02
29/10/2007,13.17,0,165.9338333,41.5
30/10/2007,13.27,0,156.6541667,47.7
31/10/2007,4.05,0,179.4945833,73.13
01/11/2007,7.78,0,188.6546667,60.28
02/11/2007,4.13,0.254,180.9774167,47.6
03/11/2007,6.6,0,182.1971667,46.31
04/11/2007,12.69,0,181.1448333,26.04
05/11/2007,3.92,0,118.4353333,65.03
06/11/2007,2.47,0,176.8398333,67.2
07/11/2007,10.45,0,180.9056667,33.08
08/11/2007,11.42,0,173.13275,26.63
09/11/2007,10.16,0,157.77825,33.29
10/11/2007,10.94,0,77.9205,40.17
11/11/2007,10.41,0,80.43175,48.67
12/11/2007,5.01,0,87.05666667,75.98
13/11/2007,8.74,0,80.14475,64.43
14/11/2007,1.05,0,137.11425,56.65
15/11/2007,2.11,0,133.4071667,47.07
16/11/2007,11.37,0,115.9240833,36.39
17/11/2007,8.86,0,75.14616667,52.12
18/11/2007,12.14,0,124.7971667,39.9
19/11/2007,13.74,0,129.5565833,27.7
20/11/2007,1.75,0,47.16366667,68.06
21/11/2007,-6.59,0,121.7358333,97.95
22/11/2007,-8.74,0,144.8393333,94.57
23/11/2007,-6.04,0,97.867,83.06
24/11/2007,-4.51,0,153.9276667,69.74
25/11/2007,0.83,0,147.87675,62.41
26/11/2007,0.1,0,128.2411667,75.73
27/11/2007,2.3,0,141.8258333,64.12
28/11/2007,-1.65,0,141.0605,58.3
29/11/2007,-1.35,0,135.4879167,61.65
30/11/2007,-7.82,0,83.97141667,86.43
01/12/2007,-4.44,0,93.25108333,90.28
02/12/2007,-2.58,0,133.5028333,62.41
03/12/2007,5.81,0,71.22383333,41.03
04/12/2007,13.56,0,50.29675,33.64
05/12/2007,6.38,0,105.9508333,55.88
06/12/2007,4.07,0,89.87883333,63.59
07/12/2007,-2.37,0,32.02441667,98.71
08/12/2007,-8.75,0,32.50275,99
09/12/2007,-12.1,3.81,134.2920833,98.81
10/12/2007,-6.22,2.286,131.7090833,99
11/12/2007,-7.28,1.524,33.31591667,99
12/12/2007,-9.02,0.762,115.0630833,97.94
13/12/2007,-7.15,0.254,106.26175,90.03
14/12/2007,-8.52,0,80.47958333,91.02
15/12/2007,-10.28,0.254,139.7450833,68.97
16/12/2007,-5.57,0.254,137.186,69.6
17/12/2007,-3.37,0,92.89233333,72.72
18/12/2007,-2.64,0,125.993,75.24
19/12/2007,-1.14,0,108.27075,75.23
20/12/2007,-0.26,0,104.0135833,75.4
21/12/2007,-3.03,0,101.0479167,81.13
22/12/2007,-9.09,0,136.5163333,77.29
23/12/2007,-3.63,0.254,111.7865,67.19
24/12/2007,-4.36,0,77.72916667,81.63
25/12/2007,-4.41,0,49.67491667,89.48
26/12/2007,-10.44,0,100.0195,93.05
27/12/2007,-8.64,0,60.05475,94.66
28/12/2007,-13.14,2.794,86.80555556,72.18
29/12/2007,-14.98,0.762,88.65740741,66.9
30/12/2007,-8.08,0,122.262,69.05
31/12/2007,-9.85,0,141.3953333,56.33
01/01/2008,-10.44,0,143.2608333,57.06
02/01/2008,-8.74,0,133.8376667,65.26
03/01/2008,0.77,0,47.11583333,57.63
04/01/2008,3.09,0,81.98633333,67.85
05/01/2008,3.32,0,109.921,70.11
06/01/2008,-0.92,0,93.9925,92.86
07/01/2008,-1.08,0,113.2215,64.57
08/01/2008,-4.24,0,112.1213333,74.61
09/01/2008,-1.62,0.254,30.44591667,77.18
10/01/2008,-3.27,0,133.2636667,73.71
11/01/2008,0.53,0,112.1213333,59.66
12/01/2008,-0.87,0,83.68441667,64.19
13/01/2008,-2.13,0,149.6465833,68.41
14/01/2008,-1.58,0,150.5793333,70
15/01/2008,-1.66,0,44.15016667,63.02
16/01/2008,-10.42,0,117.6460833,61.7
17/01/2008,-10.98,0,54.76916667,68.23
18/01/2008,-8.01,0,53.86033333,74.72
19/01/2008,-9.43,0,130.5371667,88.73
20/01/2008,-7.69,0,140.056,83.36
21/01/2008,-15.62,0,62.73341667,88.83
22/01/2008,-14,0,160.7439167,82.06
23/01/2008,-7.11,0,153.5689167,72.79
24/01/2008,-8.02,0,159.78725,82.95
25/01/2008,0.36,0,165.9338333,52.31
26/01/2008,3,0,166.5556667,51.91
27/01/2008,1.71,0,140.3908333,57.65
28/01/2008,4.43,0,168.2059167,50.04
29/01/2008,-4.92,0,174.1133333,47.48
30/01/2008,-5.67,0,97.50825,61.77
31/01/2008,-5.54,0,171.5781667,50.23
01/02/2008,0.22,0,148.6899167,49.39
02/02/2008,-4.51,0,117.5025833,64.74
03/02/2008,-4.93,0,110.2319167,81.58
04/02/2008,-4.58,0.508,61.77675,84.45
05/02/2008,-6.11,0,158.6153333,67.71
06/02/2008,-6.21,0,95.97758333,68.23
07/02/2008,-3.15,0,88.34816667,53.52
08/02/2008,0,0,185.2345833,43.04
09/02/2008,4.1,0,154.0950833,44.55
10/02/2008,-2.78,0,89.257,85.92
11/02/2008,3.34,0,129.9153333,56.63
12/02/2008,0.8,0,90.88333333,68.31
13/02/2008,3.37,0,178.6096667,67.11
14/02/2008,-5.76,0.254,125.2994167,86.27
15/02/2008,-3.47,0.254,197.9821667,85.89
16/02/2008,1.08,0.254,158.1130833,68.77
17/02/2008,-2.12,0,169.5930833,55.73
18/02/2008,-0.58,0,199.2258333,52.9
19/02/2008,3.46,0,210.9210833,50.29
20/02/2008,-2.52,0,106.6683333,87.27
21/02/2008,1.51,0,154.2864167,70.86
22/02/2008,2.68,0,210.3949167,61.84
23/02/2008,3.92,0,151.2011667,62.38
24/02/2008,4.54,0,171.41075,60.63
25/02/2008,3.08,0,128.0976667,67.58
26/02/2008,-0.33,0,219.6506667,79.65
27/02/2008,3.16,0,220.7986667,62.59
28/02/2008,8.79,0,166.9144167,38.17
29/02/2008,5.67,0,219.4115,59.36
01/03/2008,12.55,0,187.1718333,26.97
02/03/2008,-0.53,0,82.082,70.57
03/03/2008,-1.92,0,241.00825,55.25
04/03/2008,1.71,0,219.5310833,48.8
05/03/2008,-3.38,0,197.8625833,73.12
06/03/2008,-2.39,0,192.0508333,52.1
07/03/2008,2.09,0,184.89975,54.89
08/03/2008,4.87,0,200.6608333,43.68
09/03/2008,3.25,0,218.1678333,49.94
10/03/2008,4.08,0,251.2206667,51.37
11/03/2008,8.7,0,256.291,31.22
12/03/2008,9.59,0,115.7566667,28
13/03/2008,5.99,0,147.9006667,38.88
14/03/2008,2.93,0,144.0261667,61.48
15/03/2008,2.13,0,204.70275,70.64
16/03/2008,-0.52,1.016,53.382,99
17/03/2008,-0.94,3.81,171.4346667,96.92
18/03/2008,3.4,0,255.4060833,49.35
19/03/2008,7.2,0,270.3061667,42.56
20/03/2008,5.76,0,269.206,56.52
21/03/2008,4.04,0.254,241.4865833,56.81
22/03/2008,1.17,0,195.3035,55.66
23/03/2008,0.29,0,283.269,63.33
24/03/2008,9.28,0,273.86975,29.83
25/03/2008,6.66,0,255.5495833,45.65
26/03/2008,8.67,0,278.74875,46.03
27/03/2008,2.44,5.588,124.91675,76.73
28/03/2008,2.92,0,218.9570833,51.35
29/03/2008,6.35,0,253.8515,56.01
30/03/2008,-0.73,1.524,127.0214167,82.63
31/03/2008,-1.53,1.778,117.9091667,80.51
01/04/2008,-1.11,0,266.1446667,62.53
02/04/2008,4.32,0.762,261.81575,63.36
03/04/2008,3.94,0.508,204.7984167,63.64
04/04/2008,6.16,0,299.0061667,42.63
05/04/2008,7.55,0,181.2644167,36.96
06/04/2008,5.72,1.016,209.5578333,36.54
07/04/2008,0.92,3.556,83.20608333,97.31
08/04/2008,4.71,0.254,291.80725,60.03
09/04/2008,4.29,5.588,128.50425,86.86
10/04/2008,0.95,5.588,148.8095,93.3
11/04/2008,2.75,0.254,305.7028333,65.03
12/04/2008,3.28,0,298.83875,63.72
13/04/2008,7.36,0,322.08575,63.31
14/04/2008,12.86,0,327.2278333,41.89
15/04/2008,15.98,0.254,318.3069167,28.44
16/04/2008,3.94,0,158.9501667,56.57
17/04/2008,4.08,0,301.8283333,47.78
18/04/2008,9.46,0,325.3384167,37.35
19/04/2008,14.62,0,313.3561667,28.85
20/04/2008,13.88,0,339.7601667,25.95
21/04/2008,4.91,0,260.8351667,43.48
22/04/2008,9.1,0,329.26075,44.75
23/04/2008,13.48,0,303.359,45.6
24/04/2008,11.15,0.254,261.2656667,41.18
25/04/2008,6.87,0,325.09925,39.48
26/04/2008,3.95,0.254,265.11625,53.01
27/04/2008,7.32,0,340.5494167,43.31
28/04/2008,12.28,0,297.1885,24.39
29/04/2008,16.13,0,227.8540833,22.09
30/04/2008,15.83,0,296.5905833,27.95
01/05/2008,4.74,0.254,68.306,63.73
02/05/2008,3.29,0.508,128.7434167,48.19
03/05/2008,5.65,0,346.6720833,50.1
04/05/2008,12.22,0,329.9065,37.28
05/05/2008,14.86,0,342.17575,41.7
06/05/2008,17.04,0.762,267.5318333,43.42
07/05/2008,12.55,1.778,218.981,75.58
08/05/2008,11.03,0.508,157.1803333,73.4
09/05/2008,11.65,0,255.6213333,65.38
10/05/2008,7.28,0.508,218.7418333,60.13
11/05/2008,12.04,0,334.9768333,46.58
12/05/2008,12.26,3.81,276.1179167,51.28
13/05/2008,6.81,1.778,188.63075,78.89
14/05/2008,10.13,0.762,216.111,64.77
15/05/2008,9.59,0,219.8898333,63.51
16/05/2008,15.75,0,193.94025,44.98
17/05/2008,17.97,0,353.7275,37.49
18/05/2008,20.66,0,307.2813333,26.81
19/05/2008,20.8,0,239.3819167,35.92
20/05/2008,18.51,0,343.3715833,50.02
21/05/2008,19.74,0,256.0279167,51.64
22/05/2008,12.17,0,115.0391667,86.78
23/05/2008,12.41,0,283.6516667,64.38
24/05/2008,12.96,0,362.6245,53.26
25/05/2008,16.11,0,307.7118333,37.29
26/05/2008,9.36,18.034,50.9425,95.83
27/05/2008,7.89,6.096,106.7879167,96.6
28/05/2008,13.14,6.096,243.9260833,89.32
29/05/2008,17.66,0,351.8859167,60.48
30/05/2008,16.87,0,306.5638333,45.48
31/05/2008,18.26,0,341.0755833,48.53
01/06/2008,19.29,0,331.41325,64.19
02/06/2008,19.89,0,311.6580833,65.15
03/06/2008,17,2.54,238.9035833,76.83
04/06/2008,13.22,2.5,150.3640833,91.64
05/06/2008,10.4,42,97.46041667,89.78
06/06/2008,16.27,2.286,372.4064167,58.37
07/06/2008,13.11,0,346.9590833,70.13
08/06/2008,14.17,1.524,318.4025833,50.29
09/06/2008,15.65,0,342.31925,36.88
10/06/2008,20.28,0,380.562,38.96
11/06/2008,12.51,0,239.0470833,44.19
12/06/2008,14.41,0,359.324,34.06
13/06/2008,16.52,0,381.6621667,38.62
14/06/2008,20.61,0,383.4080833,28.27
15/06/2008,21.08,0,304.0765,37.57
16/06/2008,17.45,0,230.8436667,68.65
17/06/2008,21.89,0,330.5761667,48.37
18/06/2008,21.14,0,232.47,39.68
