@T,soils,,,,,,,,,,,,
descr,soils_hor.csv,,,,,,,,,,,,
depth_acc,FALSE,,,,,,,,,,,,
 ,,,,,,,,,,,,,
@H,SID,depth,aircapacity,fieldcapacity,deadcapacity,kf,bulk_density,corg,root,kvalue,A_skel,p_content,initSWC
min,1,0,0,0,0,0,0,0,0,0,0,0,0
max,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,1,100,500,1
unit,n/a,cm,Vol.%,Vol.%,Vol.%,cm/d,g/cm,%,n/a,n/a,%,mg/100g_soil,Vol.%
,11719,10,0.45,0.23,0.03,50,1.4,0.1,1,0.3,6,10,0.197025328
,11720,1315,0.45,0.23,0.03,50,1.4,0.1,1,0.3,6,10,0.197025328
,11901,5,0.45,0.23,0.03,50,1.4,5,1,0.3,6,10,0.166088794
,11902,10,0.45,0.23,0.03,50,1.4,5,1,0.3,6,10,0.166088794
,11903,10,0.45,0.23,0.03,50,1.4,5,1,0.3,6,10,0.166088794
,11904,10,0.45,0.23,0.03,50,1.4,0.5,1,0.3,6,10,0.166088794
,11905,10,0.45,0.23,0.03,50,1.4,0.5,1,0.3,6,10,0.160733537
,11906,10,0.45,0.23,0.03,50,1.4,0.5,1,0.3,6,10,0.149066707
,11907,10,0.45,0.23,0.03,50,1.4,0.5,1,0.3,6,10,0.135101265
,11908,10,0.45,0.23,0.03,50,1.4,0.5,1,0.3,6,10,0.124973159
,11909,10,0.45,0.23,0.03,50,1.4,0.5,1,0.3,6,10,0.117032554
,11910,10,0.45,0.23,0.03,50,1.4,0.5,1,0.3,6,10,0.104103985
,11911,10,0.45,0.23,0.03,50,1.4,0.5,1,0.3,6,10,0.106688843
,11912,10,0.45,0.23,0.03,50,1.4,0.1,1,0.3,6,10,0.109273701
,11913,10,0.45,0.23,0.03,50,1.4,0.1,1,0.3,6,10,0.111858558
,11914,10,0.45,0.23,0.03,50,1.4,0.1,1,0.3,6,10,0.11236828
,11915,10,0.45,0.23,0.03,50,1.4,0.1,1,0.3,6,10,0.112878003
,11916,10,0.45,0.23,0.03,50,1.4,0.1,1,0.3,6,10,0.113387725
,11917,10,0.45,0.23,0.03,50,1.4,0.1,1,0.3,6,10,0.114213188
,11918,10,0.45,0.23,0.03,50,1.4,0.1,1,0.3,6,10,0.115038651
,11919,10,0.45,0.23,0.03,50,1.4,0.1,1,0.3,6,10,0.115038651
,11920,1315,0.45,0.23,0.03,50,1.4,0.1,1,0.3,6,10,0.115038651
,12001,5,0.45,0.23,0.03,50,1.4,5,1,0.3,6,10,0.166088794
,12002,10,0.45,0.23,0.03,50,1.4,5,1,0.3,6,10,0.166088794
,12003,10,0.45,0.23,0.03,50,1.4,5,1,0.3,6,10,0.166088794
,12004,10,0.45,0.23,0.03,50,1.4,0.5,1,0.3,6,10,0.166088794
,12005,10,0.45,0.23,0.03,50,1.4,0.5,1,0.3,6,10,0.160733537
,12006,10,0.45,0.23,0.03,50,1.4,0.5,1,0.3,6,10,0.149066707
,12007,10,0.45,0.23,0.03,50,1.4,0.5,1,0.3,6,10,0.135101265
,12008,10,0.45,0.23,0.03,50,1.4,0.5,1,0.3,6,10,0.124973159
,12009,10,0.45,0.23,0.03,50,1.4,0.5,1,0.3,6,10,0.117032554
,12010,10,0.45,0.23,0.03,50,1.4,0.5,1,0.3,6,10,0.104103985
,12011,10,0.45,0.23,0.03,50,1.4,0.5,1,0.3,6,10,0.106688843
,12012,10,0.45,0.23,0.03,50,1.4,0.1,1,0.3,6,10,0.109273701
,12013,10,0.45,0.23,0.03,50,1.4,0.1,1,0.3,6,10,0.111858558
,12014,10,0.45,0.23,0.03,50,1.4,0.1,1,0.3,6,10,0.11236828
,12015,10,0.45,0.23,0.03,50,1.4,0.1,1,0.3,6,10,0.112878003
,12016,10,0.45,0.23,0.03,50,1.4,0.1,1,0.3,6,10,0.113387725
,12017,10,0.45,0.23,0.03,50,1.4,0.1,1,0.3,6,10,0.114213188
,12018,10,0.45,0.23,0.03,50,1.4,0.1,1,0.3,6,10,0.115038651
,12019,10,0.45,0.23,0.03,50,1.4,0.1,1,0.3,6,10,0.115038651
,12020,1315,0.45,0.23,0.03,50,1.4,0.1,1,0.3,6,10,0.115038651
,12101,5,0.45,0.23,0.03,50,1.4,5,1,0.3,6,10,0.166088794
,12102,10,0.45,0.23,0.03,50,1.4,5,1,0.3,6,10,0.166088794
,12103,10,0.45,0.23,0.03,50,1.4,5,1,0.3,6,10,0.166088794
,12104,10,0.45,0.23,0.03,50,1.4,0.5,1,0.3,6,10,0.166088794
,12105,10,0.45,0.23,0.03,50,1.4,0.5,1,0.3,6,10,0.160733537
,12106,10,0.45,0.23,0.03,50,1.4,0.5,1,0.3,6,10,0.149066707
,12107,10,0.45,0.23,0.03,50,1.4,0.5,1,0.3,6,10,0.135101265
