@T,D1D2,,,,
descr,average observed soil water content at probe D1 D2 depths 30cm 60cm 90cm 150cm,,,,
unit,dimensionless,,,,
,,,,,
missing_val,-9999,,,,
date_start,04.10.2002,,,,
date_end,19.09.2012,,,,
date_format,dd.MM.yyyy,,,,
,,,,,
@H,date,swc[0],swc[1],swc[2],swc[3]
name,,Drake,,,
ID,,1,,,
elevation,,1583.5,,,
x,,513610.5,,,
y,,4494889.5,,,
,10.02.2010,0.195912086,0.220227443,0.193329817,0.256581236
,11.02.2010,0.195163307,0.220043564,0.1932435,0.256503563
,12.02.2010,0.198408627,0.219803427,0.193140865,0.256426786
,13.02.2010,0.201692092,0.21960509,0.193069781,0.256346725
,14.02.2010,0.204632058,0.219506092,0.193041291,0.256273841
,15.02.2010,0.201916688,0.219470674,0.193048175,0.256195007
,16.02.2010,0.196475095,0.219322162,0.193030854,0.256120358
,17.02.2010,0.195599294,0.219021241,0.192948901,0.25603443
,18.02.2010,0.198835287,0.218805315,0.192858642,0.255959213
,19.02.2010,0.20324344,0.218697721,0.192815153,0.25587153
,20.02.2010,0.206057546,0.218661171,0.19280798,0.255777635
,21.02.2010,0.206521783,0.218711852,0.192821044,0.255699503
,22.02.2010,0.206586016,0.218817077,0.192813878,0.255625838
,23.02.2010,0.205930046,0.268321018,0.192809366,0.255557536
,24.02.2010,0.203668398,0.219038539,0.192792253,0.255506461
,25.02.2010,0.203073268,0.219079017,0.192746725,0.255434616
,26.02.2010,0.205879779,0.219102024,0.19270566,0.255376139
,27.02.2010,0.209061935,0.219147659,0.192672509,0.255295706
,28.02.2010,0.212143585,0.219252824,0.1926615,0.255245253
,01.03.2010,0.215192874,0.219398735,0.192652026,0.255190664
,02.03.2010,0.218215765,0.219583144,0.192653207,0.255134304
,03.03.2010,0.22159934,0.219810591,0.192661415,0.255094853
,04.03.2010,0.22653684,0.220039471,0.192656928,0.255023079
,05.03.2010,0.236790213,0.220346765,0.192685055,0.254967027
,06.03.2010,0.256099174,0.220774207,0.192737892,0.254951611
,07.03.2010,0.276593237,0.22181405,0.192950438,0.254922847
,08.03.2010,0.280820657,0.223107771,0.193382811,0.254951313
,09.03.2010,0.283086271,0.22492335,0.193984022,0.255016567
,10.03.2010,0.283966183,0.227217072,0.194818004,0.255144772
,11.03.2010,0.282704998,0.228361472,0.195593957,0.255339228
,12.03.2010,0.282781294,0.229102762,0.196034562,0.255585736
,13.03.2010,0.284185462,0.230211431,0.196428646,0.255825587
,14.03.2010,0.285785009,0.231813699,0.197031001,0.256046848
,15.03.2010,0.285722173,0.232829342,0.19773665,0.256316616
,16.03.2010,0.28791079,0.234311567,0.198410915,0.256591385
,17.03.2010,0.290124707,0.236077226,0.199303969,0.256897289
,18.03.2010,0.291837823,0.238083933,0.200414558,0.257237995
,19.03.2010,0.290335184,0.239509587,0.201607989,0.257669142
,20.03.2010,0.285618063,0.238954153,0.202339771,0.258122814
,21.03.2010,0.284292815,0.237856963,0.202300249,0.258585827
,22.03.2010,0.28656614,0.23780211,0.202119191,0.258943096
,23.03.2010,0.289494157,0.239398861,0.202433008,0.25919968
,24.03.2010,0.28579823,0.239885851,0.203101958,0.259451289
,25.03.2010,0.287791033,0.238720215,0.203168325,0.259700902
,26.03.2010,0.302751127,0.237983227,0.202803536,0.259909313
,27.03.2010,0.306873296,0.238757734,0.202551702,0.260069929
,28.03.2010,0.307086119,0.240562164,0.202513099,0.26014602
,29.03.2010,0.309404685,0.243250292,0.202697352,0.260210132
,30.03.2010,0.311075951,0.246157704,0.203389428,0.260269492
,31.03.2010,0.313166723,0.249267071,0.204451708,0.260402776
,01.04.2010,0.312393343,0.251845438,0.205796455,0.260647594
,02.04.2010,0.309346088,0.253235062,0.206953433,0.260973175
,03.04.2010,0.306692233,0.253592509,0.207551267,0.261380212
,04.04.2010,0.306786181,0.254509293,0.207812636,0.261732172
,05.04.2010,0.30819164,0.256546009,0.208245482,0.262026244
,06.04.2010,0.310177159,0.259421738,0.209092068,0.262257221
,07.04.2010,0.310015139,0.261595009,0.210099565,0.262526269
,08.04.2010,0.31042916,0.263396225,0.210699588,0.262858
,09.04.2010,0.312160277,0.265975392,0.211239483,0.263152531
,10.04.2010,0.31299543,0.269065782,0.212085613,0.26341492
,11.04.2010,0.313296611,0.271852801,0.213041784,0.263722167
,12.04.2010,0.315032682,0.274834951,0.214038535,0.264035157
,13.04.2010,0.317193967,0.278059547,0.215274492,0.264376305
,14.04.2010,0.316222907,0.28088305,0.216752385,0.264804111
,15.04.2010,0.317468253,0.282886417,0.217986153,0.265269769
,16.04.2010,0.317792817,0.285288707,0.219270114,0.265766108
,17.04.2010,0.314858628,0.286149381,0.220431749,0.266300923
,18.04.2010,0.313310549,0.285956351,0.220974523,0.266846134
,19.04.2010,0.316388511,0.287209211,0.221402603,0.267358162
,20.04.2010,0.317866145,0.289336467,0.222431224,0.267774533
,21.04.2010,0.317720634,0.290807415,0.223649277,0.268180151
,22.04.2010,0.348368192,0.297300571,0.224664941,0.26861318
,23.04.2010,0.360300668,0.34150537,0.230876236,0.269086978
,24.04.2010,0.348694639,0.358141303,0.250962547,0.269568326
,25.04.2010,0.341185973,0.351828039,0.250951834,0.270068577
,26.04.2010,0.337203967,0.347538492,0.255923203,0.270347391
,27.04.2010,0.335833457,0.344548192,0.26978818,0.27056704
,28.04.2010,0.338739505,0.343386439,0.28299725,0.270858924
,29.04.2010,0.338491291,0.342938089,0.289842617,0.271377444
,30.04.2010,0.334584184,0.341016612,0.292446849,0.272325882
,01.05.2010,0.3325053,0.33869253,0.292806625,0.273691096
,02.05.2010,0.332721801,0.33740143,0.29254861,0.275147096
,03.05.2010,0.332716168,0.336652706,0.292442216,0.276564588
,04.05.2010,0.334482715,0.336672405,0.292532226,0.277865499
,05.05.2010,0.334107077,0.336894215,0.292979273,0.279035488
,06.05.2010,0.333739064,0.336713403,0.293385402,0.280149523
,07.05.2010,0.332031058,0.336147723,0.293614294,0.281180782
,08.05.2010,0.331044884,0.335199533,0.293530751,0.282130558
,09.05.2010,0.331954959,0.334687495,0.293319174,0.282939221
,10.05.2010,0.334592522,0.335285107,0.29337222,0.283637364
,11.05.2010,0.3333087,0.335878279,0.293875025,0.284222642
,12.05.2010,0.34364943,0.336699812,0.294049839,0.284825104
,13.05.2010,0.347810333,0.348120812,0.297144198,0.28542226
,14.05.2010,0.347177815,0.349087523,0.304882485,0.285920345
,15.05.2010,0.351427407,0.352375473,0.310196666,0.286472224
,16.05.2010,0.349122398,0.352964075,0.314357421,0.28735571
,17.05.2010,0.348031522,0.351944328,0.31489766,0.288809703
,18.05.2010,0.349496355,0.351689627,0.314536277,0.29059795
,19.05.2010,0.354148866,0.354141029,0.315200096,0.292211378
,20.05.2010,0.352605624,0.355262357,0.316847172,0.293572907
,21.05.2010,0.35191343,0.354714166,0.317100901,0.294840454
,22.05.2010,0.353039174,0.354670177,0.316987129,0.295961031
,23.05.2010,0.352328693,0.354837038,0.317059158,0.296885027
,24.05.2010,0.351508404,0.35436169,0.316993298,0.297677823
,25.05.2010,0.348924741,0.353359773,0.316685946,0.298687219
,26.05.2010,0.349206109,0.352391041,0.316016462,0.300925134
,27.05.2010,0.349318694,0.351893085,0.315501334,0.304836111
,28.05.2010,0.351505499,0.352702339,0.315376916,0.3090548
,29.05.2010,0.35127397,0.353459111,0.31563579,0.312478966
,30.05.2010,0.349251355,0.353010018,0.315700884,0.315122014
,31.05.2010,0.34895927,0.35215168,0.315365661,0.31725486
,01.06.2010,0.349716235,0.351908005,0.315038043,0.318917394
,02.06.2010,0.349417593,0.351770947,0.314888942,0.320293256
,03.06.2010,0.349050912,0.35144195,0.314694727,0.321491456
,04.06.2010,0.349022905,0.350966403,0.314424028,0.322510324
,05.06.2010,0.350776061,0.351186082,0.314273689,0.32340466
,06.06.2010,0.352245631,0.351932616,0.314480967,0.324174595
,07.06.2010,0.353173292,0.352822066,0.314930772,0.324922394
,08.06.2010,0.352724153,0.353217078,0.315423919,0.325645214
,09.06.2010,0.351729176,0.352856367,0.315645627,0.326444855
,10.06.2010,0.352177487,0.352615825,0.315629597,0.327194683
,11.06.2010,0.351958844,0.35265979,0.315675139,0.327890444
,12.06.2010,0.348247044,0.351729413,0.315638241,0.328548203
,13.06.2010,0.35585016,0.350348162,0.314844867,0.329239392
,14.06.2010,0.360283497,0.357202936,0.316018064,0.329761768
,15.06.2010,0.357817602,0.358167996,0.319538088,0.330173742
,16.06.2010,0.358014799,0.357811155,0.32089639,0.330604001
,17.06.2010,0.358154974,0.358024423,0.321406161,0.331183451
,18.06.2010,0.358062656,0.358052103,0.321684724,0.331951904
,19.06.2010,0.359202991,0.35843818,0.321879059,0.332849843
,20.06.2010,0.36003638,0.359177923,0.32223074,0.333805761
,21.06.2010,0.360338925,0.359732988,0.322638062,0.334734775
,22.06.2010,0.360633259,0.360267621,0.323049823,0.335541021
,23.06.2010,0.360619765,0.360801622,0.323424976,0.3363375
,24.06.2010,0.3600524,0.360528151,0.323512282,0.337144497
,25.06.2010,0.360638608,0.360508022,0.323457513,0.337890951
,26.06.2010,0.361316872,0.360932674,0.323523522,0.338473409
,27.06.2010,0.359023301,0.360570778,0.323624624,0.339058829
,28.06.2010,0.359235305,0.359858105,0.323329418,0.339599249
,29.06.2010,0.360058604,0.359911425,0.323104031,0.340076487
,30.06.2010,0.360421955,0.360140076,0.323107829,0.340449163
,01.07.2010,0.360499892,0.36026823,0.32319845,0.340814356
,02.07.2010,0.360762869,0.36043897,0.32328447,0.341177462
,03.07.2010,0.360503684,0.360396498,0.323372315,0.341546783
,04.07.2010,0.361430157,0.360305848,0.323432963,0.341904686
,05.07.2010,0.372026546,0.362943862,0.323688927,0.342270081
,06.07.2010,0.367960194,0.364441044,0.325261086,0.342630253
,07.07.2010,0.366593007,0.364077709,0.326230715,0.342920531
,08.07.2010,0.364375224,0.362995852,0.326515825,0.343198207
,09.07.2010,0.363398322,0.362118127,0.326343834,0.343458114
,10.07.2010,0.363572226,0.361760461,0.32605384,0.34364428
,11.07.2010,0.363554409,0.36174833,0.325886455,0.343779254
,12.07.2010,0.364292397,0.362061567,0.325809219,0.343927019
,13.07.2010,0.365471671,0.362602507,0.325930398,0.344026428
,14.07.2010,0.366433636,0.363504928,0.326278245,0.344152102
,15.07.2010,0.366187287,0.36401027,0.326698468,0.344338208
,16.07.2010,0.367013888,0.364553378,0.327052291,0.344547041
,17.07.2010,0.367156693,0.364972532,0.327407028,0.344820045
,18.07.2010,0.367473963,0.365408737,0.327734495,0.345114818
,19.07.2010,0.366505216,0.365497613,0.328020278,0.345419901
,20.07.2010,0.365251257,0.365095156,0.328065388,0.345786214
,21.07.2010,0.363727187,0.364164995,0.327789471,0.346150928
,22.07.2010,0.363365268,0.363389612,0.327324419,0.346409537
,23.07.2010,0.363244061,0.362968697,0.326910197,0.346597688
,24.07.2010,0.363980185,0.362915188,0.326620316,0.346807345
,25.07.2010,0.363731466,0.362896717,0.326493484,0.346948307
,26.07.2010,0.363791807,0.362687237,0.326359206,0.347087207
,27.07.2010,0.364283816,0.362782779,0.3262587,0.347214898
,28.07.2010,0.36388189,0.362773876,0.326249463,0.347378213
,29.07.2010,0.362526768,0.362274712,0.32611715,0.347576106
,30.07.2010,0.360598944,0.361193303,0.325728572,0.347739783
,31.07.2010,0.359622158,0.359964468,0.325034715,0.347804001
,01.08.2010,0.36050427,0.359462593,0.324322986,0.347859823
,02.08.2010,0.360817583,0.359034484,0.323843237,0.347906554
,03.08.2010,0.360560166,0.358717484,0.323287976,0.347885911
,04.08.2010,0.361441629,0.358950862,0.322998874,0.347843074
,05.08.2010,0.361560083,0.359313568,0.323046791,0.347727541
,06.08.2010,0.362512909,0.359824292,0.323200373,0.347632295
,07.08.2010,0.363117582,0.360347645,0.323496899,0.347574503
,08.08.2010,0.364070196,0.360963975,0.323810751,0.347531038
,09.08.2010,0.364094439,0.361489792,0.324211358,0.347536193
,10.08.2010,0.362073588,0.361012313,0.324432681,0.347642096
,11.08.2010,0.36211561,0.36051648,0.324242761,0.347791144
,12.08.2010,0.361884875,0.360469071,0.324113281,0.347931749
,13.08.2010,0.360549031,0.360010824,0.324038804,0.348054113
,14.08.2010,0.359741414,0.35936572,0.323778747,0.34807217
,15.08.2010,0.35857993,0.358343948,0.323325188,0.348206631
,16.08.2010,0.358274299,0.357477368,0.322720628,0.348282603
,17.08.2010,0.356022193,0.356250067,0.322076841,0.348326203
,18.08.2010,0.356780375,0.355255195,0.321225074,0.348302971
,19.08.2010,0.35801383,0.355500417,0.320661471,0.34825468
,20.08.2010,0.355648222,0.354811851,0.320358173,0.347993511
,21.08.2010,0.356622289,0.354128795,0.319753164,0.347845226
,22.08.2010,0.358493415,0.354517418,0.319384973,0.347758747
,23.08.2010,0.359242845,0.3553171,0.319426017,0.347675219
,24.08.2010,0.355690325,0.354624026,0.31947047,0.347607625
,25.08.2010,0.355046441,0.353193875,0.318841812,0.347598727
,26.08.2010,0.355985914,0.352784961,0.318187169,0.347492234
,27.08.2010,0.357202678,0.353004916,0.317844435,0.347410315
,28.08.2010,0.358653173,0.353655391,0.317812169,0.347304582
,29.08.2010,0.358772334,0.354149814,0.318019992,0.347215282
,30.08.2010,0.358173391,0.354250374,0.318187731,0.347245838
,31.08.2010,0.35648843,0.35372627,0.318153086,0.347298835
,01.09.2010,0.355460479,0.352849599,0.317822679,0.347342841
,02.09.2010,0.354297212,0.352080424,0.31739615,0.347317727
,03.09.2010,0.35157501,0.350728188,0.316827975,0.347275656
,04.09.2010,0.351337805,0.349433598,0.316006332,0.347159602
,05.09.2010,0.352123647,0.348959233,0.315299551,0.347003653
,06.09.2010,0.351830641,0.348869329,0.314914606,0.346780539
,07.09.2010,0.34882072,0.347832928,0.314489725,0.346607777
,08.09.2010,0.349007585,0.346571469,0.31367284,0.346430742
,09.09.2010,0.349226209,0.346100099,0.313037521,0.346236166
,10.09.2010,0.349828962,0.34615558,0.312625157,0.345984579
,11.09.2010,0.347981065,0.345588972,0.312345906,0.345754501
,12.09.2010,0.347259185,0.344703895,0.311800113,0.345538758
,13.09.2010,0.346971994,0.344004237,0.311214682,0.34534616
,14.09.2010,0.347456734,0.343685892,0.310709832,0.345114555
,15.09.2010,0.348010334,0.343746744,0.310420673,0.344879137
,16.09.2010,0.347660005,0.343718165,0.310268952,0.34464897
,17.09.2010,0.34713022,0.343364832,0.310040053,0.344468243
,18.09.2010,0.345985812,0.34303227,0.309799714,0.344304426
,19.09.2010,0.367870488,0.341461927,0.309272268,0.344154377
,20.09.2010,0.344044255,0.340530516,0.3084566,0.343995993
,21.09.2010,0.344440474,0.340442117,0.307950707,0.343755083
,22.09.2010,0.344060113,0.340335055,0.307642437,0.343494505
,23.09.2010,0.341510232,0.339389459,0.30727293,0.343293075
,24.09.2010,0.34019802,0.337997527,0.306534755,0.343082506
,25.09.2010,0.340597855,0.337233048,0.305714737,0.34283033
,26.09.2010,0.340934152,0.33693398,0.305172657,0.342538344
,27.09.2010,-9999,-9999,-9999,-9999
,28.09.2010,-9999,-9999,-9999,-9999
,29.09.2010,-9999,-9999,-9999,-9999
,30.09.2010,0.341617158,0.337452306,0.304688855,0.341537443
,01.10.2010,0.340432455,0.336712066,0.304446209,0.341410056
,02.10.2010,0.338773074,0.335870658,0.304014618,0.341239461
,03.10.2010,0.336352664,0.334346859,0.303309043,0.341067019
,04.10.2010,0.336141108,0.333129256,0.302365222,0.340862951
,05.10.2010,0.336796859,0.332571146,0.301579988,0.340561696
,06.10.2010,0.337945293,0.332771252,0.301149287,0.340223322
,07.10.2010,0.337248065,0.332625058,0.300948033,0.339931026
,08.10.2010,0.337544102,0.332683791,0.300707464,0.339629787
,09.10.2010,0.334519554,0.332119049,0.300442869,0.339429904
,10.10.2010,0.332300718,0.330444402,0.299691962,0.339179569
,11.10.2010,0.33011294,0.328683157,0.29863272,0.338971759
,12.10.2010,0.3292707,0.327400012,0.29747277,0.338644215
,13.10.2010,0.326357705,0.325858506,0.29637786,0.338282682
,14.10.2010,0.325556097,0.324210009,0.295097586,0.337865582
,15.10.2010,0.326204226,0.32340269,0.293964159,0.337380262
,16.10.2010,0.326792218,0.323124647,0.293211182,0.33684411
,17.10.2010,0.325839479,0.32272799,0.292670641,0.336358542
,18.10.2010,0.325596581,0.322133574,0.292061994,0.335881991
,19.10.2010,0.323288363,0.321137101,0.291414193,0.335457894
,20.10.2010,0.323143666,0.320056858,0.290509754,0.335038556
,21.10.2010,0.323148758,0.319542181,0.289743452,0.334607151
,22.10.2010,0.32296605,0.319171744,0.28914822,0.334124428
,23.10.2010,0.320983709,0.318287624,0.288539748,0.333699621
,24.10.2010,0.31850766,0.316809701,0.287648198,0.333307811
,25.10.2010,0.318207285,0.315609794,0.286589772,0.332865629
,26.10.2010,0.314423837,0.314076293,0.285571142,0.332412087
,27.10.2010,0.311371118,0.311780513,0.284156019,0.331961538
,28.10.2010,0.308903509,0.309558708,0.282541976,0.331473512
,29.10.2010,0.30923279,0.307913637,0.280960145,0.330889481
,30.10.2010,0.311340564,0.307583562,0.279802312,0.330239625
,31.10.2010,0.313670098,0.308176401,0.279227431,0.329540177
,01.11.2010,0.314438831,0.308770802,0.279068822,0.328941016
,02.11.2010,-9999,-9999,-9999,-9999
,03.11.2010,-9999,-9999,-9999,-9999
,04.11.2010,-9999,-9999,-9999,-9999
,05.11.2010,-9999,-9999,-9999,-9999
,06.11.2010,0.312622663,0.307343064,0.277634771,0.326851907
,07.11.2010,0.313890275,0.307592605,0.277260945,0.32647219
,08.11.2010,0.31301829,0.307632635,0.277113038,0.32610005
,09.11.2010,0.312514821,0.307317732,0.276861866,0.325758916
,10.11.2010,0.307950912,0.306012339,0.276394486,0.325499234
,11.11.2010,0.304701742,0.303842922,0.275311302,0.325227103
,12.11.2010,0.301099463,0.301451807,0.273868749,0.324919503
,13.11.2010,0.298951555,0.299238717,0.272243353,0.324488609
,14.11.2010,0.297541935,0.297429154,0.270672457,0.324007456
,15.11.2010,0.296834438,0.296083326,0.269239252,0.323414212
,16.11.2010,0.296031638,0.294877871,0.267986355,0.322827157
,17.11.2010,0.295966623,0.294040971,0.266882004,0.322189518
,18.11.2010,0.294967285,0.29316808,0.265907786,0.321583199
,19.11.2010,0.294857827,0.292278947,0.264958705,0.320962285
,20.11.2010,0.294522925,0.29169931,0.264106349,0.320374921
,21.11.2010,0.29372498,0.290842976,0.263267126,0.319755476
,22.11.2010,0.293578421,0.290103444,0.262397585,0.319100777
,23.11.2010,0.292597531,0.289358989,0.261564514,0.31843259
,24.11.2010,0.291674855,0.288380768,0.260662025,0.31779763
,25.11.2010,0.290286763,0.287402131,0.259724771,0.317167769
,26.11.2010,0.28892758,0.286161209,0.258689281,0.316500373
,27.11.2010,0.288274243,0.28509863,0.257621409,0.315826407
,28.11.2010,0.288005268,0.284402217,0.256633138,0.315153624
,29.11.2010,0.287887975,0.283945019,0.25579704,0.31446603
,30.11.2010,0.287490439,0.283548525,0.255086438,0.313778853
,01.12.2010,0.28690546,0.283014399,0.254429999,0.313097271
,02.12.2010,0.286744818,0.282584256,0.25380897,0.312449604
,03.12.2010,0.286879572,0.282335395,0.253249984,0.311814335
,04.12.2010,0.287681822,0.282345462,0.252832152,0.311207307
,05.12.2010,0.288687369,0.28267649,0.252601676,0.310640464
,06.12.2010,0.288870119,0.282880444,0.252487605,0.31009793
,07.12.2010,0.289394575,0.282863981,0.252346545,0.309605559
,08.12.2010,0.289955634,0.283143689,0.252227537,0.309152258
,09.12.2010,0.290419406,0.283142333,0.252117613,0.30873728
,10.12.2010,0.291991369,0.283694359,0.252065736,0.308365121
,11.12.2010,0.291777058,0.284121986,0.252176528,0.30802369
,12.12.2010,0.29020233,0.283795763,0.25214268,0.307695411
,13.12.2010,0.290083985,0.28318063,0.251815719,0.307376759
,14.12.2010,0.292160299,0.283500949,0.251542665,0.307068014
,15.12.2010,0.293026032,0.284195386,0.251593912,0.306759309
,16.12.2010,0.291572654,0.284349348,0.251705292,0.306480981
,17.12.2010,0.289986135,0.283672233,0.251528774,0.306202205
,18.12.2010,0.288956617,0.28294726,0.251096836,0.305935411
,19.12.2010,0.288292062,0.282251589,0.25057952,0.305591962
,20.12.2010,0.288210258,0.281754087,0.250070007,0.305251932
,21.12.2010,0.288568364,0.281674648,0.24968155,0.30489731
,22.12.2010,0.288356517,0.281604543,0.249418893,0.304537799
,23.12.2010,0.287929356,0.281351823,0.249156753,0.304179439
,24.12.2010,0.288139652,0.281099989,0.248859696,0.303832662
,25.12.2010,0.288274152,0.281171368,0.24863367,0.30350845
,26.12.2010,0.287610764,0.280967739,0.248454568,0.303187164
,27.12.2010,0.287235976,0.280635686,0.248190879,0.302850697
,28.12.2010,0.287146167,0.280402933,0.247900219,0.30255542
,29.12.2010,0.286983636,0.280233819,0.247652587,0.302239092
,30.12.2010,0.286828395,0.280063232,0.247432553,0.301959232
,31.12.2010,0.286446726,0.279880879,0.247203362,0.301668525
,01.01.2011,0.285502226,0.279468609,0.246927635,0.301357267
,02.01.2011,0.283875966,0.278858056,0.246514399,0.301073819
,03.01.2011,0.280770822,0.278155869,0.246015879,0.300775819
,04.01.2011,0.274539862,0.277441284,0.245440293,0.300468114
,05.01.2011,0.266747149,0.276743352,0.244908043,0.300104409
,06.01.2011,0.26118699,0.276085201,0.244434901,0.299747734
,07.01.2011,0.26119514,0.27563028,0.244051401,0.299365685
,08.01.2011,0.265126287,0.275242018,0.243745992,0.298993734
,09.01.2011,0.268301764,0.27498204,0.24351603,0.298648607
,10.01.2011,0.271088885,0.2747005,0.243280545,0.298332688
,11.01.2011,0.265207189,0.274336912,0.243031098,0.298020973
,12.01.2011,0.244202134,0.273651038,0.242709908,0.297740857
,13.01.2011,0.230489048,0.272987822,0.242301993,0.297439218
,14.01.2011,0.232907975,0.272680974,0.241993345,0.297151255
,15.01.2011,0.239202929,0.272415564,0.24172922,0.296824764
,16.01.2011,0.245428864,0.272182487,0.241527096,0.296519204
,17.01.2011,0.251709448,0.272024014,0.241364429,0.296261024
,18.01.2011,0.258962291,0.271960822,0.241227108,0.295969861
,19.01.2011,0.266568474,0.271996552,0.241100379,0.295737015
,20.01.2011,0.272253134,0.272070726,0.240982094,0.295490138
,21.01.2011,0.27601315,0.272179273,0.240878943,0.29525213
,22.01.2011,0.278392076,0.272332341,0.240804236,0.295046477
,23.01.2011,0.279655475,0.272555514,0.240734471,0.294827096
,24.01.2011,0.280243897,0.27278604,0.240675243,0.29464155
,25.01.2011,0.280320328,0.273006577,0.240600244,0.294456654
,26.01.2011,0.279725263,0.273219269,0.240544557,0.294274993
,27.01.2011,0.279809989,0.273429157,0.240468553,0.294112082
,28.01.2011,0.28028889,0.273595672,0.240412178,0.293942745
,29.01.2011,0.280924526,0.273757974,0.240346705,0.293792912
,30.01.2011,0.281840088,0.274031443,0.240343975,0.293624377
,31.01.2011,0.282303644,0.274383959,0.240391427,0.293496462
,01.02.2011,0.282199676,0.274593038,0.240423731,0.293384789
,02.02.2011,0.277792578,0.27457262,0.240387614,0.293287711
,03.02.2011,0.250809324,0.274092907,0.24022231,0.293176168
,04.02.2011,0.232733502,0.27349077,0.239905623,0.293028812
,05.02.2011,0.231842548,0.272965854,0.239614569,0.292864094
,06.02.2011,0.235024803,0.272407772,0.239400895,0.292673946
,07.02.2011,0.234762518,0.271779972,0.239184816,0.292488338
,08.02.2011,0.231868757,0.271122732,0.238987772,0.292316956
,09.02.2011,0.222287744,0.270054947,0.238678458,0.292126105
,10.02.2011,0.212050196,0.268743577,0.238320657,0.291935099
,11.02.2011,0.20828401,0.267716078,0.237921691,0.291741859
,12.02.2011,0.208845109,0.266884246,0.237627295,0.291565916
,13.02.2011,0.21264548,0.266291842,0.237406456,0.291360626
,14.02.2011,0.217676776,0.265855106,0.237245868,0.291146431
,15.02.2011,0.222443269,0.265496919,0.237114415,0.290945326
,16.02.2011,0.226587301,0.265343858,0.237005924,0.290751556
,17.02.2011,0.230782235,0.265448712,0.236912062,0.290576809
,18.02.2011,0.234998531,0.265676588,0.236797735,0.290427964
,19.02.2011,0.239026671,0.266008789,0.236700769,0.290251654
,20.02.2011,0.244200704,0.26632538,0.236628883,0.290100687
,21.02.2011,0.251719149,0.266707242,0.236567765,0.290023623
,22.02.2011,0.25631244,0.267068714,0.236529575,0.28990263
,23.02.2011,0.260907822,0.267419687,0.236491803,0.289764934
,24.02.2011,0.266606641,0.267789044,0.236474902,0.289670439
,25.02.2011,0.272406995,0.268201938,0.236459072,0.289569294
,26.02.2011,0.27798369,0.268644688,0.236449105,0.289458236
,27.02.2011,0.281198633,0.269140431,0.236469773,0.289356205
,28.02.2011,0.283056043,0.269657617,0.236495627,0.289276165
,01.03.2011,0.284310535,0.270155405,0.23653782,0.289198069
,02.03.2011,0.286865069,0.270863133,0.236627999,0.289107569
,03.03.2011,0.289182221,0.272097243,0.236874946,0.28905922
,04.03.2011,0.291153643,0.273923498,0.237444157,0.289036526
,05.03.2011,0.289984513,0.275165119,0.23818785,0.289057364
,06.03.2011,0.288590595,0.275330263,0.238637183,0.289153956
,07.03.2011,0.28796463,0.275408942,0.238813465,0.289284126
,08.03.2011,0.286670019,0.2752265,0.238834773,0.289364421
,09.03.2011,0.286549611,0.274958779,0.238732606,0.289429245
,10.03.2011,0.288311137,0.275316179,0.238691068,0.289442278
,11.03.2011,0.291873507,0.276651793,0.238988208,0.289437407
,12.03.2011,0.293923475,0.278480568,0.239756379,0.289462094
,13.03.2011,0.295569342,0.279950867,0.240700357,0.289548203
,14.03.2011,0.295992538,0.281351199,0.241674846,0.289743572
,15.03.2011,0.297501456,0.282265248,0.242517566,0.2899803
,16.03.2011,0.298338389,0.283459452,0.243376321,0.290280286
,17.03.2011,0.300601291,0.284610618,0.244241924,0.29058852
,18.03.2011,0.301705628,0.286141597,0.245247147,0.290926715
,19.03.2011,0.301433923,0.287005241,0.24623211,0.291304024
,20.03.2011,0.302475234,0.287686933,0.247011763,0.291678155
,21.03.2011,0.303181732,0.288525834,0.247801911,0.292102429
,22.03.2011,0.305125558,0.289628469,0.248616264,0.292480434
,23.03.2011,0.304091235,0.290458023,0.249544798,0.292891868
,24.03.2011,0.303226031,0.290687403,0.25020801,0.293319463
,25.03.2011,0.301237314,0.290276263,0.250592031,0.293751202
,26.03.2011,0.30098639,0.289786663,0.250661678,0.294127097
,27.03.2011,0.301002758,0.289776102,0.250743373,0.29442638
,28.03.2011,0.300846971,0.289710085,0.250872582,0.294701389
,29.03.2011,0.301672738,0.28999719,0.25105517,0.294917773
,30.03.2011,0.301704376,0.290370423,0.251353993,0.295128457
,31.03.2011,0.302067969,0.290487649,0.251650003,0.295340766
,01.04.2011,0.304635318,0.291374333,0.252048904,0.295547151
,02.04.2011,0.30575914,0.292693963,0.252793527,0.295772363
,03.04.2011,0.306961428,0.294029574,0.253713263,0.296040071
,04.04.2011,0.300832349,0.293592071,0.254512532,0.296361034
,05.04.2011,0.299727884,0.291825508,0.254303337,0.296743232
,06.04.2011,0.302096643,0.291950812,0.254065915,0.297008097
,07.04.2011,0.301627673,0.292204982,0.254262702,0.297215791
,08.04.2011,0.303694837,0.292660099,0.254483225,0.297391899
,09.04.2011,0.305660114,0.293854922,0.255046964,0.297572473
,10.04.2011,0.305371095,0.294971825,0.255884061,0.297794119
,11.04.2011,0.303071912,0.294777363,0.256519693,0.298075299
,12.04.2011,0.30334441,0.294636595,0.256775973,0.298390543
,13.04.2011,0.302889253,0.294757625,0.257109673,0.298642269
,14.04.2011,0.29979046,0.294381862,0.257367426,0.298909998
,15.04.2011,0.295408346,0.292504062,0.257104438,0.299195934
,16.04.2011,0.295273481,0.290958378,0.256365504,0.299441691
,17.04.2011,0.29719453,0.290697324,0.255848641,0.29953975
