@T,B1B2B3,,,,
descr,average observed soil water content at probe B1 B2 B3 depths 30cm 60cm 90cm 150cm,,,,
unit,dimensionless,,,,
,,,,,
missing_val,-9999,,,,
date_start,03.10.2002,,,,
date_end,19.09.2012,,,,
date_format,dd.MM.yyyy,,,,
,,,,,
@H,date,swc[0],swc[1],swc[2],swc[3]
name,,Drake,,,
ID,,1,,,
elevation,,1568.666667,,,
x,,513721.3333,,,
y,,4495332.667,,,
,04.08.2010,0.29718999,0.380411768,0.327020105,0.319086855
,05.08.2010,0.295886095,0.379975135,0.326606066,0.318899873
,06.08.2010,0.28476235,0.379626976,0.326262252,0.318644555
,07.08.2010,0.302925446,0.379252913,0.325997101,0.31849061
,08.08.2010,0.297030198,0.378998589,0.325787038,0.318288709
,09.08.2010,0.300497737,0.378648894,0.325671932,0.318196713
,10.08.2010,0.295564515,0.377455574,0.325435135,0.318116079
,11.08.2010,0.296852032,0.375566435,0.32478159,0.318034641
,12.08.2010,0.291339698,0.373685097,0.324044595,0.317881784
,13.08.2010,0.279684955,0.371311167,0.323434097,0.317714778
,14.08.2010,0.279366426,0.369085652,0.322767442,0.317559279
,15.08.2010,0.281946301,0.367251224,0.322116604,0.317374939
,16.08.2010,0.282136758,0.366430655,0.321528809,0.31714363
,17.08.2010,0.281019848,0.36554423,0.321019774,0.316901918
,18.08.2010,0.281847378,0.364776223,0.320398089,0.316636216
,19.08.2010,0.283310463,0.365064136,0.319950613,0.316352264
,20.08.2010,0.281940854,0.364402727,0.319705043,0.316083013
,21.08.2010,0.282791725,0.364042579,0.319318874,0.315849879
,22.08.2010,0.28454095,0.364454914,0.319097995,0.315593597
,23.08.2010,0.284616526,0.365189129,0.319118064,0.315399123
,24.08.2010,0.281755854,0.364484228,0.319108794,0.315301887
,25.08.2010,0.281583164,0.363200617,0.318615844,0.315187304
,26.08.2010,0.282966323,0.362860877,0.318113119,0.315044319
,27.08.2010,0.282379605,0.363083478,0.31783375,0.314843605
,28.08.2010,0.283986611,0.363718416,0.317783873,0.314642736
,29.08.2010,0.283879638,0.364255816,0.317895239,0.314507614
,30.08.2010,0.281919226,0.364371499,0.317993519,0.314426843
,31.08.2010,0.28060077,0.363863926,0.317912297,0.314380676
,01.09.2010,0.279983252,0.363144613,0.31764072,0.314371916
,02.09.2010,0.279386088,0.362569901,0.317322128,0.314318397
,03.09.2010,0.277566575,0.361454481,0.316906586,0.314232759
,04.09.2010,0.277445972,0.360403746,0.316287041,0.314059914
,05.09.2010,0.278294921,0.360089142,0.315765337,0.313864583
,06.09.2010,0.27844487,0.360103903,0.315491912,0.313635932
,07.09.2010,0.276214096,0.359263974,0.315210839,0.313436429
,08.09.2010,0.276672452,0.358269915,0.31463284,0.31322143
,09.09.2010,0.277297977,0.358019437,0.314177715,0.312968056
,10.09.2010,0.278117026,0.358180649,0.313929989,0.312713957
,11.09.2010,0.276928483,0.357747437,0.313759541,0.312474048
,12.09.2010,0.27636721,0.356954859,0.313361452,0.312268535
,13.09.2010,0.276293889,0.356342282,0.312906846,0.31205368
,14.09.2010,0.277105553,0.356107009,0.312526284,0.311812876
,15.09.2010,0.278025104,0.356252987,0.312314777,0.311566273
,16.09.2010,0.278096069,0.356316716,0.312211447,0.311359244
,17.09.2010,0.278105219,0.356092776,0.312078146,0.311159618
,18.09.2010,0.277576747,0.355867261,0.311908498,0.311016934
,19.09.2010,0.275380035,0.354512576,0.311543302,0.350935049
,20.09.2010,0.276653304,0.35382614,0.310939943,0.310628647
,21.09.2010,0.27743395,0.353914014,0.310605016,0.310407594
,22.09.2010,0.277470378,0.353941119,0.310421367,0.310171521
,23.09.2010,0.275842599,0.353216592,0.310161747,0.309961246
,24.09.2010,0.275107445,0.352185781,0.309685825,0.30976164
,25.09.2010,0.275500699,0.351577817,0.30914161,0.30951054
,26.09.2010,0.27587823,0.351314003,0.308737464,0.309241033
,27.09.2010,0.277406632,0.35148606,0.308457977,0.308935746
,28.09.2010,0.277865265,0.351870496,0.308417337,0.308698456
,29.09.2010,0.27848459,0.35205229,0.308385371,0.308458836
,30.09.2010,0.277751046,0.352046534,0.308381756,0.308320913
,01.10.2010,0.277020773,0.351458941,0.308202706,0.308155953
,02.10.2010,0.275939211,0.350804691,0.307907537,0.308024529
,03.10.2010,0.274355406,0.349553645,0.307430861,0.307867441
,04.10.2010,0.274386528,0.348653498,0.306788435,0.307674364
,05.10.2010,0.275106238,0.348264104,0.306280575,0.307400417
,06.10.2010,0.276320445,0.34855689,0.306005889,0.307113749
,07.10.2010,0.275823875,0.348488185,0.305888763,0.306842452
,08.10.2010,0.276649684,0.348414123,0.30571686,0.306609237
,09.10.2010,0.275290297,0.347839387,0.305529267,0.306406089
,10.10.2010,0.27388121,0.346748126,0.305140257,0.306224824
,11.10.2010,0.272273246,0.345444419,0.304542267,0.305992311
,12.10.2010,0.271643224,0.344386353,0.303867122,0.305720175
,13.10.2010,0.269684843,0.343039384,0.303183015,0.305402468
,14.10.2010,0.269021848,0.341579552,0.30236008,0.305039644
,15.10.2010,0.269233976,0.340775836,0.301595268,0.304631434
,16.10.2010,0.269588553,0.340389191,0.301014272,0.304207684
,17.10.2010,0.268827446,0.339991645,0.300587303,0.303790065
,18.10.2010,0.268716061,0.339458328,0.300166995,0.303406994
,19.10.2010,0.266924364,0.338642032,0.299708579,0.303013948
,20.10.2010,0.266593272,0.337684254,0.299105679,0.302618152
,21.10.2010,0.266481795,0.337153969,0.298552064,0.302207998
,22.10.2010,0.266249937,0.336780005,0.298104927,0.301830589
,23.10.2010,0.264912511,0.336008524,0.297645711,0.301413461
,24.10.2010,0.263209069,0.334808205,0.297039369,0.301005059
,25.10.2010,0.263024122,0.333850632,0.296366422,0.300616901
,26.10.2010,0.260521426,0.332598505,0.295736481,0.300198144
