@T,obs,,,,,,,,
descr,observed runoff at Drake,,,,,,,,
unit,m3/s  //  mg/l  //  mg/l ,,,,,,,,
,,,,,,,,,
missing_val,-9999,,,,,,,,
date_start,09.01.2001,,,,,,,,
date_end,31.12.2013,,,,,,,,
date_format,dd.MM.yyyy,,,,,,,,
,,,,,,,,,
@H,date,orun[1],no3_n[1],sedim[1],no3_n[2],no3_n[3],no3_n_load[4],no3_n_load_ntrax[4],sedim_load[2]
name,-,SF450,SF450,SF450,SF450,SF450,SF450,SF450,SF450
ID,-,1,2,3,4,5,6,7,8
elevation,-,289,289,289,289,289,289,289,289
x,-,487469.4,487469.4,487469.4,487469.4,487469.4,487469.4,487469.4,487469.4
y,-,4684771.7,4684771.7,4684771.7,4684771.7,4684771.7,4684771.7,4684771.7,4684771.7
,26.07.2010,48.13863922,5.91,116,-9999,-9999,-9999,-9999,8.30E+00
,27.07.2010,36.81190058,7.03,118,7.3,-9999,0.399326658,-9999,6.45E+00
,28.07.2010,26.56120211,6.59,114,-9999,-9999,-9999,-9999,4.50E+00
,29.07.2010,19.36872307,5.86,109,-9999,8.25,-9999,0.237449982,3.14E+00
,30.07.2010,22.28535827,5.26,187,5.2,7.56,0.172202783,0.250356354,6.19E+00
,31.07.2010,37.09506905,5.2,196,-9999,8.3,-9999,0.45752147,1.08E+01
,01.08.2010,35.67922672,5.2,117,-9999,9.84,-9999,0.521708286,6.20E+00
,02.08.2010,25.06040924,5.75,89,5.2,9.76,0.193646078,0.363458792,3.31E+00
,03.08.2010,20.72793171,8.03,77,8.4,9.61,0.258733377,0.296003304,2.37E+00
,04.08.2010,19.51030731,8.64,-9999,-9999,10.37,-9999,0.300649211,-9999
,05.08.2010,15.97070148,8.18,71,8.9,10.65,0.211218134,0.252749789,1.68E+00
,06.08.2010,12.96911574,2.77,69,0.15,10.34,0.002890805,0.199272839,1.33E+00
,07.08.2010,11.15683756,1.4,64,-9999,10,-9999,0.165789993,1.06E+00
,08.08.2010,9.91089631,3.5,52,-9999,-9999,-9999,-9999,7.66E-01
,09.08.2010,13.93188853,4.48,235,4.7,-9999,0.097302736,-9999,4.87E+00
,10.08.2010,14.69644339,4.27,105,5.116666667,-9999,0.111742034,-9999,2.29E+00
,11.08.2010,48.98814462,2.9,686,2.9,-9999,0.211108729,-9999,4.99E+01
,12.08.2010,40.7762591,5.23,251,5.15,-9999,0.312055479,-9999,1.52E+01
,13.08.2010,30.29902586,7.28,188,-9999,-9999,-9999,-9999,8.46E+00
,14.08.2010,21.03941702,7.15,138,-9999,-9999,-9999,-9999,4.31E+00
,15.08.2010,15.88575094,7.03,81,-9999,-9999,-9999,-9999,1.91E+00
,16.08.2010,12.77089782,6.91,59,-9999,-9999,-9999,-9999,1.12E+00
,17.08.2010,10.59050063,6.82,48,6.8,8.69,0.107014495,0.136758229,7.55E-01
,18.08.2010,9.287925685,6.85,36,-9999,8.73,-9999,0.120489771,4.97E-01
,19.08.2010,8.126934974,6.89,33,-9999,8.81,-9999,0.106394676,3.99E-01
,20.08.2010,7.220795883,6.93,28,-9999,8.74,-9999,0.09378075,3.00E-01
,21.08.2010,6.399607332,6.98,21,-9999,8.56,-9999,0.081403728,2.00E-01
,22.08.2010,5.606735627,7.02,16,-9999,8.38,-9999,0.069818626,1.33E-01
,23.08.2010,4.927131308,7.06,17,-9999,8.19,-9999,0.059964641,1.24E-01
,24.08.2010,4.445744916,6.95,17,7.1,8.01,0.046905103,0.052916884,1.12E-01
,25.08.2010,4.020992217,6.24,20,-9999,7.77,-9999,0.046427089,1.20E-01
,26.08.2010,3.652873211,5.47,24,-9999,7.51,-9999,0.040765403,1.30E-01
,27.08.2010,3.398021592,4.7,28,-9999,7.21,-9999,0.036406473,1.41E-01
,28.08.2010,3.114853126,3.92,32,-9999,6.95,-9999,0.03216915,1.48E-01
,29.08.2010,2.860001507,3.15,36,-9999,6.64,-9999,0.028219645,1.53E-01
,30.08.2010,2.576833041,2.38,40,-9999,6.25,-9999,0.023932248,1.53E-01
,31.08.2010,2.576833041,1.63,43,1.3,5.71,0.004977908,0.021864502,1.65E-01
,01.09.2010,5.238616621,2.72,140,3.3,4.71,0.025689033,0.036665256,1.09E+00
,02.09.2010,3.851091138,1.78,43,1.3,5.59,0.00743951,0.031989894,2.46E-01
,03.09.2010,3.539605825,1.49,41,1.3,6.03,0.006837785,0.031716804,2.16E-01
,04.09.2010,3.114853126,2.23,38,-9999,6.14,-9999,0.028419939,1.76E-01
,05.09.2010,2.9166352,3,35,-9999,6.32,-9999,0.027391536,1.52E-01
,06.09.2010,2.74673412,3.77,32,-9999,6.3,-9999,0.02571428,1.31E-01
,07.09.2010,2.66178358,4.54,29,-9999,6.16,-9999,0.024365238,1.15E-01
,08.09.2010,2.406931961,5.18,26,5.3,6.06,0.018956445,0.021674727,9.30E-02
,09.09.2010,2.321981421,5.09,23,-9999,5.92,-9999,0.020426674,7.94E-02
,10.09.2010,2.265347728,4.92,21,4.9,5.72,0.016494842,0.019255203,7.07E-02
,11.09.2010,2.152080342,4.92,19,-9999,5.71,-9999,0.018260463,6.08E-02
,12.09.2010,2.123763495,4.94,17,-9999,5.64,-9999,0.017799281,5.37E-02
,13.09.2010,2.095446648,4.96,15,-9999,5.6,-9999,0.017437404,4.67E-02
,14.09.2010,2.038812955,4.98,13,-9999,5.6,-9999,0.016966123,3.94E-02
,15.09.2010,1.982179262,4.94,12,5,5.54,0.014727537,0.016318111,3.53E-02
,16.09.2010,1.925545569,4.58,14,-9999,5.54,-9999,0.01585188,4.01E-02
,17.09.2010,1.925545569,4.18,-9999,-9999,5.59,-9999,0.015994947,-9999
,18.09.2010,2.038812955,3.78,-9999,3.6,5.38,0.010906793,0.016299597,-9999
,19.09.2010,3.964358524,3.6,-9999,-9999,5.25,-9999,0.030927829,-9999
,20.09.2010,4.757230229,3.6,-9999,-9999,7.1,-9999,0.050191448,-9999
,21.09.2010,4.587329149,3.6,-9999,-9999,7.93,-9999,0.054056795,-9999
,22.09.2010,4.530695456,3.6,-9999,-9999,8.3,-9999,0.055880485,-9999
,23.09.2010,4.502378609,3.6,-9999,-9999,8.45,-9999,0.056534808,-9999
,24.09.2010,4.927131308,6.36,-9999,5.266666667,8.56,0.038560901,0.062673667,-9999
,25.09.2010,6.427924178,6.47,-9999,6.3,8.89,0.060176718,0.084916035,-9999
,26.09.2010,8.976440372,6.3,-9999,-9999,9.46,-9999,0.126186382,-9999
,27.09.2010,9.033074065,6.3,-9999,6.3,10.26,0.08456552,0.13772099,-9999
,28.09.2010,7.900400201,6.3,-9999,-9999,10.46,-9999,0.12279989,-9999
,29.09.2010,6.937627417,7.11,-9999,6.3,10.49,0.06494844,0.108144307,-9999
,30.09.2010,6.173072559,8.75,-9999,-9999,10.44,-9999,0.095767706,-9999
,01.10.2010,5.521785087,10.13,10,10.3,10.31,0.084515025,0.084597079,8.21E-02
,02.10.2010,5.040398695,10.22,10,-9999,10.19,-9999,0.076323148,7.49E-02
,03.10.2010,4.700596536,10.14,10,-9999,10.1,-9999,0.070549112,6.99E-02
,04.10.2010,4.445744916,10.06,10,-9999,10.02,-9999,0.066195652,6.61E-02
,05.10.2010,4.24752699,9.98,10,-9999,9.94,-9999,0.062739309,6.31E-02
,06.10.2010,4.049309064,9.87,10,9.9,9.81,0.059570785,0.059029232,6.02E-02
,07.10.2010,3.851091138,9.45,9,-9999,9.68,-9999,0.055395738,5.15E-02
,08.10.2010,3.681190058,8.96,8,-9999,9.5,-9999,0.051967168,4.38E-02
,09.10.2010,3.511288978,8.48,7,-9999,9.34,-9999,0.048733842,3.65E-02
,10.10.2010,3.369704745,7.99,6,-9999,9.15,-9999,0.045817369,3.00E-02
,11.10.2010,3.228120512,7.5,4,-9999,8.98,-9999,0.043076785,1.92E-02
,12.10.2010,3.086536279,7.12,3,7,8.84,0.032106032,0.040545331,1.38E-02
,13.10.2010,2.9166352,7.49,2,-9999,8.73,-9999,0.037836727,8.67E-03
,14.10.2010,2.803367813,8,1,-9999,8.67,-9999,0.036117392,4.17E-03
,15.10.2010,2.74673412,8.44,1,8.5,8.66,0.03469387,0.035346931,4.08E-03
,16.10.2010,2.690100427,8.47,7,-9999,8.63,-9999,0.034498204,2.80E-02
,17.10.2010,2.576833041,8.45,13,-9999,8.61,-9999,0.032969065,4.98E-02
,18.10.2010,2.491882501,8.42,20,-9999,8.56,-9999,0.031697027,7.41E-02
,19.10.2010,2.406931961,8.38,25,8.4,8.42,0.030044176,0.03011571,8.94E-02
,20.10.2010,2.321981421,8.24,22,-9999,8.36,-9999,0.028845776,7.59E-02
,21.10.2010,2.265347728,8.09,19,-9999,8.23,-9999,0.027704602,6.40E-02
,22.10.2010,2.180397188,7.94,16,-9999,8.09,-9999,0.026212071,5.18E-02
,23.10.2010,2.180397188,7.8,13,-9999,7.89,-9999,0.025564059,4.21E-02
,24.10.2010,2.180397188,7.65,10,-9999,7.73,-9999,0.02504565,3.24E-02
,25.10.2010,2.123763495,7.5,6,-9999,7.72,-9999,0.024363555,1.89E-02
,26.10.2010,2.180397188,7.35,3,-9999,7.56,-9999,0.02449484,9.72E-03
,27.10.2010,2.123763495,7.22,0,7.2,7.5,0.022722486,0.023669257,0.00E+00
,28.10.2010,1.953862415,7.22,0,-9999,7.58,-9999,0.02200799,0.00E+00
,29.10.2010,1.840595029,7.24,0,-9999,7.58,-9999,0.020732165,0.00E+00
,30.10.2010,1.783961336,7.27,0,-9999,7.52,-9999,0.019935195,0.00E+00
,31.10.2010,1.783961336,7.29,0,-9999,7.47,-9999,0.019802647,0.00E+00
,01.11.2010,1.755644489,7.31,0,-9999,7.39,-9999,0.019279609,0.00E+00
,02.11.2010,1.727327643,7.33,0,-9999,7.36,-9999,0.018891643,0.00E+00
,03.11.2010,1.670693949,7.36,0,-9999,7.28,-9999,0.018073634,0.00E+00
,04.11.2010,1.670693949,7.38,0,7.4,7.21,0.018371551,0.017899849,0.00E+00
,05.11.2010,1.642377103,7.37,0,-9999,7.27,-9999,0.017742896,0.00E+00
,06.11.2010,1.614060256,7.2,3,-9999,7.35,-9999,0.017628862,7.20E-03
,07.11.2010,1.58574341,7.01,6,-9999,7.32,-9999,0.017248892,1.41E-02
,08.11.2010,1.58574341,6.82,9,6.8,7.2,0.016023561,0.016966123,2.12E-02
,09.11.2010,1.557426563,6.69,13,-9999,7.07,-9999,0.016362294,3.01E-02
,10.11.2010,1.557426563,6.56,16,-9999,6.88,-9999,0.015922572,3.70E-02
,11.11.2010,1.50079287,6.44,19,-9999,6.75,-9999,0.015053647,4.24E-02
,12.11.2010,2.038812955,6.39,-9999,6.3,6.24,0.019086889,0.018905109,-9999
,13.11.2010,7.532281196,7.05,-9999,-9999,6.89,-9999,0.077119277,-9999
,14.11.2010,21.91723927,7.88,-9999,-9999,-9999,-9999,-9999,-9999
,15.11.2010,18.66080191,8.71,-9999,-9999,-9999,-9999,-9999,-9999
,16.11.2010,13.25228421,9.45,-9999,9.5,-9999,0.187081804,-9999,-9999
,17.11.2010,10.64713432,9.74,0,-9999,12.55,-9999,0.198560867,0.00E+00
,18.11.2010,8.749905599,9.97,0,-9999,12.26,-9999,0.15940834,0.00E+00
,19.11.2010,7.787132815,10.2,0,-9999,12.03,-9999,0.139206788,0.00E+00
,20.11.2010,6.965944264,10.43,0,-9999,11.93,-9999,0.123491664,0.00E+00
,21.11.2010,6.371290485,10.65,0,-9999,11.73,-9999,0.111056152,0.00E+00
,22.11.2010,6.031488326,10.88,0,-9999,11.64,-9999,0.104326509,0.00E+00
,23.11.2010,5.351884007,11.05,0,11.1,-9999,0.088276859,-9999,0.00E+00
,24.11.2010,4.898814462,10.93,0,-9999,-9999,-9999,-9999,0.00E+00
,25.11.2010,4.360794376,10.77,0,-9999,-9999,-9999,-9999,0.00E+00
,26.11.2010,2.576833041,10.61,0,-9999,-9999,-9999,-9999,0.00E+00
,27.11.2010,3.114853126,10.45,0,-9999,-9999,-9999,-9999,0.00E+00
,28.11.2010,3.454655285,10.29,0,-9999,-9999,-9999,-9999,0.00E+00
,29.11.2010,2.944952046,10.13,0,-9999,-9999,-9999,-9999,0.00E+00
,30.11.2010,2.152080342,9.97,0,-9999,-9999,-9999,-9999,0.00E+00
,01.12.2010,0.934455938,9.83,0,9.8,-9999,0.013608245,-9999,0.00E+00
,02.12.2010,2.321981421,9.87,0,-9999,-9999,-9999,-9999,0.00E+00
,03.12.2010,2.152080342,9.96,0,-9999,-9999,-9999,-9999,0.00E+00
,04.12.2010,2.265347728,10.04,1,-9999,-9999,-9999,-9999,3.37E-03
,05.12.2010,1.840595029,10.12,1,-9999,-9999,-9999,-9999,2.74E-03
,06.12.2010,2.378615114,10.18,1,10.2,-9999,0.036053012,-9999,3.53E-03
,07.12.2010,3.511288978,10.11,1,-9999,-9999,-9999,-9999,5.22E-03
,08.12.2010,3.228120512,10.01,1,-9999,-9999,-9999,-9999,4.80E-03
,09.12.2010,3.624556365,9.92,2,-9999,-9999,-9999,-9999,1.08E-02
,10.12.2010,3.426338439,9.83,2,-9999,-9999,-9999,-9999,1.02E-02
,11.12.2010,2.860001507,9.74,2,-9999,-9999,-9999,-9999,8.50E-03
,12.12.2010,1.41584233,9.64,2,-9999,-9999,-9999,-9999,4.21E-03
,13.12.2010,0.877822245,9.55,3,-9999,-9999,-9999,-9999,3.91E-03
,14.12.2010,1.41584233,9.46,3,-9999,-9999,-9999,-9999,6.31E-03
,15.12.2010,1.699010796,9.36,3,-9999,-9999,-9999,-9999,7.57E-03
,16.12.2010,1.444159177,9.27,3,-9999,-9999,-9999,-9999,6.44E-03
,17.12.2010,1.160990711,9.18,3,-9999,-9999,-9999,-9999,5.18E-03
,18.12.2010,1.019406478,9.09,4,-9999,-9999,-9999,-9999,6.06E-03
,19.12.2010,0.821188551,8.99,4,-9999,-9999,-9999,-9999,4.88E-03
,20.12.2010,1.642377103,8.9,4,-9999,-9999,-9999,-9999,9.76E-03
,21.12.2010,1.160990711,8.81,4,-9999,-9999,-9999,-9999,6.90E-03
,22.12.2010,1.50079287,8.71,5,-9999,-9999,-9999,-9999,1.12E-02
,23.12.2010,2.038812955,8.62,5,-9999,-9999,-9999,-9999,1.51E-02
,24.12.2010,1.189307557,8.53,5,-9999,-9999,-9999,-9999,8.84E-03
,25.12.2010,1.359208637,8.44,5,-9999,-9999,-9999,-9999,1.01E-02
,26.12.2010,1.444159177,8.34,5,-9999,-9999,-9999,-9999,1.07E-02
,27.12.2010,1.019406478,8.25,6,-9999,-9999,-9999,-9999,9.09E-03
,28.12.2010,1.359208637,8.16,6,-9999,-9999,-9999,-9999,1.21E-02
,29.12.2010,1.812278182,8.07,6,-9999,-9999,-9999,-9999,1.62E-02
,30.12.2010,2.321981421,7.97,6,-9999,-9999,-9999,-9999,2.07E-02
,31.12.2010,1.897228722,7.88,6,-9999,-9999,-9999,-9999,1.69E-02
,01.01.2011,1.444159177,7.79,7,-9999,-9999,-9999,-9999,1.50E-02
,02.01.2011,1.529109716,7.69,7,-9999,-9999,-9999,-9999,1.59E-02
,03.01.2011,1.897228722,7.6,7,-9999,-9999,-9999,-9999,1.97E-02
,04.01.2011,1.699010796,7.51,7,-9999,-9999,-9999,-9999,1.77E-02
,05.01.2011,2.152080342,7.42,8,-9999,-9999,-9999,-9999,2.56E-02
,06.01.2011,2.605149887,7.32,8,-9999,-9999,-9999,-9999,3.10E-02
,07.01.2011,2.095446648,7.23,8,-9999,-9999,-9999,-9999,2.49E-02
,08.01.2011,1.614060256,7.14,8,-9999,-9999,-9999,-9999,1.92E-02
,09.01.2011,1.274258097,7.04,8,-9999,-9999,-9999,-9999,1.51E-02
,10.01.2011,2.265347728,6.95,9,-9999,-9999,-9999,-9999,3.03E-02
,11.01.2011,2.010496109,6.86,9,-9999,-9999,-9999,-9999,2.69E-02
,12.01.2011,1.444159177,6.77,9,-9999,-9999,-9999,-9999,1.93E-02
,13.01.2011,1.33089179,6.67,9,-9999,-9999,-9999,-9999,1.78E-02
,14.01.2011,1.529109716,6.58,9,-9999,-9999,-9999,-9999,2.05E-02
,15.01.2011,1.50079287,6.49,10,-9999,-9999,-9999,-9999,2.23E-02
,16.01.2011,1.444159177,6.39,10,-9999,-9999,-9999,-9999,2.15E-02
,17.01.2011,1.699010796,6.3,10,-9999,-9999,-9999,-9999,2.52E-02
,18.01.2011,1.33089179,6.21,10,-9999,-9999,-9999,-9999,1.98E-02
,19.01.2011,1.076040171,6.12,11,-9999,-9999,-9999,-9999,1.76E-02
,20.01.2011,1.019406478,6.02,11,-9999,-9999,-9999,-9999,1.67E-02
,21.01.2011,1.019406478,5.93,11,-9999,-9999,-9999,-9999,1.67E-02
,22.01.2011,1.33089179,5.84,11,-9999,-9999,-9999,-9999,2.18E-02
,23.01.2011,0.934455938,5.74,11,-9999,-9999,-9999,-9999,1.53E-02
,24.01.2011,1.104357017,5.65,12,-9999,-9999,-9999,-9999,1.97E-02
,25.01.2011,0.849505398,5.56,12,-9999,-9999,-9999,-9999,1.51E-02
,26.01.2011,1.302574944,5.47,12,-9999,-9999,-9999,-9999,2.32E-02
,27.01.2011,1.387525483,5.37,12,-9999,-9999,-9999,-9999,2.47E-02
,28.01.2011,1.472476023,5.28,12,-9999,-9999,-9999,-9999,2.63E-02
,29.01.2011,1.217624404,5.19,13,-9999,-9999,-9999,-9999,2.35E-02
,30.01.2011,1.076040171,5.1,13,-9999,-9999,-9999,-9999,2.08E-02
,31.01.2011,1.160990711,5,13,-9999,-9999,-9999,-9999,2.24E-02
,01.02.2011,1.047723324,4.91,13,-9999,-9999,-9999,-9999,2.02E-02
,02.02.2011,0.821188551,4.82,14,-9999,-9999,-9999,-9999,1.71E-02
,03.02.2011,0.707921165,4.72,14,-9999,-9999,-9999,-9999,1.47E-02
,04.02.2011,1.076040171,4.63,14,-9999,-9999,-9999,-9999,2.24E-02
,05.02.2011,0.877822245,4.54,14,-9999,-9999,-9999,-9999,1.83E-02
,06.02.2011,1.160990711,4.45,14,-9999,-9999,-9999,-9999,2.42E-02
,07.02.2011,1.047723324,4.35,15,-9999,-9999,-9999,-9999,2.34E-02
,08.02.2011,0.877822245,4.26,15,-9999,-9999,-9999,-9999,1.96E-02
,09.02.2011,1.019406478,4.17,15,-9999,-9999,-9999,-9999,2.27E-02
,10.02.2011,0.453069546,4.07,15,-9999,-9999,-9999,-9999,1.01E-02
,11.02.2011,0.707921165,3.98,15,-9999,-9999,-9999,-9999,1.58E-02
,12.02.2011,0.849505398,3.89,16,-9999,-9999,-9999,-9999,2.02E-02
,13.02.2011,0.991089631,3.8,-9999,-9999,-9999,-9999,-9999,-9999
,14.02.2011,0.877822245,3.73,-9999,3.7,-9999,0.004826424,-9999,-9999
,15.02.2011,5.691686167,3.89,-9999,-9999,-9999,-9999,-9999,-9999
,16.02.2011,12.26119458,4.08,-9999,-9999,-9999,-9999,-9999,-9999
,17.02.2011,23.47466583,4.28,-9999,-9999,-9999,-9999,-9999,-9999
,18.02.2011,22.65347728,4.47,-9999,-9999,-9999,-9999,-9999,-9999
,19.02.2011,16.73525634,4.67,-9999,-9999,-9999,-9999,-9999,-9999
,20.02.2011,17.9245639,4.86,-9999,-9999,-9999,-9999,-9999,-9999
,21.02.2011,21.57743711,5.06,-9999,-9999,-9999,-9999,-9999,-9999
,22.02.2011,15.54594878,5.25,-9999,-9999,-9999,-9999,-9999,-9999
,23.02.2011,11.86475873,5.45,-9999,-9999,-9999,-9999,-9999,-9999
,24.02.2011,8.438420287,5.64,-9999,-9999,-9999,-9999,-9999,-9999
,25.02.2011,5.436834547,5.84,-9999,-9999,-9999,-9999,-9999,-9999
,26.02.2011,5.465151394,6.04,-9999,-9999,-9999,-9999,-9999,-9999
,27.02.2011,5.181982928,6.23,-9999,-9999,-9999,-9999,-9999,-9999
,28.02.2011,4.728913382,6.43,-9999,-9999,-9999,-9999,-9999,-9999
,01.03.2011,4.360794376,6.62,-9999,-9999,-9999,-9999,-9999,-9999
,02.03.2011,3.029902586,6.82,-9999,-9999,-9999,-9999,-9999,-9999
,03.03.2011,3.964358524,7.01,20,-9999,-9999,-9999,-9999,1.18E-01
,04.03.2011,3.766140598,7.21,20,-9999,7.9,-9999,0.044212067,1.12E-01
,05.03.2011,2.775050967,7.4,20,-9999,7.68,-9999,0.031670096,8.25E-02
,06.03.2011,2.860001507,7.6,20,-9999,7.42,-9999,0.031534603,8.50E-02
,07.03.2011,3.284754206,7.74,21,7.8,7.62,0.038072788,0.037194185,1.03E-01
,08.03.2011,2.690100427,7.5,21,-9999,7.42,-9999,0.02966126,8.39E-02
,09.03.2011,2.74673412,7.19,21,-9999,6.78,-9999,0.027673464,8.57E-02
,10.03.2011,2.690100427,6.67,22,6.9,6.71,0.027582574,0.026823054,8.79E-02
,11.03.2011,2.9166352,5.17,22,4.7,6.6,0.020370288,0.028605086,9.54E-02
,12.03.2011,4.530695456,4.7,121,-9999,6.56,-9999,0.044165781,8.15E-01
,13.03.2011,3.936041677,4.7,58,-9999,7.26,-9999,0.042463277,3.39E-01
,14.03.2011,3.029902586,4.7,39,-9999,7.22,-9999,0.032507462,1.76E-01
,15.03.2011,3.029902586,4.93,30,4.7,7.14,0.021161367,0.032147269,1.35E-01
,16.03.2011,3.058219433,5.86,31,-9999,7.23,-9999,0.032856715,1.41E-01
,17.03.2011,3.426338439,6.84,33,-9999,7.17,-9999,0.036506199,1.68E-01
,18.03.2011,4.16257645,7.85,35,7.9,7.71,0.048865969,0.047690712,2.16E-01
,19.03.2011,4.24752699,9.18,46,-9999,8.69,-9999,0.054849557,2.90E-01
,20.03.2011,4.445744916,10.58,88,-9999,9,-9999,0.059457173,5.81E-01
,21.03.2011,9.486143611,11.3,257,11.3,11.61,0.159288837,0.163658708,3.62E+00
,22.03.2011,10.27901532,11.3,207,-9999,14.01,-9999,0.213996589,3.16E+00
,23.03.2011,10.87366909,11.3,135,-9999,13.24,-9999,0.213934733,2.18E+00
,24.03.2011,14.04515591,11.3,347,-9999,14.51,-9999,0.302838565,7.24E+00
,25.03.2011,10.36396586,12.13,133,12.36666667,13.9,0.190456514,0.214071068,2.05E+00
,26.03.2011,8.49505398,12.65,121,-9999,13.29,-9999,0.167767691,1.53E+00
,27.03.2011,7.24911273,12.41,106,-9999,12.97,-9999,0.139714677,1.14E+00
,28.03.2011,6.229706252,12.17,91,-9999,12.66,-9999,0.117197535,8.42E-01
,29.03.2011,5.550101934,11.93,76,-9999,12.32,-9999,0.101608226,6.27E-01
,30.03.2011,5.012081848,11.69,61,-9999,12.03,-9999,0.089598551,4.54E-01
,31.03.2011,4.728913382,11.45,46,-9999,11.89,-9999,0.083552686,3.23E-01
,01.04.2011,4.559012303,11.22,33,11.2,11.79,0.075876273,0.079873326,2.24E-01
,02.04.2011,4.24752699,11.1,31,-9999,-9999,-9999,-9999,1.96E-01
,03.04.2011,4.049309064,11,32,-9999,-9999,-9999,-9999,1.93E-01
,04.04.2011,4.020992217,10.88,33,10.9,-9999,0.065129378,-9999,1.97E-01
,05.04.2011,3.482972132,10.6,34,-9999,11.22,-9999,0.058071101,1.76E-01
,06.04.2011,3.284754206,10.3,35,-9999,11.15,-9999,0.054424563,1.71E-01
,07.04.2011,3.058219433,9.99,35,-9999,10.97,-9999,0.049853135,1.59E-01
,08.04.2011,2.944952046,9.69,35,9.7,10.44,0.042448971,0.045687346,1.53E-01
,09.04.2011,2.775050967,9.46,28,-9999,10.23,-9999,0.042185558,1.15E-01
,10.04.2011,2.74673412,9.24,21,-9999,9.94,-9999,0.04057142,8.57E-02
,11.04.2011,2.548516194,9.02,14,-9999,-9999,-9999,-9999,5.30E-02
,12.04.2011,2.265347728,8.8,7,-9999,9.21,-9999,0.03100357,2.36E-02
,13.04.2011,2.123763495,8.37,2,8.6,9.06,0.027140748,0.028592462,6.31E-03
,14.04.2011,2.095446648,7.83,-9999,-9999,8.89,-9999,0.027681879,-9999
,15.04.2011,2.180397188,7.48,-9999,-9999,8.75,-9999,0.02835051,-9999
,16.04.2011,2.690100427,7.12,-9999,-9999,8.52,-9999,0.034058482,-9999
,17.04.2011,3.652873211,1.6,-9999,0.5,9.55,0.002714075,0.051838828,-9999
,18.04.2011,4.219210143,2.69,-9999,0.5,10.55,0.003134862,0.066145578,-9999
,19.04.2011,5.521785087,9.3,-9999,10.6,10.32,0.086976628,0.084679132,-9999
,20.04.2011,16.33882049,9.76,-9999,-9999,-9999,-9999,-9999,-9999
,21.04.2011,20.67129802,10.32,-9999,-9999,-9999,-9999,-9999,-9999
,22.04.2011,15.54594878,10.87,-9999,-9999,-9999,-9999,-9999,-9999
,23.04.2011,12.68594728,11.54,-9999,11.3,14.01,0.213019101,0.264105983,-9999
,24.04.2011,10.42059955,12.52,-9999,-9999,13.72,-9999,0.212453564,-9999
,25.04.2011,9.146341452,13.51,-9999,14,13.25,0.190279784,0.180086224,-9999
,26.04.2011,20.61466432,14,-9999,-9999,12.28,-9999,0.376176652,-9999
,27.04.2011,33.41387899,14,-9999,-9999,16.24,-9999,0.806362129,-9999
,28.04.2011,27.0992222,14,-9999,-9999,16.43,-9999,0.66162452,-9999
,29.04.2011,19.05723776,13.96,-9999,14.03333333,15.41,0.397409272,0.436395028,-9999
,30.04.2011,15.03624554,13.37,-9999,-9999,14.89,-9999,0.332698857,-9999
,01.05.2011,12.20456088,12.64,-9999,-9999,14.61,-9999,0.26496565,-9999
,02.05.2011,10.0241637,12.04,-9999,11.9,14.26,0.177260641,0.212414852,-9999
,03.05.2011,8.66495506,12.25,-9999,-9999,14,-9999,0.180265058,-9999
,04.05.2011,7.758815968,12.61,-9999,-9999,13.84,-9999,0.159569081,-9999
,05.05.2011,7.220795883,12.97,34,-9999,13.67,-9999,0.146679961,3.65E-01
,06.05.2011,6.796043184,13.23,22,13.3,13.52,0.134315141,0.136536896,2.22E-01
,07.05.2011,6.314656792,13.04,18,-9999,13.32,-9999,0.124988823,1.69E-01
,08.05.2011,5.8332704,12.81,15,-9999,13.12,-9999,0.113726886,1.30E-01
,09.05.2011,5.465151394,12.57,12,-9999,12.82,-9999,0.104113591,9.75E-02
,10.05.2011,5.295250314,12.34,10,-9999,12.6,-9999,0.099145782,7.87E-02
,11.05.2011,4.927131308,11.95,8,12.1,12.37,0.088592449,0.090569306,5.86E-02
,12.05.2011,4.672279689,10.67,13,-9999,11.96,-9999,0.083038064,9.03E-02
,13.05.2011,4.530695456,9.23,19,-9999,11.88,-9999,0.079983152,1.28E-01
,14.05.2011,5.436834547,7.98,25,7.8,12.17,0.063017029,0.098322723,2.02E-01
,15.05.2011,6.144755712,7.8,31,-9999,12.79,-9999,0.116786426,2.83E-01
,16.05.2011,7.815449662,7.8,37,-9999,14.12,-9999,0.163985659,4.30E-01
,17.05.2011,7.900400201,8.4,42,11.3,15.19,0.132661449,0.17832986,4.93E-01
,18.05.2011,7.07921165,8.74,40,-9999,14.8,-9999,0.15569111,4.21E-01
,19.05.2011,6.399607332,9.68,37,-9999,14.42,-9999,0.137131046,3.52E-01
,20.05.2011,6.229706252,10.61,34,-9999,13.63,-9999,0.126177125,3.15E-01
,21.05.2011,6.880993724,11.54,31,-9999,12.92,-9999,0.132108535,3.17E-01
,22.05.2011,7.645548582,12.48,28,-9999,13.38,-9999,0.152013433,3.18E-01
,23.05.2011,7.702182275,13.5,28,13.4,14.12,0.153368367,0.161609055,3.20E-01
,24.05.2011,7.220795883,14.98,37,-9999,14.1,-9999,0.151293888,3.97E-01
,25.05.2011,9.429509918,16.27,61,16.4,12.95,0.229800078,0.181457989,8.55E-01
,26.05.2011,25.65506302,16.4,296,-9999,17.21,-9999,0.656101693,1.13E+01
,27.05.2011,32.28120512,16.4,315,-9999,20.29,-9999,0.973305077,1.51E+01
