@H,date,rain[1],rain[2],rain[3],rain[4],rain[5],rain[6],rain[7],rain[8],rain[9],rain[10],rain[11],rain[12],rain[13],rain[14],rain[21],rain[23],rain[24],rain[25],rain[26],rain[27],rain[28],rain[29],rain[30],rain[31],rain[32],rain[33],rain[34],rain[35],rain[18],rain[19],rain[20]
name,-,BELLE-PLAINE,Algona,ALLISON,AMES-8-WSW,ANKENY-3-S,Boone,DES MOINES INTERNATIONAL AIRPORT IA US,MASON CITY MUNICIPAL AIRPORT IA US,SPENCER MUNICIPAL AIRPORT IA US,CEDAR RAPIDS MUNICIPAL AIRPORT IA US,WATERLOO MUNICIPAL AIRPORT IA US,ESTHERVILLE MUNICIPAL AIRPORT IA US,MARSHALLTOWN MUNICIPAL AIRPORT IA US,AMES MUNICIPAL AIRPORT IA US,IASF901,MARSHALLTOWN-IA5198,Clarion-IA1541,HAMPTON-2-NW-IA3584,eldora,iowa falls,webster city,SF400 buckeye,BC350 beaver creek ,TC240,hubbard,jewell,popejoy,williams,TC241,TC323 Tipton Creek U/S,TC325 Tipton Creek
,31.01.2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,-9999,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999
,01.02.2010,0,0,0,0.5,0,0,2,3.8,0,-9999,2.5,1.5,1,1.8,-9999,0,0,0,0,0,0,-9999,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999
,02.02.2010,3.3,10.2,5.1,1.5,2.5,2.3,0.3,2,0,-9999,2,0,0.8,0,-9999,4.3,5.1,4.1,5.08,4.8,2.5,-9999,-9999,-9999,1.016,-9999,4.064,-9999,-9999,-9999,-9999
,03.02.2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,-9999,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999
,04.02.2010,0,0,0,0,0,0,0,0,3.6,0,0,0.8,0,0,-9999,0,0,0,0,0,0,-9999,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999
,05.02.2010,0,0,0,2.3,0.3,0.5,3.3,0,0.3,-9999,0,0,0,1.3,-9999,0,0,0,0,0,0,-9999,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999
,06.02.2010,0,0,0,0,1,2.8,0,0,1.3,0,0,0,0,0,-9999,0.5,0,0,0.254,0,2,-9999,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999
,07.02.2010,0,0.3,0,2,0,0.5,2.8,3.3,0.3,-9999,3.3,0.3,0,1,-9999,0,0,0,0,0,0,-9999,-9999,-9999,0.762,-9999,0,-9999,-9999,-9999,-9999
,08.02.2010,3,5.1,4.3,2.8,2.5,7.1,4.8,11.7,0,-9999,7.9,0.3,0.3,2.5,-9999,3,2.5,2,4.318,5.6,7.6,-9999,-9999,-9999,0.508,-9999,3.556,-9999,-9999,-9999,-9999
,09.02.2010,4.6,7.6,7.9,1.5,4.1,4.1,0.3,4.3,0,-9999,3.3,0.3,0.3,0.3,-9999,6.6,20.3,15,9.906,11.9,11.4,-9999,-9999,-9999,5.08,-9999,7.62,-9999,-9999,-9999,-9999
,10.02.2010,0,0.8,0,0,0.8,0.3,0,0,0.5,0,0,0,0,0,-9999,0,0,0,1.016,0,0,-9999,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999
,11.02.2010,0,0,0,0,0,0,0.3,0.5,0,-9999,0.8,0.3,0.5,0.3,-9999,0,0,0,0,0,0,-9999,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999
,12.02.2010,0.8,0,3,0,0.3,0.3,0,0,4.8,-9999,0.3,0.3,0,0,-9999,1,0.5,0.8,1.016,1.5,1.3,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999
,13.02.2010,0,0,0,0,0,0,1.8,0,0,0,0,0.3,1.8,0.3,-9999,0,0,0,0,0,0,-9999,-9999,-9999,1.27,-9999,0,-9999,-9999,-9999,-9999
,14.02.2010,1,4.1,0,2.3,0.8,3,3.3,1.5,0,-9999,0.3,0,0.5,1,-9999,6.4,1.8,0,3.048,2.5,3.8,-9999,-9999,-9999,3.302,-9999,3.302,-9999,-9999,-9999,-9999
,15.02.2010,1.3,1,1.3,1,2.3,3.8,1.3,1.3,0,-9999,1.3,0,0,0,-9999,0.5,3.6,5.3,0.762,1.5,2.5,-9999,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999
,16.02.2010,0,0,0,0,0.3,0.3,0,0,0,0,0,0,0,0,-9999,0,0,0.5,0.254,0,0,-9999,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999
,17.02.2010,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-9999,0,0,0,0,0,0,-9999,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999
,18.02.2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,-9999,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999
,19.02.2010,0,0,0,4.1,0,0,7.4,0.3,0,-9999,3.8,0.3,1.8,4.3,-9999,0,0,0,0,0,0,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999
,20.02.2010,3.3,3.8,2.3,1,2.5,5.6,0,0,0,-9999,0.5,0,0.3,0,-9999,4.6,1.8,3,3.556,3.8,2.5,-9999,-9999,-9999,-9999,-9999,4.318,-9999,-9999,-9999,-9999
,21.02.2010,0,0,0,0,0,0,0,0,0,-9999,0,0,0,0,-9999,0,0,0,0,0,0,-9999,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999
,22.02.2010,0,0,0,0,0,0,0,0,0,-9999,0,0,0,0,-9999,0,0,0,0,0,0,-9999,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999
,23.02.2010,0,0,0,0,0,0,0,0,0,-9999,0,0,0,0,-9999,0,0,0,0,0,0,-9999,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999
,24.02.2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,-9999,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999
,25.02.2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,-9999,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999
,26.02.2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,-9999,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999
,27.02.2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,-9999,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999
,28.02.2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,-9999,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999
,01.03.2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,-9999,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999
,02.03.2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,-9999,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999
,03.03.2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,-9999,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999
,04.03.2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,-9999,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999
,05.03.2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,-9999,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999
,06.03.2010,0,0,0,3.6,0,0,7.9,6.6,12.7,0,0.5,3.3,0.3,10.4,7.874,0,0,0,0,0,0,-9999,4.3,4.3,0,-9999,0,-9999,-9999,-9999,5.1
,07.03.2010,3,13.7,7.6,1.5,9.7,9.9,0.8,3.3,0.3,3.3,3,3,4.8,0.5,4.318,4.6,11.9,10.4,11.43,11.7,13,-9999,5.3,4.1,0,-9999,7.874,-9999,-9999,-9999,6.1
,08.03.2010,0,0,0,0,0.3,0.3,0,0,0,0,0,0,0,0.3,0.254,0,0,0.3,0,0,0,-9999,0.3,0.3,0,-9999,0,-9999,-9999,-9999,0
,09.03.2010,0,0,0,7.1,3.3,3,9.7,4.1,2.8,6.1,2,7.9,3.6,8.6,6.096,0,0,0,0,0,1.3,-9999,5.6,6.4,0,-9999,0,-9999,-9999,-9999,7.6
,10.03.2010,13.2,10.9,8.1,7.4,3.6,7.9,3.8,12.7,3.8,13.7,10.7,4.6,0.8,3,1.524,7.1,4.6,12.4,8.89,8.9,7.9,-9999,1,1.8,0,-9999,4.572,-9999,-9999,-9999,2
,11.03.2010,2.5,16,2.8,16.5,13.2,16.3,13.2,9.7,9.9,0.8,3.6,20.8,4.6,13,6.858,5.1,10.9,5.3,4.064,6.6,10.7,-9999,8.9,9.7,0,-9999,11.176,-9999,-9999,-9999,6.9
,12.03.2010,0,3.6,3.6,0.3,0.3,0.3,0.8,0,0,3.3,0.3,0.3,0.3,0.3,0,0.3,0,0.8,0,1.5,0.5,-9999,0,0.3,0,-9999,0,-9999,-9999,-9999,0.3
,13.03.2010,5.3,0,0,0.3,0,0,1.5,0.3,0,4.3,0.3,0.3,0.3,0,0,0,0,0,0,0,0,-9999,0,0,0,-9999,0,-9999,-9999,-9999,0
,14.03.2010,0.3,0,0,0,1,0,0,0,0,0,0,0.3,0,0,0,0.3,0,0,0.508,0,0.5,-9999,0.3,0,0,-9999,0,-9999,-9999,-9999,0.3
,15.03.2010,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,-9999,0,0.3,0,-9999,0,-9999,-9999,-9999,0
,16.03.2010,0,0,0,0,0,0,0.3,0,0,0,2,0,0.5,0.8,0,0,0,0,0,0,0,-9999,0,0,0,-9999,0,-9999,-9999,-9999,0
,17.03.2010,0,0,0,14.2,0,13.2,1.3,0,0,0,0,0.3,0,0,0,0.3,0,0,0.254,0,1,-9999,0.3,0,0,-9999,0,-9999,-9999,-9999,0
,18.03.2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,0,0,0,-9999,0,-9999,-9999,-9999,0.3
,19.03.2010,0,0,0,0,0,0,7.1,0,0.8,0,2.8,0,1,0,0,0,0,0,0,0,0,-9999,0,0,0,-9999,0,-9999,-9999,-9999,0
,20.03.2010,8.9,0,0.3,4.6,7.1,4.6,2.5,0,0,2.5,0,0,0,1.3,0,1.5,2.5,3.8,3.048,2.5,1.3,-9999,-9999,-9999,1.778,-9999,2.794,-9999,-9999,-9999,0
,21.03.2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,-9999,-9999,0,-9999,0,-9999,-9999,-9999,0
,22.03.2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,-9999,0,0,-9999,0,-9999,-9999,-9999,0
,23.03.2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,0,0,0,-9999,0,-9999,-9999,-9999,0
,24.03.2010,0,0,0,0,0,0,3.8,0,0,5.8,0,0,0,0,0,0,0,0,0,0,0,-9999,0,0,0,-9999,0,-9999,-9999,-9999,0
,25.03.2010,2.8,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,0,0,0,-9999,0,-9999,-9999,-9999,0
,26.03.2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,0,0,0,-9999,0,-9999,-9999,-9999,0
,27.03.2010,0,0,0,0,0,0,2.8,0.3,0.8,0,0,7.1,0,0,0,0,0,0,0,0,0,-9999,0,0,0,-9999,0,-9999,-9999,-9999,0
,28.03.2010,0,1.5,0,0,0.8,0,0,0.3,0,0,0,0,0,0,0,0,0,0.5,0,0,0,-9999,0,0,0,-9999,0,-9999,-9999,-9999,0
,29.03.2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,0,0,0,-9999,0,-9999,-9999,-9999,0
,30.03.2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,0,0,0,-9999,0,-9999,-9999,-9999,0
,31.03.2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,0,0,0,-9999,0,-9999,-9999,-9999,0
,01.04.2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,0,0,0,-9999,0,-9999,-9999,-9999,0
,02.04.2010,0,0,0,4.1,0,0,6.6,5.6,0.3,3.8,9.4,0.8,5.3,7.9,8.64,0,0,0,0,0,0,-9999,7.9,6.6,10.16,-9999,0,-9999,-9999,-9999,6.9
,03.04.2010,6.1,2.3,10.2,0,6.9,2.5,0,0,0,3.3,0,0,0,0,0,5.3,3.3,6.4,8.382,10.9,5.1,-9999,0,0,0,-9999,4.064,-9999,-9999,-9999,0
,04.04.2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,0,0,0,-9999,0,-9999,-9999,-9999,0
,05.04.2010,0,0,0,2,0,0,0.3,1.3,0.3,6.1,15,0.3,13.5,4.6,13.46,0,0,0,0,0,0,-9999,16.3,8.4,0,-9999,0,-9999,-9999,-9999,18.3
,06.04.2010,19.1,1,15.5,18,21.1,26.2,18.3,3.3,1,15.2,66.8,1.8,23.6,21.1,40.39,39.6,4.3,21.8,66.548,23.4,31.2,-9999,28.7,26.7,58.42,-9999,18.796,-9999,-9999,-9999,24.1
,07.04.2010,16.5,10.2,0.8,2.8,0,0.8,12.4,1.5,0,9.7,1.5,0,5.6,5.1,0,0,3.8,2,0.254,1,0,-9999,0,0,0,-9999,0,-9999,-9999,-9999,0
,08.04.2010,11.4,0,0,0,12.2,0.3,0,0,0,0,0,0,0,0,0,6.9,0,0,0.254,0,0,-9999,0,0,0,-9999,0,-9999,-9999,-9999,0
,09.04.2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,-9999,0,0,0,-9999,0,-9999,-9999,-9999,0
,10.04.2010,0,0,0,1,0,0,0,0,0,0,0.5,0,0,0,2.032,0,0,0,0,0,0,-9999,2.8,0,0,-9999,0,-9999,-9999,-9999,2.8
,11.04.2010,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,3.556,0,0,-9999,0,0,0,-9999,0,-9999,-9999,-9999,0
,12.04.2010,0,1.8,0,0,0,0,0,35.1,58.4,0,0,31.7,0,0,0,0,1.8,0,0,0,0,-9999,0,0,1.27,-9999,0,-9999,-9999,-9999,0
,13.04.2010,0,40.6,10.4,0,0,0,0,0,0,0,0,0,0,0,-9999,0,17,17.8,0,1.8,0.5,-9999,0,0,0,-9999,9.398,-9999,-9999,-9999,0
,14.04.2010,0,0,0,0,0,0,0,1.5,0.5,0,0,1.5,0,0,-9999,0,0,0,0,0,0,-9999,0,0,0,-9999,0,-9999,-9999,-9999,0
,15.04.2010,0,0.8,0,0,0,0,0.8,0,5.6,2.3,1.3,2,7.4,8.9,-9999,0,0,3,0,0,0,-9999,1.8,1.5,0,-9999,1.524,-9999,-9999,-9999,2.8
,16.04.2010,5.1,0,1.5,7.1,2.5,4.6,0,0,0,0,0,0,0,0.3,-9999,8.9,5.8,5.8,2.286,4.3,0.5,-9999,0,0,0,-9999,1.778,-9999,-9999,-9999,0.3
,17.04.2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,-9999,0,0,0,-9999,0,-9999,-9999,-9999,0
,18.04.2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,-9999,0,0,0,-9999,0,-9999,-9999,-9999,0
,19.04.2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,-9999,0,0,0,-9999,0,-9999,-9999,-9999,0
,20.04.2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,-9999,0,0,1.27,-9999,0,-9999,-9999,-9999,0
,21.04.2010,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0.3,-9999,0,0,0,0,0,0,-9999,0,0,0,-9999,0,-9999,-9999,-9999,0
,22.04.2010,0,0,0,0,1.5,0.8,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,-9999,0,0,0,-9999,0,-9999,-9999,-9999,0
,23.04.2010,0,0,0,14.5,3.6,1.5,17,9.1,0,6.4,4.6,3.6,8.1,8.6,10.41,0,0,0,0,0,0,-9999,8.6,13,0,-9999,0,-9999,-9999,-9999,8.6
,24.04.2010,16.5,7.1,10.2,9.7,17.5,17.5,18.3,4.3,0,20.3,20.3,7.4,29.2,14,7.366,23.4,17.3,11.2,19.812,18.8,9.7,-9999,10.7,10.7,27.94,-9999,0,-9999,-9999,-9999,8.4
,25.04.2010,39.9,0.8,3.3,3,25.4,0.8,30,5.3,0,6.4,3.3,11.4,6.6,10.7,4.064,17.5,0,7.9,4.572,1.3,0,-9999,4.3,3,2.54,-9999,21.336,-9999,-9999,-9999,3.6
,26.04.2010,2.5,9.1,1.3,11.9,8.9,8.9,3.3,6.4,1.8,1.3,0.8,4.8,2.8,6.6,4.318,3.3,8.1,4.1,3.048,4.3,10.9,-9999,8.6,2.8,1.016,-9999,5.08,-9999,-9999,-9999,5.8
,27.04.2010,2.5,6.9,3.3,0.5,3.6,3.8,0.5,0,0,0,0,0,0,0,0,3.3,2.5,3,3.048,4.3,6.4,-9999,0,0,0,-9999,2.794,-9999,-9999,-9999,0
,28.04.2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,0,0,0,-9999,0,-9999,-9999,-9999,0
,29.04.2010,0,0,0,0,0,0,0,16.3,1.8,0,0,4.8,0,0,0,0,0,0,0,0,0,-9999,0,0,0,-9999,0,-9999,-9999,-9999,0
,30.04.2010,0,14.5,10.4,18.3,7.1,18.3,11.7,11.7,0.8,15.2,6.1,4.3,10.7,11.4,21.08,2.3,25.4,19.3,8.382,19.3,22.9,-9999,16.3,20.3,0,-9999,21.59,-9999,-9999,-9999,11.9
,01.05.2010,3.3,0,11.4,0,3.6,3.3,0,0,0,0,0,0,0,0,0,9.1,1.5,3,11.684,3.8,5.1,-9999,0,0,9.652,-9999,3.302,-9999,-9999,-9999,0
,02.05.2010,0,0,0,0,0,0,3.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-9999,0.3,0,0,-9999,0,-9999,-9999,-9999,0
,03.05.2010,0,0,0,0,3,0,0,0.3,0.8,0,0,0,0,0,0,2,0,0.8,1.27,0,0,-9999,0,0,0,-9999,0,-9999,-9999,-9999,0.3
,04.05.2010,0,0.3,0,0,0,0,0.5,0.8,0,0.3,3.3,0,2.8,2.3,4.318,0,0,0,0,0,0,-9999,4.6,3,0,-9999,0,-9999,-9999,-9999,4.8
,05.05.2010,2,1.5,4.6,3.8,2.5,4.1,0.3,0,0,0.5,0.3,0.5,0.3,0.3,0.254,2.5,1.8,4.1,5.588,5.3,1.3,-9999,0.5,0,0,-9999,3.81,-9999,-9999,-9999,0.3
,06.05.2010,0,0,0,0,0,0,0,0,9.1,0,0,14.2,0,0,0,0,0,0,0,0,0,-9999,0,0,0,-9999,0,-9999,-9999,-9999,0
,07.05.2010,8.4,3,2.3,7.4,10.7,7.1,14.7,5.3,3.8,11.2,5.3,2.3,8.4,6.3,6.35,9.1,5.1,5.3,5.334,3,7.4,-9999,4.8,3.6,12.192,-9999,4.572,-9999,-9999,-9999,6.4
,08.05.2010,5.1,4.1,3,1,0.3,0,0,0.3,0,0.5,0,0,0,0,0.508,0.8,0.5,1.8,1.016,0.8,0,-9999,0,0,0,-9999,0,-9999,-9999,-9999,0
,09.05.2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254,0,0,-9999,0,0,0,-9999,0,-9999,-9999,-9999,0
,10.05.2010,0,0,0,5.1,0,0,22.9,15.5,12.7,17.3,12.4,15.7,15.2,20.1,14.99,0,0,0,0,0,0,-9999,15.2,16.5,0,-9999,0,-9999,-9999,-9999,13.5
,11.05.2010,27.7,14.2,31.8,23.6,26.7,30.5,6.1,8.9,0.8,10.4,16.8,2.8,7.9,9.4,11.68,29.2,30,28.4,31.75,28.4,22.9,-9999,13.5,10.7,0,-9999,22.606,-9999,-9999,-9999,11.4
,12.05.2010,1.5,0,1.3,26.4,0.3,10.9,54.9,22.9,4.6,21.3,61,6.3,53.6,38.4,36.07,0.3,0,1.8,0.762,0.5,0,-9999,34.3,34.8,22.352,-9999,0,-9999,-9999,-9999,31
,13.05.2010,41.1,15.5,41.7,13.7,48.5,37.6,7.4,2.3,0,9.4,9.4,0.8,6.1,2,2.794,52.8,17.8,36.1,47.498,78.5,38.1,-9999,4.6,1.3,37.338,-9999,40.386,-9999,-9999,-9999,2.8
,14.05.2010,0.5,0,0,0,0.3,0.3,0,0,0,0,0,0,0,0,0,0,1.3,0.3,0,0,0,-9999,0,0,0,-9999,0,-9999,-9999,-9999,0
,15.05.2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,0,0,0,-9999,0,-9999,-9999,-9999,0
,16.05.2010,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,-9999,0,0,0,-9999,0,-9999,-9999,-9999,0
,17.05.2010,0,0,0,0,0.8,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,0,0,0,-9999,0,-9999,-9999,-9999,0
,18.05.2010,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,-9999,0,0,0,-9999,0,-9999,-9999,-9999,0
,19.05.2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,0,0,0,-9999,0,-9999,-9999,-9999,0
,20.05.2010,0,0,0,1,0,0,4.8,1,1,3.3,0.5,0,1.8,2.3,4.572,0,0,0,0,0,0,-9999,4.1,2.8,0,-9999,0,-9999,-9999,-9999,4.8
,21.05.2010,2.3,2,3,2.8,4.3,2.8,0.3,1.5,0,0,0.5,1.8,0.5,0.8,1.27,4.1,5.3,6.1,6.604,7.9,3.3,-9999,0.5,0.8,0,-9999,5.08,-9999,-9999,-9999,1.5
,22.05.2010,1.3,1,0,0.3,0.3,0,0,0,0,0,0,0.3,0.3,0.3,0,0,0,2,0.254,0.8,0.5,-9999,0,0,0,-9999,0,-9999,-9999,-9999,0
,23.05.2010,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,0,0,0,-9999,0,-9999,-9999,-9999,0
,24.05.2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,0,0,0,-9999,0,-9999,-9999,-9999,0
,25.05.2010,0,0,0,0,0,0,1.5,9.4,0,2.8,0.3,0,34.5,3.8,22.1,0,0,0,0,0,0,-9999,33.8,9.7,0,-9999,0,-9999,-9999,-9999,37.8
,26.05.2010,7.4,7.1,11.9,2.8,3,3.6,0,0,0,3.8,0,0,0,0,0.254,24.1,10.7,36.6,24.384,40.9,0,-9999,0.3,0,14.986,-9999,2.794,-9999,-9999,-9999,0.3
,27.05.2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,0,0,0,-9999,0,-9999,-9999,-9999,0
,28.05.2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,0,0,0,-9999,0,-9999,-9999,-9999,0
,29.05.2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,0,0,0,-9999,0,-9999,-9999,-9999,0
,30.05.2010,0,0,0,0,0,0,3.6,12.4,0,0,2.5,0,0.5,2.5,3.556,0,0,0,0,0,0,-9999,2.5,1.5,0,-9999,0,-9999,-9999,-9999,1
,31.05.2010,0,1,4.3,4.6,1.5,6.1,0,0,0,0,0.5,0,0.8,0.5,0.254,6.4,10.2,2.5,3.302,2.8,7.6,-9999,0.5,1.3,3.81,-9999,8.382,-9999,-9999,-9999,0.3
,01.06.2010,0,0,0,0,0,0,40.1,3,6.9,14.2,4.8,6.6,18.8,16.3,8.38,0,0,0,0,0,0,-9999,7.9,8.1,0,-9999,0,-9999,-9999,-9999,6.6
,02.06.2010,12.7,5.6,6.4,11.4,21.3,13,0,0,0,2,0,0,0,0,0,22.9,7.6,6.6,7.366,7.9,9.9,-9999,0.3,0,8.89,-9999,8.89,-9999,-9999,-9999,0
,03.06.2010,0,0,0,0,0,0,0.3,1.5,11.4,0,0.3,8.1,0,1.3,0.762,0,0,0,0,0,0,-9999,0,1.5,5.08,-9999,0,-9999,-9999,-9999,0
,04.06.2010,3,6.4,12.4,23.4,16.5,22.4,8.1,5.3,0.3,8.4,17,1,2.8,22.1,2.794,4.6,24.9,17.8,6.096,19.8,6.1,-9999,4.8,3.6,0,-9999,18.796,-9999,-9999,-9999,4.1
,05.06.2010,1.3,0.3,0,3,7.6,2.5,14.2,7.4,0,4.6,27.2,9.1,10.2,5.3,0.508,0.5,0,0,0.254,0,0,-9999,0.3,0,0,-9999,0,-9999,-9999,-9999,0.3
,06.06.2010,1.3,0,20.3,0.3,8.9,0,0,0,0,0,0,0.3,0,0,0,3,34,45.7,0.762,0.8,1.3,-9999,0,0,0,-9999,2.794,-9999,-9999,-9999,0
,07.06.2010,0,0,0,0,0,0,3.3,0,0.5,0,0,0.5,0.8,0.3,0.762,0,0,0,0,0,0,-9999,0.8,0.3,0,-9999,0,-9999,-9999,-9999,0.8
,08.06.2010,2,6.9,1.8,14.2,17.8,13.2,12.4,10.7,1,10.7,11.2,6.3,19.3,17.5,22.1,6.1,10.2,2,8.382,9.7,15,-9999,21.8,16.8,13.97,-9999,8.89,-9999,-9999,-9999,20.3
,09.06.2010,8.9,1.8,12.2,2,6.1,0,0,0,0,0,0,0,0.3,0.3,0,15.7,2.3,8.4,15.494,9.9,4.8,-9999,0,0,15.24,-9999,7.112,-9999,-9999,-9999,0
,10.06.2010,0,0,0,26.9,0,0,21.8,10.9,16.8,5.3,8.1,21.8,12.7,25.4,11.18,0,0,0,0,0,0,-9999,11.7,11.7,8.382,-9999,0,-9999,-9999,-9999,8.6
,11.06.2010,7.6,25.9,10.4,5.8,16.8,32.8,4.8,16.5,40.1,0,3.3,31.7,0.8,3.6,1.778,15.2,29.2,10.7,10.668,11.2,24.9,-9999,1.3,2.3,0,-9999,21.844,-9999,-9999,-9999,1.3
,12.06.2010,7.9,5.8,12.7,34,23.6,10.4,24.6,9.9,9.7,12.7,5.8,11.2,11.2,35.8,9.14,4.8,13,13.2,4.318,8.1,38.1,-9999,10.7,13,16.256,-9999,0,-9999,-9999,-9999,6.9
,13.06.2010,4.8,8.9,7.9,24.4,47,5.1,14,0.5,0.3,16.5,10.4,0.5,20.1,24.4,19.05,6.9,11.7,38.6,9.652,7.6,7.6,-9999,18.5,9.9,17.78,-9999,16.51,-9999,-9999,-9999,13
,14.06.2010,31.8,1,6.4,4.3,32.8,21.3,10.9,6.4,1.5,7.1,0.8,3,7.4,2.5,0.254,23.6,3.3,3,19.558,9.4,11.4,-9999,0.3,0.3,5.08,-9999,5.842,-9999,-9999,-9999,0
,15.06.2010,15,3.8,3.3,0,0,0,7.6,4.1,0,13.5,6.9,0.5,0.3,0.3,0,5.8,30.5,4.3,3.81,3.3,4.1,-9999,0,0,0,-9999,0,-9999,-9999,-9999,0
