@T,climate,,,,,,,
name,rhum.csv,,,,,,,
descr,relative humidity,,,,,,,
,,,,,,,,
missing_val,-9999,,,,,,,
date_start,01.01.1980,,,,,,,
date_end,30.04.2015,,,,,,,
date_format,dd.MM.yyyy,,,,,,,
,,,,,,,,
unit,%,,,,,,,
tres,d,,,,,,,
,,,,,,,,
@H,date,rehum[0],rehum[2],rehum[3],rehum[4],rhum[5],rhum[6],rhum[7]
name,-,IASF901,Cedar Rapids-A131329,WATERLOO MUNICIPAL AIRPORT IA US,MARSHALLTOWN MUNICIPAL AIRPORT IA US,Ames-Airport,ESTHERVILLE MUNICIPAL AIRPORT IA US,MASON CITY MUNICIPAL AIRPORT IA US
ID,-,1,3,4,5,6,7,8
elevation,-,347.81,240,268,296.9,280,401.4,367
,01.07.1988,-9999,56.57,63.62,-9999,-9999,44.18,63.57
,02.07.1988,-9999,55.58,66.94,-9999,-9999,44.31,64.96
,03.07.1988,-9999,52.31,64.93,-9999,-9999,50.86,63.24
,04.07.1988,-9999,51.22,58.3,-9999,-9999,64.68,69.14
,05.07.1988,-9999,54.43,57.34,-9999,-9999,56.82,68.17
,06.07.1988,-9999,55.28,57.09,-9999,-9999,54.62,66.37
,07.07.1988,-9999,55.05,60.04,-9999,-9999,55.67,67.39
,08.07.1988,-9999,49.64,56.69,-9999,-9999,78.54,72.39
,09.07.1988,-9999,60.71,76.03,-9999,-9999,84.35,85.5
,10.07.1988,-9999,73.41,82.51,-9999,-9999,54.07,76.88
,11.07.1988,-9999,59.59,81,-9999,-9999,77.49,81.45
,12.07.1988,-9999,58.05,66.95,-9999,-9999,69.58,70.13
,13.07.1988,-9999,68.21,70.09,-9999,-9999,68.2,73.03
,14.07.1988,-9999,64.59,70.37,-9999,-9999,65.3,68.85
,15.07.1988,-9999,58.95,66.54,-9999,-9999,62.73,68
,16.07.1988,-9999,64.12,79.04,-9999,-9999,51.59,73.72
,17.07.1988,-9999,69.04,77.83,-9999,-9999,70.71,74.82
,18.07.1988,-9999,72.82,76.27,-9999,-9999,54.54,68.9
,19.07.1988,-9999,55.71,75.59,-9999,-9999,81.29,76.54
,20.07.1988,-9999,69.55,76.64,-9999,-9999,60.46,68.57
,21.07.1988,-9999,63.99,71.68,-9999,-9999,53.51,66.98
,22.07.1988,-9999,56.38,67.73,-9999,-9999,54.55,63.2
,23.07.1988,-9999,55.02,65.38,-9999,-9999,54.64,62.7
,24.07.1988,-9999,52.55,67.21,-9999,-9999,63.02,72.25
,25.07.1988,-9999,53.01,61.61,-9999,-9999,51.36,62.77
,26.07.1988,-9999,48.2,62.31,-9999,-9999,48.65,58.59
,27.07.1988,-9999,46.9,59.15,-9999,-9999,49.59,59.78
,28.07.1988,-9999,45.8,54.11,-9999,-9999,56.44,58.98
,29.07.1988,-9999,62.05,61.24,-9999,-9999,67.28,68.69
,30.07.1988,-9999,56.99,60.01,-9999,-9999,48.57,56.15
,31.07.1988,-9999,48.55,50.19,-9999,-9999,46.14,50.53
,01.08.1988,-9999,46.47,49.37,-9999,-9999,47.46,49.55
,02.08.1988,-9999,53.13,51.89,-9999,-9999,50.69,54.47
,03.08.1988,-9999,52.54,53.67,-9999,-9999,68.28,75.92
,04.08.1988,-9999,71.14,63.9,-9999,-9999,78.98,84.18
,05.08.1988,-9999,66.94,65.97,-9999,-9999,48.84,68.48
,06.08.1988,-9999,55.25,61.44,-9999,-9999,48.42,56.78
,07.08.1988,-9999,54.07,50.94,-9999,-9999,52.8,62.68
,08.08.1988,-9999,72.94,86.05,-9999,-9999,75.67,89.13
,09.08.1988,-9999,78.09,73.76,-9999,-9999,67.95,72.11
,10.08.1988,-9999,74.19,68.11,-9999,-9999,68.2,68.04
,11.08.1988,-9999,71.13,69.72,-9999,-9999,69.01,74.45
,12.08.1988,-9999,66.23,64.27,-9999,-9999,69.97,71.65
,13.08.1988,-9999,76.11,73.93,-9999,-9999,68.43,77.32
,14.08.1988,-9999,72.81,70.08,-9999,-9999,70.47,77.02
,15.08.1988,-9999,67.74,63.42,-9999,-9999,62.86,70.01
,16.08.1988,-9999,58.71,54.81,-9999,-9999,50.63,57.25
,17.08.1988,-9999,53.88,48.81,-9999,-9999,49.41,54.02
,18.08.1988,-9999,62.8,66.62,-9999,-9999,90.49,83.48
,19.08.1988,-9999,89.88,79.04,-9999,-9999,84.63,79.3
,20.08.1988,-9999,75.49,62.66,-9999,-9999,66.27,69.74
,21.08.1988,-9999,71.19,61.77,-9999,-9999,62.13,68.34
,22.08.1988,-9999,85.32,89.63,-9999,-9999,78.06,89.8
,23.08.1988,-9999,69.31,68.76,-9999,-9999,45.96,68.2
,24.08.1988,-9999,59.81,60.37,-9999,-9999,46.17,64.91
,25.08.1988,-9999,58.02,54.48,-9999,-9999,42.89,57.48
,26.08.1988,-9999,62.89,61.57,-9999,-9999,49.8,65.41
,27.08.1988,-9999,86.61,81.5,-9999,-9999,61.07,77.48
,28.08.1988,-9999,61.59,65.38,-9999,-9999,39.7,67.69
,29.08.1988,-9999,60.13,63.43,-9999,-9999,47.52,66.81
,30.08.1988,-9999,62.57,57.29,-9999,-9999,55.27,67.65
,31.08.1988,-9999,63,57.86,-9999,-9999,56.5,61.09
,01.09.1988,-9999,61,56.22,-9999,-9999,61.55,65.5
,02.09.1988,-9999,71.52,53.51,-9999,-9999,42.29,64.03
,03.09.1988,-9999,77.44,71.8,-9999,-9999,81.97,77.94
,04.09.1988,-9999,81.09,81.77,-9999,-9999,63.06,76.57
,05.09.1988,-9999,62.89,66.08,-9999,-9999,46.85,66.99
,06.09.1988,-9999,64.93,61.67,-9999,-9999,45.02,61.29
,07.09.1988,-9999,55.63,48.41,-9999,-9999,43.72,53.97
,08.09.1988,-9999,60.9,54.3,-9999,-9999,53.85,60.25
,09.09.1988,-9999,54.15,51.17,-9999,-9999,31.32,51.75
,10.09.1988,-9999,53.96,49.24,-9999,-9999,42.1,46.84
,11.09.1988,-9999,70.9,61.86,-9999,-9999,50.9,64.7
,12.09.1988,-9999,75.2,73.08,-9999,-9999,71.13,80.5
,13.09.1988,-9999,61.28,59.83,-9999,-9999,48.76,65.01
,14.09.1988,-9999,49.68,51.67,-9999,-9999,45.47,52.44
,15.09.1988,-9999,54.76,52.66,-9999,-9999,79.42,65.45
,16.09.1988,-9999,78.28,69.45,-9999,-9999,66.97,71.61
,17.09.1988,-9999,72.42,67.33,-9999,-9999,55.23,68.85
,18.09.1988,-9999,83.52,77.05,-9999,-9999,66.35,73.79
,19.09.1988,-9999,87.33,91.41,-9999,-9999,84.66,90.93
,20.09.1988,-9999,73.27,73.81,-9999,-9999,61.71,76.47
,21.09.1988,-9999,78.96,86.4,-9999,-9999,75.73,85.69
,22.09.1988,-9999,74.31,80.15,-9999,-9999,80.64,86.42
,23.09.1988,-9999,60.41,65.26,-9999,-9999,39.52,63.21
,24.09.1988,-9999,56.89,66.73,-9999,-9999,41.7,58.98
,25.09.1988,-9999,56.38,62.11,-9999,-9999,54.39,58.41
,26.09.1988,-9999,59.08,64.21,-9999,-9999,60.66,65.78
,27.09.1988,-9999,64.48,64.66,-9999,-9999,49.57,63.35
,28.09.1988,-9999,81.8,81.67,-9999,-9999,91.46,85.58
,29.09.1988,-9999,84.69,84.18,-9999,-9999,95.77,89.9
,30.09.1988,-9999,91.44,89.99,-9999,-9999,82.1,87.63
,01.10.1988,-9999,86.72,76.96,-9999,-9999,60.84,75.61
,02.10.1988,-9999,63.52,64.95,-9999,-9999,53.36,66.62
,03.10.1988,-9999,63.27,66.44,-9999,-9999,58.62,67.37
,04.10.1988,-9999,60.28,63.52,-9999,-9999,50.02,63.62
,05.10.1988,-9999,63.61,65.28,-9999,-9999,49.07,63.41
,06.10.1988,-9999,56.92,61.4,-9999,-9999,54.65,61.12
,07.10.1988,-9999,53.75,59.75,-9999,-9999,61.86,62.52
,08.10.1988,-9999,62,71.65,-9999,-9999,67.12,64.18
,09.10.1988,-9999,69.05,68.73,-9999,-9999,46.41,67.32
,10.10.1988,-9999,52.7,49.79,-9999,-9999,40.54,51.96
,11.10.1988,-9999,58.05,56.12,-9999,-9999,51.66,56.87
,12.10.1988,-9999,55.49,59.38,-9999,-9999,48.38,59.71
,13.10.1988,-9999,46.8,47.33,-9999,-9999,45.25,54.21
,14.10.1988,-9999,51.78,42.14,-9999,-9999,57.17,65.61
,15.10.1988,-9999,64.62,62.47,-9999,-9999,62.5,71.9
,16.10.1988,-9999,71.19,65.44,-9999,-9999,59.55,74.01
,17.10.1988,-9999,87.68,90.08,-9999,-9999,82.87,86.86
,18.10.1988,-9999,70.34,71.11,-9999,-9999,58.21,63.99
,19.10.1988,-9999,72.7,69.29,-9999,-9999,60.64,66.49
,20.10.1988,-9999,88.16,86.75,-9999,-9999,87.18,77.11
,21.10.1988,-9999,80.19,80.86,-9999,-9999,59.8,78.57
,22.10.1988,-9999,69.46,71.76,-9999,-9999,58.21,68.11
,23.10.1988,-9999,71.14,67.09,-9999,-9999,45.18,57.1
,24.10.1988,-9999,62.32,59.39,-9999,-9999,43.36,58.24
,25.10.1988,-9999,63.49,56.74,-9999,-9999,45.66,57.8
,26.10.1988,-9999,59.09,59.34,-9999,-9999,51.53,60.85
,27.10.1988,-9999,57.35,56.45,-9999,-9999,61.18,53.49
,28.10.1988,-9999,57.54,53.17,-9999,-9999,49.14,51.8
,29.10.1988,-9999,59.63,57.01,-9999,-9999,47.68,50.92
,30.10.1988,-9999,50.39,56.38,-9999,-9999,40.65,52.8
,31.10.1988,-9999,49.62,46.41,-9999,-9999,43.13,49.05
,01.11.1988,-9999,62.41,65.64,-9999,-9999,50.34,64.34
,02.11.1988,-9999,64.97,64.18,-9999,-9999,57.55,63.76
,03.11.1988,-9999,71.01,69.5,-9999,-9999,57.1,56.63
,04.11.1988,-9999,89.32,90.34,-9999,-9999,92.34,84.02
,05.11.1988,-9999,88.2,86.33,-9999,-9999,76.15,92.57
,06.11.1988,-9999,80.92,73.61,-9999,-9999,60.29,76.17
,07.11.1988,-9999,88.08,85.86,-9999,-9999,63.84,81.11
,08.11.1988,-9999,79.33,72.98,-9999,-9999,70.84,71.88
,09.11.1988,-9999,84.68,81,-9999,-9999,72.53,63.4
,10.11.1988,-9999,74.29,72.62,-9999,-9999,61.82,70.64
,11.11.1988,-9999,77.23,77.47,-9999,-9999,65.98,73.29
,12.11.1988,-9999,79.47,93.44,-9999,-9999,90.21,86.82
,13.11.1988,-9999,79.53,83.41,-9999,-9999,72.45,81.33
,14.11.1988,-9999,77.41,74.05,-9999,-9999,74.71,72.65
,15.11.1988,-9999,90.7,90.77,-9999,-9999,91.63,82.39
,16.11.1988,-9999,75.8,79.45,-9999,-9999,73.61,84.55
,17.11.1988,-9999,72.61,77.9,-9999,-9999,77.27,80.17
,18.11.1988,-9999,61.17,65.4,-9999,-9999,78.87,72.54
,19.11.1988,-9999,90.15,86.86,-9999,-9999,78.17,81.95
,20.11.1988,-9999,78.77,77.54,-9999,-9999,76.44,80.54
,21.11.1988,-9999,84.1,86.21,-9999,-9999,76.46,86.23
,22.11.1988,-9999,79.79,75.49,-9999,-9999,77.6,81.06
,23.11.1988,-9999,65.22,66.86,-9999,-9999,73.03,75.32
,24.11.1988,-9999,58.29,61.64,-9999,-9999,72.81,67.44
,25.11.1988,-9999,79.22,81.54,-9999,-9999,77.19,77.36
,26.11.1988,-9999,94.27,95.67,-9999,-9999,94.1,95.88
,27.11.1988,-9999,79.99,83.1,-9999,-9999,86,90.54
,28.11.1988,-9999,74.4,75.05,-9999,-9999,72.13,78.12
,29.11.1988,-9999,76.76,88.88,-9999,-9999,88.92,90.15
,30.11.1988,-9999,80.23,84.12,-9999,-9999,76.5,82.53
,01.12.1988,-9999,74.03,88.05,-9999,-9999,85.87,89.07
,02.12.1988,-9999,70.57,77.45,-9999,-9999,73.17,78.83
,03.12.1988,-9999,74.23,76.41,-9999,-9999,77.13,80.3
,04.12.1988,-9999,80.51,84.54,-9999,-9999,82.21,84.42
,05.12.1988,-9999,71.72,78.15,-9999,-9999,77.64,78.05
,06.12.1988,-9999,72.68,76.7,-9999,-9999,72.43,75.05
,07.12.1988,-9999,81.82,81.67,-9999,-9999,76.91,80.96
,08.12.1988,-9999,75.12,77.44,-9999,-9999,72.3,75.5
,09.12.1988,-9999,70.33,82.85,-9999,-9999,78.12,79.9
,10.12.1988,-9999,64.82,71.36,-9999,-9999,71.11,74.21
,11.12.1988,-9999,60.45,68.78,-9999,-9999,65.69,72.87
,12.12.1988,-9999,66.9,67.72,-9999,-9999,78.47,75.87
,13.12.1988,-9999,76.86,77.74,-9999,-9999,79.75,81.6
,14.12.1988,-9999,73.49,74.62,-9999,-9999,75.35,75.76
,15.12.1988,-9999,60.36,65.94,-9999,-9999,70.62,68.15
,16.12.1988,-9999,69.19,72,-9999,-9999,68.05,72.59
,17.12.1988,-9999,72.33,76.07,-9999,-9999,74.14,77.93
,18.12.1988,-9999,63.32,73.52,-9999,-9999,67.79,77.06
,19.12.1988,-9999,57.25,63.49,-9999,-9999,70.65,73.15
,20.12.1988,-9999,77.98,84.27,-9999,-9999,75.41,80.5
,21.12.1988,-9999,71.86,73.26,-9999,-9999,77.55,76.26
,22.12.1988,-9999,85.66,90.93,-9999,-9999,81.83,87.15
,23.12.1988,-9999,62.15,67.87,-9999,-9999,74.09,79.53
,24.12.1988,-9999,85.03,83.08,-9999,-9999,83.23,78.99
,25.12.1988,-9999,75.31,75.7,-9999,-9999,79.96,70.19
,26.12.1988,-9999,88.05,90.59,-9999,-9999,84.8,87.48
,27.12.1988,-9999,77.7,77.95,-9999,-9999,69.39,77.03
,28.12.1988,-9999,76.35,76.19,-9999,-9999,74.71,76.24
,29.12.1988,-9999,75.69,82.73,-9999,-9999,74.34,81.64
,30.12.1988,-9999,83.85,86.85,-9999,-9999,74.65,81.23
,31.12.1988,-9999,91.06,96.65,-9999,-9999,86.63,88.29
,01.01.1989,-9999,95.59,92.88,-9999,-9999,78.89,86.01
,02.01.1989,-9999,78.63,79.29,-9999,-9999,67.64,76.91
,03.01.1989,-9999,77.84,78.4,-9999,-9999,71.2,75.21
,04.01.1989,-9999,72.81,77.17,-9999,-9999,71.98,74.56
,05.01.1989,-9999,87.45,91.74,-9999,-9999,86.44,86.41
,06.01.1989,-9999,93.92,93.68,-9999,-9999,92.08,93.98
,07.01.1989,-9999,89.02,92.62,-9999,-9999,91,88.46
,08.01.1989,-9999,65.53,68.51,-9999,-9999,66.89,70.49
,09.01.1989,-9999,69.37,76.33,-9999,-9999,73.7,78.39
,10.01.1989,-9999,71.72,78.78,-9999,-9999,75.78,75.28
,11.01.1989,-9999,86.27,85.44,-9999,-9999,83.66,84.7
,12.01.1989,-9999,74.54,75.09,-9999,-9999,67.32,78.24
,13.01.1989,-9999,79.39,81.12,-9999,-9999,67.01,80.04
,14.01.1989,-9999,77.4,73.33,-9999,-9999,63.9,69.25
,15.01.1989,-9999,81.23,79.96,-9999,-9999,65.24,74.12
,16.01.1989,-9999,60.43,70.95,-9999,-9999,62.75,71.9
,17.01.1989,-9999,68.15,77.56,-9999,-9999,74.14,80.49
,18.01.1989,-9999,78.32,82.04,-9999,-9999,75.78,82.52
,19.01.1989,-9999,72.88,73.8,-9999,-9999,66.1,71.73
,20.01.1989,-9999,68.87,72.79,-9999,-9999,67.84,70.77
,21.01.1989,-9999,67.93,68.72,-9999,-9999,60.97,73.06
,22.01.1989,-9999,61.44,66.2,-9999,-9999,62.69,71
,23.01.1989,-9999,68.77,77.17,-9999,-9999,83.15,79.49
,24.01.1989,-9999,87.47,88.3,-9999,-9999,81.83,87.85
,25.01.1989,-9999,89.29,95.86,-9999,-9999,94.21,94.88
,26.01.1989,-9999,80.57,83.59,-9999,-9999,79.68,85.18
,27.01.1989,-9999,61.47,68.72,-9999,-9999,65.56,72.11
,28.01.1989,-9999,80.19,81.27,-9999,-9999,75.02,80.33
,29.01.1989,-9999,92.62,97.81,-9999,-9999,77.95,91.09
,30.01.1989,-9999,78.17,79.92,-9999,-9999,73.17,76.85
,31.01.1989,-9999,53.84,79.9,-9999,-9999,70.34,69.57
,01.02.1989,-9999,76.89,72.28,-9999,-9999,64.72,73.16
,02.02.1989,-9999,78.26,79.46,-9999,-9999,75.78,78.72
,03.02.1989,-9999,66.12,64.34,-9999,-9999,63.37,67.24
,04.02.1989,-9999,75.4,71.37,-9999,-9999,57.54,66.3
,05.02.1989,-9999,76.01,78.63,-9999,-9999,68.81,72.33
,06.02.1989,-9999,76.49,79.59,-9999,-9999,70.68,77.78
,07.02.1989,-9999,75.53,77.9,-9999,-9999,70.16,80.32
,08.02.1989,-9999,69.18,71.42,-9999,-9999,67.41,69.41
,09.02.1989,-9999,69.8,72.92,-9999,-9999,62.14,71
,10.02.1989,-9999,74.13,76.96,-9999,-9999,68.36,76.56
,11.02.1989,-9999,76.71,80.07,-9999,-9999,65.46,75.89
,12.02.1989,-9999,76.43,79.18,-9999,-9999,71.79,78.67
,13.02.1989,-9999,88.48,88.59,-9999,-9999,71.88,82.5
,14.02.1989,-9999,68.78,73.14,-9999,-9999,61.57,69.95
,15.02.1989,-9999,71.86,75.97,-9999,-9999,50.38,68.28
,16.02.1989,-9999,53.42,65.31,-9999,-9999,52.95,61.98
,17.02.1989,-9999,63.13,73.29,-9999,-9999,72.45,68.28
,18.02.1989,-9999,77.03,86.48,-9999,-9999,80.77,84.55
,19.02.1989,-9999,77.92,74.45,-9999,-9999,71.4,72
,20.02.1989,-9999,81.43,83.5,-9999,-9999,84.6,84.27
,21.02.1989,-9999,81.33,82.13,-9999,-9999,75.78,80.43
,22.02.1989,-9999,68.06,69.84,-9999,-9999,66.73,69.91
,23.02.1989,-9999,63.2,67.75,-9999,-9999,56.19,66.74
,24.02.1989,-9999,64.53,66.35,-9999,-9999,59.48,70.42
,25.02.1989,-9999,77.25,82.01,-9999,-9999,76.93,81.7
,26.02.1989,-9999,75.38,74.14,-9999,-9999,62.8,70.09
,27.02.1989,-9999,74.58,77.12,-9999,-9999,76.64,76.99
,28.02.1989,-9999,71.19,69.51,-9999,-9999,57.95,70.78
,01.03.1989,-9999,73.63,72.01,-9999,-9999,63.56,69.28
,02.03.1989,-9999,84.32,84.65,-9999,-9999,78.02,81.61
,03.03.1989,-9999,92.85,93.09,-9999,-9999,83.54,89.66
,04.03.1989,-9999,83.96,87.7,-9999,-9999,75.92,83.43
,05.03.1989,-9999,69.26,73.68,-9999,-9999,64.1,71.18
,06.03.1989,-9999,63.4,69.58,-9999,-9999,63.1,62.42
,07.03.1989,-9999,71.89,72.73,-9999,-9999,76.3,75.38
,08.03.1989,-9999,78.33,78.93,-9999,-9999,72.52,79.58
,09.03.1989,-9999,75.81,79.16,-9999,-9999,77.25,84.2
,10.03.1989,-9999,70.66,82.17,-9999,-9999,77.62,78.71
,11.03.1989,-9999,87.42,94.81,-9999,-9999,92.25,91.28
,12.03.1989,-9999,87.25,87.98,-9999,-9999,90.79,91.16
,13.03.1989,-9999,87.23,87.11,-9999,-9999,84.55,88.99
,14.03.1989,-9999,92.26,94.87,-9999,-9999,95.27,93.42
,15.03.1989,-9999,69.59,71.55,-9999,-9999,64.74,73.83
,16.03.1989,-9999,64.76,65.76,-9999,-9999,56.28,70.37
,17.03.1989,-9999,79.29,79.71,-9999,-9999,80.71,77.97
,18.03.1989,-9999,74.38,75.44,-9999,-9999,64.13,70.72
,19.03.1989,-9999,76.91,76.76,-9999,-9999,72.45,79.36
,20.03.1989,-9999,79.8,75.86,-9999,-9999,71.86,77.62
,21.03.1989,-9999,54.25,60.31,-9999,-9999,60.44,66.03
,22.03.1989,-9999,64.86,59.06,-9999,-9999,57.61,67.17
,23.03.1989,-9999,61.02,57.21,-9999,-9999,65.12,68.04
,24.03.1989,-9999,58.89,60.2,-9999,-9999,65.32,60.56
,25.03.1989,-9999,76.17,78.93,-9999,-9999,85.85,78.4
,26.03.1989,-9999,70.12,73.32,-9999,-9999,75.4,68.94
,27.03.1989,-9999,68.4,68.51,-9999,-9999,65.88,74.96
,28.03.1989,-9999,89.38,87.39,-9999,-9999,81.16,88.62
,29.03.1989,-9999,82.83,78.39,-9999,-9999,89.38,83.6
,30.03.1989,-9999,79.94,79.04,-9999,-9999,76.6,84.38
,31.03.1989,-9999,65.56,67.52,-9999,-9999,68.84,76.2
,01.04.1989,-9999,73.66,73.97,-9999,-9999,73.21,82.78
,02.04.1989,-9999,77.92,70.55,-9999,-9999,57.33,65.6
,03.04.1989,-9999,75.07,71.7,-9999,-9999,63.49,74.21
,04.04.1989,-9999,78.42,78.93,-9999,-9999,77.26,71.76
,05.04.1989,-9999,65.23,64.99,-9999,-9999,61.98,69.71
,06.04.1989,-9999,62.18,66.16,-9999,-9999,66.25,68.69
,07.04.1989,-9999,61.41,71.19,-9999,-9999,82.14,72.64
,08.04.1989,-9999,75.02,74.19,-9999,-9999,70.76,83.22
,09.04.1989,-9999,63.83,63.74,-9999,-9999,65.21,73.54
,10.04.1989,-9999,64.13,61.19,-9999,-9999,64.07,67.68
,11.04.1989,-9999,55.81,56.12,-9999,-9999,62.65,61.1
,12.04.1989,-9999,57.46,60.25,-9999,-9999,64.15,63.01
,13.04.1989,-9999,46.32,51.14,-9999,-9999,49.1,52.74
,14.04.1989,-9999,39.57,46.27,-9999,-9999,56.31,51.05
,15.04.1989,-9999,49.11,50.63,-9999,-9999,48.48,55.06
,16.04.1989,-9999,50.32,56.75,-9999,-9999,39.07,45.71
,17.04.1989,-9999,64.4,55.19,-9999,-9999,45.36,51.49
,18.04.1989,-9999,55.93,45.67,-9999,-9999,55.19,46.94
,19.04.1989,-9999,53.26,49.45,-9999,-9999,43.31,46.7
,20.04.1989,-9999,49.76,41.01,-9999,-9999,43.43,39.68
,21.04.1989,-9999,53.52,51.78,-9999,-9999,49.33,49.01
,22.04.1989,-9999,85.49,84.49,-9999,-9999,81.59,84.56
,23.04.1989,-9999,84.84,80.15,-9999,-9999,83.23,79.41
,24.04.1989,-9999,69.91,69.03,-9999,-9999,85.13,67.7
,25.04.1989,-9999,77.56,72.41,-9999,-9999,77.66,71.46
,26.04.1989,-9999,73.32,81.55,-9999,-9999,82.68,86.83
,27.04.1989,-9999,82.21,81.79,-9999,-9999,83.79,81.38
,28.04.1989,-9999,91.69,93.83,-9999,-9999,90.1,94.68
,29.04.1989,-9999,85.62,83.37,-9999,-9999,78.74,87.01
,30.04.1989,-9999,70.42,72.48,-9999,-9999,71.24,75.23
,01.05.1989,-9999,78.45,72.57,-9999,-9999,66.15,73.51
,02.05.1989,-9999,67.9,62.52,-9999,-9999,59.42,63.26
,03.05.1989,-9999,61.41,56.82,-9999,-9999,44.93,54.43
,04.05.1989,-9999,78.33,79.88,-9999,-9999,83.6,84.9
,05.05.1989,-9999,58.94,58.04,-9999,-9999,47.97,58.06
,06.05.1989,-9999,60.57,61.23,-9999,-9999,46.87,62.37
,07.05.1989,-9999,57.26,63.89,-9999,-9999,32.61,57.54
,08.05.1989,-9999,55.47,60.7,-9999,-9999,63.09,61.33
,09.05.1989,-9999,64.24,64.44,-9999,-9999,52.51,65.93
,10.05.1989,-9999,51.64,57.94,-9999,-9999,34.88,55.1
,11.05.1989,-9999,38.92,45.96,-9999,-9999,33.21,41.58
,12.05.1989,-9999,40.53,47,-9999,-9999,31.98,38.78
,13.05.1989,-9999,42.91,55.62,-9999,-9999,30.25,39.3
,14.05.1989,-9999,60.21,57.77,-9999,-9999,45.17,56.35
,15.05.1989,-9999,51.78,53.71,-9999,-9999,35.92,50.11
,16.05.1989,-9999,50.22,48.28,-9999,-9999,36.68,49.02
,17.05.1989,-9999,51.82,50.7,-9999,-9999,43.29,50.02
,18.05.1989,-9999,73.37,77.37,-9999,-9999,90.65,88.05
,19.05.1989,-9999,73.63,90.4,-9999,-9999,73.84,85.12
,20.05.1989,-9999,51.21,53,-9999,-9999,35.9,48.23
,21.05.1989,-9999,42.67,50.22,-9999,-9999,34.95,42.05
,22.05.1989,-9999,62.04,62.23,-9999,-9999,45.13,56.47
,23.05.1989,-9999,63.88,68.45,-9999,-9999,66.1,68.2
,24.05.1989,-9999,76.53,81.01,-9999,-9999,82.15,85.6
,25.05.1989,-9999,62.01,57.07,-9999,-9999,44.28,59.08
,26.05.1989,-9999,59.99,49.73,-9999,-9999,44.16,48.44
,27.05.1989,-9999,51.51,51.33,-9999,-9999,36.5,46.88
,28.05.1989,-9999,69.21,64.77,-9999,-9999,62.48,62.41
,29.05.1989,-9999,80.06,76.81,-9999,-9999,73.27,81.01
,30.05.1989,-9999,63.22,64.7,-9999,-9999,88.72,73.66
,31.05.1989,-9999,87.87,82.83,-9999,-9999,69.33,73.88
,01.06.1989,-9999,79.54,68.25,-9999,-9999,47.25,55.98
,02.06.1989,-9999,66.48,52.14,-9999,-9999,37.01,55.58
,03.06.1989,-9999,79.81,75.07,-9999,-9999,41.72,60.95
,04.06.1989,-9999,68.93,58.02,-9999,-9999,30.3,45.21
,05.06.1989,-9999,51.87,45.19,-9999,-9999,26.69,40.65
,06.06.1989,-9999,49.68,45.44,-9999,-9999,35.64,50.28
,07.06.1989,-9999,55.85,52.54,-9999,-9999,54.35,61.12
,08.06.1989,-9999,69.99,78.33,-9999,-9999,67.37,80.71
,09.06.1989,-9999,66.11,68.44,-9999,-9999,62.27,71.18
,10.06.1989,-9999,65.2,63.61,-9999,-9999,50.31,63.26
,11.06.1989,-9999,83.68,71.73,-9999,-9999,64.27,70.05
,12.06.1989,-9999,86.18,80.44,-9999,-9999,62.53,77.06
,13.06.1989,-9999,64.89,62.33,-9999,-9999,58.86,64.31
,14.06.1989,-9999,74.5,76.17,-9999,-9999,78.78,84.31
,15.06.1989,-9999,70.6,57.63,-9999,-9999,46.78,59.31
,16.06.1989,-9999,60.56,54.98,-9999,-9999,36.55,50.26
,17.06.1989,-9999,56.89,51.97,-9999,-9999,50.76,49.57
,18.06.1989,-9999,78.57,66.01,-9999,-9999,61.5,62.94
,19.06.1989,-9999,63.28,56.73,-9999,-9999,44.7,50.38
,20.06.1989,-9999,56.8,47.78,-9999,-9999,44.39,49.94
,21.06.1989,-9999,60.63,56.15,-9999,-9999,62.68,55.78
,22.06.1989,-9999,67.95,73.79,-9999,-9999,74.75,84.46
,23.06.1989,-9999,69.3,68.92,-9999,-9999,58.62,68.03
,24.06.1989,-9999,57.29,67.61,-9999,-9999,66.9,71.89
,25.06.1989,-9999,77.71,82.03,-9999,-9999,74.81,85.98
,26.06.1989,-9999,93.35,86.46,-9999,-9999,74.25,85.16
,27.06.1989,-9999,80.72,72.97,-9999,-9999,51.66,67.58
,28.06.1989,-9999,65.83,63.96,-9999,-9999,60.08,62.55
,29.06.1989,-9999,61.53,58.03,-9999,-9999,58.34,67.99
,30.06.1989,-9999,66.14,58.26,-9999,-9999,59.83,64.48
,01.07.1989,-9999,70.98,65.65,-9999,-9999,57.43,64.95
,02.07.1989,-9999,70.63,66.7,-9999,-9999,58.99,70.36
,03.07.1989,-9999,71.37,65.52,-9999,-9999,48.72,69.46
,04.07.1989,-9999,52.07,56.15,-9999,-9999,53.74,56.28
,05.07.1989,-9999,53.26,53.12,-9999,-9999,50.7,58.41
,06.07.1989,-9999,56.97,51.78,-9999,-9999,52.17,55.57
,07.07.1989,-9999,59.94,58.46,-9999,-9999,51.09,61.2
,08.07.1989,-9999,60.83,58.25,-9999,-9999,51.81,62.04
,09.07.1989,-9999,59.46,53.53,-9999,-9999,49.6,55.93
,10.07.1989,-9999,64.35,57.4,-9999,-9999,61.07,62.07
,11.07.1989,-9999,71.23,79.01,-9999,-9999,85.47,87.06
,12.07.1989,-9999,73.15,75.94,-9999,-9999,76.42,85.95
,13.07.1989,-9999,63.28,67.58,-9999,-9999,72.65,79.56
