@T,obs,,,,,,
descr,observed runoff at Drake,,,,,,
unit,m3/s  //  mg/l  //  mg/l ,,,,,,
,,,,,,,
missing_val,-9999,,,,,,
date_start,09.01.2001,,,,,,
date_end,31.12.2013,,,,,,
date_format,dd.MM.yyyy,,,,,,
,,,,,,,
@H,date,orun[1],no3_n[1],sedim[1],no3_n_conc[2],no3_n_ntrax[3],no3_n_load[4]
name,-,SF450,SF450,SF450,SF450,SF450,SF450
ID,-,1,2,3,4,5,6
elevation,-,289,289,289,289,289,289
x,-,487469.4,487469.4,487469.4,487469.4,487469.4,487469.4
y,-,4684771.7,4684771.7,4684771.7,4684771.7,4684771.7,4684771.7
,12.09.2007,5.776636706,6.81,-9999,6.9,-9999,0.059229948
,13.09.2007,5.323567161,6.58,-9999,6.6,-9999,0.052211224
,14.09.2007,4.842180769,6.44,-9999,6.1,-9999,0.043892269
,15.09.2007,4.360794376,7.95,-9999,8.3,-9999,0.053784967
,16.09.2007,4.190893297,7.49,-9999,7.7,-9999,0.047952862
,17.09.2007,4.105942757,5.2,-9999,5.4,-9999,0.032947605
,18.09.2007,3.964358524,4.76,-9999,5.1,-9999,0.030044176
,19.09.2007,4.275843837,3.61,-9999,2.7,-9999,0.017155477
,20.09.2007,4.813863922,3.3,-9999,3.6,-9999,0.025752151
,21.09.2007,5.323567161,2.38,-9999,2.1,-9999,0.016612662
,22.09.2007,5.068715541,2.98,-9999,2.8,-9999,0.021089834
,23.09.2007,4.587329149,4.38,-9999,4.9,-9999,0.033402055
,24.09.2007,4.41742807,3,-9999,2.8,-9999,0.018379967
,25.09.2007,4.304160683,2.84,-9999,2.3,-9999,0.014710706
,26.09.2007,4.049309064,5.62,-9999,6.1,-9999,0.036705231
,27.09.2007,3.936041677,6.12,-9999,6.1,-9999,0.035678511
,28.09.2007,3.794457444,6.32,-9999,6.3,-9999,0.03552282
,29.09.2007,3.652873211,6.49,-9999,6.7,-9999,0.036368602
,30.09.2007,3.624556365,5.45,-9999,5.4,-9999,0.029084782
,01.10.2007,3.567922672,4.68,-9999,4.5,-9999,0.023858611
,02.10.2007,4.615645996,5.7,-9999,6.166666667,-9999,0.042296085
,03.10.2007,8.749905599,7.35,-9999,7.2,-9999,0.093616644
,04.10.2007,9.089707759,7.87,-9999,7.6,-9999,0.102655144
,05.10.2007,7.758815968,6.4,-9999,7.35,-9999,0.08474225
,06.10.2007,6.99426111,2.96,-9999,2.7,-9999,0.028062271
,07.10.2007,6.541191565,2.28,-9999,1.4,-9999,0.013608245
,08.10.2007,15.0079287,6.13,-9999,6.375,-9999,0.142173335
,09.10.2007,37.09506905,7.96,-9999,8.4,-9999,0.463033777
,10.10.2007,37.94457444,7.69,-9999,7.4,-9999,0.417252175
,11.10.2007,28.28852975,8.62,-9999,8.55,-9999,0.359412927
,12.10.2007,18.83070299,8.18,-9999,8.35,-9999,0.233652381
,13.10.2007,14.78139393,7.4,-9999,7,-9999,0.153755491
,14.10.2007,17.89624705,8.16,-9999,8.233333333,-9999,0.218955
,15.10.2007,39.64358524,7.46,-9999,7.45,-9999,0.438880615
,16.10.2007,43.04160683,6.55,-9999,6.7,-9999,0.42852926
,17.10.2007,38.51091138,6.96,-9999,7.6,-9999,0.43492522
,18.10.2007,34.54655285,4.65,-9999,3.8,-9999,0.195076753
,19.10.2007,36.81190058,6.13,-9999,6.5,-9999,0.355564832
,20.10.2007,35.67922672,7.26,-9999,7.5,-9999,0.397643511
,21.10.2007,27.38239066,6.31,-9999,6.1,-9999,0.2482095
,22.10.2007,21.09605072,6.58,-9999,6.4,-9999,0.200631138
,23.10.2007,17.64139543,8.38,-9999,8.75,-9999,0.229381395
,24.10.2007,15.23446347,8.39,-9999,8.2,-9999,0.185634297
,25.10.2007,13.42218529,8.5,-9999,8.5,-9999,0.169534995
,26.10.2007,12.20456088,8.78,-9999,8.8,-9999,0.159596011
,27.10.2007,11.10020387,8.94,-9999,8.9,-9999,0.146804093
,28.10.2007,10.0241637,9.24,-9999,9.3,-9999,0.138531425
,29.10.2007,9.429509918,9.18,-9999,9.2,-9999,0.128912239
,30.10.2007,9.089707759,8.89,-9999,8.9,-9999,0.120214576
,31.10.2007,8.523370827,8.65,-9999,8.5,-9999,0.107658299
,01.11.2007,7.787132815,9.21,-9999,9.3,-9999,0.10761622
,02.11.2007,7.390696963,9.35,-9999,9.4,-9999,0.103235829
,03.11.2007,7.022577957,9.16,-9999,9.1,-9999,0.094963161
,04.11.2007,6.796043184,9.29,-9999,9.3,-9999,0.09391961
,05.11.2007,6.512874718,9.4,-9999,9.4,-9999,0.090974103
,06.11.2007,5.946537786,8.38,-9999,9.5,-9999,0.083946963
,07.11.2007,5.691686167,2.85,-9999,0.6,-9999,0.005074689
,08.11.2007,5.691686167,8.45,-9999,9.7,-9999,0.082040799
,09.11.2007,5.408517701,8.86,-9999,8.8,-9999,0.070725843
,10.11.2007,5.125349235,8.42,-9999,8.4,-9999,0.063976423
,11.11.2007,5.097032388,8.21,-9999,8.2,-9999,0.062108129
,12.11.2007,4.870497615,8.19,-9999,8.1,-9999,0.058624015
,13.11.2007,4.559012303,8.58,-9999,8.7,-9999,0.058939605
,14.11.2007,4.502378609,8.36,-9999,8.3,-9999,0.055531232
,15.11.2007,4.219210143,8.39,-9999,8.4,-9999,0.052665674
,16.11.2007,4.07762591,8.42,-9999,8.4,-9999,0.050898369
,17.11.2007,4.07762591,8.51,-9999,8.6,-9999,0.052110235
,18.11.2007,3.851091138,8.16,-9999,8.1,-9999,0.046353872
,19.11.2007,3.737823751,8.11,-9999,8.1,-9999,0.044990523
,20.11.2007,3.737823751,8.19,-9999,8.2,-9999,0.045545961
,21.11.2007,3.539605825,8.21,-9999,8.2,-9999,0.043130645
,22.11.2007,3.341387899,8.28,-9999,-9999,-9999,-9999
,23.11.2007,3.199803666,8.37,-9999,-9999,-9999,-9999
,24.11.2007,3.199803666,8.45,-9999,-9999,-9999,-9999
,25.11.2007,3.171486819,8.53,-9999,-9999,-9999,-9999
,26.11.2007,3.114853126,8.61,-9999,-9999,-9999,-9999
,27.11.2007,2.9166352,8.69,-9999,8.7,-9999,0.037706704
,28.11.2007,2.491882501,8.68,-9999,-9999,-9999,-9999
,29.11.2007,1.953862415,8.66,-9999,-9999,-9999,-9999
,30.11.2007,1.840595029,8.64,-9999,-9999,-9999,-9999
,01.12.2007,2.265347728,8.62,-9999,-9999,-9999,-9999
,02.12.2007,2.010496109,8.6,-9999,-9999,-9999,-9999
,03.12.2007,1.897228722,8.58,-9999,-9999,-9999,-9999
,04.12.2007,2.775050967,8.56,-9999,-9999,-9999,-9999
,05.12.2007,2.548516194,8.54,-9999,-9999,-9999,-9999
,06.12.2007,2.123763495,8.52,-9999,-9999,-9999,-9999
,07.12.2007,2.265347728,8.5,-9999,-9999,-9999,-9999
,08.12.2007,1.897228722,8.48,-9999,-9999,-9999,-9999
,09.12.2007,1.699010796,8.46,-9999,-9999,-9999,-9999
,10.12.2007,1.840595029,8.44,-9999,-9999,-9999,-9999
,11.12.2007,2.067129802,8.42,-9999,-9999,-9999,-9999
,12.12.2007,1.953862415,8.4,-9999,-9999,-9999,-9999
,13.12.2007,2.038812955,8.37,-9999,-9999,-9999,-9999
,14.12.2007,1.642377103,8.35,-9999,-9999,-9999,-9999
,15.12.2007,1.727327643,8.33,-9999,-9999,-9999,-9999
,16.12.2007,1.897228722,8.31,-9999,-9999,-9999,-9999
,17.12.2007,1.699010796,8.29,-9999,-9999,-9999,-9999
,18.12.2007,1.755644489,8.27,-9999,-9999,-9999,-9999
,19.12.2007,1.614060256,8.25,-9999,-9999,-9999,-9999
,20.12.2007,1.727327643,8.23,-9999,-9999,-9999,-9999
,21.12.2007,1.840595029,8.21,-9999,-9999,-9999,-9999
,22.12.2007,1.699010796,8.19,-9999,-9999,-9999,-9999
,23.12.2007,1.444159177,8.17,-9999,-9999,-9999,-9999
,24.12.2007,1.614060256,8.15,-9999,-9999,-9999,-9999
,25.12.2007,1.840595029,8.13,-9999,-9999,-9999,-9999
,26.12.2007,1.897228722,8.11,-9999,-9999,-9999,-9999
,27.12.2007,1.953862415,8.09,-9999,-9999,-9999,-9999
,28.12.2007,1.642377103,8.07,-9999,-9999,-9999,-9999
,29.12.2007,1.33089179,8.05,-9999,-9999,-9999,-9999
,30.12.2007,1.24594125,8.03,-9999,-9999,-9999,-9999
,31.12.2007,1.670693949,8.01,-9999,-9999,-9999,-9999
,01.01.2008,1.387525483,7.99,-9999,-9999,-9999,-9999
,02.01.2008,1.274258097,7.97,-9999,-9999,-9999,-9999
,03.01.2008,1.359208637,7.95,-9999,-9999,-9999,-9999
,04.01.2008,1.670693949,7.93,-9999,-9999,-9999,-9999
,05.01.2008,1.840595029,7.91,-9999,-9999,-9999,-9999
,06.01.2008,1.812278182,7.89,-9999,-9999,-9999,-9999
,07.01.2008,2.038812955,7.86,-9999,-9999,-9999,-9999
,08.01.2008,2.265347728,7.84,-9999,-9999,-9999,-9999
,09.01.2008,2.095446648,7.82,-9999,-9999,-9999,-9999
,10.01.2008,2.293664575,7.8,-9999,-9999,-9999,-9999
,11.01.2008,2.237030881,7.78,-9999,-9999,-9999,-9999
,12.01.2008,2.123763495,7.76,-9999,-9999,-9999,-9999
,13.01.2008,1.897228722,7.74,-9999,-9999,-9999,-9999
,14.01.2008,1.670693949,7.72,-9999,-9999,-9999,-9999
,15.01.2008,1.50079287,7.7,-9999,7.7,-9999,0.017172309
,16.01.2008,1.642377103,7.64,-9999,-9999,-9999,-9999
,17.01.2008,1.557426563,7.58,-9999,-9999,-9999,-9999
,18.01.2008,1.160990711,7.51,-9999,-9999,-9999,-9999
,19.01.2008,0.821188551,7.45,-9999,-9999,-9999,-9999
,20.01.2008,0.707921165,7.39,-9999,-9999,-9999,-9999
,21.01.2008,0.622970625,7.32,-9999,-9999,-9999,-9999
,22.01.2008,0.509703239,7.26,-9999,-9999,-9999,-9999
,23.01.2008,0.424752699,7.2,-9999,-9999,-9999,-9999
,24.01.2008,0.311485313,7.13,-9999,-9999,-9999,-9999
,25.01.2008,0.453069546,7.07,-9999,-9999,-9999,-9999
,26.01.2008,0.594653779,7.01,-9999,-9999,-9999,-9999
,27.01.2008,0.991089631,6.94,-9999,-9999,-9999,-9999
,28.01.2008,1.104357017,6.88,-9999,-9999,-9999,-9999
,29.01.2008,0.906139091,6.81,-9999,-9999,-9999,-9999
,30.01.2008,0.594653779,6.75,-9999,-9999,-9999,-9999
,31.01.2008,0.679604318,6.69,-9999,-9999,-9999,-9999
,01.02.2008,0.764554858,6.62,-9999,-9999,-9999,-9999
,02.02.2008,0.906139091,6.56,-9999,-9999,-9999,-9999
,03.02.2008,0.849505398,6.5,-9999,-9999,-9999,-9999
,04.02.2008,1.104357017,6.43,-9999,-9999,-9999,-9999
,05.02.2008,1.019406478,6.37,-9999,-9999,-9999,-9999
,06.02.2008,0.934455938,6.31,-9999,-9999,-9999,-9999
,07.02.2008,0.877822245,6.24,-9999,-9999,-9999,-9999
,08.02.2008,0.991089631,6.18,-9999,-9999,-9999,-9999
,09.02.2008,0.934455938,6.12,-9999,-9999,-9999,-9999
,10.02.2008,0.679604318,6.05,-9999,-9999,-9999,-9999
,11.02.2008,0.877822245,5.99,-9999,-9999,-9999,-9999
,12.02.2008,0.792871705,5.92,-9999,-9999,-9999,-9999
,13.02.2008,0.736238012,5.86,-9999,-9999,-9999,-9999
,14.02.2008,0.792871705,5.8,-9999,-9999,-9999,-9999
,15.02.2008,0.707921165,5.73,-9999,-9999,-9999,-9999
,16.02.2008,0.821188551,5.67,-9999,-9999,-9999,-9999
,17.02.2008,0.877822245,5.61,-9999,-9999,-9999,-9999
,18.02.2008,0.764554858,5.54,-9999,-9999,-9999,-9999
,19.02.2008,0.651287472,5.48,-9999,-9999,-9999,-9999
,20.02.2008,0.538020085,5.42,-9999,-9999,-9999,-9999
,21.02.2008,0.396435852,5.35,-9999,-9999,-9999,-9999
,22.02.2008,0.481386392,5.29,-9999,-9999,-9999,-9999
,23.02.2008,0.566336932,5.22,-9999,-9999,-9999,-9999
,24.02.2008,0.736238012,5.16,-9999,-9999,-9999,-9999
,25.02.2008,0.991089631,5.1,-9999,-9999,-9999,-9999
,26.02.2008,0.934455938,5.03,-9999,-9999,-9999,-9999
,27.02.2008,0.877822245,4.97,-9999,-9999,-9999,-9999
,28.02.2008,0.679604318,4.91,-9999,-9999,-9999,-9999
,29.02.2008,1.104357017,4.84,-9999,-9999,-9999,-9999
,01.03.2008,1.614060256,4.78,-9999,-9999,-9999,-9999
,02.03.2008,7.872083355,4.72,-9999,-9999,-9999,-9999
,03.03.2008,28.26021291,4.65,-9999,-9999,-9999,-9999
,04.03.2008,20.24654532,4.59,-9999,-9999,-9999,-9999
,05.03.2008,11.63822395,4.52,-9999,-9999,-9999,-9999
,06.03.2008,7.815449662,4.46,-9999,-9999,-9999,-9999
,07.03.2008,6.201389405,4.4,-9999,-9999,-9999,-9999
,08.03.2008,5.380200854,4.33,-9999,-9999,-9999,-9999
,09.03.2008,4.530695456,4.27,-9999,-9999,-9999,-9999
,10.03.2008,4.757230229,4.19,-9999,4.2,-9999,0.029690715
,11.03.2008,7.192479036,4.01,-9999,-9999,-9999,-9999
,12.03.2008,14.63980969,3.79,-9999,-9999,-9999,-9999
,13.03.2008,27.92041075,3.39,-9999,3.3,-9999,0.136915604
,14.03.2008,43.3247753,2.09,-9999,2.1,-9999,0.135198794
,15.03.2008,38.22774291,1.58,-9999,1.5,-9999,0.085209324
,16.03.2008,21.32258549,1.89,-9999,-9999,-9999,-9999
,17.03.2008,13.62040321,2.19,-9999,-9999,-9999,-9999
,18.03.2008,13.08238313,2.49,-9999,-9999,-9999,-9999
,19.03.2008,12.71426412,2.79,-9999,-9999,-9999,-9999
,20.03.2008,12.9407989,3.1,-9999,-9999,-9999,-9999
,21.03.2008,14.10178961,3.4,-9999,-9999,-9999,-9999
,22.03.2008,11.75149134,3.7,-9999,-9999,-9999,-9999
,23.03.2008,8.891489832,4,-9999,-9999,-9999,-9999
,24.03.2008,7.107528497,4.3,-9999,-9999,-9999,-9999
,25.03.2008,6.116438866,4.6,-9999,-9999,-9999,-9999
,26.03.2008,5.408517701,4.8,-9999,4.9,-9999,0.039381435
,27.03.2008,4.983765002,4.48,-9999,4.4,-9999,0.032585729
,28.03.2008,4.559012303,4.52,-9999,4.5,-9999,0.030486002
,29.03.2008,4.33247753,4.76,-9999,4.8,-9999,0.030902581
,30.03.2008,4.870497615,4.95,-9999,4.8,-9999,0.034740157
,31.03.2008,22.68179413,5.95,-9999,5.7,-9999,0.192118622
,01.04.2008,54.36834547,9,-9999,8.35,-9999,0.674605371
,02.04.2008,39.36041677,12.04,-9999,12.35,-9999,0.722343632
,03.04.2008,27.32575697,11.15,-9999,11.05,-9999,0.448695467
,04.04.2008,18.94397038,10.18,-9999,10.1,-9999,0.284321422
,05.04.2008,14.55485915,9.61,-9999,9.6,-9999,0.20763303
,06.04.2008,11.38337233,9.27,-9999,9.2,-9999,0.155623784
,07.04.2008,9.457826764,9.25,-9999,9.3,-9999,0.130704791
,08.04.2008,8.041984434,8.96,-9999,8.9,-9999,0.106358067
,09.04.2008,7.192479036,8.94,-9999,9,-9999,0.096191859
